,Question,Answer
638316,"
   Idkwhat to say or do or think. I do hope you have a fun birthday tho. I'll secretly be wishin you a happy bday ?
  ","
  Why not just say happy birthday to me?
  "
638317,"
   Guess you can say that ?
  ","
  Thank you for making my day without even trying ?
  "
638318,"
   Wish I could talk to you beautiful
  ","
  I don't like to hear your pain,
  
  I just wanna feed you drugs
  "
638319,"
   Hey np ?? Glad you're okay. How ya day go besides that?
  ","
  It was a pretty good day, i didnt stay home so it was good to keep my mind distracted
  "
638320,"
   Are you watching the NFL Draft
  ","
  Ghosts in the dream, afraid to fall asleep
  "
638321,"
   Go to bed then have I upset you at all
  ","
  No no i just realized what time it was
  "
638322,"
   Send @ for a tbh and rate?
  ","
  I hope you know you mean more than life to me
  "
638323,"
   @ (Recent) ???
  ","
  Omg i thought you died ahhh
  
  Im so happy youre back.
  
  Ive missed your gorgeous face and i miss talking to you!! Ill never forget that you have an adorable laugh ??
  "
638324,"
   How attractive are you?
  ","
  Bitch I am a legend, you are just a peasant
  "
638325,"
   HUBBA HUBBA ?
  ","
  I just got the scent of guava wtf
  "
638326,"
   test ?
  ","
  I just got hungry, goddamn it
  "
638327,"
   What do you like doing
  ","
  Reading, drugs, sleeping
  "
638328,"
   i will drop it
  ","
  It's best you come equipped if you steppin' to the pimp
  "
638329,"
   i wish you could pin questins/answers on here. that was so sweet what that person said
  ","
  Isnt that what the like button is for?
  "
638330,"
   you are so gorgeous and stunning there's nothing as pure as you anymore .. your eyes still have that childlike innocence it literally takes my breath away .. it 's like a drug for me so addicted to it .. when i look into it i just get sudden rush .. your eyes are my natural high ❤
  ","
  Well, this was super duper sweet omg.
  "
638331,"
   Well go ahead delete me out of ur life we all know you will come crawling back.  You always do.
  ","
  I dont think this is him lol
  "
638332,"
   The uk sweetie
  ","
  I feel like i should just go to bed
  "
638333,"
   Pic of you in just a towel
  ","
  Sipping on my remedy
  "
638334,"
   Y does ur heart hurt
  ","
  You don't need a god when you're this fuckin' rare
  "
638335,"
   my profile? :) <3 you are cute <3
  ","
  Im not cute ??
  "
638336,"
   How would you feel in such social media such as Instagram and snapchat didn't contain any filters ?
  ","
  Id be more upset if snapchat didnt have filters, that shit fun.
  "
638337,"
   What one habit are you proud of breaking?
  ","
  Smoking moles
  "
638338,"
   How does this app WORK!?
  ","
  You're using it correctly ?
  "
638339,"
   That dream sounds super crazy and spoopy
  ","
  I realize we havent talked for awhile, i hope youre okay. ?
  "
638340,"
   Do you have your belly button pierced? If so when did you get it and if not do you want it
  ","
  Yup, i got it when i was 17 then repeirced at 18
  "
638341,"
   Are you still online
  ","
  Walking through the river, water in my shoes trying to find my way back to where I found you
  "
638342,"
   cool i'm glad you like it [-:
  ","
  Haku, listen. I just remembered something from a long time ago, I think it may help you. Once, when I was little, I dropped my shoe into a river. When I tried to get it back I fell in. I thought I'd drown but the water carried me to shore. It finally came back to me. The river's name was the Kahaku river. I think that was you, and your real name is Kahaku river
  "
638343,"
   haha now i no why ur single forever
  ","
  Why???
  "
638344,"
   My grandpa: hurricane, still asleep. Earthquake, still asleep, end of the world, still asleep. Somebody turns off his TV: wakes up, WHO DID THAT?! WHO TURNED OFF MY TV?!
  ","
  I feel like this is my future ?
  "
638345,"
   it said that?
  ","
  Sleep in the day, wake up with the moon, double cross me and I'll see you soon
  "
638346,"
   Have you ever loved somebody so much that it made you cry?
  ","
  Damn now i wanna cry
  "
638347,"
   If I sent you salami.... Would you take a poc of you eating it and post it?
  ","
  I'm lookin' like Bam Margera, I flip a bitch into a manual
  "
638348,"
   Full body pap
  ","
  Ride with me, ride with me, I need to know. Will you die with me, die with me? Just let me know. Til we both turn ghost & our bones disappear. Tell me that you really love me, I just really need to hear it
  "
638349,"
   What is something you have always wanted to try?
  ","
  DMT
  "
638350,"
   Oh your welcome beautiful ? or should I say a work of art
  ","
  ???
  
  Arent you clever
  "
638351,"
   hi i'm rly sorry to bother you but i'd rly appreciate it if you could give my new video a watch, the link is on my recent, thank you !! ❤️✨
  ","
  Ill try and check it out ?
  "
638352,"
   What is 1 memory that is most dear to you and that you would never give up for anything in the world?
  ","
  Right now, my kitty curled up with me cuddling, lovin me like no one has loved me before
  "
638353,"
   Hey*
  ","
  Howdy
  "
638354,"
   Vid of you talking
  ","
  Say she want me to feed her drugs
  "
638355,"
   Don't let other people define your worth. :*


Hi. ?? Newbie here. Follow me back pls ? Thankyou. ☺️?
  ","
  Awh, you seem sweet? i shall follow you
  "
638356,"
   Tbh for likers?
  ","
  The blood is my liquor
  "
638357,"
   Sossy not Sossy, I mean sorry not sorry.
  ","
  Click clack, oh no, now y'all laying in coffins
  "
638358,"
   What is your favorite thing to do on your birthday?
  ","
  I already answered this, get drunk
  "
638359,"
   Unfollowing all inactive accounts, if you see this answer it so I can keep you followed and give you likes ? STAIF
  ","
  Omg thank you for still following me??? youre the sweetest
  "
638360,"
   Aye thanks ?
  ","
  No thank you ??
  "
638361,"
   If you could communicate with your pet for just a minutes, and they would understand, what would you say?
  ","
  Id ask how much they love me ?
  "
638362,"
   If your boyfriend asked you in the nicest way ever to shave your arms would you do it?
  ","
  keep the flame on the bic
  "
638363,"
   Use your words boom
  ","
  Christ coming off the cross. See them motherfuckers pause not knowing it depends on a fucking coin toss
  
  Either way I fucking lost.
  "
638364,"
   Aw Mona Lisa got nothing on you ?
  ","
  Waait, that was good ?
  "
638365,"
   Is Scooby still blokced?
  ","
  so cold they call me snow, hoe
  "
638366,"
   Yay I'm fucking Adorable ?
  ","
  Vincent van Gogh aint got shit on you
  "
638367,"
   marry me then
  ","
  Whoa, im woeful
  "
638368,"
   What’s the one book you think everyone should be required to read?
  ","
  Smoking and drinking I ain't never thinking
  "
638369,"
   Cute I'm ADORABLE ?
  ","
  I cannot argue with you on this one ?
  "
638370,"
   What would you do if you found a celebrity's phone?
  ","
  Popping them pills till I'm under the cement
  "
638371,"
   Idc I'll keep saying it until I run out of gas ?
  ","
  You're too fuckin cute
  "
638372,"
   if your family is so well off why do you live in the middle of nowhere where there are no ameninities?
  ","
  I grew up in san Diego my dad moved here 3 years ago because he wants to rebuild this house and also make a cabin, and various other things, oh also wants to rebuild cars. We also have 2 properties here. He likes building shit and he hates cities. He grew up as a farmboy but was too smart and ended up in law school lol
  "
638373,"
   do you guys fetch your water from a well too?
  ","
  ? yes
  
  My dad built it
  "
638374,"
   Who is the stupidest person you know?
  ","
  Ask in yo city they'll tell you I'm Jesus. The motherfuckin Anti Christ, suicide we anti life.
  "
638375,"
   Do you enjoy being spanked?
  ","
  All this Heron is the Devil. All these Xanax is the Devil. All of these murders the Devil. All of these hoes is the Devil. Bitch I am the the Devil. The Devil and I can't go to Heaven naaaaaah
  "
638376,"
   Your purrty I'll keep saying it until you agree with me ?
  ","
  Welp, looks like youre gonna be saying ir for a loooooong time ?
  "
638377,"
   How did you make your first money?
  ","
  Dad, may i have some more?
  "
638378,"
   What is your usual breakfast?
  ","
  Green eggs and ham
  
  Said sam i am.
  "
638379,"
   You so perrty ?
  ","
  Oh staaaawp, no im not ?
  "
638380,"
   So what are you doing in studies ?
  ","
  Jesus fucking tap dancing christ
  "
638381,"
   get some better service then. or live in a better spot. there are solutions to these problems
  ","
  Nobody in the area i live has service, its rural.
  
  & uh yeah bro i know im trying to get my life situated
  
  Why do people feel so fucking inclinded to tell me shit i already know? Like im not a fucking retard, i dont have down syndrome. I know these things.
  "
638382,"
   Do you believe in horoscopes?
  ","
  Whore oh scope this vagina
  "
638383,"
   Which is the most beautiful place you've ever seen?
  ","
  Between your mom's legs
  "
638384,"
   What is Your Age ?
  ","
  Read my bio for once
  "
638385,"
   ""Because i live in the wilderness i dont have service. 
Why do idiots have to speak to me."" well you've never explained that as a reason why ur posts are slow
  ","
  Its like ALL i talk about ?
  "
638386,"
   ngl that aidan person wrote you the sweetest poem, is he always this sweet
  ","
  Yeah, it was super nice??
  "
638387,"
   Can't guess ? you Tell
  ","
  Its reaaaallly not that hard lol
  
  It starts with an A and ends in merica
  "
638388,"
   How do you know that?
  ","
  Just guessing lol
  "
638389,"
   ngl that was some pretty mean **** he said to you
  ","
  He can be pretty awful when hes pissed
  "
638390,"
   Where you from ?
  ","
  Guess
  "
638391,"
   Marry
   
    @drxw__
   
","
  Awwwh. He probably has other girls to marry?
  "
638392,"
   ""it takes time for your answers to post...?? it's instant when i do it
I know, cause you dont basically live in a forest. I love in the wilderness. How many goddamn times do i have to explain this
"" i have absolutely no idea what you're talking about now
  ","
  Because i live in the wilderness i dont have service.
  
  Why do idiots have to speak to me.
  "
638393,"
   What's the deal with the guy sending you messages about you being lazy
  ","
  Just some drama with my ex
  "
638394,"
   "" I love in the wilderness."" love is better in the city tbh
  ","
  I meant live oops hahah
  "
638395,"
   Thoughts on #PaloAlto by James Franco..........
  ","
  If i could marry him, i would.
  "
638396,"
   Can you kiss any person after they just threw up #TheBeliever???
#RyanGosling #SummerPhoniex 
#GreatMovie with Conflict
#PaloAlto #JamesFranco
  ","
  Apparently i have, but to be fair i was drunk too
  "
638397,"
   Do you take a risk #TFIOS????
  ","
  Not as much as i did when i was a kid, im all nervous and cautious now. I dont wanna die yet
  "
638398,"
   Your the cute stuff ?
  ","
  I saw that picture you posted??? you fine asf
  "
638399,"
   it takes time for your answers to post...?? it's instant when i do it
  ","
  I know, cause you dont basically live in a forest. I love in the wilderness. How many goddamn times do i have to explain this
  "
