,Question,Answer
96552,"
   علي فكرة انت مش لذيذ خالص انت مش بتجاوب عليا ليه ...
  ","

   كده بقيت بالمايونيز مش كده ؟! 😬
  
"
96553,"
   عندي ناس من صحابي يعني بيكلمو ولاد وبيقولو مرتبطين والكلام دا 
عاوزه اخليهم يبطلو يكلموهم وينهو العلاقه دي بس خايفه اروح اقول كدا ميتقبلوش كلامي ويذكروني بغلطتي القديمه اللي هم يعرفوها ويقولو كلام يضايقني 😔😔
  ","

   حافظي على نفسك وبس.
  
"
96554,"
   ی شیخ
انا احببت زمیل لی وگنا ع حدیث
وعندما تقدم لی شاب وافق اهلی علیه 
فقلت لزمیلی هذا فقال لی اننی استحق گل خیر
وانه لن یستطیع التقدم الان لانه مازال طالب ووالده یصرف علیه
ترگت قلبی ووافقت بعقلی ع العریس ارضاء لاهلی ولحلال الله
هل انا ظلمت م احببت او غلطت بهِ؟
  ","

   طبعا هو عرف بس إن أهله بيصرفوا لسه عليه ساعة الجد .. لكن طول محنا بنتكلم ومقضيين حياتنا = بيس !
   
   انسي اللي فات تماما .. وأقبلي على نصيبك = ستفرحين به وتحبينه ..
   
   الله المستعان.
  
"
96555,"
   عمري ما هعرف اتوب، انا عايش عشان اعصى وبس
  ","

   شيطانك هو الذي يتكلم الآن !
  
"
96556,"
   ارجوك رد ،انا دبش،واتخانقت مع خطيبي وقولتله كلام صعب اوي،اعمل ايه 😭😭😭
  ","

   اعتذري في رسالة.
  
"
96557,"

    https://ask.fm/abuanaaas08/answer/143148106100
   
   ادعوا لأخيكم فإنه يسأل الآن 😂😂
  ","

   ههههههه
  
"
96558,"
   مولانا تشغلني معاك في البتاع دا بمرتب؟
،😂😂
  ","

   الله يحنن 😬
  
"
96559,"
   عايزة اكون من صحبة الجنة وانا موسوسة قولي اني منكم تابعت كل لايف عملتو وبدات التزم واصنع عالمي الخاص انا معاكم دلوقتي؟ 😢
  ","

   مرحبا 🌹
  
"
96560,"
   معنى رزلة يا شيخ ؟
  ","

   نشبة .. ملقوفة .. رخمة.
  
"
96561,"

    https://ask.fm/abuanaaas08/answer/143148192628?utm_source=copy_link&utm_medium=android
   
   بوووووم 😂😂😂😂😂😂😂

(بهزر محدش يزعل😅)
  ","

   فاضيين احنا بأه 😏
   
   الحب هييجي بإذن الله .. ولو مجاش = هتعيشي مع مثله آمنة مستقرة.
  
"
96562,"

    https://ask.fm/abuanaaas08/answers/143147944820
   
   نفس الموضوع حصل بس استحملتها كتير عشان خاطر كنت البنت مش عايز ارد علي امها رد وحش وكنا في فتره عقد وامها اتسببت في انفصالنا للاسف .يبقي انا كده مش راجل 😥 عشان مردتش عليها
  ","

   لا .. كنت نبيلا .. ونجاك الله من تلك (الأرشانة).
  
"
96563,"
   اشعر بشهوه تجاه خطيبتي يا شيخ خاصه وانا قاعد معاها هل دا طبيعي؟ وايه اللي المفروض اعمله؟
  ","

   دي ميزة خالص !
   
   لا تختل بها أبدا .. وليكن تواصلكما بحدود .. وحاول تعجل بالعقد ..
   
   أسعدكما الله.
  
"
96564,"
   سأهديه لأختي ... إذا لا حرج من إهداء الهديه ؟؟
  ","

   أبدا.
  
"
96565,"
   بصراحة انا رزلة مع خطيبي اغترف اني باردة 😂.هو محترم ومهندم وكويس وبيصلي ومعروف بأخلاقه ..عايزه احبه بس لسه الخب مجاش 😬😂😎
  ","

   الصراحة أنت فعلا رزلة !
   
   عشان السؤال لسه مجاوب شبيهه من أقل من عشر دقايق .. وبتكرريه الوقت عشرين مرة ..
  
"
96566,"
   عندى يقين ان حضرتك هترد عليا 🌸
ما هى حدود الخطبة يا أبى ؟؟
  ","

   https://www.facebook.com/m.atiia.soliman/posts/851582324921614
  


   https://www.facebook.com/m.atiia.soliman/posts/1115170415229469
  
"
96567,"
   هو فانوس رمضان من خطيبى عادى ؟! 
مش هو كده اجنبى عنى ؟!
  ","

   عادي .. خديه وقولي شكرا.
  
"
96568,"
   اهداني زميل لي في الدراسه مصحفا و قبلته بنيه حسنه .. و الآن هو تقدم لخطبتي و لكن رفضته و كلما قرأت بالمصحف تذكرته ... هل استخدام هذا المصحف اخذ عليه ذنب ؟مع العلم اني لا اشعر بالراحه اثناء القراءه به .. و لكن لا اريد هجر المصحف .. و المصحف ذو طبعه قطريه مميزه لم ارها في مصر من قبل ...
  ","

   أهديه لصديقة لك.
  
"
96569,"
   كل عام وحضرتك طيب و رمضان سعيد و ربنا يعوده عليك و ع الأسرة بالصحه و السلامه 💚 ي شيخ كنت عايزه استفسر ف ازاي اتمضمض ف رمضان لأن 
 حضرتك عارف المية بتدخل الفم و ف حد قالي امسحي ع فمك و مش تتضمضي هل ده يجوز و لا ايه
  ","

   تمضمضي .. دون مبالغة ودون وسوسة.
  
"
96570,"
   لو عندي صديقة غير مسلمه وعايزة تتعرف علي الاسلام وطلبت مني اسم كتاب..ممكن حضرتك تقولي ؟؟؟
  ","

   تعريف عام بدين الإسلام لعلي الطنطاوي.
  
"
96571,"
   ابي  بالله عليكِ ترد عليا كنت عاقده واهلي مرتضوش رغم في نظري ونظر الناس متدين جدا واخلاق وكنا نود بعض جدا واهلي مرتضوش وبالاخص امي والموضوع انتهي ،ولكي ينسي الموضوع نصحه الناس بـ الخطبه وخطب وبيكلمني يخبرني اني في قلبه وانه يريد الرجوع بالله عليكِ ماذا افعل انا في كرب !
  ","

   كلكم ظلمة !
   
   أهلك لما تشددوا .. وهو لما ضعف .. وأنت لما استسلمت .. وأهله لما نصحوا بخراب .. وهو لما ضعف تاني ..
   
   دايرة مليئة بالعك .. ولا حول ولا قوة إلا بالله.
   
   يا ترجعوا لبعض .. وما يظلمش بنت الناس معاه ..
   
   يا تبعدوا عن بعض للأبد ..
   
   مفيش حل تالت.
  
"
96572,"
   الحمد لله ان لقيت حضرتك فاتح ....ادعيلي بالله ياابي داخلة رؤية شرعية ...واحد مااعرفش عنه حاجة وماما مصرة اني اشوفه الاول ...
ادعيلي بالله بالتوفيق ..
  ","

   ادعوا لأختكم 😃
  
"
96573,"
   انا قولت ابعتلك قبل صلاة المغرب يمكن تكون فاتحه خير وترد تقولي هروح أصلي وافرح بقا وكده 😬
  ","

   صلينا المغرب من زمان :)
  
"
96574,"
   وطالما أنه لا بد من غياب لا حضور بعده .. فتفقّدنا في الجنة ولا تفقِدنا يا أبي
  ","

   وهذا العهد !
   
   اللهم آمين .. آمين ..
  
"
96575,"
   انا و خطيبي نحتاج استشاارتك....
سؤالي حول قضائي العيد معه و مع عائلته هل انا ملزمة  دائما بذلك ؟ 
انا طلبت ان اذهب عند والدي في بعض الاعياد ..بالطبع ليس بصفة دائمة و غير مبالغة مع الأخد بعين الاعتبار ظروفنا الشخصية حينها ..
جزاكم الله خيرا
  ","

   أول يوم معاه هو وأهله .. تاني يوم روحي لأهلك بإذنه (طبعا عشان بس الناس يفهموا ده بعد الزواج).
   
   وفيه أعياد هتلاقيها تيجي لوحدها كده وتروحي عند أهلك .. خدي الدنيا ببساطة وسيبوا كل حاجة لوقتها ..
   
   والعيد ما يبقاش عيد دون باب مغلق على قلبين.
  
"
96576,"
   سمحت يا شيخ اﻻجوك رد علي انا اكتشفت ان زوجي بيكلم البنت اللي كان بيحبها ايام العشرينات ع النت وكلامه لها زي كلامه لي انا مش عارفة اعمل ايه دماغي هتنفجر ارجوووووك انصحني ومعاملته لي كويسة جدا فوق الوصف تصبر وﻻ اوجهه خايفة تنقلب الدنيا عليا وانا لسا متجووة من 4شهور  وحامل
  ","

   طنشي .. وادعيله .. وأحسني معاملته .. غالبا هيرجع لك لوحده ..
   
   أو هتيجي المواجهة اللي بعشم .. تصلح المسار كله !
   
   بقول كده ليه ؟!
   
   لأنه كويس معاك .. فما نحاولش نكسره ونخسره نفسه أدام نفسه الأول ..
   
   والله يحرق التجسس وشغل المخابرات اللي بتعملوه !
   
   مش ببرر له ولا بدافع عنه .. لكن شرع ربنا مريح فعلا وقائم على الستر .. وياما بنقع في بلاوي وينتعافى منها وبتدفن معانا !
   
   الله اهدنا والمسلمين .. أجمعين.
  
"
96577,"
   من المتابعين لحضرتك ف صمت ... بدخل صفحتك بلاقي اجابات ع اسئلتي .. كمان اجابات حضرتك مبهجه ... شكرا 💚
  ","

   اللهم لك الحمد .. عفوا 🌹
  
"
96578,"
   ابي العزيز .. هل الفرق في المستوي المادي (فرق بسيط جدًا) بين المتقدم لخطبتي وبيني (انا ممكن اكون اعلي اشياء بسيطه) وانا احبه وارتاح له كثيرًا وهو كذلك الحمدلله فيه عائق اهلي يقولون لي ذلك ولكن كيف لي ان اقنعهم .. انصحني وكيف لي ان اتعامل معهم واحافظ علي حدودي معهم ..
  ","

   مفيش أي مشكلة !
  
"
96579,"

    https://ask.fm/abuanaaas08/answers/143147981684
   
   كنت كده يا شيخنا بس لقيت ان مافيش اهتمام :P
  ","

   ما هو ما بيطلبش 😬
  
"
96580,"
   هو رجل!، صادق ف حبه واحترامه ، صاحب هدف ، اشعر بالأمان معه ..لكن لم يتسلل الحب حتى الأن ابي
  ","

   سيأتي .. وإن لم يأت = ستعيشي معه مستقرة آمنة.
  
"
96581,"
   انا بخش اشوف اخر لايك عملاه فين و اكمل بعديه 😅💪
  ","

   ربنا يكتر من أمثالك 😬
  
"
96582,"
   ليه الأهل بيرفضوا العقد يا أبتاه ؟!
  ","

   عشان بيخافوا تحصل أي مشكلة فيسيبها وتتحسب عليها من المجتمع (التعبان) كأنها مطلقة !
  
"
96583,"
   هو لو انا متحفظة ع حجابي شوية ""بمعني اني عايزة اوسع لبسي والغي البناطيل خاالص"" لكن اهلي مش موافقين نهائيا وحتي بيقفلوا النقاش ف الموضوع من البداية ..اعمل ايه 😞؟  تعبت معاهم والله 😞
  ","

   اعملي اللي يرضي ربنا !
   
   استعيني بالله .. واثبتي .. وأبشري.
  
"
96584,"
   انا كنت قاعده مع خطيبى هو محاسب وامى قالتله ده بيجيلها لحد الوقتى عرسان كتير وفيهم واحد مهندس رد عليها قالها انا مش مالى عينكو وقاام ماشى ولحد الان مجاش ولا اتصل عليامن اسبوع ومش عارفه اتصرف ازاى ؟؟
  ","

   هو رجل .. وأمك (معذرة) تكلمت بوقاحة !
   
   لازم حد منكم يعتذر له.
  
"
96585,"
   بتغيب وتحضر يا أبي ... والله لوجودك بهجة لا تحرمنا إياها
  ","

   ولا بد من غياب لا حضور بعده !
   
   أرجو ساعتها أن تكملوا الطريق على خير حال .. والوعد الجنة .. آمين.
  
"
96586,"
   عطن وجه
  ","

   على ذا الخشم 😌
  
"
96587,"
   باقي علي فرح اخي شهرين فقط وزوجته تصر علي ان تحضر العرس بدون حجاب الا ان اخي كان صارم في هذه المسألة برفضه والآن يلوح انه يريد تركها بعدما عقدوا واريد الصلح بينهما فما الحل ؟
  ","

   هو رغبتها الحقيقة في خلع حجابها مؤشر مش كويس !
   
   لكن لعله يفهمها ويلتمس لها العذر ب(زن) اللي حواليها .. ولو فيها مميزات تانية يمسح فيها الموقف ده.
  
"
96588,"
   قررت اعين نفسى مديره اعمال صحبه الجنه 😂😂😂😂
  ","

   طب أنا متوضي ورايح أصلي 😬
  
"
