,Question,Answer
885060,"
   How is everyone doing ❤️
  ","
  Alright
  "
885061,"
   Which is the place that you have always wanted to visit?
  ","
  Ireland
  "
885062,"
   When you're super busy do you still find time to go on ask ?
  ","
  Yes
  "
885063,"
   Is there someone you would do anything for?
  ","
  Ehhh not really
  "
885064,"
   Is this app still as popular as it was a couple years ago? Wondering from the community :)
  ","
  Depends???
  "
885065,"
   Spring water, Distilled water, or Purified water?
  ","
  Normal boring water
  "
885066,"
   Which brand products do you use most frequently?
  ","
  A lot of things
  "
885067,"
   Have you ever told some how special they are to you and they live you after that ?
  ","
  Maybe
  "
885068,"
   Are you going to the theather this weekend ?
  ","
  No :(
  "
885069,"
   Favorite app
  ","
  Twitter and tumblr
  "
885070,"
   How was your day?
  ","
  Alright so far
  "
885071,"
   What about your snapchat code? ?
  ","
  I have one... but I don’t use it often
  "
885072,"
   What phone do you have? 📱
  ","
  I phone max pro
  "
885073,"
   What Are Your Thoughts On  Anti-Mask People
  ","
  They are making it harder for things to go back to normal by not following simple rules
  "
885074,"
   Are you all right ?
  ","
  Yaaasss
  "
885075,"
   Do you like Namor ?
  ","
  ¯\_(ツ)_/¯
  "
885076,"
   Do you like Green Lantern ?
  ","
  As a character? Yes? I haven’t seen the movie though
  "
885077,"
   Are you a fan of dubstep music?
  ","
  Eeehhh it’s a mood thing
  "
885078,"
   what do you consider an ""oldie"" in regards to music? what's your favorite oldie song?
  ","
  There are a lot of those D:
  "
885079,"
   Do you like to spending time at home ?
  ","
  Sometimes
  "
885080,"
   Plans for today?
  ","
  Work
  "
885081,"
   If you were to get a tattoo today, what would you get and where would you have it placed?
  ","
  Darth maul and I dunno where
  "
885082,"
   Happy New Year
  ","
  😃
  "
885083,"
   What’s  your favorite food from a Chinese restaurant
  ","
  General Taos chicken
  "
885084,"
   When playing truth or dare, which one do you typically choose? Why?
  ","
  Dares
  "
885085,"
   ﹅❁. What is your summer song?
  ","
  All of them
  "
885086,"
   What do you do that you don’t like?
  ","
  Glorified tweenager sitting as a shift manager
  "
885087,"
   Do you smoke marijuana? Thoughts on it?
  ","
  No I don’t ... the smell makes mine hurt
  "
885088,"
   do you prefer the snow or rain?
  ","
  Rain
  "
885089,"
   Reb or Stimpy
  ","
  I think you mean Ren** and they are both funny
  "
885090,"
   Favorite marvel villain?
  ","
  Green goblin  (spider man) or mandarin (iron man)
  "
885091,"
   Who was the last person you saw?
  ","
  My parents
  "
885092,"
   Do you like video games?
  ","
  Yaaaassss
  "
885093,"
   How was your week?
  ","
  It just started
  "
885094,"
   Do you do the VIP stuff?
  ","
  Yes 😬
  "
885095,"
   Do you like V8 juice?
  ","
  Not really
  "
885096,"
   What did you do today
  ","
  I am going to work :|
  "
885097,"
   What would be the creepiest thing you could say while passing a stranger on the street?
  ","
  “I know where you live”
  "
885098,"
   Do you over think things?
  ","
  All the damn time :/
  "
885099,"
   Hello what are you doing?
  ","
  Relaxing in bed
  "
885100,"
   What’s your favorite color?
  ","
  Green or blue
  "
885101,"
   Ever seen a comet?
  ","
  No :C
  "
885102,"
   Do you like where you live or do you wish you could move somewhere else?
  ","
  I wish I could move somewhere else but don’t have the money
  "
885103,"
   Do you ever dress naughty in public
  ","
  No
  "
885104,"
   What makes you want to get to know someone better?
  ","
  Same interests as you
  "
885105,"
   Your favourite time pass ?
  ","
  Scrolling through tumblr
  "
885106,"
   You now have a one-time ability to talk to your 15 year old self for 60 seconds. What do you tell them?
  ","
  Make better choices
  "
885107,"
   What goes through your mind when ur alone?
  ","
  Writing stuff
  "
885108,"
   What upsets you
  ","
  A lot of things
  "
885109,"
   🎶
  ","
  😎😎😎
  "
885110,"
   favorite midnight snack? 🧀
  ","
  Cereal
  "
885111,"
   Would you ever want to travel around the world?
  ","
  Yaaasss
  "
885112,"
   I don't think girls should compete with each other. None of us is better than another. We are a team . do you agree with it?
  ","
  But they will do it anyways because it’s all about looks these days
  "
885113,"
   Will a double quarter pounder with cheese, large fries, and a large hi c orange lava-burst drink from McDonald's make me very full?
  ","
  Probably?
  "
885114,"
   Why did the WB network shut down?
  ","
  ?????
  "
885115,"
   Do you like games that are too long ?
  ","
  Not really... the worst being monopoly which is both confusing and long
  "
885116,"
   Hi I’m new here :) I’m Riley whats up loves?
  ","
  Welcome!!!
  "
885117,"
   Happy Thursday everyone!!☺️
  ","
  But it’s Tuesday!!
  "
885118,"
   Do you say a dozen or 12 pcs?
  ","
  A dozen
  "
885119,"
   Seriously tho no one would miss me (I mean me, who I am, they might miss the things I do for them or give them but not miss me)...
  ","
  Ditto here too
  "
885120,"
   How old will you be in 2021?
  ","
  34 :|
  "
885121,"
   How would you name your time in school?
  ","
  Shitty
  "
885122,"
   Hot or cold showers?
  ","
  Hot!
  "
885123,"
   Which movie do you think is overrated?
  ","
  Twilight series
  "
885124,"
   What’s the first thing you’d do if you were the opposite sex for one day?
  ","
  ¯\_(ツ)_/¯
  "
885125,"
   haw do I get v
  ","
  I’ve already posted this!
  "
885126,"
   How many hours do you sleep per night?
  ","
  Enough
  "
885127,"
   what have you been ashamed for?
  ","
  Being caught for theft
  "
885128,"
   What is the most disturbing children's film you've ever seen?
  ","
  ¯\_(ツ)_/¯
  "
885129,"
   Who is your favorite cartoon character?
  ","
  Joker!!
  "
