,Question,Answer
445212,"
   Are you indifferent and/or afraid of insects? Or do you like them? (I generally like them but house centipedes and brown recluses frighten me)
  ","
  Indifferent
  "
445213,"
   Best thing about fall?
  ","
  The leaves, apple smells, decor, Halloween, the weather being a bit colder
  "
445214,"
   According to you, what are the three most important elements for a happy life?
  ","
  Different for everyone. Don't feel like being a dictator..like you must have this.. no.
  "
445215,"
   What chore do you hate doing?
  ","
  Dishes at times
  "
445216,"
   From 1-10, how creative would you say that you are? In what ways do you like to be creative? 🖋🎨🎭📸
  ","
  Maybe a 5
  
  Dance
  
  Poetry
  
  Writing when I'm in the mood
  
  Exercise
  "
445217,"
   What. Black Male Celebrities you find hot
  ","
  Morgan Freeman, Denzel Washington, the guy in This is Us, the guy in Save The Last Dance.
  
  I dont remember every celebrity's name regardless of races.
  "
445218,"
   what brings Lyndsey joy?
  ","
  Nature, dancing, swimming, reading, exercise
  "
445219,"
   What events in your life have changed you, physically and mentally
  ","
  God, miscarriage, meditation, dancing more, not oversharing as much.. lots of small and big things.
  "
445220,"
   Favorite holiday dessert?
  ","
  Pies
  "
445221,"
   What’s on your mind?
  ","
  Not much at the moment
  "
445222,"
   define lyndsey in 5 words
  ","
  Loving
  
  Caring
  
  Kind
  
  Funny
  
  Strong
  "
445223,"
   What are you short-term goals?
  ","
  Save more
  
  Fitness
  "
445224,"
   How is your day going?
  ","
  Good
  "
445225,"
   Do You Miss Highschool
  ","
  Not really. Some friends, yes.
  "
445226,"
   I LOVE MY MAN TOO
  ","
  Cool
  "
445227,"
   Who are you in this crazy world?
  ","
  Lyndsey
  "
445228,"
   Hello!.
I'm  here 
Be happy.
  ","
  Happiness shouldn't rely on one person.
  "
445229,"
   Are  You Ready For Valentines Day
  ","
  No
  "
445230,"
   You like watching a man surrender as your skilled mouth goes to work?
  ","
  ofcourse
  "
445231,"
   you wanna be a guy
  ","
  no. Who said that?
  "
445232,"
   So  What Do You Think Of LL  Cool J & Would You Do Him
  ","
  no
  "
445233,"
   Switch what
  ","
  giving and receiving way
  "
445234,"
   Do you love being female and being the receiver in the sxual game?
  ","
  Switch
  "
445235,"
   yes
  ","
  I know 😘
  "
445236,"
   So  What Do You Think of Tom Ellis  & Would You Do Him
  ","
  Maybe
  "
445237,"
   How 2021 it's been so far ?
  ","
  Good so far
  "
445238,"
   Hello do you like video game?
  ","
  Yes but I haven't played in years
  "
445239,"
   To Get ASkFM Groupies
  ","
  No, I'm over that.
  "
445240,"
   How’s everyone doing?
  ","
  Doing well
  "
445241,"
   What do you wish to come true in 2021?
  ","
  So much
  "
445242,"
   Do you have a favorite flavor of Tea?  British tea, Green Tea, Lemon Ginger, Chai tea
  ","
  Passionfruit, ginger, lemon, peppermint, raspberry
  "
445243,"
   Hola 💫
  ","
  Bonjour
  "
445244,"
   What is the big truth in the life?
  ","
  Trust the process
  "
445245,"
   How was work today?
  ","
  You stalking me?
  "
445246,"
   Favorite fruit?
  ","
  Strawberries, blueberries, raspberries, watermelon
  "
445247,"
   apple or orange?
  ","
  Orange
  "
445248,"
   Have you ever played discovering drawings in clouds?
  ","
  Yes!
  "
445249,"
   Red or Blue?
  ","
  I like blue.
  
  Or are you being political here?
  "
445250,"
   Do you like shows ?
  ","
  Some
  "
445251,"
   Do you like bubble candy ?
  ","
  What's that?
  "
445252,"
   Do you fear anything?
  ","
  Not anymore
  "
445253,"
   So  What Do You Think Of Tom Hardy & Would You Do Him
  ","
  I don't get why everyone is obsessed with him.
  
  I'll pass
  "
445254,"
   Vanilla or Chocolate frosty?
  ","
  Chocolate
  "
445255,"
   Nice
  ","
  It is :)
  "
445256,"
   Do You Like Horror Movies
  ","
  Yes
  "
445257,"
   Have a good day
  ","
  You too!
  "
445258,"
   Would you be happy without money?
  ","
  No because you couldn't do anything or live.
  
  But it shouldn't be the biggest factor in life either.
  "
445259,"
   He may be a little crazy, and at times he even hates me for no apparent valid reason but I still love ❤️ my king 👑 but should I?
  ","
  Only you know that answer.
  "
445260,"
   Your Pretty Awesome I Like You
  ","
  Thanks
  "
445261,"
   Do you ever go on a walk or drive without your phone?
  ","
  Yes
  "
445262,"
   I havent seen it yet
  ","
  Same
  "
445263,"
   I LOVE MY GIRL YALL
  ","
  Cute
  "
445264,"
   Yes
  ","
  any good?
  "
445265,"
   where
  ","
  okcupid.
  
  why does that matter?
  
  better than guys on here
  "
445266,"
   talked to some guys where
  ","
  Online.
  
  go cry about it not being in person while there's quarantine going on.
  "
445267,"
   You ever read the Bible?
  ","
  Yes. Should read the one I got more. Been watching bible videos though.
  "
445268,"
   lets put it this way, do you think you'll find someone to date if you put yourself out there
  ","
  Yes. I could have talked to some guys last night but my heart wasn't in it
  "
445269,"
   I mean what's the real reason
  ","
  What reason would that be? I don't care about weight anymore if you think its that. 🖕
  "
445270,"
   Are you lazy? Why are you so lazy? You lazy ass!
  ","
  Sometimes and that's ok.
  "
445271,"
   why are you single
  ","
  Haven't found anyone new that's worthwhile, don't always put myself out there.
  "
445272,"
   so I have a hard question for you, can you answer it honestly and 100% truthfully
  ","
  maybe
  "
445273,"
   yes
  ","
  Xoxo
  "
445274,"
   it must be awesome being with you
  ","
  because I'm so understandable?
  "
445275,"
   What being drunk at red lobster feels like:
   
    https://youtu.be/TCzZKlAbPm4
   
","
  Sounds like a bad time
  "
445276,"
   even with all  the corruption and violence everyday in the world hm that's nice of you
  ","
  yes :)
  "
445277,"
   I know the feeling when you're so thirsty and you really wanna keep fscking someone but they're tired or bored or wanna sleep or sht
  ","
  I know that feeling as well.
  "
445278,"
   So what did you have for lunch yesterday? Do you like Caroline Trintini?
  ","
  Chicken and French fries from Cane's
  
  Don't know her. She's ok
  "
445279,"
   Christian hogue is hot then
  ","
  Yes
  "
445280,"
   it matters lol
  ","
  I agree 😘
  "
445281,"
   how?
  ","
  I just do!
  "
445282,"
   did you like the fact that he was always ready to fsck you
  ","
  haha
  "
445283,"
   What did you really like about the last guy you fscked?
  ","
  everything
  "
445284,"
   Who's the cutest girl you follow on here?
  ","
  No idea. Don't feel like comparing them either.
  "
445285,"
   How much do you love humanity in general (not including family and friends) on a scale of 0 to 10?
  ","
  5
  "
445286,"
   What did you really like about the last girl you fscked?
  ","
  I'm straight. Never been with a girl nor do I want to
  "
445287,"
   What act of kindness that happened to you meant a lot?
  ","
  Hugs, cuddles, rose petals, smiles, laughter
  "
445288,"
   What's something you hate people complaining about? Why?
  ","
  Would be different to the individual. Wouldn't judge as a whole.
  "
445289,"
   wdym
  ","
  You know
  "
445290,"
   What is something that you find difficult that you're still learning about? As an example for me it's showing my emotions as a man I find it hard to show my emotions and to let them out and I I bottle them up and let it build up and up
  ","
  I cant think of one right now.
  
  Yes, that can be hard to overcome.
  "
445291,"
   When things become boring, do you think that it's time to stop or do you try to fix it?
  ","
  Fix. Do new things. Take breaks.
  "
445292,"
   lahore
  ","
  Hell no
  
  And the other guys you mention - NO!
  "
445293,"
   So  What Do You Think Of Joe Manganiello & Would You Do Him
  ","
  I don't want a celebrity
  "
445294,"
   Are there any gentleman left?
  ","
  Yes
  "
445295,"
   bouncin' boobies 17
  ","
  no
  "
445296,"
   Favorite place to shop?
  ","
  I'd shop anywhere.
  "
445297,"
   What show or movie are you excited to come out?
  ","
  I have no idea what is even out anymore
  "
445298,"
   umeanie
  ","
  Ok? Don't get how that's mean. People aren't in my life anymore for reasons. I accept that and have moved on from needing them/that in my life. They were toxic anyways.
  
  I know, I'm so mean!
  "
445299,"
   Question to raise awareness:  How can you confront someone without embarrass them?
  ","
  Know them, the body language, listen to them, be there, music, hugs, massage, cuddling. If they say that they are embarrassed or say to stop etc
  "
445300,"
   How many people are in your circle?
  ","
  🤷🏼‍♀️
  "
445301,"
   Would you give your number to a stranger online?
  ","
  Not really. Lot of trust would go into it.
  
  I know two people's addresses on here but not their numbers 🤣
  "
