,Question,Answer
10728,"
   whats your battery percentage?🔋
  ","
  97%
  "
10729,"
   Hi. Im bored let's talk about ghost
  ","
  Sure, the ghost don’t like me, it couldn’t pass me my glasses it left me to get it myself, this ghost is very discriminatory, I can’t be theeee ugliest woman on earth to date.
  "
10730,"
   What the foreign language do you like? Would you like to learn it?
  ","
  Look at my profile picture and recommend one or more language(s) to me.
  "
10731,"
   No judgements✨ Do you use drugs?  ( illegal ones ) if so at what age did you start?
  ","
  No but I’ve always wonder what weed chips taste like, when you’re selling them let me know so I can make fried chicken with it.
  "
10732,"
   Ever  Been To An Orgy
  ","
  No, I’d go there’s if it part of a show, being part of it I’m not welcomed
  "
10733,"
   If you could turn back time, would you do it? Why?
  ","
  Focus on earning money, after school I knew I had to work, I had to work for everything nothing will be given to me for free
  "
10734,"
   I thought you were supposed to record yourself asking a question and then somebody can respond and record them self responding and interact that way and then put it on to your website Facebook Instagram things about nature
  ","
  Yeah I wonder what happened
  "
10735,"
   Do you feel like no body wants you ? Do you feel like you are boring and too fat ? Do you feel like your legs are too thick ?
  ","
  Yes only because I’m not outside looking, what’s your point?
  "
10736,"
   what turns you on??
  ","
  Look at my profile picture do you really want to know that answer from me?
  "
10737,"
   what race are you?
  ","
  Legally it’s South Asian/pacific islander, and some documents say Hispanic, they put me under that category because I’m from a country in South America.
  "
10738,"
   Are you good in dancing?
  ","
  No
  "
10739,"
   Why do people look down on someone if they like or watch porn! Stop acting like y’all don’t pleasure yourselves watching porn isn’t a sin or a crime ! It’s to get off especially if your single or you can watch it with yo man or girl . It’s not really a big deal. Sex is apart of life . Grow up
  ","
  What’s your issue? We know that already!
  "
10740,"
   What's your least favorite meal growing up? Were you forced to eat it?
  ","
  Liver, I still don’t like it, but I do eat it.
  "
10741,"
   A quote you go by day by day?
  ","
  A jackass is a jackass.
  "
10742,"
   What would be your mafia boss name?
  ","
  I got a name for everything, Devi Lakma, for disc jockey hobby DJ Devi Lakma, for new Devi Lakma, yeah.
  "
10743,"
   Brayn
  ","
  Consulta con un médico por que no yo
  "
10744,"
   So
  ","
  And?
  "
10745,"
   No me gustan los triángulos amorosos!! Si también dices que la quieres a ella, entonces quédate con ella. Que te vaya bien.. Adiós!
  ","
  Bueno, ya ves lo que vas a hacer, estoy demasiado ocupado con mis propios asuntos
  
  Asuntos como en mi propia vida
  "
10746,"
   Jealous vibes never lead anywhere but down a road of negativity and lonliness.
  ","
  Yes
  "
10747,"
   What most of all do you value? (except life)
  ","
  All things including life well you did say excluding life so I got something for that, this song
  
   https://youtu.be/AMWjh8wxlhw
  






















  and this song
  
   https://youtu.be/G5Fkpm5wko4
  






















"
10748,"
   Are you done Christmas shopping?
  ","
  Yes
  "
10749,"
   Have you ever traveled to Italy?
  ","
  No, I never even been to Europe.
  "
10750,"
   I’m bad news
  ","
  Hey most of the news is bad have you looked at CNN recently?
  "
10751,"
   Are you a jealous person?
  ","
  Yes is just when I was confronted I didn’t say it so all I had to do was say it to the people face infront of them lol
  "
10752,"
   charcoal latte. have you ever heard of it? have you tried it?
  ","
  Wth no sounds interesting thought get it and send it here in New York
  "
10753,"
   Does the tarot tell your fate?
  ","
  The charged me almost $40 for a session and I could never afford it, so never, they can keep their service, I’ll go broke, I prefer them tell me nothing. Tell my neighborhood or something.
  "
10754,"
   Just the thought of you, ooh, oh babe, just the thought of you turns my whole world a misty blue...
  ","
  Some people are getting tattoos similar to this song lyrics, and I saw it and I just thought it was weird.
  "
10755,"
   I don’t know the rest
  ","
  The rest is nothing.
  "
10756,"
   What lotion can you use on your face when it is dry?
  ","
  Have you doctors prescribe you one,
  
   https://www.byrdie.com/best-face-creams-for-dry-skin-4772994
  
  nivea cream, eucerin cream.
  "
10757,"
   Do you believe in the paranormal? Have you ever had an experince?
  ","
  Sure why not
  "
10758,"
   You have a boyfriend?
  ","
  No
  "
10759,"
   Do you like the city where you live ?
  ","
  Yeah it’s a decent place.
  "
10760,"
   How many siblings
  ","
  2
  "
10761,"
   Best type of laundry detergent?
  ","
  Tide
  "
10762,"
   Robots!!
  ","
  Are eventually going to take over
  "
10763,"
   Something scared you ?
  ","
  What scared me
  "
10764,"
   How do you like your steak cooked?
  ","
  In philly cheese steak, and the empanadas from next door, beef tacos from the Mexican food truck, stuff like that. I like my steak different
  "
10765,"
   Take a good step back. Are you happy? If not, what could make you happy?
  ","
  What can make me happy myself, because it’s my responsibility anyway
  "
10766,"
   What was the longest hug you were given?
  ","
  All night with my blanket because it cold as ever.
  "
10767,"
   What are you doing for Valentine's day
  ","
  Nothing, I usually don’t do anything, one wish though is to get my own apartment lol, whenever that happens
  "
10768,"
   Have anyone ever assume you’re depressed but you’re actually not depressed
  ","
  Plenty
  "
10769,"
   Yes I do enjoy his company and like him a lot as a friend but you are not going to tell me when and how to handle my friendship with this man.
  ","
  K
  "
10770,"
   Have you ever gambled on going out and regretted
  ","
  When I get there’s I’ll let you know
  "
10771,"
   This is a shoutout to invite to listen to Sabrina Carpenter. She’s insanely talented, but her record label sucks in promoting her.
  ","
  You mean Disney?
  "
10772,"
   Does anyone like Bath and Body Works?
  ","
  Yes
  "
