,Question,Answer
514944,"
   I want a buffet of snacks now. Thanks Lynds. 😂
  ","
  I'm sorry!
  
  That made me hungry too XD
  "
514945,"
   How r u beautiful 🌸
  ","
  oh, that's easy, I'm not.
  "
514946,"
   both him and ben should be banned off ask for good
  ","
  Agreed. Probably find a loophole if they did ip banning anyways -_-
  "
514947,"
   Hii
  ","
  hello
  "
514948,"
   Like get off ask and go on tinder find someone ur age
  ","
  oh god. I wouldn't wish tinder on anyone if he was on it.
  "
514949,"
   You seen where he fantasizes getting me pregnant right ? Like barf
  ","
  yes 😂
  
  he's so weird
  "
514950,"
   I just wanna make things great and make you happy🌹👑😪
  ","
  you being happy will make me happy
  "
514951,"
   He created a page called touchingbabylauren first off I'm 20 second what a freaking pedo
  ","
  ugh he's disgusting
  "
514952,"
   Dan is a sicko who needs help
  ","
  he definitely does
  
  he even blamed it on his mental health when I said something to him regarding it. People should still know better.
  "
514953,"
   King sucks now😪🌹👑
  ","
  no, you don't.
  
  if this was in reference to the ""shemale"" comment i got - I don't have a d!ck.
  
  And for the person who will be all ""prove it""
  
  grow up. those kinds of pictures are against the rules here anyways. Also not everyone needs to see my vagina. ✌
  "
514954,"
   What someone said tonight got me thinking.. maybe I should explain myself to Lyndsey. regarding that recent ""shemale"" comment. Of course I expected no one at all to believe me. The way I structured what I said seemed like ""art"" to me. I found it amusing. I didn't mean to do it at your expense.
  ","
  God you are annoying.
  "
514955,"
   Worked out in the gym🌹👑💪🏻
  ","
  I didn't
  "
514956,"
   Works out with my Queen🌹👑💪🏻
  ","
  I did a different kind of working out tonight
  "
514957,"
   we do
  ","
  You won't see it so ¯\_(ツ)_/¯
  "
514958,"
   what is it
  ","
  You don't need to know
  "
514959,"
   What was your favourite type of candy when you were younger ?
  ","
  still hasn't changed 😂
  
  reese cups
  
  One reason to like the Slimfast Keto fatbombs. Peanut Butter and chocolate but healthier 😈
  
  The Justine brand is good too. I like the dark chocolate, makes me only want one as well since more filling.
  
  I also liked other ""Halloween chocolates""
  "
514960,"
   whats the naughtiest thing u ever done for a guy
  ","
  I have plans for something soon 😈😇
  "
514961,"
   What is your biggeat dream?
  ","
  I just noticed you wrote biggeat instead of biggest.
  
  I feel like it changes at times ¯\_(ツ)_/¯
  "
514962,"
   What is the color of your right pigment  ring ?
  ","
  What does this mean? lol
  "
514963,"
   Fredrick the goat ?

Billy boy ? 

Or just bbbbbbbaaaaaaaahhhhh??? Nooo idea lol
  ","
  The last one 😂😂
  "
514964,"
   You’re welcome
  ","
  What should we name goatie?
  "
514965,"
   Thus why I say early.... people and appreciation these days ! Lol 😂
  ","
  why thank you :p
  
  🐐🐐🐐🐐🐐🐐
  "
514966,"
   Do you dance like crazy when no one is looking? What music makes you dance the most?
  ","
  yes
  
  sir mix a lot 😂😂
  "
514967,"
   What is the root of all evil?
  ","
  ourselves
  "
514968,"
   Throws goat 🐐 at you. There you go early birthday present.
  ","
  It was in December. Awkward
  
  p.s. I've always wanted a goat
  "
514969,"
   What was the last thing you ate?
  ","
  chicken tikki masala but with cauliflower rice instead. Homemade
  "
514970,"
   Yeah on a Sunday, when everyone is hung over and gone oh wow it’s Sunday time for recovery lol 😂 joking. Thanks tho.
  ","
  omg. that's awful *hugs*
  "
514971,"
   Well I just got in bed after eating my snack and I'm tired and mad at myself for staying up so late. Tomorrow I need to go to bed by 7pm. 9pm is too late because of the kitty I'm taking care of. It wakes me up early. And no one will adopt her. She's such a lap cat. My kitty is guarding the door. 😔
  ","
  Maybe they will become friends over time?
  "
514972,"
   Chicken tikka masala gas is probably really potent. When you sleep tonight make sure you are on your side and don't cover your behind so the gas can escape or else it will get trapped under your blanket and will make it hot there and you'll have weird dreams because of the warmth/ mugginess.
  ","
  Made with cauliflower rice.
  
  It wasn't that spicy but was filling
  "
514973,"
   Tell about the most exotic food you have eaten!
  ","
  Do you find seafood exotic?
  "
514974,"
   Are you an experimentalist or a traditionalist?
  ","
  somewhere in the middle, maybe.
  "
514975,"
   Are you a very ambitious person?
  ","
  I can be at times then also more go with the flow too.
  "
514976,"
   If you had an opportunity to change your name, would you use it? If yes, what would be the name?
  ","
  no. I'm fine with it.
  
  Would have changed years ago if the spelling got on my nerves or the actual name :p
  "
514977,"
   Do you like or dislike spicy food?
  ","
  mild, please and thank you.
  "
514978,"
   I wonder how much gas your dinner is going to give you. 😂😂😂
  ","
  I'll let you know, ya freak XD
  "
514979,"
   I'm gonna eat a snack and get in bed. I'll be back in about 10 min
  ","
  to get tucked in or general?
  "
514980,"
   You think you are more similar to your mom or your dad? In what way? 🤔😅
  ","
  mom!
  
  -always get told i look like her
  
  -i take after her family more
  
  -she rarely drinks
  
  etc
  
  I have more good things to say about her than my dad lol
  "
514981,"
   Who do you think caused JonBonet Ramsey's death and why?
(I will be following up some of your answers with more questions too)
  ","
  I'd guess the brother and maybe a friend or intruder. He's opening up about the case 20 years later. He doesn't seem reliable. Seems very vague and not really there? Also the parents sent him to a friends house o.o seems like he knew more than let on, dodging the coos like he always has
  
  Officer Rick French seems a bit alarming too. Maybe he found her down there and had his way, accidentally killed her. Just seems odd a cop not opening the door. There's no time limit on how long he was down there either.
  
  The mom seems weird since checking up on her kid at 5am? Going into Burkes room and saying ""oh my god"" before even knowing that she was dead? A note shouldn't really make you that panicked yet? Seems more remorseful.
  "
514982,"
   Why does Friday by Rebecca Black slap so much? It's so lit!
   
    https://www.youtube.com/watch?v=kfVsfOSbJY0
   
","
  I like Saturday from her too. The whole beach elements to it etc
  "
514983,"
   If you could make someone on here or in your life go away forever who would it be and why??
 hugs
  ","
  I don't care about them enough to want them gone like that ¯\_(ツ)_/¯
  "
