,Question,Answer
134100,"
   Would you rather being able to read minds or be invisible?
  ","
  Neither... ion entertain the games Lames play. I’d rather be ME
  "
134101,"
   what do you believe happened to elisa lam at the cecil hotel?
  ","
  No one cares.
  "
134102,"
   What was the last thing you created, from nothing but an idea?
  ","
  A cleaning spray with a fragrance...for my small cleaning business.... everyone loveS🥰
  "
134103,"
   Can you feel the rain coming in your bones?
  ","
  🤨✋not my bones. OnLy my window seaL... sound loveLy tho🕳‼️
  "
134104,"
   Hello! How's everything?
  ","
  Tony Da tiger
  
  greAT! And u?
  "
134105,"
   Does anyone else have the fan on when they sleep?
  ","
  🙋🏽‍♀️YasSs I’m single. My body stay Hot
  "
134106,"
   Lipstick or lip gloss?
  ","
  Both
  "
134107,"
   What gives life meaning or purpose, in your opinion?
  ","
  Life is what u make it. Meaning treat ppl fairly and neVer apologize for who u feel Bc feelings are valid.  In life u gave to problem solve. Make decisions that make u happy.   And be unapologetic with ppl don’t understand it. Bc u only live once
  "
134108,"
   Good day👋
  ","
  Good day 2 you as well
  "
134109,"
   Why do all the females on here pics look screen shot???
  ","
  I’m sure it ties in to why ur username is IG name .....which I my opinion mean y’all thirsty....agree or nah?
  "
134110,"
   what's a weird question to be asked?
  ","
  I was asked if I was married as if being  married which anyone can settle for....holds weight or validate a person existence...every married couple I know is unhappy
  "
134111,"
   What’s the one thing you would like to change about yourself?
  ","
  My trust In others ..    I’m solid!
  "
134112,"
   Fav veggies
  ","
  Asparagus
  "
134113,"
   I sleep under the covers, do you?
  ","
  Sometimes... them someTimes I don’t... depending on the siTuaTion... someTime my body v HOT 🔥
  "
134114,"
   Would you rather give advice to your old self or recieve advice from your future self?
  ","
  GiVe advice to my old self. The lesson from my past are actually my blessing and those lesson will help shape my future...
  "
134115,"
   Are you a family person ?
  ","
  FamiLy is every thing... it’s the whoRes that lack morals and vaLues, lie, cheat, then hide then scream victim...and the envious, insecure jealous bitvhves who claim that they your friend .... but sabotage ur dreams ...that mean 🗣NUTHING 2 me 4Life....
  "
134116,"
   Do you borrow things from people, and then return them?
  ","
  Nah. If u borrow it. And they let me... it’s mine ... until they ask for it back..., and I’ll come up wit an excuse..  like it list or broken... all this applies ...to everything besides money.. u should always give that back... unless u a thief
  "
134117,"
   Am I a terrible person because I'm tired of being nice to people, just to be ignored, in return?
  ","
  Nah‼️ ur a person that is Passionate.... however I can be Passionate N evIL at the same time.  The feeling is similar... but the method is different... if u feel bad... it’s a reason... are u eViL?
  "
134118,"
   Have you experienced true love?
  ","
  YeP‼️ Bee N Jay type shvt.... VirgoNSaG....he makes me feel like this ....
  
   https://music.apple.com/us/album/speechless/201274359?i=201277089
  
"
134119,"
   Are you married?
  ","
  Why did u ask me if I was married?
  "
134120,"
   What is your favorite spot in your house?
  ","
  My bathtub n bed
  "
134121,"
   Hi, let's get to know each other 😀
  ","
  I’m good. Thanks.
  "
134122,"
   If you need to talk I won't judge
  ","
  You can’t. U live a lie every day
  "
134123,"
   If you turned into a hulk-version of yourself everytime you got angry, would you see it as a curse or a blessing? 😡💪👊 How different do you think Hulk-you would've been from your regular self? 😆
  ","
  A warning! Call it what u like. As long as u know what it is.
  "
134124,"
   What's something that you like to do, but suck at?
  ","
  Bowling
  "
134125,"
   Would you rather be feared then loved or loved then feared?
  ","
  I’d rather be solid
  "
134126,"
   What was the best gift you ever recieved?
  ","
  A car
  "
134127,"
   What can you break, without ever touching it?
  ","
  A butch
  "
134128,"
   If anyone wants to talk about anything, this is my IG ""ramesses_becomes_a_gem""
  ","
  Nah we good.
  "
134129,"
   What kinds of compliments do you like to hear the most?
  ","
  Compliments regarding the services I provide as a small business owner.
  "
134130,"
   What are y’all doing ?? Esp the ones where it’s cold !!
  ","
  At work. Making money
  "
134131,"
   Can a Man without money make a woman happy in a relationship
  ","
  Yes. It’s better not about money
  
  It’s about building
  "
134132,"
   How can you love yourself more today?
  ","
  I love myself everyday.
  
  What method did u use?
  "
134133,"
   Who still wants to test me?
  ","
  Me.... u wanna do multiplication flash cards or division first ? 👦 🤡
  "
134134,"
   Have you ever been ghosted?
How did you react?
Have you ever ghosted anyone?
  ","
  I didn’t actually know I had been ghosted. I’m 38 never experienced that. I was confused asf. Bc adults say what they want and what they don’t. he was to afraid (not ghosted) to tell me the truth bc he had lied for so long . Love doesn’t go away. But feelings change after you see a person for who they truly are. I’ll never respect it.
  "
134135,"
   Has anybody every liked you so much that they couldn’t come to you,but could go to somebody else to talk about you ?
  ","
  How would I know if they didn’t come to me?
  "
134136,"
   Why do we feel the need to fix others when our own lives need tending?
  ","
  Same reason you create you have multiple identities
  "
134137,"
   What are your plans for today?
  ","
  WeRk...weRk...WerK...then get paid 3X
  "
134138,"
   Spaghetti or Lasagna
  ","
  Both
  "
134139,"
   Do you believe in fairytale endings?
  ","
  YeP.  Wit the right SO. Definitely
  "
134140,"
   What fictional character you wish you were friends with in real life?
  ","
  None. Ion live or play in the fictional world. Nor do a wanna to a character.
  "
134141,"
   How long have you been on this app?
  ","
  68 days
  "
134142,"
   Have you played Among Us?
  ","
  Nah. Y’all dumb asf. When u reach a certain age. You don’t have time to play. Play wit your mom
  "
134143,"
   Tumblr anyone?
  ","
  Nah
  "
134144,"
   40 coins to who can guess my favorite color.
  ","
  Pink
  "
134145,"
   Are JAPANESE 🇯🇵 and Chinese 🇨🇳 the same thing ?
  ","
  The answer is in the question
  "
134146,"
   Do you remember your dreams? I can never remember mine.
  ","
  Yep. How old are u 69?
  "
134147,"
   Have you ever been into a place buying something, and a person speaks to you,and y’all have a conversation then a toxic person walks right up trying to impress the person you are having a conversation with thinking you came with them and you dint ?
  ","
  Nah.  Change the way you think. You sound jealous and envious.... How old are u?12?
  "
134148,"
   What’s the meanest thing someone has done to you in a relationship
  ","
  Ate my leftovers in the reg
  "
134149,"
   Are you Left handed, Right handed, or Both?
  ","
  Right
  "
134150,"
   How do you respond to “alright then” when your crush says that on text
  ","
  Depends on the topic
  "
134151,"
   What food can you make with lil effort but tastes so good!
  ","
  Spaghetti
  "
134152,"
   Hey! Wazzup❓
  ","
  Wassup
  "
134153,"
   What time is it where you are right now?
  ","
  9:45 AM
  "
134154,"
   Do you like pranking ?
  ","
  Nah not at all. I’m 38.
  "
134155,"
   Are you a sapiosexual?
  ","
  Nah.  Heterosexual
  "
134156,"
   How can you really make your girl feel special everyday?
  ","
  Tell her how much u value her. As well as show her
  "
134157,"
   When is the last time u got into a argument
  ","
  Ion argue. I debate
  "
134158,"
   Do you ever dress slutty
  ","
  Nah
  "
134159,"
   Ask me anything regarding a sugar mommy.. and please y'all should follow me
  ","
  Can you file the position as self employed on ur taxes?
  "
134160,"
   a quick shower or long relaxing bath?
  ","
  Bath
  "
134161,"
   Do you like math?
  ","
  Horrible at it
  "
134162,"
   im cool with being friends with who ever. i dont care if u was in tx, but dont run circles around me. js
  ","
  I’m in Texas. But ion run. I get tired easiLy
  "
134163,"
   do you have a best friend? 👯‍♀️
  ","
  Yes
  "
134164,"
   Socks or no socks?
  ","
  Socks
  "
134165,"
   Did you laugh today? At what?
  ","
  Rejection
  "
134166,"
   If you learn that the person who broke your heart is crying, what will you do?
  ","
  Hold him tight ever than before
  "
134167,"
   Are you a deep sleeper?
  ","
  Not at all
  "
134168,"
   What makes you instantaneously happy?
  ","
  Him
  "
134169,"
   Do you have a favorite scent? If so what scent?
  ","
  Many.
  "
134170,"
   What was for lunch today?
  ","
  Stuff jalapeños
  "
134171,"
   Pizza or hamburgers?
  ","
  Both. Together
  "
134172,"
   Who has changed your life?
  ","
  My ex lover. He brought sunshine in my life when it was raining
  "
134173,"
   Who is your favorite Star Trek captain?
  ","
  Da daddy
  "
134174,"
   Headphones or Earbuds?
  ","
  Headphones
  "
134175,"
   are you independent 🤔
  ","
  Yep but I would love the ability to semi codependent
  "
134176,"
   You ever feel like you don't know what's the right path to take and your just at a standstill?
  ","
  I know the path and my stance. However it requires a mutual agreement. As my SO flaky asf
  "
134177,"
   Lady Gaga VS Madonna
  ","
  Both them bitches 🔥. But I say Gaga bc her body banging
  "
134178,"
   Which McDonald's burger box from the 2000's do you like better, Big Mac or quarter pounder with cheese?
  ","
  Big Mac
  "
134179,"
   Ever been beat up in a corn field?
  ","
  YaSsSs
  "
134180,"
   Do you think cyberstalking is just as damaging to the victim as being stalked in person? Why?
  ","
  Yea. She have fear of the Unknown
  "
134181,"
   Have you ever been in a situation where you were treated so poorly but it took losing that person to realize it?
  ","
  Yep. I knew during and after I was being mistreated
  "
134182,"
   Hello! Wazzup👋
  ","
  Hi
  "
134183,"
   ❤️💋.. How to protect your heart from pain??.. 🍃💙💜🍃 Cómo proteger su corazón del Dolor??..💋❤️
  ","
  Face it
  "
134184,"
   Do you ever just want to quit ? Quit  everything because no matter what nothin goes right for you ?
  ","
  Yea but don’t. Master the shit. Body the shit. Become a master at it the shit instead of quitting
  "
134185,"
   Do you often feel too busy for the things you enjoy in life?
  ","
  NeVer
  "
134186,"
   Do you have any secrets?
  ","
  No
  "
134187,"
   I threw away the mango seeds because apparently they were turning black
  ","
  If you plant a seed, it will grow. No matter it’s color. Have patience
  "
134188,"
   Do you actually enjoy Valentines Day 💝or no?
  ","
  Not the last 5 years
  "
134189,"
   Would you ever try some type of sex bondage - 50 shades of grey
  ","
  Only with the man I’m most comfortable with. No one else!
  "
134190,"
   Are  you usually late or on time?
  ","
  Late
  "
134191,"
   What is one thing that you refuse to share with anybody?
  ","
  My body
  "
