,Question,Answer
289656,"
   So let fuck I’ll fuck you good girl put it in you ass
  ","
  No
  "
289657,"
   Wanna fuck girl
  ","
  No I don’t even know you
  "
289658,"
   I'll open a small there and you'll be selling rockstar and red bull to local jungle kids and pet food to parrots and other jungle animals. I bet there's no competition there so we'll be making bank.
  ","
  No
  "
289659,"
   do you find it annoying how you have to eat all the time just to stay alive?
  ","
  No I love eating.... it’s the Starving that is annoying
  "
289660,"
   let's go and raise a baby in a jungle
  ","
  Lmaoooooooooo...ok
  "
289661,"
   are there protests in your area?
  ","
  No
  "
289662,"
   pepsi or coke?
  ","
  Coke
  "
289663,"
   pffff....HAHAHA
  ","
  Bye
  "
289664,"
   how many can you eat at once?
  ","
  One
  "
289665,"
   wow bananas so good
  ","
  Mhm
  "
289666,"
   What are you drinking usually during walking?
  ","
  It doesn’t matter
  "
289667,"
   i love you
  ","
  I love you to 😇
  "
289668,"
   I hate that dry sack feeling
  ","
  Lotion
  "
289669,"
   I can't stop plooking
  ","
  What is plooking ??????????????????
  "
289670,"
   It's soo hoot outside today. I can't wait for soomer to coom. Are you addicted to plooking poon too?
  ","
  lol
  "
289671,"
   maybe on certain other websites? (͠≖ ͜ʖ͠≖)
  ","
  No
  "
289672,"
   do you have any new yootoob videos?
  ","
  No
  "
289673,"
   BWAAAAAAAAAAAAAAAAAAAAAAAAAA
  ","
  :/
  "
289674,"
   would you like to walk around semi-naked like a tribes woman?
  ","
  No
  "
289675,"
   Hey, you're givin' yourself away.It's there in every move you make.You can't hide your heartache away.Hey, it's somethin' you don't have to say.It's written in the tears on your face.I see through the part that you play.
  ","
  Never giving myself away thank you
  "
289676,"
   yes
  ","
  😇
  "
289677,"
   Are you receptive or reserved?? .-.
  ","
  I can be both
  "
289678,"
   Are you an essential worker?
  ","
  Yes
  "
289679,"
   Has your gut feeling or first impression about something ever been right? 🤷🏽‍♀️
  ","
  Yes
  "
289680,"
   On a scale from 1-10, where does your patience fall? 💆🏽
  ","
  Well Right now I’m at a 10 🥰
  "
289681,"
   Would you or have you ever worked in a chicken 🐔 plant before? Even if they offer you a hundred bucks an hour, would you do it?
  ","
  No
  "
289682,"
   AAAAAAAAA I'M COOMING
  ","
  Lol
  "
289683,"
   wow you go to bed early
  ","
  Yes 10 pm is the latest I sleep
  "
289684,"
   Which one came first the chicken or the egg?🤔
  ","
  Appearently a chicken wasn’t created by two actual chickens so the birds with that being said the birds hatched a chicken but weren’t chickens therefore the Egg came First...
  "
289685,"
   Do you find praise or criticism to be more motivating?
  ","
  Good a question The definition of criticism is expressing disapproval of someone or something... This can help someone be better person when they realize that there being or doing something offensive.
  "
289686,"
   8=====D
  ","
  Oh
  "
289687,"
   Single or taken?
  ","
  Single
  "
289688,"
   Do you like chips?
  ","
  Yes
  "
289689,"
   Can you guys please subscribe my channel to listen podcast &everything?
   
    https://www.youtube.com/channel/UCswUi2Hhle9YJNz1aPXb0SQ
   
","
  Ok
  "
289690,"
   Spring sunrise or autumn sunset?
  ","
  Very hard decision
  "
289691,"
   lol sorry about that, it was meant for someone else
  ","
  Ok
  "
289692,"
   how often do you have secks?
  ","
  What is secks??
  "
289693,"
   Yes, I didn't mean that you aren't. But you were very skinny once. Maybe you just grew up lol.
  ","
  Oooh ok
  "
289694,"
   i have 2 pics
  ","
  Ok
  "
289695,"
   If you could have any view from your home, what would it be?
  ","
  Beach
  "
289696,"
   Do you guys listen podcast?
  ","
  Yes
  "
289697,"
   you're welcome :)
  ","
  I’m still skinny tho
  "
289698,"
   I know but then white Americans should be classified like that too.
  ","
  Ok
  "
289699,"
   The child that isn't loved by the village, will burn it down to feel it's warmth
  ","
  Ok
  "
289700,"
   Those who make peaceful revolution impossible will make violent revolution inevitable.
  ","
  Ok
  "
289701,"
   You looked very pretty when you were skinny
  ","
  Thank you ????
  "
289702,"
   Do you tend to listen more to male or female singers?
  ","
  Females
  "
289703,"
   Who makes you laugh?
  ","
  No one
  "
289704,"
   Do you have strawberry shimmer on hot lips, silver buckle hanging off the hips?
  ","
  Yes
  "
289705,"
   do you really believe you’re intelligent? why?
  ","
  Yes
  "
289706,"
   How do you define Love?
  ","
  Love is kind love is paitent
  "
289707,"
   CHIKAN
  ","
  ❤️ love
  "
289708,"
   why do they say African americans? Shouldn't then white americans be called European americans?
  ","
  There classified by genetic material
  "
289709,"
   Why not?
  ","
  Because I’m not going to
  "
289710,"
   are you going to help to burn down your local police station too?
  ","
  No
  "
289711,"
   AAAAAH CRACK LINT SO GOOD TO PULL OUT
  ","
  Lol
  "
289712,"
   PIRI PIRI!
  ","
  :)
  "
289713,"
   Do you miss school?
  ","
  Yes
  "
289714,"
   I think it's tremendous that you like him bigly
  ","
  Thanks
  "
289715,"
   what's he done for you?
  ","
  He is taking care of everybody not just me
  "
289716,"
   what do you think about Trump?
  ","
  I think he’s doing a good job
  "
289717,"
   What's for dinner/supper? 🍽
Or is it a... go and find ya something kind've night?

What are you wanting for tonight?
  ","
  Pasta
  "
289718,"
   Do you like to go to the coffee shop? Just to sit and chill? Do you ever do this or nah? Not really? Coffee at home more? Or not a coffee person? ☕
  ","
  No
  "
289719,"
   hello The iPod is in excellent cosmetic condition and shows virtually no signs of previous use. A couple of hardly noticeable scratches on the clip and some tiny nicks on the bottom edge.
helloo
   
    https://youtu.be/QwuuMeZ27QQ?t=323
   
","
  ..
  "
289720,"
   Who do you like?
  ","
  A Boy
  "
289721,"
   Have you ever felt ashamed from your past??
  ","
  Yes
  "
289722,"
   Instagram?
  ","
  No
  "
289723,"
   How old are you?
  ","
  24
  "
289724,"
   do you live with your parents?
  ","
  No you asking too much questions
  "
289725,"
   at your house then?
  ","
  I don’t have a house to throw a party
  "
289726,"
   Very beautiful!
  ","
  Thanks 😊
  "
289727,"
   Are those photos really you? 🤤
  ","
  Yes
  "
289728,"
   At the club?
  ","
  Yes but I never been to a club yet
  "
289729,"
   Do you like to party?
  ","
  Yes :)
  "
289730,"
   Do you like crazy?
  ","
  Maybe depends
  "
289731,"
   Long time no smell your pheromones. How do you do?
  ","
  Lol your crazy...
  "
289732,"
   Would you ever be friends with people who have different views to you?
  ","
  Maybe but possibly not ...
  "
289733,"
   AAA AAA FEEMALE AAA AAA FEEEMALE AAAAAA
  ","
  :)
  "
289734,"
   Straw or no straw in drink?
  ","
  No straw
  "
289735,"
   We're buzzing like that no vacancy sign out front. Your skin is begging to be kissed by a little more than the sun.
  ","
  😘💕😘💕😘💕
  "
289736,"
   Is it true what they’re saying ? Is Baenlin really dead ?
  ","
  I don’t know
  "
289737,"
   If you could play any musical instrument, what would it be?
  ","
  Xylophone
  "
289738,"
   Do you believe in manifestation?
  ","
  Yes
  "
289739,"
   Post a picture when you was a kid and your present picture  now 💔
  ","
  No
  "
289740,"
   Do you prefer fish or meat?
  ","
  I don’t prefer
  "
289741,"
   What is the appropriate app to talk to u
  ","
  Fb or Twitter
  "
289742,"
   U can do what 
?
  ","
  Why are you so dumb like wtf
  "
289743,"
   Hello Goddess
  ","
  Hi
  "
289744,"
   Y u call urself goddess 😡😡😡😡😡
  ","
  Lol because I can
  "
289745,"
   What are your favourite perfume scents?
  ","
  Channel,,, & Love Spell by Victoria Secret
  "
289746,"
   What did the car say to the banana? peel out
  ","
  ...no
  "
289747,"
   I’m Thomas
  ","
  I don’t know you your not my crush
  "
289748,"
   I love you means that I love you but I may not understand what it means
  ","
  ❤️❤️ ok beach
  "
289749,"
   Ever raced your truck? Ever wrecked one? Said grace in a Mexican restaurant? (Amen). Painted ""I love you,"" in bright red on a water tower?
  ","
  What is the meaning of this quote
  "
289750,"
   to get drunk lol
  ","
  Ohhhhh
  "
289751,"
   hey y'all want to get weird brought to you by beer?
  ","
  I don’t understand
  "
289752,"
   Add me on fb love
  ","
  Who are you what’s your name
  "
289753,"
   Loose fit jeans or skinny jeans?
  ","
  Loose
  "
289754,"

    https://media.phillyvoice.com/media/images/Supernumery_Rainbow.2e16d0ba.fill-1200x630-c0.png
   
   Absolutely disgusting, I saw this in my backyard today. Even God himself had fallen victim to the LGBTQ+ blah blah blah agenda.
  ","
  ...
  "
289755,"
   Are you ready for the Halloween night?
  ","
  I’m going to be a Bride for Halloween 🎃
  "
289756,"
   If you could travel the world with only one person who would you take?
  ","
  My boyfriend ❤️
  "
289757,"
   haha, you use your fingers?
  ","
  No
  "
289758,"
   that's tremendous
  ","
  Lol more than pluck but ok :P
  "
289759,"
   you plook your triangle?
  ","
  Lol I think yes.. lmao
  "
289760,"
   مساحه 💙
  ","
  💙
  "
