,Question,Answer
906516,"
   ok you to Lauren bye xx
  ","
  Hope you had an amazing day
  "
906517,"

    @NineGDxFour
   
   needs more questions
  ","
  Go ask her questions please
  "
906518,"
   You are absolutely gorgeous
  ","
  Thanks....🥺
  "
906519,"
   Lol 😂😂
  ","
  Sorry lol
  "
906520,"
   Are you genuinely afraid of getting covid19? Do you think you have the chance to get it?
  ","
  I'm not afraid and anything is possible but I'm fine as of right now and have been
  "
906521,"
   Keys to a great kiss?
  ","
  Most important is having some kind of connection,  dont over think anything and just go for it, tilt your head so you dont smack each others forehead
  "
906522,"

    https://www.youtube.com/watch?v=340hErriHlg
   
   finally!!
  ","
  🧡
  "
906523,"
   Fifty cent can you give me one autograph 🤭
  ","
  No thanks
  "
906524,"
   Where do you draw the line between helping people and showing them how to help themselves? How do you strike that balance?
  ","
  When they wont change their ways after getting in trouble more than three times
  "
906525,"
   How do you manage stress?
  ","
  Write it down or what I do is try to put it into a lyric format..., take a hot shower or bath, go for a walk, listen to music and do yoga if not maybe go to a spa or something
  "
906526,"
   Do you have that one friend who just doesn’t seem to be able to grow up? Like they still act like they’re still in high school or they simply won’t get their life together?
  ","
  I know a few people but I'm not really friends with them anymore.
  "
906527,"
   You okay?
  ","
  No not at all and dont want to talk about it
  "
906528,"
   Name one thing Covid19 has ruined for you recently
  ","
  Spending time with my friends every saturday
  "
906529,"
   You're beautiful
  ","
  Thanks
  "
906530,"
   I’m bored will a cute guy talk to me? 🤷🏼‍♀️ Gotta be bold
  ","
  I'm not a guy but hi
  "
906531,"
   You are so pretty!
  ","
  My heart feels like it ripped open and shattered right now 🥺😭
  "
906532,"
   How often do you vacuum ?
  ","
  We dont really have to vacuum but the rugs we do every week
  "
906533,"
   death penalty? for or against?
  ","
  For only on actual cases we know are true and has several evidence. Only for extreme rapsists or murders
  "
906534,"
   anyone watch Dead To Me on Netflix?
  ","
  I havent :(
  "
906535,"
   are you a clingy person?
  ","
  I can be ... especially when I'm afraid I'm going to lose someone I care about alot
  "
906536,"
   Something new you learned over the weekend?
  ","
  People like hurting me....
  "
906537,"
   What stinks about babysitting babies?
  ","
  I havent babysat in a long time actual babies lol I normally got 5 year olds and up
  "
906538,"
   F O R   Y O U 🐓
  ","
  🥺
  "
906539,"
   Who’s your favorite Disney princess and why?
  ","
  Belle, just relate to her alot I think
  "
906540,"
   She cheats on you then then it shows and l have seen her with about 3 kissing 😔😔😔
  ","
  I havent kissed anyone but someone lollll
  "
906541,"
   Then you sound like you want brooklyn 😂
  ","
  Oh god no 😂
  "
906542,"
   Are you noticing people in your area observing social distancing or wearing masks? Do you think most people in your area are taking this seriously?
  ","
  Definitely  not social distancing but wearing masks lol
  "
906543,"
   Oh jesus 🤣
  ","
  😂😂 he needs to get on here because I cant handle this anymore
  "
906544,"
   But l can't  live without you 😍😍😍😍😭😭😭lauren💜💜💜💜💜
  ","
  Guys I'm actually with someone lol
  
   @alicexrosexking
  
"
906545,"
   See u around queen. Gonna sleep
  ","
  Goodnight
  "
906546,"
   Love u
  ","
  Love u guys too
  "
906547,"
   I'm in love with you lauren ,lauren i love you😭😭😭😭
  ","
  As soon as I say I'm single everyone comes back 😪
  "
906548,"
   I love lauren i love much
  ","
  Luv you guys too
  "
906549,"

    https://www.youtube.com/watch?v=5lnZ2RPj_WY
   
   at 1:54 u look so pretty
  ","
  Thank you
  "
906550,"
   Hi how are you doing today?
  ","
  Is youtube like broken
  "
906551,"
   P A P .. 🆙🍨🍐
  ","
  Baby face
  "
906552,"
   Pic 💛
  ","
  Guys k found that photo where someone edited it to make me have blue eyes and I'm sorry I'm scared
  "
906553,"
   What is your Favorite Street Food?
🥘🍛🍢🍡
  ","
  We dont really have street food here. Every now and then at events theres like food trucks but that's about it. My favorite was mostly the shaved ice or kennel corn
  "
906554,"
   favorite summer vibe fruits? 🍉🍑🍈🍊🥑🥭🍎🍇🍍🍌
  ","
  Watermelon and strawberries. Absolutley  hate apples
  "
906555,"
   What's the worse place have you ended up barefoot and why ?
  ","
  Probably last week when jessie sniffed out the litter of kittens and because shes known for hunting and stuff she killed/ injured them :( we had to react quickly to get them out of a corner where an outside shelf was and there was thumbtacks that fell and I ended up getting tons in my feet while grabbing them. Sadly I dont think any of them made a recovery that were injured. There was one completely  unharmed but I havent seen it anywhere near the others. We have three that were also just born that look like Lisa's cat Charles lol
  "
906556,"
   What are the three most important things for you to be happy?
  ","
  Love
  
  Friendship
  
  And kindness
  "
906557,"
   Si saliera una vacuna, y ustedes nunca se agarraron nada, se dejarían vacunar?
#StayAtASK
  ","
  Siempre elijo vacunarme. es mejor correr el pequeño riesgo de algo que puede prevenir completamente la enfermedad en lugar de no arriesgarse y morir
  "
906558,"
   Buenos diass!!!
#StayAtASK
  ","
  Evening
  "
906559,"
   🎂 Is your birthday a big deal for you or do you just don’t care about it? When is your birthday?
  ","
  I mean its not a huge deal but it never goes unnoticed especially since I also share it with the oldest sister christina and we always celebrate it together 🧡💙💖 then the little lemon baby is also due in august as well
  "
906560,"
   🧡💙🧡
  ","
  Kinda want to customize my tesla and turn it into an orange and blue theme .... lol someone stop me
  "
906561,"
   PAP 💟
  ","
  M.I.A PROMO TOUR TBT
  "
906562,"
   Noooooo!!!
  ","
  Sad :(
  "
906563,"
   Are your sides ticklish?
  ","
  Mmm not really
  "
906564,"
   The most annoying thing ever is Just getting your tight jeans on and then 5 minutes later your bladder is like fuck you.
  ","
  Seems like you need to go shopping :(
  "
906565,"
   Is there something out there, a thought, an idea, a current event, or a fear that you find deeply unsettling?
  ","
  The fact that people still think it's okay to drive a car with others in it while under the influence
  "
906566,"
   Follow
  ","
  Ok
  "
906567,"
   What would you consider your greatest accomplishment so far?
  ","
  Putting out my own solo music and music videos that were written, recorded and produced by just myself. With the help of boon aha
  "
906568,"
   What’s one thing that bothers you most about the world today?
  ","
  That racism and discrimination  still exist
  "
906569,"
   If a genie granted you 3 wishes right now, what would you wish for?
  ","
  To end all sickness and illnesses
  
  To end poverty
  
  To make the world and it's people all get along
  "
906570,"
   Ah what are you having.
  ","
  Spaghetti and meatballs with garlic bread and a small tossed salad
  "
906571,"
   💚🤗 love ya
  ","
  Luv u 2
  "
906572,"
   Ah
  ","
  Mhm
  "
906573,"
   No problem❤🤞
  ","
  😊
  "
906574,"
   You're welcome. If you ever need to rant feel free to use my inbox. Or if you ever need anything at all feel free to contact me
  ","
  I will, thank you
  "
906575,"
   Wrong emoji 😊. Sorry
  ","
  99% of people who do the same thing aha
  "
906576,"
   Aww❤
  ","
  But yeah prepare yourself to be emotional
  "
906577,"
   Wow all of this is happening so fast for you and your friends.. I'm sorry but you are really sweet for staying strong to be there for them
  ","
  Thank you
  "
906578,"
   How are you Lauren?.
  ","
  Waiting on dinner and currently  feeling ehhh cause I want to be done with work lol
  "
906579,"
   😳
  ","
  Look at the tags then you'll understand  lol
  "
906580,"
   You sure? I heard about Corey..
  ","
  Yeah I'ts sad and im really disappointed  im not living in California  to go say goodbye or visit the memorable place ... but I just need to be strong and here for my friends who where like his brothers and all. And be here for someone I care about who lost his grandfather  yesterday as well
  "
906581,"
   😂
  ","
  But then again she cried over the taylor swift medley track I put together. When it switched off to my part of ""there we were again in the middle of the night "" lol
  "
906582,"
   You okay Lauren? That was a lot of periods after ""lol""
  ","
  Yeah I'm fine lol
  "
906583,"
   What’s the one thing that people always misunderstand about you?
  ","
  They think I'm stuck up or something lol
  "
906584,"
   All I do is think about you these days
I kept that blue wristband
It's in a box under my bed
'Cause I'm just thinking maybe we just need time
Everything could be okay
  ","
  It still is in that box untouched now lol....
  "
906585,"
   Are you confrontational?
  ","
  No, I try to be the peacemaker  or find a way to handle the problem in a calm respectful way. Only time I get hostile is when someone is just being disrespectful  to me
  "
906586,"
   If you are in a bad mood, do you prefer to be left alone or have someone to cheer you up?
  ","
  I prefer to just be left alone unless it becomes way to much to where I feel myself starting to shut down or shut out then I'll go talk to my therapist
  "
