,Question,Answer
337932,"
   Do you believe that each individual on Earth has a soulmate?
  ","
  I believe individual souls can connect in magnificent ways. One soul mate? No. Souls that can essentially love harmoniously next to ours? Yes.
  "
337933,"
   What do you need more of in your life?
  ","
  Understanding
  "
337934,"
   What do you feel content or happy with in your life?
  ","
  Some days more than others but yes.
  "
337935,"
   Ok same to u
  ","
  Cool
  "
337936,"
   Haha, maybe I'll check them out. One of my sisters was obsessed with those books in the past. And she refused to read anything at all, so that's saying something.
  ","
  See?
  "
337937,"
   If someone gave you $100, what would you do with it?
  ","
  Save 75%
  "
337938,"
   Would you rather have less work to do, or more work you actually enjoy doing? 👍
  ","
  Work I enjoy, never feels like work.
  "
337939,"
   What do you suppose the most unhealthy thing you’ve ever done for yourself? What is the healthiest thing you’ve ever done for yourself?
  ","
  Unhealthy - Put the needs of others before my own, and I got sick stressing or not eating properly. Healthy - conscious decision to take care of myself and eat responsibly
  "
337940,"
   Could you ever be in a secret relationship with someone?
  ","
  Private, yes. Secret, no.
  "
337941,"
   Nice  If you want to be friends and get to know each other you can
  ","
  Feel free to post to me on askfm. I try my best to answer questions.
  "
337942,"
   Where r u in the world
  ","
  USA
  "
337943,"
   Yea I am
  ","
  👍🏽
  "
337944,"
   Have you ever written a poem? If yes, what was it about?
  ","
  Ha! I have. And every thing you can imagine.
  "
337945,"
   Is it bad omen to open an umbrella inside the house?
  ","
  It depends on if you are superstitious or not. For me it just isn't practical.
  "
337946,"
   I'm alright if u feel like chatting with me
  ","
  Hope ur having a good day. Enjoy!
  "
337947,"
   May real men cry?
  ","
  Please do. It's a steam valve of release. Let it out.
  "
337948,"
   Hello how r u
  ","
  Tired today. And u?
  "
337949,"
   Ngl the movies aren't bad, haven't read the books though.
  ","
  The books, especially 1 & 4 were marvelous. The movies were very disappointing. Very cheesy graphics & weird facial expressions, but I watched them all. Id do it again becoz of rhe books. The first book...I couldn't put it down!!!
  "
337950,"
   Why do some of the nicest people have the fewest friends? 👍
  ","
  Sometimes people can't accept genuine kindness without believing there's a catch or worse, they can't reciprocate it.
  "
337951,"
   Have you ever been to a car show or a car meet? What's the most exotic car you have ever seen in your life?
  ","
  New York car show at the Jacob Javitz center. Mind-blowing cars.
  "
337952,"
   Has a series (movie, show, book, anime, etc.) ever changed your life?
  ","
  Don't judge me. Lol
  "
337953,"
   What’s your “Back in my day, we…”?
  ","
  knew our neighbors and played on each others yards. Even had sleepovers/slumber parties.
  "
337954,"
   Have you been to a protest before? If so, what were you protesting for?
  ","
  Middle School, High school, college & beyond. High school was a big school walkout to the board of ed to protest systemic tracking. Essentially children of color with the same grades as white children were directed by guidance counselors to take non-academic or non-honors/AP classes at alarming rates. Many teachers supported us.
  "
337955,"
   How tall do you wish you were?
  ","
  5'6
  "
337956,"
   What has been your biggest sacrifice?
  ","
  My time.
  "
337957,"
   What food do you most often crave for?
  ","
  Dark chocolate
  "
337958,"
   What's the greatest invention of all time?
  ","
  The airplane. Travel connects families and opens the mind to experience what u could only once read in books.
  "
337959,"
   Who is your favorite live performer?
  ","
  I've seen Tina Turner, Prince, Janet Jackson & Beyoncé live. Legendary talents!
  "
337960,"
   What makes you feel really uncomfortable?
  ","
  Bullies. I don't tolerate seeing them operate in my presence.
  "
337961,"
   Which parts of your personality do you feel were inherited?
  ","
  My willingness to help those in need in my community. Leadership and organizing skills.
  "
337962,"
   Do you like to sing out loud when no one else is around? 🎶 👍
  ","
  No. Which is funny becoz I sing. Rotfl
  "
337963,"
   boo
  ","
  Ha! Are you a ghost?
  "
337964,"
   👍🏽
  ","
  🙂
  "
