,Question,Answer
144828,"
   WYD
  ","
  drankin
  
  so two dogs wearing shoes just walked past my house (with their owner who was also wearing shoes)
  "
144829,"
   What did you have for dinner?
  ","
  cheese steak and fried pickles
  "
144830,"
   What’s your favorite bird? This is mine.  🖕🏽
  ","
  owl or parakeet
  "
144831,"
   .
  ","
  it's Thirsty Thursday, Toe Sock Edition
  
  AMA while I play animal crossing
  "
144832,"
   are you american?
  ","
  yes
  "
144833,"
   Have you seen star link in your area and what do you think about this new internet?
  ","
  never heard of it
  "
144834,"
   What is your favorite thing to order at McDonald's? If you eat fast food that is...
  ","
  2 cheeseburger combo no ketchup diet coke
  
  or
  
  a big mac
  "
144835,"
   Was voodoo donuts deemed essential?
  ","
  I dunno I haven't been into Portland other than just over the river to pick up weed
  "
144836,"
   Think In a few years there will be people named Covid?
  ","
  probably
  "
144837,"
   What position do you like to sleep in?
  ","
  on my side with one leg up and one stretched out
  
  today's selfie
  "
144838,"
   Would you do me a favor? Would you record yourself saying “ Tom, yes I will give you money”. Come on this will be a lot of fun!
  ","
  nope sorry I don't even have any money to pretend give away homie
  
  if you want to hear my voice I have an igtv post about makeup and a mess of posted videos from like a month or so ago
  
  instagram is shehitsback
  "
144839,"
   Do you wear any bedtime slippers? Post a pic!
  ","
  I do not
  "
144840,"
   Where do you feel most safe?
  ","
  my nest
  "
144841,"
   What is the last place you ordered food from?!
  ","
  Wendys
  "
144842,"
   What are your healthy daily habits?
  ","
  stay hydrated, get plenty of sleep, eat veggies
  "
144843,"
   Do you have good posture?
  ","
  no
  "
144844,"
   Do you like the sound of your own voice?
  ","
  yes
  "
144845,"
   Ever watch old black and white movies?
  ","
  I have but not in a long while. I used to take a lot of film history courses through high school and college
  "
144846,"
   Have you ever had 🍤 shrimp and 🌽 corn soup before? If you've never tried, I recommend to go and look up a few recipes online and try making it! Super good! 😋🍽

We made it tonight for supper and it was absolutely delicious! We made it a Cajun shrimp and corn soup.
  ","
  sounds good I don't know if I'd had it or not I've had corn chowder and I've had seafood stews and chowders so kind of
  "
144847,"
   Is there something you own a lot of where that you collect? Would you like to share with us what that is? Doesn't matter what it is. Add pic or GIF maybe
  ","
  I collect owls
  "
144848,"
   How do you usually react, when somebody is shouting at you?
  ","
  cringe, retreat somewhere else
  "
144849,"
   If you were a dog, would you think in barks?
  ","
  today's selfie with bubo
  "
144850,"
   Do you like pineapple juice?

Fav. way to have pineapple?

(I am having some right now and it is quite good! 🍍)
  ","
  My husband likes to drink pineapple juice so we have it in the fridge regularly. Nice cocktail idea- Half Sprite, Half Pineapple juice, splash of gin
  "
144851,"
   (If you don't have any tattoos. Have you ever wanted to get one?)
Do you have any tattoos?
Would you like to share one of your tattoos with us?
  ","
  I have 4 tattoos. 2 astrology signs, my name in my grandmother's handwriting, and a lil sasquatch I drew
  "
144852,"
   My sister is Katherine/Kate. :)
  ","
  oh snap I'm good at this game then
  "
144853,"
   When you have a moment, take a look at my profile pic and tell me what first name I would have, if I were not Kelli. Thanks for playing, if you choose to!
  ","
  you could be a Kate/Katherine  that goes by Kat
  "
144854,"
   I want a pet ostrich
  ","
  ok
  "
144855,"
   How often do you listen to the radio? What is your favorite radio station?
  ","
  only if I'm in a rental car
  "
144856,"
   Has 2020 been a good year for people who make memes in your opinion?
  ","
  I don't think the satisfaction of making a successful meme is good enough to make up for this shitshow of a year
  "
144857,"
   I have a bottle of lemonade, was just wondering what's the best alcoholic drink to mix it with? 🤔🤷‍♂️
  ","
  gin
  "
144858,"
   What time do you wake up?
  ","
  between 7 and 10
  "
144859,"
   🌻 What‘s the most useful life hack you learned in your life? Or feel free to list a few.
  ","
  jealousy isn't useful.
  
  the goal of meditation isn't happiness, it's stillness
  
  no one person is the center of the world including yourself
  "
144860,"
   Do you like bagels?
  ","
  yes
  "
144861,"
   Would you leave your home country for the one you love?
  ","
  maybe. I moved across my country already
  "
144862,"
   I’m seeking for a sugar baby that I can lean on and confide in, in time of stress and depression
  ","
  I'm not what you're looking for
  "
144863,"
   Sorry, I mean like radical points of view
  ","
  gotcha. Yeah there are some real winners. Ignorance and Loudness have been rewarded for generations and now here we are
  "
144864,"
   There are some real crazies in America judging from some of the comments on here.
  ","
  crazy is like my least favorite word as someone with schizophrenia.
  "
144865,"
   Do you see poverty in America becoming worse in the near future or are things getting better?
  ","
  I think things are getting worse right now. The pandemic is complicating things even further.
  "
144866,"
   What causes poverty in America when it's such a rich economy?
  ","
  if you can't find work then you don't survive without some struggle- often to the point of poverty. late stage capitalism doesn't care about people
  "
144867,"
   Is there much poverty in America?
  ","
  yes.
  "
144868,"
   Do you think it would be funny if Trump got covid?
  ","
  I don't wish illness on anyone.
  "
144869,"
   Does your government give people monetary incentives to stay home?  If so what?
  ","
  we got one check that we will be taxed for next year. So no.
  "
144870,"
   Why is America one of the highest covid victims?
  ","
  because our people are too stupid to cover their fucking mouths and stay home
  "
144871,"
   How is your back yard a mess just because it has blackberry trees on it?
  ","
  it's just very overgrown.
  "
144872,"
   If the Dexter series is old, then does that mean that you're really really old?
  ","
  ancient
  "
144873,"
   What's your favorite Dexter kill?
  ","
  why do I keep getting this question
  
  this show is soooo old
  
  like so old
  
  I barely remember the two seasons I even bothered to watch
  "
144874,"
   In what way is your back yard a mess?
  ","
  I live on a steep slope and the back ""yard"" is a blackberry and tree covered hill.
  "
144875,"
   Do you think that digital technology leads people into a false sense of security?
  ","
  no
  "
144876,"
   Are you in a homeowners association?
  ","
  no but I am on nextdoor.com so I see people bitching about them a lot
  
  My yard is a mess if I was part of a HOA they'd be all sorts of up my butt
  "
144877,"
   Why are they called dumb bells?
  ","
  I have no idea I bet google could tell ya
  "
144878,"
   What societal rules do you see as stupid?
  ","
  the sorts of things homeowner's associations worry about
  "
144879,"
   Do you exercise much?  Is so how?
  ","
  I do a few weightlifting exercises with dumbells and a few yoga poses also. this is about all I do lately now that the parks are closed
  "
144880,"
   Are you ok with having been come from apes?
  ","
  having been come
  
  I'm perfectly fine with evolution yes but it's a little more complicated than ""man came from apes""
  "
144881,"
   Ah I saw that when it came out. I remember knowing about that whole situation years ago, so I'm confused why people didn't speak about him before haha. Maybe it's the Carol Baskin stuff that did it XD
  ","
  I just finished ep 5
  "
144882,"
   Do you have a TV show you've found really interesting to watch recently? I keep binge watching through series once I start watching. And need new recommendations XD
  ","
  I've been watching the tiger king on netflix it's such a train wreck
  "
144883,"
   Hey, Ally Campbell :)  Ever researched your family tree?
  ","
  some. my great aunt did a much better job at it than me though.
  "
144884,"
   Can we see the red and white underwear you’re wearing today?
  ","
  what a random yet incorrect guess
  "
144885,"
   What color are your eyes?
  ","
  black
  "
144886,"
   15 years of hard labor... could you handle it?
  ","
  today's selfie
  "
144887,"
   Jerry Stiller died 😥
  ","
  yeah I saw that yesterday
  "
