,Question,Answer
21456,"
   that's the time it would take to fix my heart
  ","
  ⚘progress is all that matters⚘
  "
21457,"
   Do you have a phobia? What is it?
  ","
  ⚘
  
  Still
  
  Think
  
  About
  
  You
  
  💋
  "
21458,"
   how many nights does it take to count the stars?
  ","
  the same amount of nights it takes for her to cross my mind, all of them.
  "
21459,"
   Merry Christmas everyone! I hope your enjoy today and get what you wanted 🎁🎅🏻🎄sending lots of joy and love your way💗!
  ","
  Yes!! MERRY CHRISTMAS ALL
  "
21460,"
   I find you witty and interesting 😊😊 Followed 😉
  ","
  Awww thank you (,:
  "
21461,"
   What would be the eleventh commandment you would introduce in the Bible?
  ","
  Doesn't matter.. people have no respect for the bible. Yet they want me to respect their ideology and their beliefs, I said want, but I basically meant force, because they are making it law to abide by their standards. It's a shame really. Nobody wants real life world peace.
  "
21462,"
   Name one thing you dream about at night!
  ","
  At night, or at day, in my mind and heart shall she stay.
  "
21463,"
   What did you do?
  ","
  Nothing worth being invisible for
  "
21464,"
   If you could be invisible for one hour, where would you go and what you would you do?
  ","
  I've been invisible for far longer than an hour lol.
  "
21465,"
   How can you tell a good person from a bad one?
  ","
  Everybody hurts somebody.. sometimes..
  "
21466,"
   What’s your favorite meal???
  ","
  My ex :(
  "
21467,"
   What's the best memory you have? x
  ","
  I want you back.
  "
21468,"
   Why are you being such a jerk to me
  ","
  nobody respects me
  "
21469,"
   Tell me travel hacks
  ","
  Incentive can get you places
  "
21470,"
   What’s your kryptonite?
  ","
  😦😭LOVE ME TILL I'M 96 😣😢
  "
21471,"
   Which song reminds you of an ex and why?
  ","
  Anything beautiful. 😍😍
  "
21472,"
   same💔
  ","
  ⚘I keep makin up stories, reality ain't good enough.⚘
  "
21473,"
   How well do you deal with change?
  ","
  I wish I could've read my ex goodnight moon before bed
  "
21474,"
   I agree!
  ","
  I'm not afraid of love, I'm terrified.
  "
21475,"
   Horror films or Romance?
  ","
  Romance is a horror film 😖
  "
21476,"
   You don't know me
  ","
  I know you don't ask me anything.
  "
21477,"
   What are y’alls plans for Christmas? 🎄
  ","
  Christmas🎄
  "
21478,"
   I meed to fuck a woman 😥
  ","
  Fall in love and get married then.
  "
21479,"
   You literally never answer any of my questions.
  ","
  You literally never ask o;
  "
21480,"
   😡😡
  ","
  This is not a question
  "
21481,"
   If you had one wish, what would it be? x
  ","
  🐉I wish, I wish, with all my heart, to fly with dragons in a land apart⛰
  "
21482,"
   Out of the negative emotions of greed, anger, jealousy, and hate, which one would you say affects you the most?
  ","
  Anger. 😖
  "
21483,"
   Chicken strips or chicken nuggies?
  ","
  I wish she talked to me in the same voice she orders food.
  "
21484,"
   What's one of your favorite 'little things' to enjoy in life?
  ","
  doing things for others seems pretty nice most the time.
  "
21485,"
   do you believe more in fate or that we are the creators of our own destinies because we are governed by free will?
  ","
  A little bit of both. You walk your own path yeah. But I believe a greater power laid that path out before you.
  "
21486,"
   What is your spirit animal?
  ","
  I meant Edmund not Edward lmao
  "
21487,"
   What scene in a movie has evoked the most feelings out of you?
  ","
  Look man, idk what y'all know about prince Edward dying in Narnia but... it hit home lemme tell ya.
  "
21488,"
   if heaven was real and you died tomorrow, would you get in?
  ","
  That's not for me to decide, but in my humble opinion... no. And that scares the life out of me.
  "
21489,"
   Which is your song of the week?
  ","
  Howd i get so insecure
  
  Stressed out idk what for
  
  Staying up till after 4
  
  Pass out on the bathroom floor
  
  Well I guess..
  
  Ima mess ima mess ima mess.
  
  Ima mess without you😖
  "
21490,"
   What do your doodles look like?
  ","
  a mess without you
  "
21491,"
   How would you introduce yourself on dating app?
  ","
  Howdy, I'm in love so don't waste too much time here. <3
  "
21492,"
   Do you believe that everything happens for a reason?
  ","
  💛She wrapped her hands around my heart, it had turned solid gold. 💛
  "
21493,"
   What's your favorite pickup line?
  ","
  ⚘welcome to the show⚘
  "
21494,"
   Have you witnessed any paranormal acitvities?
  ","
  It's funny how our memory turned us to the enemies. But I still remember you. 😖
  "
21495,"
   What is your idea of perfect relaxation?
  ","
  I missed the idea of falling in love all over again😍
  "
21496,"
   Do you like Rick & Mitty? Who’s your favorite character? 🦠 🚀
  ","
  Probably Mitty
  "
21497,"
   What's your favorite microwavable junk food? I am all about some microwave taquitos
  ","
  Sameee
  "
21498,"
   If you could steal something and get away with it, what would you steal?
  ","
  Hahaha I would take my ex's heart back c:<
  "
21499,"
   How do you treat people in general?
  ","
  Ain't nobody gna love you like I love you.
  
  Ain't nobody gna want you like I want you.
  "
21500,"
   What is your opinion of love? Is it permissible for them to do what they want, or are there red lines that they shouldnt skip?
  ","
  Love isn't that simple I'm afraid.
  "
21501,"
   Are you honest with yourself about who you are?
  ","
  I am a strong independent man who don't need nobody but his ex.
  "
21502,"
   What is the most insensitive thing a person can do?
  ","
  Keep me around for nothing
  "
21503,"
   what would be the title of the movie showing your life from birth up to present?
  ","
  The boy who blocked her
  "
21504,"
   Who can ruin our World?
  ","
  I know who can ruin my world. 😣
  "
21505,"
   what’s your favorite thing about the holidays?
  ","
  My ex loves the holidays 😣
  "
21506,"
   what do you take for granted?
  ","
  Ugh you should already know, and she's so beautiful. 😣
  "
21507,"
   Rain or snow
  ","
  You still remind me of the rain that's why I fall for you <3
  "
21508,"
   How would you spend your remaining time if you found out you only had 10 days left to live?
  ","
  Stalk my ex
  "
21509,"
   What is your biggest regret?
  ","
  •or was I lying to myself just to make it feel so real•
  "
21510,"
   Milk chocolate or dark chocolate?
  ","
  Thicc chocolate milk
  "
21511,"
   Who has been the most important person in your life?
  ","
  I'm thanking God you exist... I just can't resist the thought of you😖
  "
21512,"
   What's the most valuable thing you have lost?
  ","
  ⚘I let you walk away already, made that mistake one time too many..⚘😥
  "
21513,"
   What is the most interesting thing about your family?
  ","
  Everything
  "
21514,"
   PSA
  ","
  Girls are trash /: 🚮🚮
  "
21515,"
   How would you change your name to make life a lot more fun?
  ","
  ⚘ Mister Missher ⚘
  
  With the emojis and everything
  "
21516,"
   What makes you angry?
  ","
  A wise man is not quick to anger
  "
21517,"
   Who is your smartest friend?
  ","
  we aren't friends
  "
21518,"
   What do you believe happens to us after we die?
  ","
  We will be judged and sentenced according to our services to the Lord.
  "
21519,"
   Your ex?
  ","
  She tried her best to make me grow up. But I always fail her.
  "
21520,"
   What makes you sad?
  ","
  Everything. But I'll be okay. (:
  "
21521,"
   Who pampered you the most when you were a little child?
  ","
  My ex
  "
21522,"
   What was the longest car ride you’ve ever taken?
  ","
  Took a drive to Florida to do some moving. It wasn't that great :(
  "
21523,"
   Do you watch musicals?
  ","
  If somebody wanted me to.
  "
21524,"
   I have been awake al night couldn’t sleep at all:(
  ","
  I feel.
  "
21525,"
   Show us your favorite emoji!
  ","
  ⚘⚘⚘⚘⚘⚘
  "
21526,"
   Do you believe in happy endings?
  ","
  Yee, cause ill be happy when work is ending.
  "
21527,"
   If you had amnesia tomorrow, what notes would you write for yourself to remember?
  ","
  Each Dragon ball Z episode that I'm on
  "
21528,"
   What is your definition of pure happiness?
  ","
  She keeps walking away from my life.
  "
21529,"
   What is a secret ambition you have?
  ","
  I give up on everything lol
  "
21530,"
   What do you like to talk about the most?
  ","
  got an appetite for love and self destruction 😏
  "
21531,"
   What makes you strong?
  ","
  Made me realize I have a greater purpose
  "
21532,"
   Do you trust your friends?
  ","
  now you've crossed the line but this time I'll draw it
  "
21533,"
   What do you prefer - to love or be loved?
  ","
  ⚘You can keep my heart this time I think you earned it.⚘
  "
