,Question,Answer
681228,"
   congrats you deserve it
  ","
  thank you so much!! <3 im so excited
  "
681229,"
   rome??? im jelly. keep rockin' girl i got faith in u
  ","
  please don't lose that faith <3
  "
681230,"
   yeah i do believe in magic...
  ","
  i love magic. i wish i was a witch sometimes.
  "
681231,"
   I think I am onto ...
  ","
  go on...
  "
681232,"
   I was so wrapped up in studies that couldn't even took a shower even its Sunday .. So I was taking shower .. Although it's 2 :26 Pm here ..
  ","
  you better hop in the shower you stink.
  "
681233,"
   hahah people want to sniff your shoes :p ... well you seem to have some magic in you :p
  ","
  DO YOU BELIEVE IN MAGIC?
  "
681234,"
   I wish I was your boyfriend so I could tell you how perfect you are everyday
  ","
  you dont have to be my boyfriend to do that :D
  "
681235,"
   how long would you be hugging me for cause like i dont wanna suffocate while talking to the princess aka you
  ","
  love enough to know who your mommy is (;
  "
681236,"
   so you wouldn't mind if people in real life (not on ask etc) paid more attention to your extra-pretty feet, if you did them up nice?
  ","
  i would probably show them off to everyone.
  "
681237,"
   A hot dog with vaginal blood?
  ","
  it's the only kind of hot dog i will have, with sprinkled dried cum as seasonings.
  "
681238,"
   I think I like it
  ","
  OMG. This is what i like, So my mom just sent me this picture of the house she bought in Rome (: I'm so excited omg because she says once I get my life together this is my reward so guys keep me on my feet. ❤
  "
681239,"
   You are sweet
  ","
  you are sweeter than purified sugar <3
  "
681240,"
   if i ever saw you in person, i would like compliment you so much bc of how much i adore you and then hug you for hours
  ","
  well i hope you do get to see me in person so i can hug you while you compliment me  <3
  "
681241,"
   how skinny r u
  ","
  too skinny
  "
681242,"
   Can I sniff the inside of your shoes?
  ","
  their laced with coke - you were warned
  "
681243,"
   has all these people being interested in your feet made you want to decorate them / make them look their best ?
  ","
  oh ive always wanted to do all these things with my feet but i never had the money ahha like i would have the prettiest toes if i could
  "
681244,"
   Don't know...
  ","
  get back to me on that
  "
681245,"
   do you melt when you get compliments
  ","
  my heart does for sure :D
  "
681246,"
   Thank you. I like you
  ","
  whys that?
  "
681247,"
   are you always this nice to people <3 no wonder why people love talking to you, they get to talk to a princess who's so nice and so smart
  ","
  only when they are this nice to me back!!  <3 awwwwh, you're so sweet.
  "
681248,"
   whats so appealing about toe rings?
  ","
  its like decorating your house. you're decorating your little feet.
  "
681249,"
   Ok sorry
  ","
  its okay
  "
681250,"
   you should pay people $9000 an hour to hop into your jacuzzi - instant success, making you a billionaire overnight. A jacuzzi full of piss, shit, sperm, and sweat. The four best things any human can produce in their body.
  ","
  we can't forget vaginal discharge or menstruation. Everybody loves losing their red wings.
  "
681251,"
   what does it mean when a guy you like who's aware that you like him  n always stares at you from across the room but he never talks to you? I've a crush n he has a gf but he says nice things about me to my friends n talks about me to his friends... what is this? what do I do?ߒwhat does this mean?
  ","
  you should probably be talking to his person instead of me and try to figure out what the hell is going on.
  "
681252,"
   I'm great
  ","
  that's good <3
  "
681253,"
   Kik?
  ","
  name?
  "
681254,"
   Can you show it please?
  ","
  nope
  "
681255,"
   what sorts of accessories or w/e could make your feet look extra cute?
  ","
  toe rings which i want
  "
681256,"
   bc sugar in a jacuzzi is the bomb. why do we pee in the shower?
  ","
  because the sensation of hot water relaxes our muscles. (;
  "
681257,"
   What color socks are you wearing right now? PAP!
  ","
  zero socks.
  "
681258,"
   I have said this a few times before and ill say it again your  so fucking perfect
  ","
  awhhhhh!!! thank you <3 so sweet for you to always tell me.
  "
681259,"
   Your welcome would have been nice to see a Jacuzzi pap ☺
  ","
  i'm sorry  i didn't know
  "
681260,"
   favorite pedicure color?
  ","
  mint makes my feet look so cute.
  "
681261,"
   your jacuzzi can swirl around piss?!? shit, I gotta get me one so I can stop overflowing the toilet with my gallons of urine being ejaculated into the toilet.
  ","
  it's more fun to fill it up with donated sperm from the hospital. It benefits our society in two ways ; dilutes population growth and helps your skin! Do you have ashy skin and can't afford lotion? not a problem, jump into my jacuzzi for 10 minutes and you'll look brand new!
  "
681262,"
   how did you come up with your name
  ","
  It was a muggy day,eh. I got this message from this fierce little egg, eh. Their was something about this golden dragon egg, eh. When gold start to drip and pour out I knew this was the fire breather i was looking for, eh. The shell cracked with the glamorous wings of shimmer that wrap around me to devour me, eh.  I was stored in the belly of holy till i gained the trust of an almighty, eh. I was spared my life by being spat out and when I fell out their was a string coming out of my butt that was dynamite, eh. The last bit of fire that followed me lit the string, eh. Crisp laughter, ""Boom, eh?""
  "
681263,"
   How are you doing today
  ","
  i'm pretty good so far, how are you?
  "
681264,"
   What is your favorite waste of time?
  ","
  i like to melt my brain with shows.
  "
681265,"
   I really wish I could hug you and kiss you and play with your hair till you fell asleep in my arms
  ","
  awh thats really cute
  "
681266,"
   Hey
  ","
  hey there :D
  "
681267,"
   most annoying thing?
  ","
  When people you don't want to speak too, never leave you alone.
  "
681268,"
   Whats Jacuzzi ? ..
  ","
  Its like an oversized jet filled bathtub that heats up and swirls around piss, dead skin, and dirt. its a great time honestly haha.
  "
681269,"
   Looking very pretty ☺
  ","
  awh thank you so much <3
  "
681270,"
   you have such nice hair :D
  ","
  Thank you.
  
  Mane and tail is where it's at (;
  "
681271,"
   if i see you in a jacuzzi ill turn on the jets pour sugar in there and say ""hi sugar"". clever? clever.
  ","
  Why do we have to pour sugar into a jacuzzi?
  "
681272,"
   if you see obama at the jacuzzi tell him i said hi
  ","
  And if you see me in your moms closet don't forget to bring me cookies and say hi ;)
  "
681273,"
   jacuzzi pap
  ","
  I didn't take my phone but here's this
  "
681274,"
   holy sheet you take long jacuzzi dips like fuck i thought i took long ass showers
  ","
  I'm sorry but I was doing this :)
  "
681275,"
   your name should be a name -- boom. Problem solved.
  ","
  Done. I was a lion before you're GOLD.
  "
681276,"
   because look at me!
  ","
  I don't see any problems?
  "
681277,"
   Hey ! .. Whats cracking :p
  ","
  I'm just trying to get up too get ready to go to the jacuuuuzziii . What's up?
  "
681278,"
   I wanna kiss you.
Hug you.
Fuck you.
  ","
  Oh hubba bubba
  "
681279,"
   Guess I'd have to prove my self so you wouldn't think I was a ""dangerous person""
  ","
  Yes that would be nice
  "
681280,"
   ""Goddess""... LMAO
  ","
  Yeah I haven't come up with anything clever yet lol
  "
681281,"
   cause i deserve it
  ","
  Why
  "
681282,"
   As close as you want me too ?
  ","
  But like what if I don't want you close to me at all because what if you're dangerous
  "
681283,"
   Guess I'm packing my bags
  ","
  You moving closer?
  "
681284,"
   getting people to laugh at me
  ","
  Why would I do that?
  "
681285,"
   Where you from
  ","
  San Diego
  "
681286,"
   please humiliate me
  ","
  How does someone go about doing that?
  "
681287,"
   u will agree to have and once u start u will enjoy
  ","
  This sounds like rape
  "
681288,"
   Thank you
  ","
  You're welcome
  "
681289,"
   you don't really have to do much the that you can be you and change for anybody is crush worthy in my eyes
  ","
  Wow that's amazing.
  "
681290,"
   why not sex with me
  ","
  Because I don't want too
  "
681291,"
   lana who?
  ","
  Lana del rey
  "
681292,"
   Yeah
  ","
  Have a blessed day
  "
681293,"
   why not
  ","
  Wait why not what
  "
681294,"
   do you have a soft voice or is it really deep
  ","
  It's a lower soft voice like idk people say it's kinda like Lana's.
  "
681295,"
   Yup you just need to hv a moooooo brain
  ","
  I need to smerrk
  "
681296,"
   how could someone not have a crush on you your stunning sweet down to earth extremely genuine every time I talk to you I feel butterflies and every time I see you It just melts my heart
  ","
  I had no idea, it makes me feel like a million dollars when people tell me I can make them feel these things. I just want to know how I do it haha because I don't understand. But thank you for finding me so crush worthy(:
  "
681297,"
   nothingg.....????
  ","
  Sounds good
  "
681298,"
   I am going to church
  ","
  Oooh fun(:
  "
681299,"
   na, my parents are great mostly :D
  ","
  That's good (:
  "
681300,"
   ???........
  ","
  What
  "
681301,"
   you're extremely ignorant
  ","
  HAHAHAHHAHAHAHAHAHHAHAHHAHAHAHAHAAAAAHAAHAHHAHAHAHAAAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH
  
  I'm sorry I had no idea you were so funny.
  "
681302,"
   I was your number 1 fan but I didnt know you were so rude...
  ","
  Well depends, did you annoy the hell out of me with repeative questions or questions you shouldn't be asking?
  "
681303,"
   I find it a bit offensive when you say nigga
  ","
  Listen chappy, I was given the rights from a SOUTH AFRICAN that I can say nigga.
  "
681304,"
   I meant post sorry gosh
  ","
  Pish posh <3
  "
681305,"
   okkii noo prob babyy....????
  ","
  Yupppp
  "
681306,"
   damn. i'll stay where i am then :D
  ","
  You don't have too.
  "
681307,"
   a black man with a python u could'nt handle then? when those tight holes get ripped to hell
  ","
  That sounds disgusting.
  "
681308,"
   i can be a bit shitty
  ","
  This won't work
  "
681309,"
   rude ass
  ","
  Damn Nobody has said my ass is so mean it's rude(; daaaaaym
  "
681310,"
   as long as you're not strict.
  ","
  Hahah just don't be a piece of shit and we'll be fine.
  "
681311,"
   You won't date blacks
  ","
  Probably not.
  "
681312,"
   er I think surrogate may have a slightly stricter meaning where you're from. I meant adopted mum. Does that work?
  ","
  That's better (;
  "
681313,"
   Lmao take English classes moooooo bravo you kno how to answer annons ??
  ","
  Lol it's easy. Just be moooo clever.
  "
681314,"
   yeah hahah I was thinking how a misarable thing you are as thinking yourself a goddess
  ","
  Hahaha I was thinking about how none of this made any sense.
  "
681315,"
   who wants too play a liking race withh me....?
  ","
  Not it.
  "
681316,"
   can I just say ever sense I found you on ask fm  I had a major crush on you and still do
  ","
  Why do you have a crush on me?
  "
681317,"
   Okay I think dats a bit toooo muchh moooooo lmao??
  ","
  Not enough mooooo. Mooo powers alll.
  "
681318,"
   good point. i will come and live with you then :) you can be surrogate mum till i am 18
  ","
  Surrogate?  I'm gonna stuff you back into my vagina and then give birth to you then give your body back to them then I take home 50,000+ dollars? Alright down.
  "
681319,"
   Ikr I can help you if u want moooooookickk dem???
  ","
  I'll mookill em.
  "
681320,"
   Most more of your legs and feet on there plssss
  ","
  Take English classes please.
  "
681321,"
   ok we will swap. just to warn you, i don't know how old they think is too old for a smacked butt :(
  ","
  Its a good thing I don't need parents anymore
  "
681322,"
   Hahaha how  can  u sure about that ...maybe im the guy which ure loking for kiss ♥
  ","
  I think the guy I'm looking for is the same color as me and speaks English.
  "
681323,"
   Some annons are jus sooooon annoying don't u think moooooo
  ","
  I'm about to moooohouse kick them in the face if they don't stop!
  "
681324,"
   How old are u pretty?
  ","
  20
  "
681325,"
   yay, there's hope for me yet. can we swap parents?
  ","
  If you want probably the strickest parents with the most insane standards, sure (:
  
  They are rich though, that's a plus. That's what got me through hahah.
  "
