,Question,Answer
981612,"
   What would you like to do this weekend?
  ","
  Hang out with
  
   @edraegen
  
  🥰
  "
981613,"
   What’s the weirdest thing you’ve ever eaten?
  ","
  I’m not sure
  "
981614,"
   Hey hey let's! Lets fight! This is important. Protect my baIIs! I'm a badass. So let's fighting love!
  ","
  I need normal questions lel
  "
981615,"
   I said to ignore this smh I saw later that you did
  ","
  my bad lol
  "
981616,"
   Are you worried?
  ","
  not really
  "
981617,"
   What about them angers you? Explain.
  ","
  it’s too much to explain lol
  "
981618,"
   Would you die for Jeff?
  ","
  yes, I would.
  "
981619,"
   When will you meet Jeffy IRL if you haven’t already?
  ","
  I have!
  "
981620,"
   You said before that you never would when you were friends and had doubts about your relationship and it’s legitimacy.
  ","
  Because I didn’t think he was the type of person to met up with someone in real life who was online but once we started dating of course we did.
  "
981621,"
   So you did meet Jeffy okay ignore that question
  ","
  obviously we’ve met
  "
981622,"
   quit being a simp other anon
  ","
  🤯
  "
981623,"
   Are you and Jeff the same person?
  ","
  lmao no🤣 we are two separate individuals
  "
981624,"
   So let’s wrap this up once and for all you really believe Jeffery truly loves you for you and if you were ugly nothing would change and he would still want to be your boyfriend and everything
  ","
  Yeah it’s true he would still be with me if I didn’t look the way I did
  "
981625,"
   How many people have corona or infected by corona in california!?
  ","
  I’m not sure!
  "
981626,"
   Is that true IRL or do u have lots of nervous energy?
  ","
  I’m a very anxious and nervous person in real life
  "
981627,"
   Do you think you'd beable to remain calm if you were involved in a real life hostage situation like the infamous Nakatomi Plaza incident of Christmas 88? 😮😬
  ","
  probably not lol
  "
981628,"
   You seem v chill and easygoing on here
  ","
  I appreciate that anon
  "
981629,"
   What’s one thing that you want to change about yourself ?
  ","
  my social anxiety I wish I could easily interact with others and make friends easily
  "
981630,"
   Well I’m sorry to break it to you but that’s how life is guys only want you cause you are pretty and popular and girls only want me cause I pay for their food and buy them gifts I hate it but it is what is and at least I know the truth
  ","
  That’s not true. He likes me for who I am and he actually cares about me and loves me with all his heart. He genuinely likes me for who I am and looks don’t matter to him so no it’s not true.
  "
981631,"
   What’s the last thing to bother you?
  ","
  this whole coronavirus madness
  "
981632,"
   What are your thoughts on aliens ? 👽
  ","
  I think they look cool personally lol
  "
981633,"
   What angers you the most?
  ","
  Humanity, society, the world
  "
981634,"
   Jared Leto has it and has grown a mangina
  ","
  lol no he hasn’t
  "
981635,"
   I mean like it was his plan from the start to weasel his way into being your “friend” because all he wanted was to date you but he didn’t want it to be too strong and ask you out directly so he waited. I bet if you were ugly or just decent looking he never would have wanted anything to do with you
  ","
  really anon? Are you saying guys only want to be friends with people who are attractive? Like what? That’s not true at all
  "
981636,"
   Virus corona
Infection
  ","
  yes, I’m aware of it
  "
981637,"
   Have a wonderful weekend.........
  ","
  have a wonderful weekend as well! 😁
  "
981638,"
   What about corona in california?
  ","
  What about it?
  "
981639,"
   How do you not know the reason why Jeffery became best friends with you was in order to date you
  ","
  Well obviously if you want to date someone you’re going to become friends with them but I really fell in love with his personality and so we first became best friends and then after I got to know him more I fell in love with him and we started dating
  "
981640,"
   Where are you from
  ","
  I’m from California
  "
981641,"
   My lecture tomorrow was cancelled cus of corona so that got me thinking, are you noticing the outbreak in some way where you live? How? 🤔😷
  ","
  yes, like schools are closing and everyone’s going insane and all the store are empty lol
  "
981642,"
   What’s something you always wanted to do as a child but never got to do it?
  ","
  I’m not sure tbh🤔
  "
981643,"
   Why?
  ","
  Because I’m taken
  "
981644,"
   If you could go anywhere, where would you go?
  ","
  far far away with
  
   @edraegen
  
  😋
  "
981645,"
   What’s something that we all know is true, yet we never like to admit it? 👍
  ","
  That linkin park is legendary and Chester’s voice is angelic and one of a kind.
  "
981646,"
   Can I join you on the weekend cause you know what they say 2 is better than 1 😂
  ","
  that’s inappropriate
  "
981647,"
   This guy is a real clown if he would choose a burger over you in the first place hell I would never eat a quarter pounder ever again if I could be with you
  ","
  awhhhh that’s so adorable lol but I’m taken!
  "
981648,"
   Is his ability to lease everything that dreams are made of?
  ","
  oooh yes definitely 😍
  "
981649,"
   Is this in action?
  ","
  I have no clue, it could be
  "
981650,"
   What Do you think about the fact of in the U.S.A and you do not have insurance in order to be tested for coronavirus you would have pay over $1300 (just for tests) as well as a lot more if you stay in hospital and have to be isolated.
  ","
  y’all
  "
981651,"
   If I had the choice between being with you or getting a McDonald’s quarter pounder with cheese/bacon I would honestly choose the burger but after I was done eating I would look at the crumpled wrapper and the bread crumbs from the burger and regret the choice I made and I realized you r worth more.
  ","
  That’s adorable lol and you would regret your choice afterwards 😋 but I’m happily taken by
  
   @edraegen
  
"
981652,"
   What's the dumbest thing someone's tried to start an argument with you about? 🙄 👍
  ","
  many things tbh. I don’t know where’d I start
  "
981653,"
   You can only hear one song for the rest of your life. Bohemian Rhapsody or Ring of Fire?
  ","
  None of those choices.
  "
981654,"
   Does being fed grapes by someone qualify as cheating?
  ","
  Well depends who’s feeding you the grapes lol
  "
981655,"
   What Is one of your favorite memories?
  ","
  meeting
  
   @edraegen
  
  on here and in person for the very first time 😍
  "
981656,"
   I think I'm going to get it tomorrow. It was literally my most fav item... next to Nacho Fries. And for $1. that is unreal.
  ","
  You should get it! I love nacho fries they’re good😁
  "
981657,"
   Taco Bell must already be sensing a slowdown. They brought back the loaded taco burrito for just $1!!!!!!!
  ","
  Well damn😱
  "
981658,"
   You would leave your boyfriend if he had the virus
  ","
  I wouldn’t, no
  "
981659,"
   What would you do if you found out that your manz had the coronavirus. Would you leave him or stick by his side and get the virus together.
  ","
  no way I would stick by his side and go through it with him
  "
981660,"
   Thoughts on the coronavirus?
  ","
  It’s terrifying and saddening
  "
981661,"
   yes you might not do it but you have the body of a world class ballet dancer
  ","
  ohhh why thank you!
  "
981662,"
   If you built a themed hotel, what would the theme be and what would you want the rooms to look like? 👍
  ","
  oooh the theme would be Linkin Park! And we would play Linkin Park all day long 😍 it would look incredibly beautiful and stunning I know that for sure! And we would honor Chester and put a huge statue of him in the center🥺
  "
981663,"
   Do you get your daily dose of vitamin d from the sun? I don't ever 😩
  ","
  I do like to go outside when the sun is out yes!😁
  "
981664,"
   Whom do you consider to be a hero of our times?
  ","
  Chester Bennington always will be.
  "
981665,"
   your lithe dancer's body is perfect
  ","
  my dancers body? lol
  "
981666,"
   Who should get an award at the MTV Music Awards ceremony?
  ","
  Honestly Linkin Park deserves another award to honor the legend Chester as well. And maroon 5 does!
  "
981667,"
   What’s the most stupid thing you’ve seen someone get upset about? 🙄 👍
  ","
  hmmm I don’t know, I’ve seen people get upset often about things that were stupid 🤔
  "
981668,"
   Have you got strict parents?
  ","
  I do not
  "
981669,"
   When was the most inappropriate time you burst out laughing? 😂 👍
  ","
  I mostly laugh at everything lol I don’t know why but I don’t remember 😱
  "
981670,"
   What food do you most often crave? 🍕 🍝 🍔 🥩 🌭 🍗 🍫 🥗 🤩 👍
  ","
  chocolate and sweets!
  "
981671,"
   any female who is under 35 and catches the coronavirus they have said that their boobs will rot off
  ","
  I don’t think so
  "
981672,"
   I just found out today that my job may fall through they said they would email me about the class I need to take they never did so I called them today and they apparently got my email wrong and they tell me you missed the class so I’m gonna Check if we can reschedule a class but I had to call 2•
  ","
  I am alive, I’m just playing dead
  
  I’m gonna say what should never been said
  
  the giants of the world are crashing down
  
  The end is near, I hear the trumpets sound
  "
981673,"
   Sorry it got me a bit annoyed 😅 xx
  ","
  yeah, I get annoyed too by it don’t worry!🤭
  "
981674,"
   What musicians have changed their music a lot in the past decade?
  ","
  there’s a lot of musicians who have changed their music in the past decade
  "
981675,"
   Are you talented? If so, what is your talent?
  ","
  I’m not sure 🤔
  "
981676,"
   Have you watched on my block before?
  ","
  I have not
  "
981677,"
   I love you 👁💌u
  ","
  and I love
  
   @edraegen
  
  🥰
  "
981678,"
   Dont break 💔 my heart into pieces
  ","
  Anon you should be aware that I have a boyfriend who I love very much
  "
981679,"
   I love ❤😘 too be in your arms 💪 are you ready to bee mine
  ","
  nah I have a boyfriend anon
  "
981680,"
   I didn't get you
  ","
  excuse me?
  "
981681,"
   Sex
  ","
  did you read my first answer to this?🤣
  "
981682,"
   If so, be careful out there!😁👍
  ","
  I definitely will, thank you!🙂
  "
