,Question,Answer
128736,"
   ✍
  ","

   أعشق عيونها حتي وإن كانت النون باااء🖤
  
"
128737,"
   SᎮᎯᏨᏋ❥┊⁽ ℡🦁🌸
  ","

   هتحس إن انت لوحدك لما يبقا عندك خبر حلو ومش عارف تقولوا لمين..
  
"
128738,"
   Sｱﾑζ乇««🍟🌿
  ","

   لقد هُزمنا من الأحبه من الأصدقاء من الأقرب إلى قلوبنا ومن كُنا نظُن بهم خير......
   
   لم تأتي هزائمٌنا أبداً من الأعداء💔
  
"
128739,"
   Space 🔥
  ","

   والجدير بالذكر أنه يعلم م يضره ولا يزال يفعله💔
  
"
128740,"
   Thread for...
  ","

   الست ام كلثوم 🖤
  
"
128741,"
   🖤🖤
  ","

   الحمد لله حالتي اتطورت  وبقيت أنسي الموضوع ونا بتكلم فيه
  
"
128742,"
   [لِرِثاء حَديْثك 🗒️💌🥀]
  ","

   لكنها لا تُغادر عقلي بينما تظُن أنَّها أصبحت منسيه💔
  
"
128743,"
   _
  ","

   -بس انا مكنتش عاوزاك تشوفني كدا 😥💔
   
   =بس انا حبيتك من غير م اشوفك ي جميله🥺💔
  
"
128744,"
   إِنَّ اللَّهَ وَمَلَائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ ۚ يَا أَيُّهَا الَّذِينَ آمَنُوا صَلُّوا عَلَيْهِ وَسَلِّمُوا تَسْلِيمًا🌸💜
جمعة مباركة 💜
  ","

   صل الله عليه وسلم 🍃💙
   
   و ع حضرتكم 🖤
  
"
128745,"
   [لِحَديثكّ 💌🖤]
  ","

   يَنَامُ البَدرُ عَلىٰ وَجنَتَيكِ فَيَكتَمِل القَمَرُ
   
   وَجهٌ لَو غَرَستَ فِيهِ البذْرَةَ لأنبَتَ الشّجٓرُ
   
   • أحـمد درويـش | 🖤🍂
  
"
128746,"
   🥺
  ","

   اخترته ليه واخترني ليه كان قلبي ليه وقلبه مش ليا💔
  
"
128747,"
   إن شاء الله دوام الإفادة ..  الفكرة قيد الإنشاء لكن حاليا صعب جدا لكن قريبا إن شاء الله
  ","

   إن شاء الله 💙
  
"
128748,"
   _
  ","

   لا أحد ف الكون يُشبهكي لا الشمسُ ولا حتي القمر💙
  
"
128749,"
   عمرو دياب قال ايه
  ","

   قالي الوداع وهقوله ايه هو الوداع يتقال فيه ايه 🥺💔
  
"
128750,"
   ولا يهمك المهم الإفادة 🌸
  ","

   أسئلة حضرتك جميله ومفيده🍃💙
   
   بس ادمجيهم ف ثيرد واحد😂😂
  
"
128751,"
   صح برااافو 🤭🌸
  ","
  💙
  "
128752,"
   الصحابي الجليل زيد بن حارثة 🤭🌸
  ","

   سوري نا احسب الرسول صلى الله عليه وسلم حب مين💔
  
"
