,Question,Answer
482760,"
   What's your opinion on noise cancelling headphones? 🤔 Do you often wear any yourself? What kind? 😁
  ","
  I don't have any like that.
  "
482761,"
   U said ur wearing black I said ok
  ","
  Yes
  "
482762,"
   why do girls lie about not being sexual?
  ","
  Insecure? It's not anyone's business, more private, could have traditional values to uphold. Not something they feel comfortable sharing, asexual etc
  "
482763,"
   ew
  ","
  Hahaha kidding
  "
482764,"
   Would you buy nut juice brand peanut butter?
  ","
  Depends who nutted in it
  "
482765,"
   Uh ok
  ","
  What?
  "
482766,"
   Why does nobody like 'nut juice'?
  ","
  Love it ;)
  "
482767,"
   What is the craziest thing one of your teachers has done?
  ","
  Had a 🍆 picture on his camera when he had a project that our shop had to do for him. Obviously the kid doing it shouldn't have been snooping, just get the one you actually needed for the job. But ya.. Cleary delete those types of pictures if someone else is going to be handling it.  Not too much came of it though. Rumors still went around that he had a d!ck pic though
  "
482768,"
   Ffs 🤣
  ","
  😈
  "
482769,"
   Fuck ummm grey
  ","
  Wrong
  "
482770,"
   Red ?
  ","
  Wrong again
  "
482771,"
   here?
  ","
  At the moment, yes.
  "
482772,"
   If you became a teacher tomorrow, what would you teach?
  ","
  English or history?
  "
482773,"
   Up to u do I get more guesses ?
  ","
  Three
  "
482774,"
   What colour ?
  ","
  No more guesses? :o
  "
482775,"
   Just for fun and pink ?
  ","
  Wrong
  "
482776,"
   If I guess what knickers your wearing I get ur snap
  ","
  My snap has never been a secret but lol go for it
  "
482777,"
   Preferisci i fiumi, i laghi o gli oceani?
  ","
  All the above. I love all types of water.
  "
482778,"
   nice pic
  ","
  You too
  "
482779,"
   Likes😉😘plz!
  ","
  Ask doesn't work that way with me.
  "
482780,"
   why do girls lie about having a boyfriend why not just say you're aren't interested or you not my type?
  ","
  I've never lied about being in a relationship to get someone away from me.
  "
482781,"
   why don't girls like dick pics?
  ","
  Can be creepy when it wasn't even talked about and then bam there's a pen!s.
  "
482782,"
   Would you hurt someone intentionally? 🥺
  ","
  No. I wouldn't want to.
  "
482783,"
   what was the last movie you've watched? was it good? ✰
  ","
  6 Underground
  
  About a 2.5 rating. Wasn't the best. Dragged on a lot.
  "
482784,"
   hav u unfollowed any1 lately? who
  ","
  Lauren
  
  Then Sophie because she made a new account.
  "
482785,"
   Thoughts on people who mock you as a joke but when you give it back to them they throw a hissy fit
  ","
  It can be funny
  "
482786,"
   Where do you like to read?
  ","
  Anywhere.
  "
482787,"
   I got back as far to five days then it just brought me back to the top again LOL
  ","
  Sucks to be you 😈
  "
482788,"
   🌹🌹✨
  ","
  Good night.
  
  I think I might have accidentally deleted the gn one from tonight because of Lahore's constant bullshit messages :(
  "
482789,"
   Looks like I will have to do some digging LOL
  ","
  Have fun.
  
  I'm going to go sleep now:)
  "
482790,"
   What is it about life that u like the most ?
  ","
  Experiences, fam, friends, doggos
  "
482791,"
   I bet it is really far back on your page isn't it
  ","
  Sometime this week I think or the week before ¯\_(ツ)_/¯
  "
482792,"
   Do you have a picture of you working out at the gym
  ","
  I've posted some on here of the gym or doing one of the calf machines. I don't feel like scrolling to link them. Usually busy working out instead of posing for pictures :p
  "
482793,"
   Do not ne scared. You reported my messages and my account was being suspended.
  ","
  I haven't done anything
  "
482794,"
   Do you go to the gym
  ","
  I do.
  "
482795,"
   Which word's plural form sound kind of difficult or funny to utter?
  ","
  hippopotamus... hippopotami or hippopotamuses
  
  focus/ foci or focuses
  
  mouse/mice
  
  die/dice
  
  Goose/Geese
  
  Millennium/ Millennia
  
  Moose
  "
482796,"
   Use 3 emojis to describe your day! Mine are 🤪🔥🥂
  ","
  😴🍗🍩
  "
482797,"
   You use lotion? What kinda if so? It's that time of the year.. round here. Dry weather, cold... Alot of people, both guy's and gals are using around here.

(You don't have to answer if you don't want to. Ignore and delete)
  ","
  Not that much. We do have some shea ones, a butter cream one, some bath&body works lotions...
  "
482798,"
   Are you a happy person?
  ","
  Maybe 70-80%
  "
482799,"
   What?! Nothing wrong with doing that everyday 😋
  ","
  Shh hide the evidence
  "
482800,"
   Whose car?
  ","
  My brother-in-law's
  
  Bet you figured that out tho
  "
482801,"
   You don't have to be alone forever.
  ","
  Thanks buttercup
  "
482802,"
   If you could go on a date with any clebrity who would you go on a date with and why
  ","
  Ryan Reynolds. He seems funny, his voice, I think he's attractive.  Seems like a cool guy that you'd grab a drink with and just have fun conversations with.
  "
482803,"
   It sucks not having her here but I can always go over and visit her
  ","
  Ofcourse
  "
482804,"
   What is the best museum you've ever been to? What do you remember from it?
  ","
  Only been to Boston ones countless of times! They think field trip equals the same damn museum(s) each time.
  "
482805,"
   I had a cat but we couldn't afford to take care of her anymore so we gave her to my aunt
  ","
  Glad she has it now then
  "
482806,"
   If an orange is orange, why isn’t a lime called a green or a lemon called a yellow? 🤔
  ","
  To make us think twice
  "
482807,"
   Roy Orbison?
  ","
  Pablo Picasso
  "
482808,"
   What do you have a cat or dog
  ","
  3 cats and 3 dogs here :p
  "
482809,"
   Oh yeah do you enjoy pool parties?
  ","
  They can be fun! Everyone I know here has a pool or community pool so it's a good time when everyone gets together :)
  "
482810,"
   I like how cats basically take care of themselves but I like going out and taking the dog for a walk or playing fetch
  ","
  Yes :)
  "
482811,"
   Tom (isn't) Petty
  ","
  :(
  
  David Bowie
  "
482812,"
   She's put on some weight.. you've lost some, right.?
  ","
  Yup. Around 70+
  "
482813,"
   Do you own any Zippo lighters?

(If you do not feel comfortable with answering this question ignore it and delete it. Thanks.)
  ","
  I used to have one that looked like a pager years ago. Kind of like this one.
  "
482814,"
   Are you and Amanda Bynes trying to turn into each other?
  ","
  I don't get this...
  "
482815,"
   What do you like better cats or dogs
  ","
  Dogs
  "
482816,"
   Is it weird to fantasize about a girl I'm friends with when I jack?
  ","
  Maybe if you have a girlfriend already?
  "
482817,"
   Amy Winehouse
  ","
  Tupac
  "
