,Question,Answer
767052,"
   Sorry
  ","
  no it’s okay
  "
767053,"
   13
  ","
  answered already
  "
767054,"
   25
  ","
  got really drunk at a party & got on the table in front of everybody and started stripping 😂
  
  baby daddy had to save the day 😂
  "
767055,"
   41
  ","
  legs up, doggy , or stomach
  "
767056,"
   12
  ","
  Kathy Bates
  "
767057,"
   33
  ","
  missionary
  "
767058,"
   28
  ","
  already answered
  "
767059,"
   39
  ","
  nope i want to with my baby dadd but he’s not into that 🙄😒
  "
767060,"
   36
  ","
  36 C
  "
767061,"
   31
  ","
  already answered
  "
767062,"
   31
  ","
  movie theaters
  "
767063,"
   16-17
  ","
  turn on’s
  
  my boyfriend is my only turn on.
  
  other guys creep me tf out . but i love my some girls .
  
  turn off’s : calling me ma, using wack pick up lines, chest hair , messes up teeth , ugly smile
  "
767064,"
   20
  ","
  yep .
  "
767065,"
   19
  ","
  4 tattoos
  
  4 piercings
  "
767066,"
   26
  ","
  shorts and a tank top
  "
767067,"
   13 and  28
  ","
  to go to England, Australia, Hawaii & New Zealand.
  
  well it’s not weird but odd lmao.
  
  i sucked my bfs d.ick on the train before 😂🤷🏻‍♀️
  "
767068,"
   remember when ash said before that they dislike you cuz you're an abxser lmfao they're not only psychologically disturbed but a liar as well. so happy they're getting exposed. they're the biggest asx kisser on this site tbh but ppl are on to their bs
  ","
  and how they said i’m a s.hit mother in a mom group but yet they can’t even provide for their child. and o top of that had been smoking their whole pregnancy basically .
  
  oh well, not my problem. that’s what life THEY want so be it 🤷🏻‍♀️.
  
  don’t with this topic of trash
  "
767069,"
   But you shop lifted you're no better
  ","
  exactly!
  
  so i want my son to do better than me .
  
  💯
  "
767070,"
   Post that number thing
  ","
  🔮
  "
767071,"
   If you found out your son shop lifted what would you do
  ","
  obviously discipline him
  "
767072,"
   What did   you take
  ","
  candy
  
  chips
  
  make up
  
  little things
  "
767073,"
   Have you ever shop lifted
  ","
  yep.
  "
767074,"
   What single piece of technology makes your life easier?
  ","
  mhm, creeping 🤔
  "
767075,"
   Lol 😂
  ","
  👌🏽
  "
767076,"
   What is the thing you hate the most?
  ","
  i’m glad others are agreeing
  
  lmao.
  "
767077,"
   They say your rude , but your nice to me.
  ","
  lol bc im not rude
  "
767078,"
   You’re fxcking rude
  ","
  glad i have an ac in my room.
  
  so damn hot 🙄😩
  "
767079,"
   Do you think
   
    @mellifluousvixen
   
   is being mean and saying wrong information 
???
  ","
  not at all 🤷🏻‍♀️👌🏽
  "
767080,"
   Cool 👍🏾
  ","
  yep.
  "
767081,"
   If you had three wishes, what would they be?
  ","
  💯
  "
767082,"
   What would you do if you found out you were pregnant at this exact moment?
  ","
  i’ve answered this sooo much.
  
  i’d get an abortion depending on OUR situation
  "
767083,"
   I think you’re a great mother
  ","
  thank you!!!
  "
767084,"
   Ash is being selfish
  ","
  guess what?
  
  idc
  "
767085,"
   Ash said your a shxt mom in the m group on fb
  ","
  lol...
  "
767086,"
   Who is your favorite cartoon character?
  ","
  Tina from Bobs Burger
  
  Rodger from American Dad
  "
767087,"
   What are you up to ?
  ","
  nothing waiting for questions
  
  and smoking a cigarette
  "
767088,"
   😀
  ","
  ✨
  "
767089,"
   What's the biggest difference between being cocky, having confidence and just being blunt/straight to the point to you? Is there much of a difference? Which one do you fit more, if any?
  ","
  being cocky meaning you think you the S.HIT.
  
  having confidence is walking around without ppl having to complement you and just loving yourself .
  
  being blunt is just being honest to a certain extent
  "
767090,"
   Your welcome and your one of my favorites on this app.
  ","
  thanks.
  
  how sweet 💛
  "
767091,"
   Ppl just want to know what’s going on in your life
  ","
  but questioning what i’m doing in my own social media is something totally different now.
  "
767092,"
   What's your favorite way to express yourself?
  ","
  if you don’t like what i’m posting UNFOLLOW me. don’t question me.
  "
767093,"
   Could you? I’ll give u it
  ","
  y’all take the internet way to seriously
  "
767094,"
   Extremely blessed ❤️
  ","
  thanks
  "
767095,"
   Snap?
  ","
  GxCxD
  "
767096,"
   How much do you weigh?
  ","
  i was 110
  
  but i gained 5lbs
  "
767097,"
   Wish i had a body like that
  ","
  thanks lol.
  "
767098,"
   😍😍😍
  ","
  ❤️❤️❤️
  "
