,Question,Answer
198468,"

    http://ask.fm/JocLuisHernandz/answer/133326735115
   
   ← ¿Crees padecer de esta fobia o la padeciste cuando niñ@ o qué? ¿alguna anécdota que contar? :), en mi caso personal, por no ser supersticioso no le temo a la oscuridad 8|, aunque prefiero la claridad claro esta :) buenos días, salud y vida, *Dtb,.‼
  ","
  Mmm sii :s
  
  Pero mucho más de niña..
  
  Pues ya sabes jugando con l@s prim@s en el pueblo a las escondidas.. mi prima mas grande de edad que yo, me dijo ven yo te escondo aquí y yo me voy a la otra recamara.. estaban las luces apagadas de todas las habitaciones y cada quien se escondió (en esa casa, casonas de pueblo con muchas habitaciones y grandes jardines) me quedé yo sola encerrada dentro de un closet y ella no sé a qué habitación se fue y era no muy tarde pero si ya estaba oscureciendo.. dije ahorita me encuentran , pero no, se olvidaron de mi, quise salir y la puerta por ser muebles grandes pesados de madera y viejitos pues se trabó la puerta .. no fue mucho el tiempo que pasé, pero si le agarré miedo a la oscuridad y a los lugares cerrados.. >.<
  
  Hermosa noche iluminada Joc n.n//
  "
198469,"
   Oye muchas gracias xD, la verdad te lo pedía de broma, no me lo esperaba jaja te vi en mi inicio porque hablabas con Bardock y te pidio un regalo xd, me parecio divertido y quise molestarte con eso o,o aunque no estoy seguro si hemos hablado antes pero gracias uwu, aunque sea un desconocido O.o
  ","
  Mmm no agradezcas yo por alguna razón te sigo y no sé desde cuando :P
  
  Ten una buena noche n.n//
  "
198470,"
   Hola bonita, tú cuando entras contestas, yo dije eso para las personas que se activan e interactuan y a mi no responden, ni un miserable like le dan a quienes si los consideran pasándose por sus cuentas :/ hay personas que al principios son A1, y luego luego pareciera que se agrandan jajajaja, *Dtb.
  ","
  Jajaj holaaaa!!
  
  Es cierto por eso no hago colectivas ni nada de eso.. si preguntando personal(en cada ask) hacen eso xD
  
  Nonono entonces adelante con tus acciones para los que no te contestan..
  
  Cuídate mucho!! :D
  "
198471,"
   Te sigo, me seguis, nos seguimos y hacemos una orgifiesta? xD
  ","
  xD Nada mas te sigo y te deseo un...
  "
198472,"
   ¿Cuantas veces has pensado ""tengo una buena idea"" antes de hacer una pendejada? o: xD
  ","
  Emmm xD
  
  Muy poquitas!! xD
  
  Bienvenido!! \0/
  "
198473,"

    http://ask.fm/JocLuisHernandz/answer/133342934795
   
   ← ¿Qué tal esta fobia? (O.O), creo que todos en algún momento de nuestras vidas hemos pensado mucho en eso con cierto o mucho temor :(:. Pd: los que no respondan no les enviare más colectivas :/, no le veo el sentido, igual suerte, salud y vida *Dtb.
  ","
  Interesante o.o
  
  Es cierto.. antes le temía mas pero hoy ya lo veo diferente.. es algo que inevitablemente va a pasar pero si, el pensar que ya no estarás más por aquí si me saca de onda un poquitin .-.
  
  Es el ciclo de la vida.. algo inevitable o.o
  
  Paciencia.. no muchos tenemos el tiempo para contestar todo muy rápido uwu
  
  Yo voy lo más rápido que puedo.. disculpa mi tardanza :'3
  
  Hermosa noche Joc n.n//
  "
198474,"
   Tu boca causa mi locura y desenfreno....
  ","
  ♥c♥
  

   https://www.youtube.com/watch?v=dT-SLbrx6b4
  






















"
198475,"
   hasta luego luego te la paso bye
  ","
  Emm muy bien, aquí la esperaré!!
  
  Que descanses y cuídate mucho Diego n.n
  
  Hermosa noche n.n//
  "
198476,"
   Ya me voy, que descanses bb. :)
Te mando muchos besitos para que te mejores pronto :***
Que tengas un lindo viernes. n.n///
Hasta pronto, cuídate mucho.
  ","
  Amm que te vaya bien bonito Javier n.n//
  
  Muchas gracias y ps a darle para salir de ésta.. tú tambien ten un viernes hermoso, cuídate y pásala lo mejor posible.
  
  Aiosito y que termines a tiempo tus deberes, gracias por pasarte..
  
  Hermosa noche y un buen sueño n.n//
  "
198477,"
   Si pudieras recuperar una relación dañada, ¿cuál sería?
  ","
  .... ♥
  "
198478,"
   si esa o.o pero yo tengo una versión más rápida pero con esa misma voz o.o y si te gusto
  ","
  Claro que me gustó o.o
  
  A ver ps pásala antes de que me vaya a dormir o.o
  "
198479,"

    http://ask.fm/DIMENSION_PSYCHO/answer/134097801386
   
   que miras en la imagen? responde con honestidad? XD
  ","
  Unos tubos bien chorreados de oxido..
  
  Una x como chueca no se.. ohh o.o
  
  No es x, es como un baile semsual entre tubos xD
  "
198480,"
   esa versión no me gusta uwu hay más versiónes
  ","
  A ver..
  
  encontré esta o.o
  

   https://www.youtube.com/watch?v=Ijo-XGKKkJo
  






















"
198481,"
   que te pareció oh oh oh uwowo
  ","
  Bien cuchis owo
  "
198482,"
   Cos' I remember the taste of your skin tonight
And the way that you looked you had those eyes
I remember the way I felt inside
And the name of the songs that made you cry
You would scream, we would fight, you would call me crazy
And I would laugh, you were mad but you'd always kiss meuwu
  ","
  ♫♪
  

   https://www.youtube.com/watch?v=nxBWsDJFhkI
  






















"
198483,"
   se llama if you dont know de 5 second s of summer uwu escuchala uwu antes de dormí r
  ","
  Si la voy a escuchar..
  
  Gracias por darme el nombre, me fue mas fácil encontrarla n.n
  "
198484,"
   El de la pócima del amor owo
  ","
  Espero que sea ese xD
  
  Linda noche Nappita n.n//
  "
198485,"
   y que hace
  ","
  Vagamcias :$
  
  xD mm me preparo para ya retirarme a dormir n.n
  
  La otra cancion no ubico cual es? o.o
  "
198486,"
   hay gracias amiguis uwu me gusto mucho *te abraza*
  ","
  Que bueno n.n
  
  *abracito* :D
  "
198487,"
   me refiero a que un regalo cursi uwu
  ","
  Bien cursi, espero sea de tu agrado :3
  "
198488,"
   ¿Y mi vídeo?
  ","
  Ya va n.n
  

   https://www.youtube.com/watch?v=zwK4C0H1x5s
  






















"
198489,"
   Que pases lindas lunas 😊😊
  ","
  Tú tambien Manuel .. lindas lunas y sabrosos despertares!! n.n//
  "
198490,"
   es enserio uwu
  ","
  Yo tambien lo digo bien en serio uwu
  
  Qué tal que mañana tengo que ir al doctor y no me dejan salir o.o
  "
198491,"
   ¿Has visto la peli de Taxi Driver?
  ","
  Si o.o
  "
198492,"
   Deme un ask regalo, tienes muchos o.O
  ","
  O.o dígame cual quiere y se lo pego ovo
  "
198493,"
   hahaha xD por un momento pensé que me decías eso ami o.o
  ","
  xD noooooooooooooo es una cancion peguetonera :V
  "
198494,"
   De nada. Todo buen cocinero debe saber que aportan los ingredientes al cuerpo aparte de su placer en al paladar.
  ","
  En eso no estoy muy enterada x3
  
  De nuevo gracias y ya sé de qué platicar cuando cocines n.n/
  "
198495,"
   nuu mejor mañana uwu y así no me da nada ese día ^^
  ","
  Bueno entonces mañana n.n
  
  Pero si no entro, el día que entre o.o
  
  No creas que se me olvida o.o
  
  Y es en serio lo de cursi? o es uno en especial?
  "
198496,"
   que onda con esa canción o.o oh mejor la del taxi o.o me lo paro el taxi me lo paro el taxi o.o
  ","
  Esta rarita mejor cante la que dice...
  
  Dura, dura, dura, dura agárrame fuerte y no me sueltes provócame calentura tura tura tura báilame que hoy es tu día de suerte o.O xD
  "
198497,"
   y cuando me lo va a dar (:
  ","
  Uhmmm que te parece el 24 a las 6 pm o.o
  "
198498,"
   ok ok una mordidita una mordidita una mordidita de tu boquita o.o
  ","
  * se pone a bailar salsa* xD
  "
198499,"
   ¿Y piensas ir mañana al trabajo en ese estado?
¿No puedes pedir permiso?
  ","
  Ya avisé hoy, pero si me requieren para una reunión en especial.. pero si de pleno no puedo ir estaré presente con una vídeo llamada.. del resto de la semana igual puedo no asistir, pero mañana no o.o
  "
198500,"
   A_ASK
  ","
  LARVÄ_Ä mejillas de algodón n.n//
  "
198501,"
   Solo dame un ask regalo cursi uwu y me harías muy feliz uwu
  ","
  Ya lo tengo anotado en la lista de regalos de la Sra. clos n.n
  "
198502,"
   Diego n.n
  ","
  Entonces escrita xD
  
  Yo le pongo el ritmo o.o
  "
