,Question,Answer
107280,"
   انا زمايلالي ١٨ سنة واتخطبوا وانا بتريق عليهم انا كدا غيورة 😱
  ","

   ادعيلهم وبس.
  
"
107281,"
   هو احنا لو لقينا كنز تحت بيتنا يبقى الكنز دا من حقنا صح!!
  ","

   انزل يا محمد .. أبوك لقى كنز تحت البيت 😬
  
"
107282,"
   أنا مفروض اعمل إيه لما أعرف إن واحد متعلق بيا بقاله أكتر من سنة وبيدعى ربنا إنى أكون من نصيبه وإن ميحصلش نصيب بينى وبين أى شخص يتقدملى لحد ما هو يكون جاهز يتقدم ؟ مع العلم إنه عمره ما شافنى إلا مرة واحدة ومن بعيد وبدون ما يحصل بنا كلام أصلا ، وانا مش مرتاحة أساسا ، ذنبى إيه انه يدعى عليا بكدة ؟
  ","

   طنشي .. ولا كأنك عرفت حاجة !
  
"
107283,"
   انا مضايقة نفسيا عشان صديقتى مضايقة نفسيا ومش عارفة اواسيها وحضرتك مش عايز ترد عليا كمان 
أقوم انتحر والا اعمل ايه طايب 😥
  ","

   ادعيلها .. وخليها تعرض نفسها على طبيبة نفسية .. هتساعدها.
  
"
107284,"
   اتخطبت جديد و حاسة اني اتسرعت هو شخص كويس جدا بس عايزة ارجع سينجل تااااني يا دكتور بجد 😢😢
مش عايزة ارتبط لاااااااااا انا لسة صغيرة 20 سنة و في تالتة طب 
كانت الخطوبة بالنسبالي شيء جديد عايزه أجربه بس دلوقتي عايزة ارجع عن قراري 😢😢😢😢
عايزة اعيييش فرررري و مبقاش مرتبطة بحد ابقى براحتي 😢
  ","

   مثال للكائن اللي المفروض ينام بدري ويشرب الحليب بس !
   
   طبعا كلامك فيه دلع شوية وعدم تحمل للمسؤولية .. لكن عموما شايفة نفسك مش أدها = صارحيه بلطف ونضج.
  
"
107285,"

    http://ask.fm/abuanaaas08/answer/140865499764
   
   ربنا يكرم حضرتك و يريحك كما ارحتني بحل
  ","

   أسعدكم الله .. والمسلمين ..
  
"
107286,"

    http://ask.fm/abuanaaas08/answer/140865425524
   
   وربي الذي لا آله غيره انا فوقت ال١٠٠ مرة رؤيا شرعية ... إصبري أختي ... لم يأتي رزقك بعد ولا تدعي كلام الغير يفقدك ثقتك بذاتك لإنك للأسف ستبذلين جهداً لاستردادها مرة أخرى ... كوني أنتِ وطوري من نفسك ودعي رزقك يسوقه الله إليك ... بعتذر ع المداخلة
  ","
  .....
  
  ربنا يقويكن !
  "
107287,"
   حضرتك بالنسبه للبنات اللي بيسألوا ان العرسان بييجوا ومبيردوش عايزه اقول اقتراح وعن تجربه بعد اذنك ليه الاهل ميتفقوش مع بعض ان المتقدم يشوف البنت وهي برا يعني وهي راحه اي مكان بدون علم البنت واذا حصل قبول مبدأي  ييجي البيت ويعدوا مع بعض واذا محصلش يبقي مجرحناش البنت وقللنا ثقتها ف نفسها وشكرا
  ","
  ......
  
  وبأكد برضه على عدم اهتزاز الثقة لمجرد الرفض.
  "
107288,"
   لو حد ظلمني ظلم شديد كادت حياتي ان تنتهي بسببه ؟ وتركت الامر لله حتي يأتي لي بـ حقي وفوضت الامر اليه وحده ... لكن كنت مصابة باكتئاب شديد وارتكبت ذنبًا في امر اخر .. هل هكذا اضعت حقي عند الله ؟
  ","

   لأ .. اصبر واحتسب .. واستغفر.
  
"
107289,"
   ربنا يسعدك ويبارك فيك أنت كبارة
  ","

   أنا طامع في الستر بس !
  
"
107290,"

    http://ask.fm/abuanaaas08/answer/140865447796
   
   فعلت و لكن اطلب سكن في مكان منفصل ؟
  ","

   أو شقة في نفس البيت .. ويكون لك مواعيد لنزولك للعيلة.
  
"
107291,"
   مبتردش علينا ليه هو احنا مش قد المقام 😂
  ","

   العفو !
  
"
107292,"
   خطيبي و انا متفاهمين جدا بفضل الله بس بمجرد ما نختلف يقولي انا كده و ان كان عاجبك 
اتناقشت معاه بهدوء زي ما حضرتك قولتلي بس لما بنتعاتب كده ممكن نشد تاني مع بعض من وقت اخر مرة و انا مقفولة منه اتأسف و بيحاول يفتح معايا كلام بس انت بجد مش طايقة اي حاجة مع العلم اني بعدي دااايما و عبيطة و بسامح بسرعة
  ","

   لازم حل !
   
   يا تتفهموا بعض وتكبروا شوية .. يا كده علاقتكم مرهقة ومش هتسعدكم.
  
"
107293,"
   تزوجت في بيت عيلة و لم اجد من الخصوصية ما اتفقنا عليه، ماذا افعل ؟
  ","

   كلمي زوجك وصارحيه واتفقي معاه .. وخليك ذكية وحكيمة.
  
"
107294,"
   رابع عريس يجى وميردش ياشيخ احساس وحش جدا الحمد لله شكلى مقبول وتعليمى وعيلتى كويسه بفكر ماقبلش حد تانى انصحنى
  ","

   ولا يهمك أبدا ..مش معنى الرفض عيب فيك .. لسه النصيب مجاش، والعين اللي تقدرك = هي اللي تستاهلك !
  
"
107295,"
   ماما بتعايرني عشان رفيعه بتقولي محدش هيبصلك يا معصعصه
  ","

   والله دي أذواق !
   
   عموما السمنة الزيادة والنحافة الزيادة مش كويسين .. وفيه برامج غذائية متوفرة ولله الحمد لحل المشكلتين.
  
"
107296,"
   ابهجنا يا شيخ بمقوله لحضرتك :)
  ","

   أبهجكم بصورة .. لا تخلو من مقولة .. أنا وكمال .. والبطيخة 😃
  
"
107297,"
   مساااء المعلش ياااشيخنا 😪😢
  ","

   معلش :)
  
"
107298,"
   انا حابة شكلى وانا تخينى اانا مش تخينة اوى بس اللى حواليا بيقولولى انى تخينة .ثقتى بنفسى ابتدت تتهز د غير انى اختى الكبيرة تبان اصغر منى .. اعمل ايه
  ","

   لازم تخسي .. عشان نفسك مش عشان حد !
  
"
107299,"
   بجد في خطر علي العماله المصريه في السعوديه ؟
  ","

   الأرزاق بالله .. ما عليكم من تهويل الإعلام.
  
"
107300,"
   نومك بمواعيد 😳😳
  ","

   لا الدوام والخصومات هي اللي بمواعيد 😢
  
"
107301,"
   البعد بين الزوجين يولد الجفاء؟ أم يزيد الأشواق ؟
  ","

   حسب درجة ونوع الحب الذي بينهما !
   
   وحسب سبب وطبيعة هذا البعد ..
   
   اللهم اجمع شمل المتباعدين.
  
"
107302,"
   حطمت الواقع ف دخولگ المفاجي 😎
  ","

   نص ساعة بس وأقولكم تصبحوا على خير :)
  
"
107303,"
   خطيبي علي الفيس شخص وفي الواقع شخص تاني .. أصدق أنهي شخص فيهم دلوقتي ؟😀
  ","

   الشخص الذي تعرفينه .. تفهمين نظرة عينيه وتحفظين نبرة صوته، وتعلمين صدقه من مراوغته !
  
"
107304,"
   بقالي اربع ايااام مفتحتش ، وفعلا كنت محتاجة اقرا كلامك يااشيخنا ، وكنت حااسه بجد ان ف حاجة ف اليوم ناقصه 😌💪
ادامك الله ☺✋
  ","

   اقرئي براحتك بأه .. حفظكم الله جميعا ..
  
"
107305,"
   انا السنه دي 3ث السنين اللي فاتت كنت مهتمه بالمذاكره و اصحي الفجر و كله كان تمام بس السنه دي بيجيلي صداع و دوخه و ضغط واطي و كشفت كتير و مفيش اي سبب عضوي و بنام كتير الاعراض دي بتجيلي وقت المذاكره مخصوص . ممكن يكون بسبب الحسد ؟ انا مش بصدق الكلام ده بس الي بيحصلي مدمر نفسيتي و مئثر علي المذاكره 😞😞
  ","

   عليك بالرقية والأذكار .. استعيني بالله وأبشري
  
"
107306,"
   يا شيخ محمد ابويا الله يكرمه صعيدي لما جه حد كويس وخطبني وافق من غير ما ياخد رايي وانا قلبي ميال لحد تاني اعمل ايه
  ","

   والتاني ليه ما اتقدمش ؟!
  
"
107307,"
   خطيبي بيغير عليا من صديقاتي ولو جبت سيرتهم ف اي موضوع بيتضايق ولو كلمتهم او زاروني بيزعل ويقولي اناعايز نكون احنا الاتنين مع بعض وبس ..وانا مقدرش استغني عنهم لانهم بيساعدوني وصداقتي بيهم بقالها فتره طويله 13سنة .. افهمه ازاي الكلام دا؟؟؟؟
  ","

   لازم تتفقي معاه وتوضحي له إن كل حاجة ولها مكانها، وكل شخص وله مقامه عندنا !
   
   ده مش مؤشر كويس في شخصيته على فكرة.
  
"
107308,"
   حصل تجاوزات مع خطيبي .. كيف اكفر عن ذنبي ؟
  ","

   بالاستغفار .. وعدم العودة .. اتفقوا سوا على كده.
  
"
107309,"
   شيخ محمد انا حاطه شرط اساسي ان الشخص اللي هرتبط بيه يفهمني ويهتم بيه شرط اساسي زي التدين بس مش لاقيه حد يفهمني هو شرطي ده صعب ولا انا مزوداها مش المفروض يفهمني ويهتم بيه دول اساس ولا ايه :/
  ","

   أيوه صح طبعا .. بس ده هيبان ازاي .. في البطاقة مثلا ؟! 😬
  
"
107310,"
   ازاي اقنع صحبتي بضوابط الخطوبه من غير ما اسبب احراج مع العلم اني كلمتها مره واتنين وتلاته ..والنهارده كنت رايحه الجامعه ركبت العربيه لقيتها قاعده جمبه خالص وبيتكلموا ولما قولتلها تعالي جمبي مرضيتش 
لما نزلنا قالت انها هتمشي معاه ولوانا عايزه امشي معاها عادي 
انا سبتها ومشيت
بس زعلت من نفسي اووي
  ","

   لأنك بينت نفسك أوي في دور (العذول) !
   
   مش معنى النصيحة بالصح إنكم تبقوا خنقة كده يا جماعة ..
   
   ابعتي ده لها:
   

    https://www.facebook.com/m.atiia.soliman/posts/851582324921614
   


    https://www.facebook.com/m.atiia.soliman/posts/1115170415229469
   

   وربنا يهديهم.
  
"
107311,"
   ربنا يبارك في حضرتك وفي اولادك يارب ويرزقك من فضله 
وجزاك الله عنا خير .استفدنا من حضرتك كتير .
  ","

   أكرمكم الله .. وسترني وإياكم ..
  
"
107312,"
   اخيرا لحقت حضرتك اونلاين 💪😂
موضوع الجواز فيه مشكله كبيرة بيني و بين اهلي،انا عندي الانجذاب شيء مهم عشان اكمل اقابل الشخص المتقدم،اما بحس انه مش فارق برفض غير ان بيكون في حاجات مش متقبلاها،اهلي بيشوفو الشخص كويس ومفيش سبب مقنع اني ارفض،انا فعلا مبلقيش نفسي ولا بتجذب،هو حرام اما يكون نفسي اتجذب واحب؟
  ","

   حقك !
  
"
107313,"
   انا عمري ما كلمت ولد وقلبي كنت محافظه عليه تمام 
انا دلوقتي اتخطبت الحمد لله وخطيبي كويس وبيهتم بيا وبيخاف عليا بحس دا كله وبدأت اتعلق بيه.. الفكرة اني خايفه يكون تعلقي بيه وبدايه حبي ليه عشان اهتمامه وانه اول حد يهتم بياومع الزواج الاهتمام هيقل وبالتالي هتصدم بمعنى بقول لنفسي لو كان غيره واهتم عادي
  ","

   سيبك من الوسوسة دي !
   
   وعيشي المرحلة .. واتبسطي واحمدي ربك .. أتم الله لكم بخير.
  
"
107314,"
   سياسة إيه ؟ أنا إتخضيت xD
  ","

   معلش .. الوقت هيضيق شوية .. فهنحاول نركز سوا على الجديد .. والمكرر الأرشيف موجود :)
  
"
107315,"
   هو الاخوان الناس مش بتحبهم ليه و هل هم مش كويسين فعلا .. و لو اتقدملى عريس اخوان اقبل و لا ارفض ؟
  ","

   مفيش حكم عام !
   
   اتعاملوا مع كل شخصية واحكموا عليها ..
   
   وكل أصناف الناس = فيها خير وشر !
  
"
107316,"
   تقدم لي شاب كويس ومتدين بس حساه جريء اوي يعني مش بيتكسف خايفه يكون من النوع الجريء يعني اللى كلامه دبش دول :D صليت استخارة ومحستش بحاجه ..!!!
  ","

   اقعدي تاني وتالت لين تكوني فكرة وبناء عليها قرار.
  
"
107317,"
   انا صوتى فى منتها الازعاج والخشونة لدرجة انى لما بكلم مع حد بيقولى اختصر فى الكلام علشان صوتى بيجيب له صداع 😂😂
ومع ذلك كتر سماعى للقرآن و الحفظ والتلاوة صوتى بقى جميل جدا فى التلاوة على عكس نبرة كلامى العادى تماما
  ","

   بركة كلام ربك !
  
"
107318,"
   زميلتنا اتوفت امبارح ..
نعملها اية ؟ 
بنختم لها القران و بنلم لها نعمل صدقة جارية .. اية راي حضرتك؟
  ","

   وادعولها .. ادعولها كتير ..
   
   الله يرحمها ويرحمنا إذا صرنا لما صارت إليه ..
  
"
107319,"
   فينك يادكتور مستنينك من بدري 😀😀
  ","

   الرز بدأ ينشف .. ومفيش حاجة بتفضل على حالها 😎
  
"
