,Question,Answer
799236,"
   If you were given the power to change any historic event, which one would you change, how would you change it, and why?
  ","
  slavery tbh.
  
  and i dont want to get into it bc it's going to be problems
  "
799237,"
   Your hair is so cute
  ","
  thanks
  "
799238,"
   I thought you lived down south yall look country
  ","
  lmao definitely not.
  
  i live on Long Island
  "
799239,"
   What are you doing in New York
  ","
  i obviously live there .
  
  well on Long Island which is an hour ride
  "
799240,"

    @arrogantericka
   
   is in New York too
  ","
  okay?
  "
799241,"
   Do you like chockatte
  ","
  🍫
  "
799242,"
   How old are you
  ","
  IM 12
  "
799243,"
   Har du några vänner?
  ","
  english
  "
799244,"
   Post a pic u think will get the most likes on and whoever likes it thinks ur stunning
  ","
  just posting pictures
  "
799245,"
   Can I be your slave
  ","
  can you go away
  "
799246,"
   What's today's ootd?
  ","
  shorts and a shirt.
  
  i haven't gotten dress today.
  
  it's Sunday
  "
799247,"
   Ootd pap
  ","
  from yesterday
  "
799248,"
   If you had to give an expecting couple advice, what would it be?
  ","
  it gets rough bc i know y'all can get through it.
  
  don't let ANYONE get in between y'all.
  
  especially family
  "
799249,"
   Who is the one person that can always make you laugh?
  ","
  send me questions guys 💕💋
  "
799250,"
   When was the last time you met someone who just gave off a bad vibe? Or what was the last situation you were in where you just felt 'this isn't right'?
  ","
  couple days ago tbh.
  
  i can always tell when someone gives off a bad vibe
  "
799251,"
   How are you?
  ","
  i'm fine
  "
799252,"
   What are your views on circumcision? Would you circumsise your child?
  ","
  i'm all for it.
  
  and my sons penis is no ones business but mine and his dad
  "
799253,"
   Do you know many people who are always nice? Like even when people don't deserve it, they're still nice to them? (My best friend is this person).
  ","
  yes and sometimes it's annoying tbh
  
  but you can't change everyone
  "
799254,"
   Would you consider the option of being a stripper?
  ","
  already am i lmao
  "
799255,"
   What apps do you have on you mobile (if you have one) and why?
  ","
  i have these.
  
  i also have so more on the other page but not to many.
  
  i use these apps bc they're important to me lol i guess.
  
  most used apps i guess
  "
799256,"
   TOXIC lmao what?
  ","
  exactly they're mad dumb.
  
  ily you're the best. 💕
  "
799257,"
   lol someone asked you how toxic someone is  and already you got annoyed.  tells me a lot about you.  whoever asked that question, thanks
  ","
  it's not like you ask me questions anyways.
  
  maybe if y'all learned to ask questions better ones i'll answer it 😊
  "
799258,"
   how topic is supebedia?  3 squares?
  ","
  how annoying are you
  "
799259,"
   what do you do for dinner on Sunday's? Do you usually have a bigger normal than usual or go out to dinner? If its past dinner time where u are what did you have?
  ","
  eh, it all depends tbh . sometimes we do sometimes we don't
  "
799260,"
   on scale of 1-10, how toxic is Supebedia?
  ","
  🙄🙄🙄
  "
799261,"
   How often do you block users? Do you find it hard to block and ignore and end up retaliating instead?
  ","
  i block them a lot now bc they're annoying or don't ask questions
  "
799262,"
   Do you believe there are things that are not to be discussed online or is it a personal preference as to what you disclose?
  ","
  yeah i believe so
  "
799263,"
   Do you use the GIF feature often? Post your current favourite!
  ","
  i don't really use them tbh
  "
799264,"
   Hershey's ❤️💕
  ","
  😍😍
  "
799265,"
   Hey 
What's up let's talk maybe if you don't mind :-)
  ","
  this is a site for questions
  "
799266,"
   Awwwwwwwwwwwwwwwwwwww
  ","
  why did you send this twice
  "
799267,"
   Awwwwwwwwwwwwwwwwwwww
  ","
  lol yeah
  "
799268,"
   27 day until what
  ","
  my 5 years
  "
799269,"
   I don't know why I don't have friends :)
Please be my friend i am forever alone!!
  ","
  sorry not sorry
  "
799270,"
   Twinkle twinkle little star how i wonder whay you are but no one likes me what to do ?
Hahahahah
  ","
  creepy again
  "
799271,"
   Hey sweetie ♥
Let's be friends on friendship day ;)
  ","
  lmao creepy
  "
799272,"
   Hey everyone 
I am anon and no one cares
Abuse me :xD
Nothing to do in my life :3
  ","
  go away
  "
799273,"
   Have you ever been assigned summer homework?
  ","
  no lol
  "
799274,"
   Yw. Wyd atm?
  ","
  about to smoke w/ my boyfriend
  "
799275,"
   You're hot
  ","
  thanks
  "
799276,"
   u wet
  ","
  ✌🏽️
  "
799277,"
   Screamer or moaner?
  ","
  ✌🏽️
  "
799278,"
   Age u first had an orgasm
  ","
  if your going to ask sex questions all day then leave
  "
799279,"
   Are you usually loud?
  ","
  none of your business
  "
799280,"
   Had sex lately
  ","
  yeah lmao
  "
799281,"
   How old was you when u first fell pregnant
  ","
  18
  "
799282,"
   U have any kids
  ","
  yes
  "
799283,"
   Have you ever spoken to someone online or via text, then when you've heard their voice that wasn't the voice you had in your head for them?
  ","
  lmfao omg yes
  "
799284,"
   Age u lost ur virginty
  ","
  16
  "
799285,"
   How old r u
  ","
  21
  "
799286,"
   Do you enjoy a bit of anal play?
  ","
  🙄🙄🙄
  "
799287,"
   lets make it clap
  ","
  bye
  "
799288,"
   Do you think it's fine for young parents to still live at their parents after they've had a baby? As a teenager trying for a baby I've seen alot of stigma that people should have their own place before having a baby just looking for opinions
  ","
  of course. people live their lives how it fits best for THEM.
  
  nobody else
  "
799289,"
   you sashayin around in you panties babygirl
  ","
  bye
  "
799290,"
   Hey ....! MISS PERFECTIONIST😍 Being honest u're cute and beautiful its not something like STAIF it's just sent to you because u're the one who really deserves it ...! Im an stranger but yeah would be an honour for me talking to such a beautiful girl and being her friend ....! Hahah xD Stay Happy
  ","
  how sweet 😊
  "
799291,"
   Wow wow wow
  ","
  ?????
  "
799292,"
   List the people you follow ?
  ","
  no
  "
799293,"
   Is anyone awake?!?!
  ","
  me
  "
799294,"
   Do all girls wear earrings ? Don't you hate when you get a keloid on your ear
  ","
  i can't speak for all girls
  "
799295,"
   Picture rates?
  ","
  no
  "
799296,"
   Rates?
  ","
  on???
  "
799297,"
   u better be twerkin in the bars
  ","
  not going to a bar
  "
799298,"
   Wyd?
  ","
  just hanging out right now.
  
  im trynna go to bars he city tonight .
  
  let's see
  "
799299,"
   Do you watch the olympics? Did you see the accident with the guy who broke his leg?!
  ","
  no i haven't watched it
  "
799300,"

    http://ask.fm/Rezlivingstoner/answer/140145189999
   
   ew
  ","
  she's hot bye
  "
799301,"
   Post ur hottest one
  ","
  they're all hot
  "
799302,"
   Post the most beautiful selfie of u
  ","
  they're all beautiful
  "
799303,"
   i wet fart now
  ","
  blocked ✌🏽️
  "
799304,"
   smells bad
  ","
  lmfao
  
  go away
  "
799305,"
   i keep farting
  ","
  good for you
  "
799306,"
   shake ya ass
  ","
  bye
  "
799307,"
   Have you ever dyed your hair?
  ","
  yeah.
  
  my hair is currently blonde
  "
799308,"
   Do you eat healthy?
  ","
  aha no
  "
799309,"
   How has your week been?Whats the best thing that happened what was the worst thing that happened?Best thing for me was getting Sonic Tuesday night and the two worst was my dads best friend died.He was like my second father .Second was my ""best friend"" came to town and didn't respond to my text.😑
  ","
  my weekend just really started lol.
  
  today we're going pokémon hunting later.
  
  we picked my mom up from the airport lol
  
  tomorrow is Sunday and i guess my brother and his wife probably come over 🙄
  
  Monday my boyfriend starts his new Job
  "
799310,"
   When did you last go to the doctor?
  ","
  i don't even remember
  "
799311,"
   What is your favorite season?
  ","
  Spring
  "
799312,"
   There is nothing to do in my life
I am crazy now 
What should I do ?
  ","
  go find something to do
  "
799313,"
   You got a cute lil booty b
  ","
  not for you ✌🏽️
  "
799314,"
   Baby girl did you shave your coochie?
  ","
  luv dat bush
  "
799315,"
   I have been awesome thanks for asking :)
  ","
  no problem
  "
799316,"
   Hope you have been well :)
  ","
  i have thanks.
  
  hope you have been to
  "
799317,"
   then ya better start shaking it
  ","
  now i'm ignoring and deleting
  
  any stupid questions ✌🏽️
  "
799318,"
   shake that black ass
  ","
  go away you guys are annoying asf .
  
  i'm about to start ignoring
  "
799319,"
   I can read your thoughts right now everyone from a to z
  ","
  not questions
  "
799320,"
   do u fart
  ","
  girls don't fart
  "
799321,"
   Do/did you attend pubic school,private school home school or were you raised by wolves?
  ","
  public school
  "
799322,"
   I can sense your needs
Like rain on to the seeds
I can make a rhyme
Of confusion in your mind
And when it comes down
To some good old fashioned love
That's what I've got plenty of
  ","
  i'm going to block you
  "
799323,"
   I'm every woman its all in me anything you want done baby i do it naturally
  ","
  go away
  "
799324,"
   Who is your favourite band? Favourite album / song? I follow you ♡
  ","
  i don't have a favorite band tbh
  
  my favorite song atm is Erase Your Soul - Lil Uzi
  "
799325,"
   plans for today?
  ","
  well my mom comes home in an hour so Joseph is probably gonna spend time w/ her since he hasn't seen her in a week.
  
  we might go pokémon hunting later today
  "
799326,"
   - ♨️Honesty Weekend♨️-
  ","
  💋 My pregnancy
  
  💋 My relationship
  
  💋 Joseph
  
  💋 Mother-in-law
  
  💋 My parents/siblings
  
  💋 My past
  
  💋 My sister-in-law
  
  💋 Sex
  
  • Nothing's off limits •
  "
799327,"
   I want a baby with loads of brown or black hair and blue eyes 😍 Or maybe mixed race.
  ","
  okay? lmao wtf
  "
799328,"
   Would you be disappointed if you carried a baby for 9 months and it came out to be bald or with little hair?
  ","
  no
  "
799329,"
   U making breakfast
  ","
  not yet it's only 8:22am
  
  we have to pick up my mom from the airport soon
  "
799330,"
   10:26 pm out here ya dig?
  ","
  7:04am
  "
799331,"
   How r u? 
Good morning ;-)
  ","
  i'm good and
  
  it's 1:26am here
  "
799332,"
   How do you deal with family members crying? I'm the worst for this, I'll ignore it because I have no idea what else to do😂😁😩
  ","
  i do the same tbh lol
  "
799333,"
   Cake popping🎂🎂🎂🎂😍😍😍😍😍
  ","
  lmfao
  "
799334,"
   Your profile pic is pretty 😁😍
  ","
  thank you
  "
799335,"
   Do you ever hate it or simply find it annoying whenever you use you're phone the battery drains ? Or when you put down your phone and you're not even using it and you're phone battery still drains ?
  ","
  actually no.
  
  my iphone 6 plus battery life is amazing
  "
799336,"
   Is it bad that I haven't talked to my best friend in almost a week for no real reason?
  ","
  no not at all
  "
799337,"

    @supebedia
   
   like you
  ","
  and i like her.
  
  she's cool asf
  "
799338,"
   Tag everyone you follow?
  ","
  no that's to many lol
  "
799339,"
   You're so funny and nice 😄
  ","
  why thank you ☺️
  "
799340,"
   But who you're voting for will affect your son and bf...
  ","
  no matter who becomes president it's will have an effect on everyone
  "
799341,"
   Yes, certainly because you have a SON and a BF you can't do what you want lolol thats what a compromise life means, not be able to do what you want withoith thinking in the others...
  ","
  again, I DO WHAT I WANT.
  
  i'm 21 and i make my own decisions
  "
799342,"
   I don't know how to ask boys out and I can't tell if he interested in boys
  ","
  idk talk to them and see
  "
799343,"
   How? You have a kid and boyfriend
  ","
  just bc i have a son and a boyfriend doesn't mean i can't do what i want
  "
799344,"
   Who are you voting for at the election?
  ","
  nobody
  "
799345,"
   How many people watch your snapchat stories?
  ","
  sometimes i get over 100
  "
799346,"
   Do you do what you want?
  ","
  yeah
  "
799347,"
   I'm just asking for advice gabby. My gay friend said I should try boys because it's more fun we are usually interested in the same things and you wont have to ""protect"" them or be too emotional and sensitive. We can play basketball together and video games. He won't need me to take care of him.
  ","
  do what you want
  "
799348,"
   I should try boys?
  ","
  bye
  "
799349,"
   I can't girls don't like sex...
  ","
  sorry
  "
799350,"
   Im horny asf
  ","
  go do something about it
  "
799351,"
   Shut up
  ","
  how about no.
  
  this my page
  "
799352,"
   Latest you've ever been on period (girl advice)
  ","
  last time i was on my period you mean??? 😳
  "
799353,"
   Nothing ☺
  ","
  lmao i'm confused 😂😭
  "
799354,"
   Annoying lol
  ","
  what's annoying?
  "
799355,"
   Yeah you niggas got hands but my knuckle game is rocky don't try to play ball on my court this is hockey hot you with that flame turn you into teriyaki
  ","
  annoying
  "
799356,"
   What has your interest in 1800s?
  ","
  i'm really not interested in that
  "
799357,"
   I love teanna
  ","
  good for you.
  "
799358,"
   Why not!?
  ","
  bc i'm not
  "
799359,"
   Pap standing straight up wearing them
  ","
  no lmao
  "
799360,"
   Yw. They look pretty short
  ","
  lmao they are
  "
799361,"
   What worried you most about social media?
  ","
  nothing tbh
  "
799362,"
   Cute shorts
  ","
  thx
  "
799363,"
   Do you have a case on your phone? What does it look like?
  ","
  👸🏽
  "
799364,"
   Where are you most ticklish?
  ","
  fetish question
  "
799365,"
   When's the last time you have off a bad first impression?Were you able to apologize to them or was the damage already done?
  ","
  probably months ago and tbh i guess the damage was already done lol
  "
799366,"
   plans for today?
  ","
  my brother and his wife are suppose to come over today 🙄
  "
799367,"

    @Musicalbowl
   
   likes being abused by her nan but doesn't say anything because she is waiting for her to die and claim on the will. How awful is that?.
  ","
  go away
  "
