,Question,Answer
1008432,"
   Cool, here I'm watching a football match here
  ","
  ugh someone please give me 200 coins :(
  "
1008433,"
   I just asked you,u virgin!
  ","
  stfu
  "
1008434,"
   You're stuck on an island. How would you spend your time?
  ","
  probably go look for people and find food and water lol
  "
1008435,"
   Шта су твоји главни циљеви у животу?
  ","
  I’m so bored man
  "
1008436,"
   What's up?
  ","
  watching the hunger games lol
  "
1008437,"
   Post a picture of your room beautiful
  ","
  I’m bored hmu
  "
1008438,"
   Howdy
  ","
  howdy there
  "
1008439,"
   Could you be any sexier?
  ","
  I’m not even sexy tho
  "
1008440,"
   all you people asking nikki about her ex needs to stop. Whatever they had is in the past now move on people!
  ","
  thank you anon
  "
1008441,"
   Hi Nikki how are you doing today beautiful
  ","
  howdy
  "
1008442,"
   Anthony misses you tho
  ","
  I don’t really care tbh
  "
1008443,"
   Where you from?
  ","
  California
  "
1008444,"
   I will give you likes ♥️
  ","
  go for it lmao
  "
1008445,"
   What is a relationship deal breaker for you?
  ","
  When they upset me a lot, or ignore and treat me like I don’t exist etc.
  "
1008446,"
   Are you religious or spiritual?
  ","
  I’m not religious at all
  "
1008447,"
   Wow all the girls i know do it everyday
It's very exciting to see girl don't masturbate
  ","
  someone hmu
  "
1008448,"
   Do you find this guy attractive?
   
    https://i.imgur.com/hJXUsSV.jpg
   
","
  I don’t open links buddy
  "
1008449,"
   no sorry, i was saying glad you were not bullied
  ","
  ☺️
  "
1008450,"
   What makes you feel accomplished?
  ","
  I guess when I get something done tbh
  "
1008451,"
   last time someone used ur ass as bongos
  ","
  lmao I’m
  "
1008452,"
   Is what you’re doing now what you always wanted to do growing up?
  ","
  let’s just say sure lmao
  "
1008453,"
   Do you consider yourself an introvert or an extrovert?
  ","
  definitely introvert tbh
  "
1008454,"
   What’s the one thing you would like to change about yourself?
  ","
  my personality tbh
  "
1008455,"
   Booty grab or Booty slap?
  ","
  anyways since no one is asking me anything I’ll just leave
  "
1008456,"
   What did you dream about last night?
  ","
  I don’t even know if I dreamt tbh
  "
1008457,"
   This is the last time you get free coins.
  ","
  oh okay? thanks anyways ☺️
  "
1008458,"
   Are you masturbating?
  ","
  no lmao
  "
1008459,"
   PAP of you hugging yourself. Prize? All the coins I can give you before reaching the daily cap.
  ","
  hi hello how’s it going?☺️
  "
1008460,"
   im glad, you never have xo
  ","
  or I’ll just leave 🤷‍♀️
  "
1008461,"
   Honest hour?☺️
  ","
  okay then ask me questions people 😩
  "
1008462,"
   dude Anthony kept talking about you the other day
  ","
  okay and I care?
  "
1008463,"
   bicep pic
  ","
  lmao nah
  "
1008464,"
   Do you muscles look toned
  ","
  Oh yeah definitely
  "
1008465,"
   your  bf is so lucky, you must be delighted expert driver im still learning
  ","
  thank you haha
  "
1008466,"
   have you ever been bullied, if its okay to ask sorry if not
  ","
  it’s fine, and no I never have ☺️
  "
1008467,"
   congrats on driving test im really proud, i think your ace im glad we are friends ik im annoying xo
  ","
  thank you, and no you’re not annoying ☺️
  "
1008468,"
   Height?
  ","
  I’m 5’7
  "
1008469,"
   Sorry I’m late girl but congrats! ❤️❤️❤️
  ","
  it’s all good, but thank you lovely ❤️
  "
1008470,"
   What emoji do you wish existed?
  ","
  hmm there’s a lot I wish existed
  "
1008471,"
   What was the longest car ride you’ve ever taken?
  ","
  probably 8 hours or more tbh
  "
1008472,"
   What's the best place to go for a picnic with your friends?
  ","
  probably the park tbh
  "
1008473,"
   When you fart do you; 1) go to another room, 2) say sorry, 3) act innocent 4) blame it on someone else ?
  ","
  hmu peoples
  "
1008474,"
   Everyone email ask to get
   
    @Kimmyisnice
   
   delete she is a creep and i don't think anyone on ask is safe till she is gone
  ","
  no such user? lol
  "
1008475,"
   the first thing you do when you wake up! !
  ","
  I go use the bathroom and then go back to sleep 😂
  "
1008476,"
   You guys will never guess the color. Truth is, she isn't wearing any today. 🤗
  ","
  lmao first of all I am and seriously y’all stop it
  "
1008477,"
   post booty pics and u get lots
  ","
  nah I’m good
  "
1008478,"
   Come on nikki lets go get on the monkey app
  ","
  okay I’ve been on it?
  "
1008479,"
   Give it a rest would you
  ","
  how about you do
  "
1008480,"
   Those bikini pics on insta are 🔥🔥🔥🔥🔥
  ","
  Thank you!☺️
  "
1008481,"
   do you crack your knuckles?
  ","
  my back lol
  "
1008482,"
   Do you have muscles?
  ","
  I guess lol
  "
1008483,"
   I'm offering em but you don't seem to want em 😏
  ","
  I do lol
  "
1008484,"
   before a was go to the toilet for a poop and small cuzin asad again was having a poop he all ways has a poop straight after he eats
  ","
  Someone wanna give me 200 coins?
  "
1008485,"
   no comment
  ","
  same tbh
  "
1008486,"
   Booty grab or Booty slap?
  ","
  lmao seriously
  "
1008487,"
   Looks to me like you got time 🧐
  ","
  OKay I looked it up 😂
  "
1008488,"
   Done googling? I got tons to spare.
  ","
  I didn’t have the chance 🙃
  "
1008489,"
   Coins plz ❤️ ❤️ ❤️ 🌸
  ","
  you can give me some
  "
1008490,"
   👽👽😆😆
  ","
  same 😂
  "
1008491,"
   Sep 20 2019!!!!
  ","
  nah September 7th is my birthday lmao
  "
1008492,"
   Did ya know it’s the F.R.I.E.N.D.S 25th anniversary in September? Well now you know 😂💀😎💯
  ","
  no I’ve never watched it 😂
  "
1008493,"
   You are all wrong. Its obviously black today 🖤😁🖤
  ","
  lmao no
  "
1008494,"
   It'ssssssssss PINK!
  ","
  nah lmao
  "
1008495,"
   It's orange 🤫
  ","
  lmao no😂
  "
1008496,"
   Congratulations!
  ","
  thank youuuu☺️
  "
1008497,"
   Dare you to say what color your underwear is today
  ","
  no lmao
  "
1008498,"
   Age?
  ","
  19
  "
1008499,"
   Google it then PAP of you doing it for coins. 😋
  ","
  lmao okay I’ll google it
  "
1008500,"
   Hugs you tightly
  ","
  thank you anon☺️
  "
1008501,"
   Has Anthony ever seen you naked
  ","
  no lmao
  "
1008502,"
   You've never hugged yourself!? I'm so sorry for your loss 😭
  ","
  no I’ve never hugged myself 🙃
  "
1008503,"
   I wanna hug you 😍
  ","
  Do it☺️
  "
1008504,"
   if Anthony never responded that’s his loss 😂
  ","
  for real tho 😂 who cares
  "
1008505,"
   I like you 💋💋
  ","
  that’s awesome anon
  "
1008506,"
   Nikki did Anthony never respond to your message on monkey?
  ","
  nope lmao
  "
1008507,"
   But you can be sweet too I’m sure 😍
  ","
  yes definitely ☺️
  "
1008508,"
   Trade you coins for hugs. But I don't want the hugs, they are for yourself. PAP of you giving yourself a hug 🤗
  ","
  how can I give myself a hug? lol I’ll give you a hug tho because I’m nice like that 😁
  "
1008509,"
   I can be very sweet yeah 😛😳
  ","
  I’m sure you can ☺️
  "
1008510,"
   Honestly you seem like the perfect gf 😍
  ","
  Awh that’s very sweet, thank you ❤️
  "
1008511,"
   They’re still at NUMBAH wunnnnn go take it back.
  ","
  Anon anon anon
  "
1008512,"
   Congrats on passing your Driving Test .
  ","
  Thank you!☺️
  "
1008513,"
   Chloe (Danny) finally beat you.  They are at the top of ze leaderboard.
  ","
  no lol that’s because I’m in Egypt 😂
  "
1008514,"
   Would you let a girl kiss your foot?
  ","
  anyways imma sleep night y’all
  "
1008515,"
   why? movies are good for hands accidentally slipping between the others legs
  ","
  because you’re supposed to get to know each other and in the movies you can’t talk
  "
1008516,"
   What is the most ridiculous place for a first date?
  ","
  probably the movies tbh
  "
1008517,"
   hey xo
  ","
  hey hey
  "
1008518,"
   anything embarrassing happen to you at work any point?
  ","
  I don’t that said something else lmao
  "
1008519,"
   Coin ????
  ","
  yeah you can give me some /:
  "
1008520,"
   Name three things you think shouldn't exist in the world.
  ","
  hate, racism, homelessness
  "
1008521,"
   I just followed you on insta
  ","
  Thank you anon
  "
1008522,"
   Pussy or boobs ? 😍
  ","
  .none lol
  "
1008523,"
   do you have an outie bellybutton?
  ","
  nope lol
  "
1008524,"
   can i kiss ur butt
  ","
  oh come on
  "
1008525,"
   Yes ever did
  ","
  anyways someone hmu
  "
1008526,"
   What? Me?! Never 😏
  ","
  oh but you did😂
  "
1008527,"
   🤡
  ","
  you calling me a clown?😱
  "
1008528,"
   I believe they meant ""sent"" not ""seen"". lol
  ","
  oh well lol
  "
1008529,"
   Have u ever sen any nudes ?
  ","
  sure lol
  "
1008530,"
   What's your favorite race to date
  ","
  white lol
  "
1008531,"
   Bikini pic
  ","
  I’ve posted many
  "
1008532,"
   Mmmm ever
  ","
  who knows lol
  "
1008533,"
   Three vampires walk into a bar. 

The first one says, ""I'll have a pint of blood.""

The second one says, ""I'll have one, too.""

The third one says, ""I already drank. I'm just here to give Nikki coins"".
  ","
  lmao that’s great
  "
1008534,"
   What's the best thing you have every done
  ","
  ever*
  "
1008535,"
   Hows the weather in California
  ","
  it’s hottttt but I love it
  "
1008536,"
   How many guys have you dated
  ","
  a bunch in the past
  "
1008537,"
   If you went back in time and met Jesus in person and you had the opportunity to spend some time him... would you play linkin park for him?
  ","
  omg yes how’s you know? I definitely would play Linkin Park for him 😂
  "
1008538,"
   Can you spare a few shekels I beg of you - Nicole Buckley
  ","
  lmao
  "
1008539,"
   Shout out from all your fans in Studio City
  ","
  definitely love y’all
  "
1008540,"
   Yeah what do you do out there
  ","
  many things lol
  "
1008541,"
   I didnt nor ur n cail I'm in Anaheim look I got to glsn take care of this situation I found who I 95% sure.they will regret this..I'll be Banned I can I make account I've Been in here to month oh I have 600 but I'm airports so I'll do the rest in a min have a great night.
  ","
  yes I’m in Cali lol! and I’m sorry people are being mean to you🙃 you don’t deserve that. And thank you for the coins ☺️
  "
1008542,"
   Coins
  ","
  what about them?
  "
1008543,"
   Very nice I'm from vegas
  ","
  that’s sick!🤠
  "
1008544,"
   What part of cali
  ","
  Los Angeles 😁
  "
1008545,"
   Where are you from
  ","
  I’m from California
  "
1008546,"
   Yep. Not a single question for me today, only replies. Makes me a sad panda. 🐼
  ","
  I’ll ask you questions ☺️
  "
1008547,"
   Why the hell not? 🐫
  ","
  because I’ve never had to chance to lol
  "
1008548,"
   Shout out from all your fans in West L.A.
  ","
  shoutout to them!
  "
1008549,"
   Ever rode a camel?
  ","
  no I haven’t!
  "
1008550,"
   How many times did it take you?
  ","
  Only 2
  "
1008551,"
   What was your score??
  ","
  I don’t know but I passed lmao
  "
1008552,"
   Omggg yayyy congratulations!!! 🎉
  ","
  yes! thank you love ❤️
  "
1008553,"
   Driving test or written exam you passed?
  ","
  driving test lol
  "
1008554,"
   Have you ever been recognized in public? Like has anyone ever came up to you and said something like ""Hey, you're that girl from Ask.fm!""
  ","
  no lmao
  "
1008555,"
   I miss you and I'm not an anon 😊
  ","
  Awh you miss me?😁
  "
1008556,"
   Up?
  ","
  yes I’m up lol
  "
1008557,"
   Miss u
  ","
  I’m sure you do anon
  "
1008558,"
   Party at Nikki’s house?!?!?
  ","
  definitely
  "
1008559,"
   Imma start reporting you when you start begging for coins
  ","
  yeah how about you don’t look at my page then?
  "
1008560,"
   I love how you shamelessly beg for coins.  😊
  ","
  anon go away ☺️
  "
1008561,"
   You should see Tony G in his uniform oof
  ","
  Who’s that?
  "
1008562,"
   wanna talk ?
  ","
  Someone should give me coins :(
  "
1008563,"
   Good job beautiful love ya bunches
  ","
  y’all my score is going down :(
  "
1008564,"
   gave you 400 coins xo
  ","
  I passed my drivers test!😁😁
  "
1008565,"
   How are you doing
  ","
  I passed my drivers test GUYS!
  "
1008566,"
   How old are you
  ","
  I’m 19
  "
1008567,"
   is it true ur getting back together with anthony
  ","
  no that’s a huge lie 😂
  "
1008568,"
   Nikki
  ","
  Yes?
  "
1008569,"
   Yes
  ","
  well that’s interesting
  "
1008570,"
   When was the last time you got a haircut?
  ","
  it’s been awhile I usually only get a trim tbh
  "
1008571,"
   Do you like air hockey?
  ","
  yeah it’s pretty fun
  "
1008572,"
   You're traveling down a road at 45mph. Another car is in the opposite lane going the opposite direction but moving at the same exact speed as you... is linkin park playing on your car radio?
  ","
  omg how did you know? lol
  "
1008573,"
   This giva person is a scammer how do I get rid of them
  ","
  who’s that?
  "
1008574,"
   Do you have more friends on here than you do offline?
  ","
  definitely lol
  "
1008575,"
   Was it hot for you today?
  ","
  well rn it’s 91 lol
  "
1008576,"
   If you were to wish for superpowers, what would they be?
  ","
  invisibility tbh
  "
1008577,"
   Actually I used to be one of those animals. I fought for a living.
  ","
  you used to be an animal?
  "
1008578,"
   Good Night ❤
  ","
  it’s afternoon ☺️
  "
1008579,"
   🥂 a toast to our freckles. 😆
  ","
  absolutely lol
  "
1008580,"
   You remember your dream ? If yes then What did you dream about last night?
  ","
  yes I remember my dreams!
  "
1008581,"
   Have you watch the hunger games?
  ","
  I have!
  "
1008582,"
   Let us play a game , kiss my face as many times as you can in one minute . Then I will kiss your face for one minute . Whoever kiss more in one minute wins.
  ","
  I’m good lmao
  "
1008583,"
   I'll accept it, only cause you're my homie 🤜🤛
  ","
  we thanks homie ☺️
  "
1008584,"
   Have you ever met up with someone you only knew online?
  ","
  yes I have!
  "
1008585,"
   How old are you
  ","
  I’m 19
  "
1008586,"
   If you post another pic with you making another face even more silly than the last then I'll gift another 100 points.
  ","
  😜
  "
