,Question,Answer
364752,"
   What's the worst thing about the last person who f*cked you?
  ","
  He’s my fiancé, absolutely nothing wrong with him 😌
  "
364753,"
   you were always pretty
  ","
  you’re sweet
  "
364754,"
   damn girl, I wanna see the rest of your body
  ","
  not going to happen
  "
364755,"
   Are you allergic to anything?
  ","
  about 90% of the earth
  "
364756,"
   Do you believe in luck? 🍀
  ","
  not for me but for others yes
  "
364757,"
   Are you you truly living or just breathing air?
  ","
  at this point just kind of mindlessly wandering about
  "
364758,"
   11:35pm.

And for the last four days I’ve been helping my Mum move into a new house so my back hurts
  ","
  it’s 1:36 AM here 😭 and oof that does sound rough
  "
364759,"
   Do you do selfie every day? 🏼
  ","
  nope...... my face has taken a turn for the worse and at the moment i can’t even look @ myself in the mirror and even with makeup my skin still looks bad.... not having good self esteem rn 😔😔😔
  "
364760,"
   Same X.X
  ","
  Lol what time is it there?
  "
364761,"
   Ahaha. When and when!? 😷 someone needs a mask for their thoughts
  ","
  omg 🤣
  "
364762,"
   What the duck. Who was being sassy?
  ","
  me, apparently lol
  "
364763,"
   Thanks. How're you holding up?
  ","
  i’m better just really tired and bleh , how are you
  "
364764,"
   Hiya! How’re you?
  ","
  exhausted :( you?
  "
364765,"
   Amazing picture. You look fantastic! Congrats!
  ","
  Ahaha. Thanks. I’ll update once i get to 115
  "
364766,"
   making some gains i see keep grinding
  ","
  😌😌
  "
364767,"
   Why are people resistant to doing things that we know are healthy but crave things that are detrimental to our health?
  ","
  Because.
  
  Detrimental = easy.
  
  Healthy = hard.
  "
364768,"
   It's time to make a stand, here and now
  ","
  which song this time
  "
364769,"
   👎👎🖕no it’s not and no need to be sassy 🤣🤣🤣
  ","
  i’m just tired man
  "
364770,"
   Yet somehow I still end up Staing my black clothes 😂😂🤣
  ","
  nicee.
  "
364771,"
   What is your favourite color; but also why? (Not an essay question)
  ","
  Black.
  
  It’s dark, it’s beautiful, it’s mysterious, sleek and versatile.
  "
364772,"
   Do you agree that loneliness can be addictive and therefore dangerous?
  ","
  yes, i don’t know how to make friends now
  "
364773,"
   You're very pretty.
  ","
  thank ya ✨
  "
364774,"
   Are you selfish
  ","
  No but i’ve learned that sometimes i need to be
  "
364775,"
   What do you think of cheaters (in romantic relationships)?
  ","
  trash trash and more 🗑
  "
364776,"
   What pills are the hardest to swallow? 💊
  ","
  when you love someone who doesn’t love you back, when you need to let go of a friend because they’re not good for you, accepting things you can’t change
  "
364777,"
   What did you do to loose weight ? seems to work haha also you look great ! ☺
  ","
  6/7 days a week i can’t make myself eat more than 400-600 calories that’s why haha thank you
  "
364778,"
   How often do you paint your nails?
  ","
  like twice a week now
  "
364779,"
   What can’t be bought with money?
  ","
  love is the only thing
  "
364780,"
   Have you found the love of your life? ❤
  ","
  yup this handsome mf right here
  
   @Garnax
  
"
364781,"
   Which song reminds you of an ex and why?
  ","
  never forget you by zara larson and me myself and i by g easy 🤮
  "
364782,"
   Would you open anenvelope that has the date ofyour death inside?
  ","
  fuck no
  "
364783,"
   Picture of your taste
  ","
  my taste?
  "
364784,"
   What's a question you were asked on here recently that you ain't gonna answer
  ","
  several bc i’ve gotten them many times before
  "
364785,"
   Have you ever fell going up or down the steps before?
  ","
  both
  "
364786,"
   Are you a good liar?
  ","
  depends on what i’m lying about
  "
364787,"
   Are you single?
  ","
  i. am. engaged.
  "
364788,"
   body pic
  ","
  only posting bc i’m proud i’ve lost weight
  "
364789,"
   What day? And what year?
  ","
  that was way too quick of a reply and that’s too personal 😒
  "
364790,"
   Do you like mondays? 🤣🤭
  ","
  considering my wood week / off days yes i love mondays compared to the weekend
  "
364791,"
   Name an animal that starts with ""D"", other than dog? 🐕
  ","
  donkey 🖤🖤
  "
364792,"
   How old r u?
  ","
  i’ve said it at least 200 times so now you have to guess
  "
364793,"
   Maybe the words of a random stranger like me have no power or say but I just want you to know that you're beautiful and EVEN if you have imperfections, they make you perfect the way you are. You're beautiful
  ","
  thank you anon ❤️
  "
364794,"
   Do you drink coffee? How much do you normally drink? ☕
  ","
  funny enough i used to never drink it because it made me sick but now i drink it probably 5/7 days a week lolol
  "
364795,"
   Just having gorgeous beautiful unique eyes , something that’s separates your from the ordinary you know
  ","
  I feel like a lot of people have my eye color but i appreciate ur compliment :)
  "
364796,"
   Do you dress to impress or keep your appearance low-key?
  ","
  I like to put together nice but casual outfits ( cute graphic shirt, printed tank, grandpa sweaters, leggings, skinny jeans, boots, converse ) and have my makeup on point but nothing i wear is excessive, i’m not the one to wear heels and dresses just to go out and do stuff
  "
364797,"
   More than willing to listen if you need to talk.
  ","
  i appreciate u 😊
  "
364798,"
   Ur profile photo looks nice.
  ","
  thanks. 🖤
  "
364799,"
   is this you
  ","
  no but i wish
  "
364800,"
   where's that selfie at joe
  ","
  you mean the body pic
  "
364801,"
   Have you ever been told that you talked in your sleep?
  ","
  apparently i’ve been doing so since 2015 lol
  "
364802,"
   Ugh I’ve got serious engagement ring envy of your ring!
  ","
  aha.. thanks it is pretty .
  "
364803,"
   What do you usually do on awkward situations? 😶
  ","
  get just as awkward
  "
364804,"
   how often do you smile? 😊
  ","
  a lot but i question at the end of the day how many were genuine
  "
364805,"
   Do you like giving other people nicknames or code names?
  ","
  i don’t know many ppl but yeah
  "
364806,"
   how tall are you? your legs look long
  ","
  i’m average height my legs just make up over half my body
  "
364807,"
   I love Texas !
  ","
  i don’t 👍🏻😅
  "
364808,"
   You okay?
  ","
  meh.
  "
364809,"
   Bad day too?
  ","
  opened and closed, 9.5 hour sunday, all the tech was down when i got there and all the therapists were freaking out on me and i had no control so i had to get it all up over the phone which took an hour, only got a 15 min break, day was shitty and the night ended shitty too. but whatever tomorrow i’ll wake up get ready and go to work like always
  "
364810,"
   *Shoutout For VIP* 
what is your favorite healthy snack?
  ","
  healthy???? ummm i guess apples and peanut butter ahaha
  "
364811,"
   Hope y’all are having a better day than me
  ","
  noooope.
  "
364812,"
   Hey there. Wats up? R u there?
  ","
  i guess i am now
  "
364813,"
   You wanna talk about it?
  ","
  i’m just tired of being lied to and life going to shit every other day
  "
364814,"
   whats going on ash
  ","
  disappointed and upset
  "
364815,"
   What’s wrong
  ","
  just upset
  "
364816,"
   are you crying
  ","
  was earlier
  "
364817,"
   Hey are you okay
  ","
  no i’m really not
  "
364818,"
   Are you afraid to walk away?
  ","
  Not anymore :)
  "
364819,"
   ""what’s your idea of self care""? It's in the question you provided. The answer is, what one does for themselves. Your/others are attended too differently from others. What one does may not be what I would do and ""visa versa"".
  ","
  That’s why it was a shout-out, not a statement saying everyone should have the same idea of self care? Read.
  "
364820,"
   Best sweets to eat while stoned?
  ","
  haven’t been stoned in a long time but brownies, honey buns, donuts
  "
364821,"
   Sounds like you have a lot of stuff going on
  ","
  always have
  "
364822,"
   What is your favorite drink on cold evenings?
  ","
  hot coffee 😌
  "
364823,"
   1. Cody / hunter 
2. Just turned 30 and feels great!
3. Fishing/cooking/drawing                                      
4. Cats of any size 
5. Broccoli , chicken , cheese n rice casserole , anything pasta 
6. Cold 🥶 
7. Anything pertaining to music
8. Fire
9. Taurus ♉️ 
10. KCT- Kansas City tea
  ","
  no clue who you are but sup lol
  "
364824,"
   Tf is wrong with your weight?
  ","
  i have an ED lmao i’ve always hated my body type / weight it’s just the way my mind is
  "
364825,"
   I love cheese tortellini so much. Do you also like manicotti?
  ","
  honestly not sure if i have or not!
  "
364826,"
   you heard me lol people cake their face too much for my liking
  ","
  you talking about me orrrr
  "
364827,"
   I would never think to look at you that you had so many insecurities about your body. You look pretty amazing
  ","
  my weight is a big one too guess i left that shit out. thank you
  "
364828,"
   In the bed if I used my tongue would you like that?
If I wrote you a love letter would you write back?
  ","
  you and ur song lyrics
  "
364829,"
   It's amazing what people hide behind their faces and a bit of makeup
  ","
  excuse you?
  "
364830,"
   What ur nose? your nose is perfect tf
  ","
  i was made fun of for it my whole life so i’m still trying to accept it lol
  "
364831,"
   Introduce yourself with some simple answers to your followers/viewers that are new to your page. (Don't have to answer.)

1. Name & nickname.
2. Age(If you want)
3. A hobby of yours.
4. Fav. animal.
5. 2 fav foods.
6. Hot or cold?
7. 2 Fav conversation subjects
8. Element
9. Horoscope
10. Fav. Drink
  ","
  1. Ashley / Ash
  
  2. 24 NO ONE ASK ME AGAINNN
  
  3. Singing
  
  4. I like anything in the rodent family
  
  5. Uhm.... mac & cheese and cheese tortellini
  
  6. COLD 🥶
  
  7. conspiracy theories
  
  8. 🔥
  
  9. LEO 🦁
  
  10. vodka&oj and coke zero
  "
364832,"
   What’s wrong
  ","
  last night if i breathed in pretty much at all i’d get a sharp pain through my neck and shoulder so i was crying for the first time in a good while 😅
  "
364833,"
   If your askfm coins get converted into money, how much money do you have now?
  ","
  enough for buy a really nice RV ahaha
  "
364834,"
   last song you listened to?
  ","
  practicing - drake
  "
