,Question,Answer
230652,"
   you are cool
  ","
  Thanks 😎
  "
230653,"
   Time at your place?
  ","
  9:42 am
  "
230654,"
   Do you have a lot of respect for vegetarians?
  ","
  No, vegetarianism (unless it’s for health reasons like you can’t eat red meat or something) is stupid and pointless af. Fight me lmao
  "
230655,"
   I have a queen shirt. Loved the movie Bohemian Rhapsody. Also love Highlander cause Queen does the music plus it's a very good movie
  ","
  I’ve never seen that movie
  "
230656,"
   Radio Ga Ga, Princes of the Universe, Kind Of Magic, Bohemian Rhapsody. One Vision
  ","
  Also good ones! 🎶
  "
230657,"
   Would you rather have your tongue stuck to ice or be heavily sunburnt?
  ","
  👅 🧊
  "
230658,"
   Do you wear a watch?
  ","
  Nope
  "
230659,"
   If you like them, what's your favourite Queen single? 🎶 👍
  ","
  Cliche but Bohemian Rhapsody, Fat Bottomed Girls, and Another One Bites The Dust
  "
230660,"
   Which virtues do you live by? 💖 (Wisdom and Knowledge, Courage, Humanity, Justice, Temperance, Transcendence, etc.)
  ","
  Justice, truthfulness, temperance, friendliness, patience, perseverance, and kindness 💕
  "
230661,"
   Do you think people have taken political correctness too far?
  ","
  Sometimes...but it’s always better to be polite and aware of the people around you instead of crass and rude
  "
230662,"
   Well,yeah. But I saw something on Twitter that shook me.
  ","
  Kay lol
  "
230663,"
   Selfys?
  ","
  Going to a wedding this weekend! ❤️ 👰🏼🎩 💒
  "
230664,"
   Upset.....
  ","
  That sucks dude. Sorry you’re feeling upset. Go outside and breathe some fresh air, concentrate on the feeling of the warm sun on your skin or the way the clouds look or the sound of the wind in the trees. Close your eyes and take deep breaths. Center yourself and remember what you have to be happy for 😊🌸
  "
230665,"
   suppp?
  ","
  Not much. How’s it going with you?
  "
230666,"
   Que haces
  ","
  Acostado en la cama a punto de levantarse y empezar el día lol
  "
230667,"
   hellooooooooooooo
  ","
  Hey
  "
230668,"
   Do you watch youtube vlogs? ▶️
  ","
  Sometimes but I like making them better! Here’s one from a horse show from back before covid!
  

   https://m.youtube.com/watch?v=-Pg6nvP9sG8&list=PLMJNQm04nfihsh22Q5MLP8rs_Kl3u4ZQv&index=12&t=0s
  






















"
230669,"
   Extreme Couponing or Extreme Unboxing?
  ","
  Unboxing seems more exciting
  "
