,Question,Answer
965520,"
   Why do they call it comfort food?
  ","
  I guess because it’s comforting lol
  "
965521,"
   Did you do yoga today?
  ","
  No I’ve been busy
  "
965522,"
   ""Oprah, Barbara Walters, your wife. You gotta f*ck one, marry one, kill one. Go!""
  ","
  No anon🥴
  "
965523,"
   Girl wash that BACK!
  ","
  🤨🤨
  "
965524,"
   LET THE CHURCH SAY AMEEEEEENNN! 🎤
  ","
  🥴🥴
  "
965525,"
   Do you eat Grits? Or Oatmeal?
  ","
  I eat oatmeal sometimes lol
  "
965526,"
   What is your go-to comfort food?
  ","
  probably chocolate lol
  "
965527,"
   Do you seek thrill, or do you prefer a more calm lifestyle?
  ","
  I think I’m in between to be honest. A little bit of both
  "
965528,"
   Which do you find to be more eerie, attics or basements? Why? 😨 👍
  ","
  I don’t find any of them to be eerie actually, I don’t mind them lol
  "
965529,"
   Regardless of being male or female would you ever get artificial hair, any sort of extensions in your hair? Do you already have that?
  ","
  No I personally wouldn’t. I like natural hair lol. And my hair is already long.
  "
965530,"
   Girl you better answer my questions before I grab my Spoon and Eat that ice cream that’s in your refrigerator. 😁
  ","
  You mean in the freezer 🤣
  "
965531,"
   Hahahahahahahahah 🤣🤣🤣🤣
  ","
  🙄🙄
  "
965532,"
   not flirting or anything but I swear your face could never look fat
  ","
  you’re fine, thank you😌
  "
965533,"
   It absolutely does not.
  ","
  Awh thank you😊
  "
965534,"
   Have you ever fall in love?
  ","
  Yes, I have fallen in love.
  "
965535,"
   Do you wear heels 👠 on the Regular Bases?
  ","
  Okay y’all I don’t know if I like my profile picture, my face kinda looks fat 🥴
  "
965536,"
   Pfft every girls fanpages should come to you
  ","
  Haha no I don’t think so
  "
965537,"
   If another girls fanpage wanted to leave her and fan you instead, would you let them?
  ","
  Sure, I guess why not
  "
965538,"
   Who is that guy that’s your wall picture with that Microphone? Is that MR.JINGLE 😃
  ","
  That’s Chester Bennington anon🥺
  "
