,Question,Answer
1035247,"
   Too bad y’all will never date
  ","
  right
  "
1035248,"
   Everyone knows he does 😂
  ","
  okay anon no drama
  "
1035249,"
   Too bad he likes and flirts with multiple girls
  ","
  anon oh anon
  "
1035250,"
   nikki
  ","
  that's my name
  "
1035251,"
   He’s said on his page about how you ignore his texts and take forever to respond
  ","
  you're kinda late
  "
1035252,"
   Alex doesn’t think u like him
  ","
  anon don't start drama again
  "
1035253,"
   Alex claims to like Nicole but he doesn't  really
  ","
  lol anon
  "
1035254,"
   Why would he have some other girl as his background if he likes you?
  ","
  I wouldn't know that
  "
1035255,"
   Oh sorry I thought that was you
  ","
  nah it's not 😂
  "
1035256,"
   I’m talking about alexs background on his page
  ","
  okay and?
  "
1035257,"
   Alex put you as his background on his page 😍
  ","
  that's not me lmao
  "
1035258,"
   Love the hair color!
  ","
  awh thank you💋
  "
1035259,"
   I love alexs background 😍
  ","
  Lol what are you talking about?
  "
1035260,"
   do you fall in love easily?
  ","
  absolutely not
  "
1035261,"
   thoughts on relationships?
  ","
  all my past ones have been sh*t and they've all left me so? I don't even know anymore
  "
1035262,"
   I like u
  ","
  feelings not mutual anon
  "
1035263,"
   Crushing?
  ","
  am I?
  "
1035264,"
   Ootn pap
  ","
  in my pj's yikes
  "
1035265,"
   What do you think of makeup?
  ","
  Soph did it hurt when you fell down from heaven?😍
  "
1035266,"
   ever wanna get married?
  ","
  that's not on my mind rn lol
  
  whenever the time comes
  
  but I'm curious to see who I'll end up marrying
  "
1035267,"
   How many people do you follow
  ","
  999 lol
  "
1035268,"
   are you Armenian?
  ","
  Yes I am
  "
1035269,"
   Who do you miss talking to
  ","
  tbh I do miss someone
  "
1035270,"
   y u want to study that cuz of criminal minds?
  ","
  yes criminal minds actually is the reason behind it.
  "
1035271,"
   What's the first thing you grab from the refrigerator when you're hungry?
  ","
  "" tbh I hope you don't go into the FBI behavioral analysis unit"" really? You think it's that easy? no you have to be very smart. And I'm actually studying very hard and giving my everything to get in. So thank you for your encouragement. I don't need people saying I hope you don't go into the FBI. First of all that's my dream. So if you're trying to crush my dreams. It's not gonna work. That's just unnecessary at this point.  did you think that comment hurt me? no it actually made me laugh tbh. The thing is I'm giving my everything and plus I'm taking classes to help me get into the FBI unlike you. You just like to talk. Most likely you couldn't get in and so you're just pissed off. Most importantly I believe in myself and I believe I can get in. I definitely don't need your negativity. and also many other people like my family and friends believe in me so that's very motivating. I don't need people like you telling me I won't make it. Because unlike you I will get in.
  "
1035272,"
   ew
  ","
  yes I'm ew
  "
1035273,"
   Ouch be breaking my heart. 😭😂😂😂
  ","
  I'm such a bad person 😂
  "
1035274,"
   Whats up bestie
  ","
  I don't know we were besties lmao
  "
1035275,"
   Rawr🐒
  ","
  lol hello
  "
1035276,"
   Just unfollowed tones of people but not you
  ","
  I feel special
  
  jk
  "
1035277,"
   Hope you're feeling better!
  ","
  I'm not but I'll be okay!
  "
1035278,"
   Do you smoke
  ","
  absolutely not
  "
1035279,"
   Height?
  ","
  I'm 5'7 lol
  "
1035280,"
   What's up
  ","
  im eating soup cause I'm sick 😩
  "
1035281,"
   Do you really believe people evolved from apes?
  ","
  MIKE SHINODA
  "
1035282,"
   How are you
  ","
  damn this song is so 😭😭
  "
1035283,"
   age?
  ","
  I'm 18
  "
1035284,"
   WE CAN SHARE
  ","
  YAY we can share
  "
1035285,"
   I only have one :(
  ","
  damn it 😭
  
  I'm jealous
  "
1035286,"
   you're smart
  ","
  I'd like to think so
  "
1035287,"
   where you ever in the honors program when you were in school?
  ","
  yeah basically having all A's & B's and getting medals and certificates for it.
  "
1035288,"
   I have a crystal ball ;) ♥️
  ","
  omg no way😏
  
  give me one too
  "
1035289,"
   I know you want me
  ","
  omg how did you know?😍😉
  "
1035290,"
   Single?
  ","
  what do you think anon?
  "
1035291,"
   can I hurt your feelings?
  ","
  I'd like to see you try
  "
1035292,"
   I know you want me
  ","
  and you're wrong
  "
1035293,"
   Would you rather be a vampire or a werewolf?
  ","
  someone pop up
  "
1035294,"
   I fell asleep at 11 and woke up now. It’s 4:30 am.
  ","
  oh no that sucks 😭
  
  I'm just not even tired anymore
  "
1035295,"
   What is the funniest GIF ever?
  ","
  someone wanna talk?
  "
1035296,"
   Me sadly.
  ","
  me too. and it's only 1:27 am and I'm just 😩
  "
1035297,"
   What's your favorite funny movie?
  ","
  anyone awake?
  "
1035298,"
   how giv girl organism
  ","
  lol this is funny
  "
1035299,"
   You're beautiful
  ","
  thank youuuuu💋
  "
1035300,"
   Don’t you think that everything is changing too fast?
  ","
  I extremely bored
  "
1035301,"
   bb get some sleep
  ","
  love I would but I'm not that sleepy rn
  "
1035302,"
   take something for hit
  ","
  I should
  "
1035303,"
   im good just alittle sleepy
  ","
  I'm sleepy too & my head hurts /:
  "
1035304,"
   hey girl how are you
  ","
  heyooo I'm alright you?
  "
1035305,"
   What is your dream travel destination?
  ","
  can someone pop up
  "
1035306,"
   Are you Muslim?
  ","
  I'm not Muslim nope
  "
1035307,"
   so do you like anyone?
  ","
  you ask me this a lot
  
  do I?
  
  you tell me
  "
1035308,"
   you like being ignored?
  ","
  no I hate it but hey I've gotten so used to it. Not even surprised anymore
  "
1035309,"
   I love impractical jokers! It’s legit the funniest show ever😂 Freaking Joe😂
  ","
  omfg yes finally someone else that watches it😂 Joe reminds me of my uncle
  "
1035310,"
   Would you be happy to receive a gift certificate for your birthday?
  ","
  yeah of course
  "
1035311,"
   Impractical jokers is the best😂
  ","
  legit it is OMF
  "
1035312,"
   How thicc is Katie?
  ","
  oh god this episode of impractical jokers scares me when Joe dresses as a lady
  "
1035313,"
   Which sports do you follow on TV?
  ","
  I'm totally like Cheryll in riverdale😂
  "
1035314,"
   thoughts on one direction?
  ","
  never liked them lol
  "
1035315,"
   What's your wildest fantasy?
  ","
  your friends all plead for you to stay
  
  sometimes beginnings aren't so simple
  
  Sometimes goodbye is the only way 👋🏻
  "
1035316,"
   wish you were real
  ","
  oh yeah I'm totally fake
  "
1035317,"
   how's your bf?
  ","
  oh yeah thing is he's imaginary
  "
1035318,"
   age?
  ","
  old enough
  "
1035319,"
   Agree you're very sexy in fact you should try to modeling specially bikinis
  ","
  definitely
  "
1035320,"
   What was the last song you sang out loud to?
  ","
  it's kinda funny all I see on my feed are fake people 😂
  "
1035321,"
   Biggest brat of ask, she's so lame 😂
   
    https://ask.fm/keeptestingdes/answers/143733012967
   
","
  nah actually you're on anon so you're the lame one 😂
  "
1035322,"
   love you deserve better
  ","
  oh? lol don't know what you're talking about
  "
1035323,"
   If you were going to get a tattoo, what would it be and where?
  ","
  my freaking dog broke my nose
  "
1035324,"
   you give advice?
  ","
  yeah I actually really love giving advice
  "
1035325,"
   Rate: 10/10
  ","
  thank you lovely💕
  "
1035326,"
   where you traveling to next?
  ","
  I'm going to Italy next summer
  
  so I'm excited
  "
1035327,"
   impractical jokers?
  ","
  I'm actually watching it rn and dying of laughter
  "
1035328,"
   thoughts on people?
  ","
  I mean sure I could do that
  "
1035329,"
   Why do people lie?
  ","
  lol I'm not even gonna comment I'm just gonna sit here
  "
1035330,"
   Don't feel special
  ","
  did I ever say I feel special? I don't
  "
1035331,"
   Do you really believe people evolved from apes?
  ","
  this is so dead I'm
  "
1035332,"
   You're very sexy
  ","
  lol lies
  "
1035333,"
   you're gorgeous
  ","
  thank youuuu💚
  "
1035334,"
   Have you ever shop.lifted
  ","
  no why would I?
  "
1035335,"
   Tbh you’re so pretty and you look very sweet:)
  ","
  thank you Jacob ☺️
  "
1035336,"
   u got kids
  ","
  no I don't have kids lol
  "
1035337,"
   how old ru
  ","
  I'm 18
  "
1035338,"
   hi
  ","
  hello people
  "
1035339,"
   Shut up you are!
  ","
  oh goodness not even
  "
1035340,"
   Still looking cute as ever ;)
  ","
  hahah nah but thank youuuu
  "
1035341,"
   Hey cutie
  ","
  heyoooo Kyle!
  "
1035342,"
   Is it possible to un see things?
  ","
  I wish that was true lol
  "
1035343,"
   We? Well honestly I don't give a fuc about Chester so speak for yourself
  ","
  absolutely not. actually many people in this world care unlike you. He's a legend and will always be. Don't you dare go there with me. I'm warning you
  "
1035344,"
   Selfie
  ","
  I tried so hard and got so far but in the end it doesn't even matter 💔😔
  
  it did matter tho👼🏻💕 we miss you Chester! always a hero to me.
  "
1035345,"
   What perfume are you wearing today?
  ","
  😊😊
  "
1035346,"
   Do you get enough sleep?
  ","
  lol actually I sleep a lot so yes tbh
  "
1035347,"
   Leave please
  ","
  lol you're on anon
  "
1035348,"
   Ootn
  ","
  nah I'm in bed
  "
1035349,"
   Ily Agent sexy ;)
  ","
  lol that's funny
  "
1035350,"
   bikini pap?
  ","
  nah it's too cold
  "
1035351,"
   i just no you won't
  ","
  I absolutely will
  "
1035352,"
   maybe if u didnt ignore so many qs
  ","
  I don't lmao
  "
1035353,"
   you will never leave.
  ","
  excuse me? And who are you to tell me that?
  "
1035354,"
   Retweet🙌🏼
  ","
  Maxxxxx heyoooo
  "
1035355,"
   right, but why do you think people left?  what caused it?
  ","
  because it's lame
  "
1035356,"
   why do you think it died?
  ","
  because many of the awesome people left and plus I get no questions
  "
1035357,"
   where would you go?
  ","
  off this website duh
  "
1035358,"
   is ask.fm dying?
  ","
  it's been dead for awhile now
  
  thinking of leaving
  "
1035359,"
   When did you first fall in love?
  ","
  what's my feed rn lol
  "
1035360,"
   beauty
  ","
  where?
  "
1035361,"
   sup agent nikki
  ","
  what's good
  "
1035362,"
   What song lyrics do you love most? Share them here!
  ","
  I'm beyond bored
  "
1035363,"
   I just have to know what time are you playing
  ","
  I'm not playing
  "
1035364,"
   Hey❤️
  ","
  lol hello there human
  "
1035365,"
   if all the people on your blocked gave you a kiss as an apology for doing whatever they did to get blocked by you would you unblock them?
  ","
  nope they're on my block list for a reason and nothing can change that.
  "
1035366,"
   she is 100% yours. every single inch of her curvaceous body. but how thick is she?
  ","
  I don't know lol
  "
1035367,"
   i guess an inch isnt a big deal to you.
  ","
  not really tbh
  
  you're still tall
  "
1035368,"
   How thick is Katie? 🤔😍
  ","
  Katie is mine
  "
1035369,"
   just an inch
  ","
  damn it never mind
  "
1035370,"
   miss you too babygirl ):
  ","
  miss ya more doll
  "
1035371,"
   dam you lowkey taller then me
  ","
  lowkey that's funny
  "
1035372,"
   aye tall twins 💆🏼♀️
  ","
  yessss miss you❤️
  "
1035373,"
   height?
  ","
  I'm 5'7
  "
1035374,"
   lowkey then you should go 905 on the full send if your so bored.
  ","
  someone help me
  "
1035375,"
   Do you remember your dreams?
  ","
  lowkey bored
  "
1035376,"
   FS equals Full Send.
  ","
  can you honestly go away
  "
1035377,"
   i thought you were FS?
  ","
  what's that lol I'm
  "
1035378,"
   That body of hers is criminal! 😏😍😏😍😏😍
  ","
  lol yes she's mine
  "
1035379,"
   FBI? Can you investigate how Katie is so unbelievably beautiful?
  ","
  lol we investigate criminals.
  "
1035380,"
   Hello female body inspector Nikki
  ","
  wrong actually stands for Federal Bureau of Investigation
  "
1035381,"
   Have you heard Linkin Park new song??
  ","
  what do you think?
  
  my name is linkin park lady
  "
1035382,"
   Hawaii
  ","
  yes I've been going to Hawaii ever since I was 2.
  "
1035383,"
   full send tonight?
  ","
  can you not?
  "
1035384,"
   You are really pretty
  ","
  thank you doll 💚
  "
1035385,"
   you gay?
  ","
  I'm not gay
  "
1035386,"
   What was your first concert? No matter how embarrassing - let's hear it.
  ","
  can someone pop up goodness
  "
