,Question,Answer
740232,"
   Follow I’ll follow you back
  ","
  Depends on who you are.
  
  My ig is private & Twitter idc who follows
  "
740233,"
   If you color your hair, what's been your favorite color you've done thus far? If not, what color do you think would be a cool one?
  ","
  I like the current color I have now. Blue black .
  
  I had jet black , red & blonde.
  
  I hated the red. It was awful
  
  The blonde I did every summer expect the last 3? Or 2. Looking back on pics I hate it NOW. Lol
  "
740234,"
   Good night Thailand is 9pm now
  ","
  Good morning from America.
  
  It’s 11:16am
  "
740235,"
   INSTAGRAM
   
    @official600_mg
   
   Link:
   
    https://www.instagram.com/official600_mg/
   
","
  Instagram: xgabs.xo
  
  Twitter: NineGDxFourO
  "
740236,"
   No one said you couldn’t. It was just a question
  ","
  If you say. Lmao
  "
740237,"
   could u send us a farting video?
  ","
  Can you be blocked
  "
740238,"
   Shut up.  Will you ?
  ","
  Get a life.
  "
740239,"
   _🍁
  ","
  Stop sending me things that aren’t questions
  "
740240,"
   For what? To block them again?
  ","
  Cuz it’s my page & I do what I want
  
  Understand that
  "
740241,"
   Likes😉😘plz!
  ","
  No
  "
740242,"
   hi
  ","
  Bye
  "
740243,"
   Welp I just realized that I am the thing that’s wrong and now I don’t know what to do
  ","
  Thinking about unblocking some ppl // anons from my block list 🤔
  "
740244,"
   Not really because your not my mother so I'm not entitled to listen to you
  ","
  See ya ✌🏽
  "
740245,"
   You ever been to a NASCAR race before? Would you ever go?
  ","
  I have not. And I’m always back & forth if I would lol.
  
  Seems kinda boring tho.
  "
740246,"
   You said fighting in general is ridiculous so that includes sport fighting
  ","
  Fighting someone at 25 is ridiculous.
  
  Sport fighting is okay...
  
  Did you comprehend? Was I specific enough? Did you understand?
  "
740247,"
   You use lotion? What kinda if so? It's that time of the year.. round here. Dry weather, cold... Alot of people, both guy's and gals are using around here.

(You don't have to answer if you don't want to. Ignore and delete)
  ","
  I use dove lotion . I use lotion all year round lol
  "
740248,"
   i’m bored so i’m gonna ask questions on
   
    @eggsydoessomethingnaughty
   
   because i can’t think of anything inappropriate to ask lol
  ","
  No problem 😬
  "
740249,"
   How is fighting ridiculous?? You do know there some sports that do fight
  ","
  Sports are different then just going around fighting ppl.
  
  You do know right?
  
  Unless YOUR playing a sport that involves fighting . It’s ridiculous.
  
  Did I rly have to get technical for you to understand????
  "
740250,"
   Can you fight men or only women
  ","
  I’m 25. Fighting at this age is ridiculous
  
  Now ask better questions or move along
  "
740251,"
   How do you feel about planes?
  ","
  I enjoy them. I love getting that high in the clouds lol
  "
740252,"
   What is your favorite song
  ","
  High Fashion
  "
740253,"
   Has anyone irritated you today?
  ","
  Oh yeah . My mom has
  "
740254,"
   Have you ever had to tell someone to get out of your house?
  ","
  Plenty of times
  "
740255,"
   Okayyy
  ","
  👍🏽
  "
740256,"
   Can you fight ??
  ","
  Uh yeah
  "
740257,"
   just pure curiosity, nothing more
  ","
  Lmaoo ok if you say so
  "
740258,"
   Are you ticklish? Where?
  ","
  Ew I hate fetish questions
  "
740259,"
   I have and it was out stray running around town and you could see its bones from its rib cage and nobody stopped it was on a taco bell parking lot it kinda looked like great dane mix tho very tall its sad
  ","
  Cool
  "
740260,"
   Have you ever seen a Dalmatian in real life?
  ","
  I have not
  "
740261,"
   Where should you never take a first date?
  ","
  Take them wherever
  "
740262,"
   Are you friends with anyone that shares the same name as you or any of your family members?
  ","
  No. But my cousin on my moms side. We have the same name.
  "
740263,"
   okay hypothetical: a hook up (that your not dating) slept over. you wake up and realize they’re out there chatting with your roommate. would this bother you or is this normal?
  ","
  I wouldn’t care
  "
740264,"
   What kinda shoes do you like to wear out?
  ","
  My uggs , maybe sneakers SOMETIMES.
  
  In the summer I wear flip flops
  "
740265,"
   do you let your child(ren) watch youtube?
  ","
  I do but I watch what he does
  "
740266,"
   How was your first month of 2020? ☺️☺️☺️☺️
  ","
  It hasn’t finished yet
  "
740267,"
   is there a lot of roadwork where you live?
  ","
  Kinda
  "
740268,"
   what do you season chicken with?
  ","
  A lot of different seasonings
  "
740269,"
   If you could hibernate through the winter would you
  ","
  Uh no?
  "
740270,"
   Use as a filler for whatever u want 🌙
  ","
  This one girl I know. She has 3 different baby daddies. She’s currently pregnant with her 4th (different father again) and she’s drinking & smoking . Smfh 🤢
  "
740271,"
   I really haven’t got much to say today. My hip is bothering me and I’m in a lot of pain. Don’t get old it sucks . Anyhow It’s not all bad my youngest Sophia completes another set of sight words in pre K and my oldest got an A on her math test. I’m really proud of them both. Do you like egg rolls?
  ","
  I do love egg rolls. They’re yummy in my tummy
  "
740272,"
   Have u ever stepped outside your relationship??
  ","
  Absolutely not
  "
740273,"
   have you ever kissed two people in the same day
  ","
  🤭
  "
740274,"
   Oh yeah do you enjoy pool parties?
  ","
  They’re alright
  "
740275,"
   What kind of journal books do you or ideas on what i could start?
  ","
  4:00am . I’m going back to sleep.
  
  Leave me questions to answer.
  
  Much love xoxo a
  "
740276,"
   do you like big butts
  ","
  Yep 🤤
  "
740277,"
   What is the most amount of pain you've been in
  ","
  Mhm I’m not sure tbh
  "
740278,"
   You like sweatpants? Or nah?
  ","
  Yay
  "
