,Question,Answer
118008,"
   كلمات تحنو علي قلبٍ حزين حائر تائه هل أجدها عند سيادتكم  ؟ أنا فتاه :)
  ","

   ليس شيء كالسجود بين يدي الله !
  
"
118009,"
   شيخ أنا ليس لي من أستشيره
فكن لي أخ
كنت اعمل في وظيفة وكانت الظروف صعبة بالنسية لي وصبرت فترة طويلة لكني أصبحت لا أطيق الذهاب إلى العمل وأخشى أن أقصر بالمهام الموكلة إلي
فأريد أن أترك العمل وخاليا لا أجد عملا بديلا
ما رأي حضرتك
أكتب لك وأنا مهموم فرج الله همك
  ","

   لا يا حبيبي .. لا تترك عملك ما لم تجد بديلا أفضل ..
   
   خذ إجازة يومين كده غيّر دمك وجدد نشاطك .. أنت في نعمة فحافظ عليها ..
   
   بعض من التعب = هو مصدر استمرار شعورك باللذة !
  
"
118010,"
   الذنب الى منغص عليه حياتى هو انى حبيت واحد معايا فى الكليه وده نتيجه تعاملى معاه فى الدراسه .الحمد لله الشخص ده بعت عنه بفضل الله بس بعد علاقه حب للاسف فى البدايه كنت فرحانه وحمدت ربنا وقربت منه اكتر بس الايام دى بتسرد كل قصتى معاه امامى وفى كل وقت فى يومى بفتكر كل حاجه وكلامه ليه مش عارفه ؟
  ","

   عادي جدا .. فترة وكل ده هيزول .. اثبتي على المجاهدة وانشغلي بصالح نفسك ..
   
   وفقك الله.
  
"
118011,"
   فطرت ايه ؟ :D
  ","

   وجاي الوقت تفكرني بالجريمة ليه ؟!
   
   واحد صحبي عزمني في محل كشري يا سيدي ..
   
   أيوه هنا في الرياض 🙄
  
"
118012,"
   هو المفروض ان الواحده تصارح خطيبها او زوجها بان كانت تعرف حد قبل كدا ولا لاء 
ولو لاء هى دى متعتبرش خيانه او كدب انها مقالتش عاللى عندها 😟😟
  ","

   لأ .. لأ .. لأ ..
  
"
118013,"
   نفسي لو ألاقي عند حضرتك حل أو أي نصح يسعفني وينجيني من اللي انا فيه بإذن الله ، وجزاك الله خيرا
  ","

   قضية الشيطان معانا مش في مجرد الذنب .. قضيته كلها في اللي بتحكيه أنت الوقت ..
   
   التيئيس وتضخيم الذنوب .. حتى يستسلم القلب وينهار في سلسلة لا تنتهي من السقوط !
   
   أنت على خير .. وإلى خير .. بإذن الله ..
   
   اثبتي .. وأيقني بأن الله يفرح بتوبتك، ويريد أن يتوب عليك .. سبحانه وبحمده ..
   
   تابعي حلقات ""عطر"" هركز فيها على الموضوع ده بإذن الله.
  
"
118014,"
   هل جائز أن أدعو لشاب أجنبي عني؟ هو لا يعلم
  ","

   الدعاء = حق مبذول للمسلمين جميعا ..
  
"
118015,"
   هل الدعاء بأمور الدنيا في الصلاة يبطلها؟
لسه قارئة كام فتوي جداد بخصوص الموضوع واتصدمت اني اول مرة اسمع الكلام ده ف عايزة اعرف لإني محتاجة جدا للدعاء في سجود الصلاة ! كده اغلب صلواتنا باطله!
  ","

   ومين لينا غير ربنا نطلب منه دنيا ودين ؟!
  
"
118016,"
   هل يمكنك ممارسة عمل شاق لمدة 15 سنة؟
  ","

   ولا ١٥ دقيقة يا طويل العمر :D
  
"
118017,"
   للى زعلانة من الفيزيا انا تقريبا كنت طالعة من امتحان الأحياء زيك كدة وكانت اكتر مادة بذاكرها بس الحمد لله حاليا فى كلية طب عقبالك ان شاء الله 
لا يضيع الله أجر من أحسن عملا احنا مجرد بناخد بالأسباب وربنا بيكرمنا برحمته وكرمه 
ماتيأسيش وادعى كتير وركزى فى اللى جاى  وان شاء الله تشرفينا فى الكلية 😃😃
  ","
  .......
  
  أختم بالبشرى دي وأروح أتسحر :)
  "
118018,"
   الشيخ ابراهيم السكران اعتقل !!
  ","

   الله يفرج عنه وعن أمثاله .. اللهم آمين ..
  
"
