,Question,Answer
488124,"
   Do you mind sharing or don't you like to share
  ","
  I don't mind
  "
488125,"
   Do like = TBH
  ","
  Send me @ then
  "
488126,"
   maybe but she's not gonna make it loll
  ","
  The cats would so eat her up or other type of torture lol
  "
488127,"
   When do you usually get into the christmas spirit? 🤔😁 Is there anything special that triggers yours?
  ","
  Vlogmas videos on YouTube
  
  The weather
  
  Getting the tree & decor
  
  Other people's lights
  
  Everything, really.
  "
488128,"
   im glad, you make a big difference to everyone hope you know, your like the kind big sis i never had xo
  ","
  Aw thanks <3
  "
488129,"
   lol okay aha xo
  ","
  Haha XD
  "
488130,"
   aw cool, my birthday is 6 days later i will be the big 18 lol
  ","
  Nice :)
  
  Lots of December birthdays
  "
488131,"
   What annoys you
  ","
  When paypal sends me messages because it makes me think that someone sent me money but it's just credit card offers lol
  "
488132,"
   who do you think are better kissers, male or female
  ","
  Idk haven't kissed a female 😉
  "
488133,"
   is your birthday the 16th so sorry if im wrong
  ","
  You got it right
  "
488134,"
   What's your favorite christmas tradition? 😁 You have any unique ones in your family? 😊
  ","
  Decorate the tree.. still need to do. Atleast the outside is getting lit at the moment  ❄🎄
  
  usually go to family stuff on Christmas eve. Open presents. In AZ we do a secret santa since there's so many people.
  
  have the whole day to ourselves on actual christmas day. Watch movies. Open presents. Dad gives those chocolate covered cherries as a traditional gift. Usually have Chinese food for dinner.
  
  This year will be a little different as my sister and her husband will be going to his parent's house for Christmas so we'll be having an early one?
  "
488135,"
   Can I see ur Amazon wishlist?
  ","

   http://amzn.to/2mQK30H
  
"
488136,"
   hey lynds are you feeling better, i am sending you hugs
  ","
  I feel decent today. Think I'll be 100% tomorrow :) hugs back
  "
488137,"
   fav fall out boy songs?
  ","
  These ones came to mind first
  

   https://youtu.be/C6MOKXm8x50
  
























   https://youtu.be/uhG-vLZrb-g
  






















"
488138,"
   Do you prefer love or wifi?
  ","
  I'd rather have love but clearly that's not the way it's going at the moment lol
  "
488139,"
   Have you seen Dr Sleep? I am about to watch it now. Have not heard a single thing about it so must have not been very impressive? If you have seen it what did you think?
  ","
  I haven't heard anything about it. Only seen previews of. Haven't watched.
  
  The book though 👍
  "
488140,"
   Do you hate your job
  ","
  No but some aspects of it could be way better.
  "
488141,"
   Which job has the highest salary in your country?!
  ","
  Not sure. Probably government jobs?
  "
488142,"
   Do you wear any t-shirts with funny sayings on them? 😂
  ","
  Haven't in years
  "
488143,"
   If you had an opportunity to change your name, would you use it? If yes, what would be your name?
  ","
  Fine with my name.
  "
488144,"
   Can you cook ? Do you think you are a good cook ? What is your favourite thing to make ?
  ","
  Yes. Decent. More basic stuff. Don't really have a favorite to do. Pasta is always nice.
  
  Just made some more of that granola.
  "
488145,"
   Do you have roommates? If so, how's it going?
  ","
  No, I wouldn't count family as roommates.
  "
488146,"
   ever been drug tested?
  ","
  Nope. I don't do drugs so that would be pretty irrelevant unless it was a work thing.
  "
