,Question,Answer
606132,"
   When are you opening up a new po box?
  ","
  whenever I move. I dont wanna get one here cause you have to change like everything to this address and im not trying to stay here for very long.
  "
606133,"
   Hey Sav! How's the little cuddle monster doing? Has she been having an enjoyable week?
  ","
  she is licking her gross little murder mittens at the moment. shes been a little snuggle monster since its getting colder.
  
  shes been throwing up though, I dont think she is feeling well. I really need to take her to the vet. ?
  "
606134,"
   I respect and admire that. However were you to have children then get divorced, the decision is a little trickier...
  ","
  the kids can keep the last name.
  "
606135,"
   I love leftover Chinese food. Noodle and General Tso's Chicken are so good for breakfast the next morning. lol
  ","
  i want street noodles now ?
  "
606136,"
   If you got married and then divorced, would you keep your ex's name or change it back to your maiden?
  ","
  I would change it back. I like my name so if that ever happened i would totally change it back.
  "
606137,"
   thats alot of people.....
  ","
  yes, i have a lot of followers so it would make sense why i would follow a lot of people as well. ?
  "
606138,"
   Do you eat cold leftover Chinese food the day after?
  ","
  i love leftover chinese noodles lol
  "
606139,"
   Are you 5'3?
  ","
  yes why?
  "
606140,"
   hi x
  ","
  how are you lovely?
  "
606141,"
   What would be a perfect honeymoon destination? Picture? Or GIF?
  ","
  most people would probably choose something different but Treehotel in Sweden. I want the UFO one. ?
  "
606142,"
   What would be your first question after waking up from being cryogenically frozen for 100 years? ?
  ","
  what the fuck happened?
  "
606143,"
   Why are people still taking out school loans and going to debt for shitty degrees?
  ","
  because society tells them thats what they need to do so they get institutionalized. people need to realize that institutions were never created to help us [1879 Wilhelm Wundt from Leipzig University created the institute experiment and thats why our schooling system changed in the 1900s] He figured out that they can control us with his programs. Banks just want you to get a loan because they make money from that. Schools make money from you just painfully going through school.
  "
606144,"
   On a scale of 1-10 how silly are you? You think?
  ","
  8. ? I'm such a weirdo. lol
  "
606145,"
   how come you havent moved to washington yet?
  ","
  Weird. I was totally talking about moving there pretty soon. I just havent moved yet cause i want to establish a foundation under me. I just needed to get my mind and body right before adding another stressor like moving.
  "
606146,"
   List of people you follow
  ","
  In no particular order:
  

   @Pookeo9
  

   @Neverthesamepage
  

   @artemaviator05
  

   @Putriszz
  

   @ItNoMeLol
  

   @jjdees552854
  

   @erinwright3000
  

   @Sal_Avility
  

   @Saturdaymillion
  

   @SavannahMaeb
  

   @Irhymer
  

   @cosmicjirachi
  

   @ModyZidan
  

   @id374221889
  

   @id141202144
  

   @corwynthelover
  

   @cloudyraindrops
  

   @arjunatheaurora0539
  

   @ashitasharma02
  

   @Alicia861
  

   @anackaaaaaaaaaa
  

   @AthenusVena
  

   @askamanz5506
  

   @kittiemeowsie
  

   @NineGDxFour
  

   @NicoleBuckleyyx
  

   @NicolManenti
  

   @talhakhan099
  

   @Itsjustkolbyy
  

   @jack0p008
  

   @leilanigiselleee
  

   @LeanneRoseB19
  

   @aqsaaaabutt
  

   @lyanmanazir
  

   @Cannibal21
  

   @midso
  

   @microkosmo
  

   @mikeykrug
  

   @danceswitcakes
  

   @dr_here
  

   @SyedHamzaBinFaisal
  

   @maresx
  

   @savlolo
  

   @alexajohnson_14
  

   @AlexDSODMG
  

   @keepmovingforwardx
  

   @jeshkahope
  

   @tumblr_and_starbucks
  

   @rashafarian
  

   @rachelhaven
  

   @Bellezzeaskiane2k16
  

   @belen_slt
  

   @Esraaashraaf0
  

   @Esoparati
  

   @MermaidOnTheMoon
  

   @CrxstalCastles
  

   @WhySoManyTaken
  

   @fiezuqa
  

   @muhammadosama0011
  

   @greenxberet
  

   @moonstonepizza
  

   @katyanss17
  

   @SyedaAlina009
  

   @introgeeky
  

   @awiseman598586
  

   @Sardarkhan637
  

   @Ice_Frozen_Vocals
  

   @jahanzeb_r
  

   @HammadChaudry
  

   @tamkeenabid
  

   @svspicion
  

   @ayesha725
  

   @NaumanZafar
  

   @ne_opoznannaya
  

   @courtneym4
  

   @Pupsoni92
  

   @Quotesarelifeadvicetoo
  

   @ClayMurry
  

   @dimasik_wolf
  

   @TanuhaTkachuk
  

   @romy603
  

   @DennisQ777
  

   @designer100
  

   @brayandelcast
  

   @MattiaCamarella
  

   @came_from_hell_666
  

   @ZeldaXoxo_
  

   @cornishcum
  

   @itsbrycehall
  

   @BoOody1196
  

   @txintedchaos
  

   @ahsby
  

   @signedoutdavejonesdavej81943408
  

   @slanggang412
  

   @eatyourcake
  

   @ripkilledbyligma
  

   @justinrobar4
  

   @savannahismyqueen
  

   @ItsKendrahhh
  

   @MastaJDeaves
  

   @TheJoshGill
  

   @sk8807
  

   @Book_quot_lover
  

   @x_KG_x
  

   @Zim8911
  

   @Plainy
  

   @littlekri
  

   @mikeykrug
  

   @elliecheers45
  

   @tmoneymccarver1
  

   @Treyfranklin14
  

   @caitlindymond
  

   @ManicMartyrdom
  

   @rhysroberts5s
  

   @fabbielousxo
  

   @ugh_t
  

   @haemotolangia
  

   @JacobMonty112
  

   @PokemonTrainerRiver
  

   @Mahnoorwazeer
  

   @ayeshaakhter
  

   @youcancallmeolivia
  

   @Houlachan7
  

   @EbonyRamus
  

   @HrystalTiren
  

   @savannahamessfan
  

   @chelly17x
  

   @Eepzy
  

   @MehdiPhoenix
  

   @nkeefe
  

   @Jacob_ward_
  

   @Ja2317
  

   @EduardoGomez257
  

   @EdenMarieLajos
  

   @Shauna_Garrett
  

   @Bands_Over_Food
  

   @sophielouise961
  

   @savannahismygoddess
  

   @youlikebrii
  

   @ElsJ_
  

   @BonesAngela
  

   @KzenJustNo
  

   @Kaytfios1234
  
"
606147,"
   If we gut married what is one thing I can do that will always make you happy?
  ","
  give me head massages. ?
  "
606148,"
   do you put on makeup just to put it on when you are home and not going out?
  ","
  Yesssss. Its just a habit from when i was younger with my friends. We would always dress up and i just like dressing up. Its a lot of fun.
  
  “Baby’s all dressed up with nowhere to go.” ?
  "
606149,"
   Do you ever go bowling?
  ","
  Im actually really good at bowling ? i havent gone in awhile though. I used to go with my brother all the time & we used to get drunk and bowl. ?
  "
606150,"
   Have you been to a golf driving range?
  ","
  Yes, but I’m terrible at golf ⛳️
  "
606151,"
   what exercises did you do there?
  ","
  Running, abs, & arms today. ?
  
  Tomorrow ill probably do running, abs, and legs. ✨
  "
606152,"
   how is your mood today?
  ","
  Pretty good! I just got back from the gym. I’m just gonna be on here for a little bit, probably do my make up. I just feel so good right now ?
  "
606153,"
   what do you think of bella thorne?
  ","
  shes sooooo pretty ?i love her vibe so much. ?
  "
606154,"
   what is the last thing you learned?
  ","
  that our emotions affect different parts of our bodies. based on the repressed emotions you'll have issues with a certain organ in your body.
  
  Lungs, Skin, Large Intestine - Grief, Courage.
  
  Kidney, Ears, Bladder - Fear
  
  Liver, Eyes, Gallbladder - Anger, Generosity
  
  Heart, Small Intestine - Impatience, Love
  
  Spleen, Stomach, Pancreas - Anxiety, Trust
  "
606155,"
   Do you like mozzarella sticks?
  ","
  i do. they are delicious.
  "
606156,"
   I already volunteered *puts sunglasses on*
  ","
  well, if you're in my council then you already started ✨
  "
606157,"
   what manner of hate? i see you get lots of love!
  ","
  I do get a lot of love but that means i would get a lot of hate as well. ?
  "
606158,"
   You're exquisite!!!
  ","
  thank you so much ? that means so much.
  "
606159,"
   I typically ignore or tell them to get f*cked. Easier for me as I am a bitter, divorced white male- it's expected. You are in your prime and command attention whether you want it or not. You need a full-time bodyguard ;)
  ","
  I really do need my own personal bodyguard. ?
  "
606160,"
   The SECOND Agreement: Don't Take Anything Personally
   
    https://youtu.be/-aFQ5LIOnH4
   
","
  omg, this is exactly what i was saying a couple days ago.
  
  I got into an argument because the person was taking everything so personally.
  "
606161,"
   How can I keep my problems from getting me a bad attitude?
  ","
  Deep breathing. I know that sounds simple but it really works. Breathe in for 3 seconds then breathe out for 3 seconds. Do that for about 6 times and you’ll notice your mind with ease. I really hope this will help you! It helps me. ??
  "
606162,"
   Can your parents adopt me ??
  ","
  Ill adopt you lovely ?
  "
606163,"
   Oh, so you define success by having some $? I thought you were talking about something deeper than that. I'll be inheriting a lot of money as well, but that won't make me feel successful. It's nice to have but it doesn't mean that you are a success individually.
  ","
  Ohhhhh, ya. Sorry i should have clarified what kind of success i was talking about in that moment. Yeah i was just talking about money at the moment. I will have to work at other aspects of life to be successful in different ways but we are fortunate with the financial aspect. Thats a lot of stress being lifted.  I should have clarified i meant financial success! Im sorry ?
  "
606164,"
   Future goals?
  ","
  I want to help people get in touch with themselves and i want to help people learn how to love themselves. I hope i can find a way to do that. Maybe ill become some kind of life coach or guide. Sometimes i wanna be a shawman but thats probably not gonna happen ?
  "
606165,"
   Your parents being successful doesn't mean you will be. Why do you believe that?
  ","
  Because they have set everything up for me. Like my parents literally say, “just be an artist, do something fun. Be a writer. We have everything set for you and youll have income without even working.”
  
  You realize wealthy parents pass shit down to their kids thats why wealthy kids always make it without even trying.
  "
606166,"
   Do you smoke?
  ","
  I stopped smoking a week ago, I switched to canna-butter (edibles) ✨
  "
606167,"
   O.o 1111111111001
  ","
  ????
  
  You’re still my fav ?
  "
606168,"
   What's happening, Miss Boomgoesthadynamite?
  ","
  Im about to get dressed to go to the gym and then grab some food. What are you up too?
  
  Im like frustrated because i try to be as honest about myself and my life on here and since people just dont like the reality of my life - they think im lying.
  
  But its fine, im writing a book about my life and i have all the evidence in there so maybe people will believe me eventually. Do you have any suggestions on what I should do when i get frustrated with people? ?
  "
606169,"
   Do you actually believe this stuff or do you use this space for your creative writing?
  ","
  This is beyond rude because this is actually my life. This isnt creative writing, its my reality.
  "
606170,"
   is that a recent pic?
  ","
  Just took it ?
  "
606171,"
   Belly pap ? ?
  ","
  Lol ? sorry i didnt wanna get up
  "
606172,"
   Ever been in love?
  ","
  i've been in love a couple times. I believe that some people are meant to love one person and theres others that are meant to love multiple people. i've fallen in love multiple times. I still love those that i fell for as well, but im capable of loving others. Sometimes just because you love someone doesnt mean that they are good for you. ?
  "
606173,"
   How often / seldom do you read books for fun? Have you read any good ones recently? ?
  ","
  I used to read a lot. I will probably start reading again because its about to be winter & its a great way to make the time go by.
  
  Currently, I just bought ""White Fragility""
  
  its about how white supremacy is imbedded in all our systems and our society without us even truly realizing how deep it truly goes.
  "
606174,"
   Do you need a university degree to get a job
  ","
  of course not. I've been saying this since i was a little kid which is why i never went to college, ""I will become successful without college."" the top billionaires in the world, dropped out of college. they even have speeches where they will tell you themselves that a degree isnt that useful.
  
  I will admit, for me personally its really unfair because of the home i grew up in. I'll be successful just because my parents are. so im not really a good example.
  "
606175,"
   What is something you think everyone should do AT LEAST ONCE in their lives?
  ","
  Psilocybin
  "
