,Question,Answer
429120,"
   So would like $1000 a month be enough to keep a horse?
  ","
  That should be enough, depending on local stables for someone, but also to make sure to have extra money just in case an incident happens and they need to see the vet
  "
429121,"
   So how much does that work out to on average?
  ","
  Just depends on where you board at and where the location is at
  "
429122,"
   How much does it cost every month to own and maintain a horse?
  ","
  A decent amount of money cuz you have to include board every month, and how often they trim their shoes, if you have to pay for the vet for if they get sick or need vaccinations
  
  Then you have to buy riding equipment and other necessities that you may need or just “fun stuff” for them
  "
429123,"
   would you be down for some experimenting with a girl ?
  ","
  Nope.
  "
429124,"
   Just curious about you
  ","
  But why are you trying to get so personally on my “dating, relationship and ex” life
  "
429125,"
   Do you use tinder or other sites like that
  ","
  Yes. Now why so many person questions....
  "
429126,"
   Have you been on any dates since breakup
  ","
  I’ve met up with a few people.
  "
429127,"
   How can a guy cheat without s3x or making out
  ","
  Bc.
  "
429128,"
   Do you think it's possible for a guy to cheat without having s3x or making out with the girl?
  ","
  Yes.
  "
429129,"
   Have you ever been cheated on in a relationship
  ","
  Yes by the bxtch Cameron Chellino.
  "
429130,"
   Have you ever cheated in a relationship
  ","
  No.
  "
429131,"
   4 years is a long time
  ","
  Ya.
  "
429132,"
   Why did you break up
  ","
  Personal reasons.
  "
429133,"
   How long did it last
  ","
  4 years.
  "
429134,"
   How long ago was your last relationship
  ","
  This year.
  "
429135,"
   Single or taken?
  ","
  Single
  "
429136,"
   Beautiful horse
  ","
  Thank you!!
  "
429137,"
   Why ?!
  ","
  I don’t know you, man.
  "
429138,"
   Would you rather be able to breathe underwater or have the agility of a cat? 🐱 👍 🙃
  ","
  Oh gosh, that’s hard. Probably breath underwater, so I don’t have to worry about drowning if I ever go swimming in a river again😂
  "
429139,"
   Do u love me?
  ","
  Nope...
  "
429140,"
   May i ask a akward question about horses?
  ","
  Uhhh what is it?
  "
429141,"
   What would you consider as ""THE BEST THING THAT EVER HAPPEN"" to you this year so far? 👍
  ","
  It would definitely absolutely have to be getting Olympia, she is my whole world now, I’m so so so fortunate to have her♥️
  "
429142,"
   WOULD YOU RATHER: Have one real get out of jail free card or a key that opens any door? 🔒🔑
  ","
  A key that opens any door
  "
429143,"
   If someone came up to you and said “Hey, do that thing you do!”, what thing would pop into your head first? #StayAwesome
  ","
  Lay down on the ground
  
  Or show them a bunch of photos of my horses🤣
  "
429144,"
   This time next week 🤪
  ","
  Sounds good😜
  "
429145,"
   Ayee, let's 😝
  ","
  When ya wanna aim for doing it for?😏
  "
429146,"
   Nope, neither have I 😏
  ","
  Let’s do it😝😝😝
  "
429147,"
   Have you ever used an ouija board? If so, what happened? 👻 👍 🙃
  ","
  NO, BUT IM DYING TO TRY IT! Have you ever used one?
  "
429148,"
   Why do people smoke?
  ","
  Because nicotine is addictive, they could smoke for multiple reasons, stress, they like the feeling it gives them. Gotta love that nicotine
  "
429149,"
   What would be your first question after waking up from being cryogenically frozen for 100 years? 🥶
  ","
  Are flying cars a thing yet?
  "
429150,"
   If time travel was possible, would you choose to travel to the future or the past? Why? 🕒 👍 🙃
  ","
  Probably the future, to be able to see what has become of our current world, see what has improved and what hasn’t AND I WANNA KNOW WHAT THE VIDEO GAME AND MOVIE WORLD LOOKS LIKE😍😁
  "
429151,"
   Pretty!
  ","
  Thanks!!
  "
429152,"
   tbh, I don't like ti wear mask but I do wear in any way as for safety
  ","
  Yeah that’s the same with me, I always make sure to have one on me🙂
  "
429153,"
   What is something you think everyone should do AT LEAST ONCE in their lives?
  ","
  Work a customer service job (fast food, retail) something like that
  "
429154,"
   How are you?
  ","
  I’m very good, thanks! Rode my baby tonight. How are you?
  "
429155,"
   So hard to choose when you post a poll because every pic of you is amazing!!!
  ","
  Oh my gosh, thank you sooo much love!!!♥️♥️♥️♥️♥️
  "
429156,"
   Am wondering because I wanna say he block me
  ","
  Oh ok, sorry that happened to you, he still sometimes ask me questions on here
  "
429157,"
   Am a friend of his why
  ","
  Bc I was just wondering why you were asking me that lol
  "
429158,"
   Andy Branaugh
  ","
  Who are you
  "
429159,"
   Do you still talk with Andy on here
  ","
  Who is this
  "
429160,"
   In reaction to your poll: I love both pictures so much! 😍
  ","
  Oh my gosh thank you so much!!you are amazing!🥰♥️♥️
  "
