,Question,Answer
123372,"
   ولو لسة مشتغلتش أصلًا وفي مرحلة التعليم أو البحث عن عمل ؟ ولو هي دكتورة في عيادة ينفع أشترط عليها تقلل عدد ساعات العمل للحد الأدنى وتتعامل مع المرضى الإناث فقط ؟
  ","

   لو هي دكتورة يا صاحبي = صعب تفرض شروطك !
   
   حاولوا تتوافقوا سوا من البداية .. أو تصرف نظر ..
  
"
123373,"
   أستاذ محمد ؟
  ","

   هلا
  
"
123374,"
   هو في مشكلة لو أنا رفضت إن زوجتي تشتغل ؟ أنا بغير جدًا وشايف برضه إن محاولة الست للاستقلال المادي دي بترجع بأثر سلبي على الأسرة والبنات اليومين دول كلهم متمسكين أوي بموضوع الشغل لأنهم فعلًا بيتعبوا في التعليم :/
  ","

   خليها تاخد إجازة .. وتجددها لها ..
   
   ما تخليها تخسر وظيفتها ..
  
"
123375,"
   بعد أن وعدني ووعد اهلي بالزواج..  تخلف متعللا بعدم قدرته الماديه..  و تقدم مرة أخرى هل اقبله؟
  ","

   أعطيه فرصة ..
  
"
123376,"
   جاوبني على سؤال ابويا 
اوقات بتمني ربنا  يبعده عني 
وعن اموري 
بخاف يكون سيب حزني و حرماني من احلامي 
😞 
انا عارفه الامور بايد ربنا بس بقلق اوقات
  ","

   ما تقلقيش ..
   
   اللي مع ربنا = ما يخيب ..
  
"
123377,"
   أنا فتاة ف 23 سنة هكذا يبدأ سؤالي أنتظره منذ أسبوع تقريبا ..جزاكم الله خيرا
  ","

   أعيديه، وفقك الله ..
  
"
123378,"
   رد هنا ياشيخ ، وارجوك توضح ردك وتتفهمني وعرفني غلطي وصلحهولي ، لعل اببه وضعك ف طريقي لهدايتي 😥 
@
  ","

   رأيي = أنت غير مؤهلة الآن لأي قرار !
   
   لازم تاخدي عزلة منهم هم الاتنين !
   
   محدش فيهم يكلمك خالص ..
   
   قوليلهم: محتاجة أبعد شوية .. تماما ..
   
   اختلي بنفسك بدون ضغوط .. رجعي حلاوة الطاعة ولذة القرآن والسجود ..
   
   وادعي ربنا ..
   
   لما قلبك يرجع لك = هتلاقيك عارفة تاخدي قرار ناحية أحدهما .. أو رفضهما حتى ..
   
   حقك .. محدش يضغط عليك ولا تتأثري ..
   
   اصبري على نفسك .. دي حياتك وقرارك !
  
"
123379,"
   هل ترى فضيلتكم انه من علامات الحب ان يشعر المحب بالوحشة والفراغ والحزن ف غياب المحب 
هل هذا دليل ع صدق محبته ؟؟؟؟؟؟؟
  ","

   وأكثر ..
  
"
123380,"
   معلش عشان محتاره 
الاحسن بلاش اتصل 
لكن لو اتصلت ارد عليه بود 
مش كده؟! لحد ما يكون في حاجه رسمي
  ","

   أيوه .. بالضبط ..
  
"
123381,"
   شيخ ، أنا انخذلت من شخص كان بدو يتقدملي بس ضحك ع مشاعري ومشي وخطب غيري وانجرحت والحمد لله عدّت  هاي الفترة على خير وأعطيت لقلبي وقت علشان أنسى، وبعدما عدّا حوالي ثلاث شهور رجع يكلّمني وتجرأ يعترف إنه بخطؤه وكيف سببلي جروح وتعذبت وقالي انه ندمان وغلط في حقي كتير، ما رديت عليه لما شفت الرسالة فشو أعمل
  ","

   ولا حاجة !
   
   لم يحبك .. وفشل هناك .. فجاء ليستند عليك ..
   
   لا تكرري الخطأ ..
  
"
