,Question,Answer
649044,"
   But i saw your amazon wishlist has lot's of gaming things! ,  Why did you say you are not a real gamer? :D
  ","
  Because i dont sit in front of PC or xbox/ps4 all hours of the day, i just enjoy some games ?
  "
649045,"
   Attention lady boom's ⚡️ anons and followers . Come my way and ask me tons and tons of questions ???
  ","
  Holy tits, i just realized youve actually hit my goal of 50k LUCKY OMFG NO FAIR?
  
  But yessss, everyone needs to ask her more questions?? but dont forget about me, i need to reach my goal?
  "
649046,"
   You're everybody and everything
  ","
  Mood: All black everything
  "
649047,"
   Follow ?
  ","
  I hope today ends up being a better day, and i hope he does end up talking to me.
  "
649048,"
   have a bf?
  ","
  Im not sure at this point
  
   @jakesossy
  

  I told myself i wouldnt be with someone who calls me a bitch.. or anything like that matter of fact.
  "
649049,"
   Have you ever kicked a guy in the nuts?
  ","
  I had a dream about him being on ask not giving a care in the world that things arent good than i woke up at 3am in a panic and checked ask, and thats exactly how he acted.
  "
649050,"
   Yo I know that Leighton kid lmao I went to his house before and it was so big he couldn't even show me the whole thing lmao
  ","
  Do you need a medal or something?
  "
649051,"
   How old are you? what's your name? Do you have instagram? What is 12+3?
  ","
  Just stop talking.
  "
649052,"
   Sweetie? U never called me that ??? but no problem ???? Buddy
  ","
  GOOODNIGHT
  "
649053,"
   Wow
  ","
  Am i right or am i right?
  "
649054,"
   Just go with it
  ","
  Thats the plaaan
  "
649055,"
   Hi Lady ! Jan 12th 0534 am  4° C 
I'm ill. Don't go to work place 
In France there's an epidemic 
It's about gastro-enteritis 
I vomited 4 time yesterday 
Bonne nuit à toi 
The Frenchman
  ","
  Omg get better please!!
  "
649056,"
   Do you believe in God?
  ","
  I rather believe in aliens
  "
649057,"
   How old are you
  ","
  BIO
  
  READ
  
  IT
  "
649058,"
   Everybody want my respect :p
  ","
  Whos everybody
  "
649059,"
   Last you killed and why?
  ","
  A spider cause fuck spiders.
  "
649060,"
   @ ...
check recent ?
  ","
  I love your answers
  
  I love everything you have to say
  
  I think we'd get along really well
  
  We should talk❤
  "
649061,"
   I'm going to leaver you to all this and go to bed. It was nice to get to know you a bit and spend a little time with you. Goodnight beautiful
  ","
  I hope you talk to me again soon and not about this stuff again haha, goodnight sweetheart ❤
  "
