,Question,Answer
187740,"
   What time did you wake up this morning?
  ","
  4 am wedeeehh
  "
187741,"
   Is it scandalous to wear socks with sandals?
  ","
  No, it's fabulous. Umm I'm kidding
  "
187742,"
   What color are your eyes?
  ","
  Mix eye black-brown. Udah kaya anjing aja wkwkwk
  "
187743,"
   pap keseruan lomba agustusan ditempat kamu dong
  ","
  Sekarang udah gak ada huhuuuuu  kangen masa2 gw masih kecil. Hiks
  "
187744,"
   Have you ever played golf?
  ","
  No. Maenan orang kaya wkwkwk.
  "
187745,"
   Have you ever played golf?
  ","
  No. Maenan orang kaya wkwkwk.
  "
187746,"

    http://calculatemylove.com/love/770916
   
   coba deeeh kereeen
  ","
  Damn it's prank
  "
187747,"
   Who sent the last text message you received?
  ","
  Operator. Jomblo
  "
187748,"
   What makes a person rich?
  ","
  Standar manusia itu sendiri. Tidak ada standar? Tidak ada ukuran kaya atau tidak. Apa definisi kaya menurutmu? Nah standarmu telah membuat seseorang disebut orang kaya.
  "
187749,"
   How do you spend the majority of your free time?
  ","
  Surfing on internet, sleep
  "
187750,"

    http://calculatemylove.com/love/761910
   
   have a try
  ","
  For what?
  "
187751,"
   What countries have you visited?
  ","
  Welcome to Indonesia. Where people likes to make a joke of their own country and proud about it. Welcome to Indonesia. Where people dislikes their own culture.Welcome to Indonesia. Where people doesn't know their amazing histories.Welcome to Indonesia. Where people fights for weird reason.#think
  "
187752,"
   If not now, then when?
  ","
  When I ready for everything
  "
187753,"
   When you’ll be 90 years old, what will matter most to you?
  ","
  1. That nobody cares to me like I was just a little baby2. That nobody plays with me like I was a little girl3. That nobody wants to hang out with ne like I was a teenager4. That nobody loves me like I was a lovely wife.5. That nobody visits my grave like I want to.
  "
187754,"
   When you’ll be 90 years old, what will matter most to you?
  ","
  1. That nobody cares to me like I was just a little baby2. That nobody plays with me like I was a little girl3. That nobody wants to hang out with ne like I was a teenager4. That nobody loves me like I was a lovely wife.5. That nobody visits my grave like I want to.
  "
187755,"
   Pliss promote this
   
    http://www.berniaga.com/Guru+privat+matematika+SD+dan+SMP+Cengkareng-21340903.htm
   
   :)
  ","
  Nih kawan kawannnnnn look at this
  "
187756,"
   Which are your favorite works of art?
  ","
  Can't decide
  "
187757,"
   What was the last drink you had?
  ","
  my blood
  "
187758,"
   What does true friendship mean to you?
  ","
  saat orang lain bilang ""gws ya"" kita malah bilang ""wey nyet cepet sembuh kek""
  
  saat orang lain bilang ""duh selamat ulang tahun ya"" kita malah bilang ""bangke luuuu traktir bisa kaleee""
  
  saat yang lain bilang ""ciee jadian, longlast ya"" kita malah bilang ""gak peje, gak langgeng luuuu""
  
  yang manis bisa bikin diabetes, yang pait bisa jadi obat manjur. kata2 indah bisa palsu, tapi kepolosan yang keluar begitu aja, gak bisa diraguin.
  "
187759,"
   rate; pink!
  ","
  thanks! :)
  "
187760,"
   open house niyeee. wkwk sok kyk presiden aja loe
  ","
  lumayan lahhh abis renovasi wkwk
  "
187761,"
   How would the world be different if everybody was vegetarian?
  ","
  global warming berkurang
  "
187762,"
   What's the most awkward thing you can say in an elevator?
  ","
  this is a elevator? cool
  "
187763,"
   If you had to get one thing tattooed on your forehead, what would it be?
  ","
  i-will-never-get-any-tattoo
  "
187764,"
   What is the most unexpected thing that happened to you this week?
  ","
  gw membuat murid les gw nangis
  "
187765,"
   Post a photo of your favourite outfit!
  ","
  males ah. gimana dong? tapi kalo gini boleh gak ya?
  "
187766,"
   What do you think is the new online trend right now?
  ","
  menagih sumpah kekalahan capres
  "
187767,"
   What apps do you mostly use on your phone?
  ","
  bbm, whatsapp, echofon
  "
187768,"
   At what age you kissed for the first time?
  ","
  baby.
  "
187769,"
   Which is your song of the week?
  ","
  john newman - love me again
  
  seal - kiss from a rose
  "
187770,"
   On a scale from 1 to 10 how weird are you?
  ","
  8
  "
187771,"
   please vote for my track
   
    https://www.facebook.com/SpinninRecords?sk=app_415577218472808&app_data=cGFnZT10cmFjayZ0X2lkPTUzMzM3
   
","
  how to vote it?
  "
187772,"
   What is the best thing to eat for breakfast?
  ","
  Indomie. Mie sejuta orang *eh wkwkwk
  "
187773,"
   Bantu like
   
    http://ask.fm/Contest_Selfie_BoysGirls/answer/115738259386
   
   mksih:)
  ","
  done
  "
187774,"
   your height and weight right now?
  ","
  tinggi gatau. kalo berat sih... ummm 57 kg. gendut ya? iyah
  "
187775,"
   arti dari nama lu sendiri apa?
  ","
  duh gatau non. cari gih dikamus
  "
187776,"
   If you could own any building in the world, which one would it be?
  ","
  Stamford Bridge or Camp Nou
  "
187777,"
   mau lanjut kuliah dimana?
  ","
  UBM
  
  *janganomentiar*
  
  *jgnbilangjgnkuliahdisitu*
  
  *jgnnyuruhkuliahdisanaajadanblablabla*
  "
187778,"
   Apa yang bakal lu lakuin kalau sampe suka sama orang yang udah punya pacar?
  ","
  gak lakuin apa2 emang gw PHO? OGAH. tunggu aja sampe jomblo dulu
  "
187779,"
   If you could make anyone in the world fall in love, which two people would you put together?
  ","
  SRK - Kajol
  
  Leonardo Di Caprio - Kate Winslet
  
  Yona - Me XD
  "
187780,"
   Who knows you the best?
  ","
  God, JC. Know everythingggg.
  "
187781,"
   Sella, sudah folback Ajeng blm?:3
  ","
  syudahhhh
  "
187782,"
   kangen kalian. kangen dengan keunikan kalian masing-masing..
  ","
  aaa aku unikkk. jadi terharu
  "
187783,"
   Paling ga suka sama cowo kaya apa?
  ","
  pengecut
  
  gak gentle
  "
187784,"
   Would you rather visit a zoo or an art museum?
  ","
  both.
  "
187785,"
   What is one thing you will never do again?
  ","
  memaklumi cowo gatel.
  "
187786,"
   Post a picture of your pet!
  ","
  nih namanya dockey
  "
187787,"
   siapa nama guru kamu di SMA yg bikin kamu kangen sama dia? heheh
  ","
  bu septi
  "
187788,"
   kegiatan apa yg kamu isi selama liburan yg panjang?
  ","
  nonton bola dan ngajar les
  "
187789,"
   Kak, katanya punya kakak kaya mario maurer ya?
  ","
  Tai lu ko pake anon segala -_- jiji weh jiji
  "
187790,"
   How to make a woman happy?
  ","
  Find your own way. Every woman have their own way to be happy.
  "
187791,"
   apa aja yg kalian gk suka dari diriku? :)
  ","
  Duh aku gak tauuuu :D gak terlalu deket
  "
187792,"
   ketauan jarang yg ngangenin wkwkwk
  ","
  Iya nih hahaha
  "
187793,"
   Aamiin sell. gue juga berhrp seperti ituuu haha. kangen lu sell :(
  ","
  Aduh akhirnya ada yang kangen gueee :D
  "
187794,"
   dear ayuu....
  ","
  Semoga jadi maba yang baik dan rajin :D jangan galau lagi, bisa nemu orang yang lebih baik dari 'dia' yang gak perduli sama lu. Okeee?
  "
187795,"
   Jika anda, pada suatu malam,belum bisa tidur dan tiba-tiba teringat mantan pacar. apa yang sebaiknya anda lakukan?
  ","
  Mau banget apa diinget2? Bah. Nonton bola aja deh *kalo ada*
  "
187796,"
   happy story dongg
  ","
  The princess and the prince married. They became king and queen. They lived happily ever after. The end. Happy right?
  "
187797,"
   If you could hug anyone right now, who would it be?
  ","
  Yong Ha :'''' gone too fast
  "
187798,"
   pesan untuk presiden yg terpilih apa aja?
  ","
  Yang pasti jangan subyektif, peduli rakyat, buat terobosan baru, bersih, dan yang paling penting mau menjadi pendengar keluhan rakyat.
  "
187799,"
   kamu berharap ....
  ","
  Suatu saat bisa melihat idola secara langsung :D
  "
187800,"
   dear..
  ","
  Makin pinter dan langgeng ya sama marcel :D
  "
187801,"
   If you had an extra hour of free time every day, what would you do with it?
  ","
  Sleeping
  "
