,Question,Answer
85824,"
   ياريتني كنت عرفت حضرتك من سنتين يا شيخ ما كنتش حبيت شخص غلط و اهدرت مشاعري معاه و شوهت نفسي كدة💔 انا سبته من زمان بس لسه بندم لحد دلوقتي
  ","

   معلش .. التجربة اللي ما تموتش = بتقوي.
  
"
85825,"
   زوجي متزوج عليا وانا عندي23 سنه بهدف نشر التعدد فقط محتجاه جدا عاطفيا وجسديا وهو فاكر ان وجوده يوم ويوم كفايه عليا ومستثقل رغباتي تجاهه تعبت جدا كل يوم ابكي علي حالي أشعر ان عدم زواجي افضل اعمل ايه
  ","
  ""بهدف نشر التعدد فقط"" !
  
  هو ده يعني إيه لا مؤاخذة ..
  
  أنتم ليه بتسيئوا لشرع ربنا كده ؟!
  
  عموما يوم ويوم المفروض يكفيك لو فيه بينكم عشرة طبيعية .. تعايشي ومشي أمورك.
  
  لو شايفة مش قادرة = فالأمر إليك.
  "
85826,"
   حضرتك هتصلي ف مسجد الصديق ؟!
  ","

   أكيد بإذن الله ..
   
   أنا الوقت بلف وأشوف .. لين أستقر في مكان ..
  
"
85827,"
   قريبتي خادمتها هندوسية و تجبرها على الصلاة بل تضربها ؟ انا قولت ليها حرام ودا كبيرة تعاملي معاها كويس و اشرحي ليها حبه حبه و ابعثيها لحد فقيه يفهمها موش كده التعامل معاها هي لسا جديد ومتعرفش عربي كويس هل اللانا قولته صحيح ولا خطأ ؟ بس قريبتي مصره على الضرب والاجبار
  ","

   أنت صح .. وقريبتك جاهلة، مجرمة.
  
"
85828,"
   حضرتك تعرف يا شيخ إني ببعت كل يوم وعندى يقين إنك تجاوب عليا ف مرة ، حتي لو مجوبتش كإنه جاوبت والله وببقي فرحانه برضو عادى✋😅
كفاية الطمأنينه اللي بأخدها من الصفحه ،،
ادعيلي انا ف فترات امتحانات عصيبه دلوقت 😭😭
جُزيت عنا خيرااا
  ","

   الله يوفقك وينجحك .. وكل اللي زيك ..
   
   معلش، سامحوني.
  
"
85829,"
   طيب راي حضرتك ايه ف اللي بيفضل يكتم ف نفسة وميبينش ضعفه قصاد حد ؟
  ","

   على طول الخط ؟!
   
   هينهار مرة واحدة .. والخوف من ده يكون بطريقة تضره أو تضر حد قريب منه، ملوش ذنب ..
   
   الله المستعان.
  
"
85830,"
   نويت اني اتعافى من الاباحيه قرل رمضان ب يومين وكنت ملتزم وقعت وفعلت العاده 
معرفش ايه اللي حصل 
مفوقتش الا بعدها 
كده ماليش مكان عند ربنا صح 😭😭حتى ف رمضان
  ","

   غلط .. غلط !
   
   فرح الشيطان بسوء ظنك ده بالله أعظم كتير من مجرد إيقاعك في هذا الذنب ..
   
   تب لله واستغفره .. وإياك تيأس.
  
"
85831,"
   هو ولو مكنتش بصلى وبعدين صليت ف رمضان كدا يبقى نفاق😔
ادعى لى بالثبات😭
  ","

   كده يبقى ربنا أراد يتوب عليك !
   
   فاغتنم واثبت.
  
"
85832,"
   ليه بنحب نبين ضعفنا دايما او نستجلب الشفقة عن طريق مشاكلنا ، الناس بيتفننوا ازاي يظهروا وجعهم هو الضعف حاجة نفتخر بيها كده ؟
  ","

   المشكلة في تسول التعاطف المفقود !
   
   وده طبعا مش صح .. لأنه بيفاقم المشكلة، يا بعدم الحصول على رد الفعل المطلوب بالتالي يزيد التفنن في إظهار الضعف .. يا بالحصول عليه من مصدر خاطئ، ضرره أكثر من نفعه.
   
   فيه قدر صحي ومطلوب من الشكوى أو الفضفضة .. لكن لازم يبقى الأصل في تحمل مسؤولية ألمك.
  
"
85833,"
   التزمت من قريب ومكنتش بصلي اعوض الصلاة اللي فاتتنى دى كلها ازااى ؟؟
  ","

   حافظ على الصلاة وأكثر من النوافل .. والاستغفار ..
   
   الله يثبتك.
  
"
85834,"
   الله يحفظك ياشيخ محمد ،لك في القلب قدر ومعزة ووقت ماترجع السعودية بين أهلك وأحبابك💚💚💚
  ","

   سبحان الله !
   
   والله صادق .. الأهل والأحباب مش في مصر بس.
  
"
85835,"
   انا لما بعمل ذنب بعاقب نفسي سواء اعض على ايدي السع نفسي هل هذا حلال ام حرام
  ","

   خير الهدي هدي محمد -صلى الله عليه وسلم- !
   
   ما تفعله بالإضافة لأنه سلوك بشع، فهو لن يؤتي نتيجة.
  
"
85836,"
   مولانا 
كل لما اجي اعمل ذنب اقول لنفسي كل بني ادم خطاء الا التوابون واستسهل الذنب 
اعمل ايه ؟
  ","

   لا تنظر لقدر الذنب .. انظر لعظم من تعصيه !
   
   ساعتها ستدبر أو ستتنغص عليك لذة الذنب حتى تهجره.
  
"
85837,"
   مخنوقه جدااا ومش عارفه مالي فجأه لقيت نفسي بعيط وم غير سبب مش قادره اذاكر ولا ابص ف الكتب ولا حتي لساني قادر ينطق 
بيحصلي كتير كداا عيااط م غير سبب اعمل ايه
  ","

   تجاهلي الأمر .. قومي اتوضي واذكري ربنا .. واعملي حاجة تحبيها.
  
"
85838,"
   لو واحد بيكفل يتيم واكل من اكله كده يبقي حرام؟
رد عليا بالله عليك سألت كتير 😭
  ","

   بالمعروف .. دون ظلم أو جور !
  
"
85839,"
   السلام عليكم 
هل يجوز ان يظلم الزوج زوجته ويجبرها لخدمة امه من اجل برها
  ","

   لا أحب هذه الأسئلة الموجهة، المقطوعة من سياقها !
   
   الحكم في الحاجات دي واضح .. كقاعدة عامة.
  
"
85840,"
   النهارده اخويا الصغير اقعد يكلمني ف علاقة البنات والشباب ف الكلية ،، خدت وضعي 😌 وقعدت اسمعله كلامك وقالي اول مرة تطلعي بتفهمي ☹
  ","
  😃
  
  يا رب لك الحمد .. عاش 👍🏻
  "
85841,"
   مصحف الشمرلي😍😍
  ","

   آه !
   
   حفظت عليه .. ومحال أعرف أغيره ..
   
   ويوم لقيته على الآب ستور كان يوم عيد.
  
"
85842,"
   السلام عليكم 
محتاجه رد حضرتك ضروري في زوجه زوجها تزوج عليها من غير علمها وهي اتصدمت وعرفت من بره لانه عمره مافكر في كده وهو صرحها دلوقت وقالها ان ظروف هي اللي وصلته لكده وانها محتاجه جدا لان ملهاش حد وان هو مش هيحسس زوجته الاوله بأي تقصير وهي عاوزه تعرف تكمل ولا تطلق وهو بيعملها بكل رحمه وحب
  ","

   تكمل .. وإياها تسمع كلام أي (أرشانة).
  
"
85843,"
   إذا كنت ستمسح جميع التطبيقات من هاتفك المحمول عدا 3 تطبيقات، ما هي التطبيقات التي ستحتفظ بها؟
  ","

   ١) تطبيق مصحف الشمرلي
   
   ٢) تطبيق آسك يا آسك
   
   ٣) الفيس.
  
"
85844,"
   والله اول ما بلاقي حضرتك بدات تجيب علي الاسئله بحس اني ببتسم بشكل تلقائي ربنا يجازيك خير ويراضيك
  ","

   جميعا يا رب 🤲🏻
  
"
85845,"
   لو كنت مفطرة وتغسلت خلال اليوم..يجب عليي الإمساك أو لا؟
  ","

   نعم .. تمسكين بقية اليوم؛ حفظا لحرمة الشهر ..
   
   ويلزمك القضاء.
  
"
85846,"
   حضرتك غيرت ف تفكيرنا احنا البنات كتير من الافكار المغلوطه برفق ولين ربنا يجزيك خير
  ","

   صبيان وبنات، علم الله ما أحب لكم وأرجو إلا ما أحب وأرجو لأولادي الذين من صلبي !
   
   اللهم الصدق والقبول ..
   
   ربنا يحفظكم ويسعدكم ويرضى عليكم .. جميعا.
  
"
85847,"
   رايك في جروبات البنات الي بتفضح المتحرشين وكده وخاصه انها اتطورت وبقي اي بنت تفركش مع واحد تفضحه وتخلي البنات تفضحه وتبعت لاهله ويعملو ريبوتات تقفل الاكونت
وفي بنات بتتعمد تخرب بيته ولو حد قال لهم غلط او حرام ممكن يرجموه هو كمان
  ","

   من يوم جيت مصر قعدت مع كذا شاب وسمعت منهم وجها لوجه !
   
   الفكرة دي طبعا واضحة عندي من زمان .. وكم التجارب اللي تدخلت فيها تخليني أقول على أد ما البنت مفتاحها دايما سعة قلب الرجل ونبل أخلاقه ..
   
   على أد ما البنت برضه لو فقدت قلبها وقست = بتتحول لمسخ كريه، لا يوقفه شيء عن الانتقام .. مسخ لا أمل في عودة إنسانيته إلا بعمل كبير.
  
"
85848,"
   حضرتك عارف احسن حاجة فيك ايه ان حضرتك مش بتطبطب علينا بس لا إللى محتاج يفوق بتفوقه بكلامك بس برده من غير تجريح يعنى نصيحة بأسلوب حلو انا بسأل ومابتردش عليا بس بلاقى إجابات اسئلتى ف أسئلة تانية ربنا يباركلك
  ","

   ربنا يجبر خاطرك 🌹
  
"
85849,"
   بيقولو الشيطان مسلسل ف رمضان اومال انا مش بصلي ليه؟؟
  ","

   لأن نفسك كسولة مستمرئة لدرب الهلاك !
   
   استعن بالله عليها وخذ قرارك ..
   
   رمضان فرصتك.
  
"
85850,"
   انا عملت الاسك مخصوص علشان اتابع صفحه حضرتك واجابتك اللى غير نظرتى لحاجات كتير
انا خلاص قررت مالبسش بنطلونات تانى وهاكتفى بالفاستين الواسعه او اي حاجه طويله وفرحانه جدا وحاسه بالرضا والسلام النفسى ادعيلى ربنا يثبتنى وكمان يوفقنى علشان عندى امتحان الصبح
  ","

   أنا مش هعرف أقولك فرحان بك أد إيه !
   
   سأدعو لك كثيرا ..
   
   الله يثبتك ويسددك ويسعدك.
  
"
85851,"
   مش حاسة بخشوع ولا حضور قلب ف رمضان اعمل ايه😣
  ","

   شكوى مشتركة !
   
   وحلها الصبر والمجاهدة .. حتى يفتح الله على القلب.
  
"
85852,"
   يا شيخ تعلمت مع صحبة الجنة معني الرضا والحمد والأمان 😌 اللهم اجمعنا بالجنة👐
  ","

   يا رب .. يا رب .. يا رب ..
  
"
85853,"
   صليت التراويح النهاردة فين يا شيخنا 🌸💜
  ","

   كانت في السلاب !
   
   يا جمال مصر .. وقرآن مصر.
  
"
85854,"
   كنت شوفت بوست ع جروب بنت بتقول انها كانت بتحب واحد وحصل بينهم للاسف تجاوزات وف مره قالت زوجتك نفسي وهو قال كدا بردو ع اساس انه هيتقدم وبعدين سابو بعض فسألت ان كانو كدا متجوزين .بنات قالو اه (٣ جدهن جد وهزارهن جد) وبنات قالت لا عشان لازم اشهار مين صح فيهم وهل لازم طلاق؟
ربنا يحفظنا جميعا
  ","

   هزارهن ! 😢
   
   كلام الولد للبنت ده زي لعبة عريس وعروسة كده بتاعة كي جي 😏
   
   لا تترتب عليه أحكام .. فضلا عن استحقاقه للمناقشة أصلا.
  
"
85855,"
   فَلَا يَحْزُنْكَ قَوْلُهُمْ إِنَّا نَعْلَمُ مَا يُسِرُّونَ وَمَا يُعْلِنُونَ
  ","

   سبحان ربنا وبحمده !
   
   يا رب .. وتعلم ما نسر، وما نعلن ..
   
   وهذا ما يقوي قلوبنا المنهكة أمام اتهامهم، وسوء ظنونهم.
  
"
85856,"
   ما شاء الله على وصفك وإحساس كلماتك بيلمس الروح ربنا يديم عليك نعمه ويرزقك من فضله ويرضيك ويرضى عنك 🌸طبت وطابت كلماتك
  ","

   يا رب .. يا رب .. يا رب ..
   
   ألقاكم يا صحبة الجنة 💚
  
"
85857,"
   هكرر سؤالي وع أمل انك ترد 
حبيت واحد متزوج وهو حبني جدًا انا سني صغير وهو يكبرني بأعوام بس إحنا بنحب بعض جدًا هل عليا ذنب  ف كدا ؟
  ","

   يتزوجك ويعدل بينكما وإياك تساهمي في خراب بيته !
   
   ولو مش هتقدري = ابعدي عنه للأبد.
  
"
85858,"
   بماذا يتميز الاسك عن غيره؟
  ","

   يستر عورة الوجع !
  
"
85859,"
   لو سمحت 
هو الاذان اللي بفطر عليه هو هو الاذان اللي اتسحر عليه 
سامعه الاذان من بعيد ومش عارفه اشرب ولا لسه المسجد اللي جانبنا لسه فاضله 10 دقايق
عايزه اشرب 😭😭😭
  ","

   اشربي .. لسه بدري.
  
"
85860,"
   سلام الله عليك أبا انس..مبارك عليكم الشهر..لي مساله 
كنت رأيت إحداهن مرتين بحكم العمل ..هي اخت ملتزمة ممن رزقها الله لبس النقاب ..وأردت أن أتقدم لخطبتها فجعلت أخت تتحدث معها في هذا وردت عليها بعد اسبوع ان لا وأنها استخارت ..
.. من جانبي أريد أن افاتحها انا ف الموضوع ..صراحة لا اريد ضياعها
  ","

   لا بأس .. خد الخطوة عشان تبقى عملت اللي عليك.
  
"
85861,"
   بستغرب والله يا شيخ على سذاجة البنات فى المواقف اللى زى دى ، زى ما يكون جزمة ولا فستان هاتلبسه ولما تزهق ترميه ، دى حياتها اللى جايه وعشرة عمر ، من حقها لو مش عاجبها الشخص ده تقول لا فورا لا بوضوح
  ","

   صح !
  
"
85862,"
   هو مفيش راحه ف الدنيا دي !
  ","

   الراحة هنا محطات .. كشربات الماء التي تعين المسافر على مشوار الأماني !
   
   نصيب الناس منها يتفاوت بلا شك .. فبعضهم شربته تبل الريق فقط .. وبعضهم يدوم أثرها في تفاصيل حياته ..
   
   الراحة التامة التي لا يحيطها الكدر ولا يرافقها الخوف = في الجنة.
  
"
85863,"
   انت بتحبطه ليه ي شيخنا م يغامر ويتمسك بحبه!
  ","

   اللي بيحب = ما بيخافش.
  
"
85864,"
   مش فاهمة الاجابة يعني نعيش كارهين بعض؟!
  ","

   لأ .. نعيش مع اللي نحبهم ويحبونا !
   
   ونكبر دماغنا من البخلاء الذين لا نستطيع البعد عنهم ..
   
   طول محنا بنتعشم = هنفضل نتعب ونتصدم.
  
"
85865,"
   وقعت ف حب جديد ومش هقدر اتقدم وخايف اخاطر واكلم أهلها !! 
أبعد أحسن وأريح قلبي ودماغي صح !!
  ","

   صح !
  
"
85866,"
   بالدفعة طالبين نحط صورنا واحنا أطفال ليعملوا فيديوا أو حاجة كدا.
ينفع أحط صورتي؟ 

#بنت
  ","

   وليه الفضايح طيب !
   
   ينفع.
  
"
85867,"
   انا مبسووووووووووووووووطة كرم ربنا فوق كل شيء
  ","

   الله يزيدك ..
  
"
85868,"
   العاده السريه في ليل رمضان ممكن ثواب صيام اليوم دا يروح بسببها ؟
  ","

   ملوش علاقة .. واستعن بالله وجاهد نفسك تبطلها.
  
"
85869,"
   السلام عليكم . .بنت تقدم لها شاب لرؤيتها رؤية شرعية وأهلها وافقوا عليه بدون ميسألوها رايها  اية وبنوا موافقتها على سكوتها واخبروه انها موافقة  في حين انها كانت ساكتة منتظرة يسألوها حتى تقول رأيها  واتفاجئت ان اهلها بيقولوا ان العريس موافق وكمان جاب أهله وخطبوها له !  وهي مش قابلاه . كيف تتصرف؟💔
  ","

   تقول بكل وضوح .. مش موافقة !
  
"
85870,"
   هو يعنى علشان بنسندهم وبنتظاهر بالقوه ومبنتكلمش الا عن الامل وحسن الظن بالله افتكرونا مفيناش حاجه واحنا اصلا قلوبنا مفطوره ونفسيتنا تعبانه والمشاكل محاصرانا وليس لها من دون الله كاشفه . دعواتك كتير 💔
  ","

   شكرا يا ذوق .. قفلتني 😬
  
"
85871,"
   يعنى ايه مراجيح
  ","

   ليلة العيد هتعرف 😃
   
   اللهم بلغنا القبول ..
  
"
85872,"
   يابو انس بالله عليك لترد هو عادى صاحبنا مسيحى وعايز يفطرنا عنده يوم
  ","

   عادي.
  
"
