,Question,Answer
413028,"
   what do you think about parents who post on social media about their children’s bad behavior with the intent to humiliate them but excuse it as “tough love” by teaching them a lesson? what do you think about people saying parents of this magnitude has a god like complex?
  ","
  i'm not a parent at all, but i think it's wrong for parents to willingly humiliate their children as a means of discipline. it's extremely childish and demeaning, in my eyes. the child won't grow up to respect you as both a parent and a human being. in order to properly discipline a child, there has to be communication -- not humiliation.
  
  i don't really know if it's akin to having a god like complex, but it's definitely an ignorant way to parent a child.
  "
413029,"
   just last week, a woman was fatally shot and killed from a stray bullet during a struggle between a drug dealer in a security guard on bourbon street.

what precautions do you think the city could take to prevent future fatalities such as this from occurring?
  ","
  getting down to the root of the problem, which is drug trafficking -- police need to crack down on the drugs being distributed in the streets, as well as provide more health care options for addicts who feel like they need help but don't know where to look, or don't have the resources to get treatment. supply and demand is a large component of drug trades, and if there's less demand for the drugs on the street, then dealers will have a hard time maintaining their clientele.
  "
413030,"
   victoria’s secret recently has spoken about shutting down 50+ of its stores and a lot of feedback is saying they’re losing money cuz their usual demographic focuses more on thinner women. 

thoughts?
  ","
  i don't know much about the event besides seeing headlines for it on facebook. but victoria's secret is notorious for discriminating again people who aren't conventionally attractive, who aren't thin, and who aren't cisgender (and i think something happened with them regarding POC but i don't remember).
  
  it makes sense why they aren't making any money these days. i still buy from the company because i still fit into their clothing, strangely enough, but a lot of people are disgusted by what they represent and don't want to endorse a company like that.
  "
413031,"
   Should people who are part of the LGBT+ community be allowed to adopt children? Why or why not?
  ","
  yes, they absolutely should. someone's sexual orientation or gender doesn't determine their parenting skill, and children deserve to have loving homes regardless of what their parents are.
  
  there are so many inadequate heterosexual homes that foster or adopt children, it doesn't make sense that people who are gay or trans can't adopt as long as they have an adequate home and can provide for the child.
  "
413032,"
   Oh okay I thought we could have a chat
  ","
  i don't talk to people outside of askfm. however, if you have questions, feel free to ask me here.
  "
413033,"
   Don't u know me now ?
  ","
  no ?? you're a total stranger, lol.
  "
413034,"
   recently it was talked about on one of our local radio stations that schools were thinking about providing rooms specifically for students to privately vape. but it was also never stated if they meant high-schools or colleges. 

what is your opinion on this?
  ","
  ... are you kidding me ??
  
  i think that's ridiculous. smoking a vape is essentially the same thing as smoking a cigarette, and people shouldn't be accommodated that deeply for their vice when they can clearly just go outside for five minutes. smokers aren't given an extra room to smoke in, so why should vapers be treated any differently ??
  "
413035,"
   Do u use insta
  ","
  yes, but my instagram is private. i only accept requests from people i know.
  "
413036,"
   i’m bored and you’re one of the only users up rn so i’m gonna ask you some controversial ones. you down?
  ","
  hell. freaking. yes.
  "
413037,"
   Oh I didn't see it btw ur cute
  ","
  thanks, my dude ~~
  "
413038,"
   Where u from
  ","
  as my bio indicates, i live in new york.
  "
413039,"
   Tik Tok or Musical.ly?
  ","
  i can't sleep -- does anyone have any questions to keep me occupied ??
  "
413040,"
   There's an official one that follows Chloe and Max after the ""bae"" ending as most fans will call it (I don't wanna spoil it for any of your followers)
  ","
  aahh, i'll have to check it out !! thank you.
  "
413041,"
   Hey there Leigh, have you read the life is strange comic?
  ","
  i haven't !! i don't think i was aware that there was a comic.
  "
413042,"
   uwu
  ","

   @Courrtana
  
  , someone is calling you ~~
  "
413043,"
   What is your biggest obstacle as of right now?
  ","
  i still have to pay a remaining balance for my doctor's office & i passed the due date by a week, so i'm nervous that they're going to slam interest on the charge because i haven't paid yet. i want to call them tomorrow to see if i can pay over the phone, otherwise they'll just have to wait for a check in the mail.
  "
413044,"
   Are you friends with Marissa and Cadie?
  ","
  i think we're mutuals, but we don't talk to each other. although i did message
  
   @babycadiexo
  
  once a few years ago about my diagnosis.
  "
413045,"
   Do you think that inequality in America is deliberately perpetuated by those in power or is it simply an unintended consequence of the system?
  ","
  i believe it's both. some people in power profit off of the marginalization of others, while other forms of inequality is an inevitable consequence of the way the government works.
  "
413046,"
   Do you see America as being an egalitarian society?
  ","
  LOL, definitely not. there's too much inequality in the united states for it to be such a society.
  "
413047,"
   I understand that but doesn't power always remain with the individual because they get to decide their own happiness.  Like, as long as you have shelter, food and clothing, you can still be happy?
  ","
  realistically, yeah. but there are a lot of people who equate happiness with wealth in a superficial way. however, at the same time, wealth *can* be equated to happiness because a lot of people may be more at ease if they didn't have financial struggles to deal with on a regular basis.
  "
413048,"
   How does power relate to wealth?
  ","
  the more money you have = the more power you have, in a general sense. or vice versa. people with a lot of power, especially in the corporate and political worlds, have massive amounts of wealth.
  "
413049,"
   Why do some people want to keep accumulating wealth when they already have more than enough to make ends meet?
  ","
  because they're greedy & ruled by money. a lot of people only see dollar signs instead of focusing their attention on the relationships they create in life, and the power associated with wealth rules them.
  "
413050,"
   Are you rich
  ","
  lol, i wish i was rich.
  "
413051,"
   Do you see animal inter communication as being a type of language even though we can't understand it?
  ","
  yeah, animals of all species have their own brand of language much like humans express different languages depending on which part of the world they occupy.
  "
413052,"
   Do you see language as being a technology?
  ","
  to an extent, yes. language is a tool used by people of all cultures, and even in animals, to express ideas and further our understanding of ourselves and the world around us. it's also constantly improving and evolving.
  
  not to mention the fact that programming language is a technology in itself.
  "
413053,"
   How far back have you researched where language actually started?
  ","
  i don't remember. i graduated from college six years ago.
  "
413054,"
   What sort of things did you learn from your bachelors degree compared to someone who hasn't done such a degree?
  ","
  my bachelor's degree was in communications and professional writing, so i learned grammar & rhetoric in a very intense manner that isn't touched upon in high school, how to communicate effectively within a group via oral communication classes, how to design and format various media with adobe programs, and other things having to do with business communications.
  
  i also minored in english literature, so i studied a lot of classic literature and developed a greater understanding of where language comes from and how it's evolved over the years in terms of literary techniques and styles. i also majored in creative writing for one year, so i was taught how to formally structure a paragraph depending on your audience and the 'do's and don'ts' of writing fiction and non-fiction.
  "
413055,"
   What economic investments do you see as being valuable?
  ","
  certain stocks, i would assume. i know absolutely nothing about economics, though.
  "
413056,"
   Would you say that you have a high level of education?
  ","
  not really, no. i only have a bachelor's degree.
  "
413057,"
   How do you define Love?
  ","
  love is a feeling of unconditional infatuation with a person, where you tend to care about their well being more than you care about your own at times, and you consistently want what's best for them before your own needs. their existence in your life is meaningful to you & you feel the most like yourself around them, the best version of yourself that you can be.
  "
413058,"
   Do you think that it's ever possible to have a totally unbiased opinion?
  ","
  not really, no. our opinions are undoubtedly influenced by those around us, whether it's from our friends and family or the media in general. even if our opinion is truly our own, it was influenced in some way through a particular source which led us to come to that conclusion to begin with.
  "
413059,"
   Do you think that the richest people in society should be taxed at a higher rate than ordinary people?
  ","
  i'm not really sure what my opinion is on this question. even if people of lower financial statuses are taxed at the same percentage as those of higher financial statuses, more money is being taxed from the wealthy because the amount taken out of their wealth will be larger due to the percentage amount.
  
  however, at the same time, i also believe that it's important to distinguish the discrepancies between people of higher and lower classes when it comes to taxes, because often those of lower classes cannot afford to get as much tax taken out as they currently do, which further leads to the disconnection between the 99% and the 1%.
  "
413060,"
   Do you think it's becoming more difficult to know what news is fake and what news is real?
  ","
  no, i don't believe it's becoming more difficult. as long as you're fact-checking your sources and reading articles from multiple news publications, then you can get a general idea of current events from a mostly unbiased perspective.
  "
413061,"
   You're on a first date with someone and they keep mentioning their ex, is this a positive or a negative for you? Do you think it's great that they're so open & learned so much from their last relationship or do you think that they seem to not be over their ex & they're thinking about them a lot r/n?
  ","
  i think it all depends on in what context they're mentioning their ex. if they're complaining about the things they used to do or keep comparing their current date to their ex, then it may be an indication that they're still thinking about them or may not be completely over them. however, if they *do* mention that they learned certain things from their previous relationship, it may be seen as a good thing because that's an indication that they have moved on and are willing to open the next chapter of their life.
  "
413062,"
   Is a 17 year old girl responsible for falling prey to the advances of a 27 year old man and getting pregnant?
  ","
  no, not in my opinion. a 17 year old girl is still a minor, and it isn't her fault that she was groomed and taken advantage of by someone 10 years older than her. the adult in this situation should know better than to pursue someone who's a minor, and they're the one at fault for their predatory behavior.
  "
413063,"
   if you threaten to beat someone, is it still considered aggression?
  ","
  yeah, that's aggressive behavior regardless of whether it's verbal or physical.
  "
413064,"
   What to do when your family wont let you move out and interfere with any chance at independence?
  ","
  if you're an adult, you're under no obligation to listen to your family in terms of you moving out and leading an independent lifestyle. they're going to have to accept the fact that you're your own person, and you need to live your life according to your own terms.
  
  i know it may be difficult to stand up to your family, but you owe it to yourself to move on with your life and start a new chapter.
  "
413065,"
   Does world history fascinate you?
  ","
  somewhat, yeah. i'm not as interested in world history as i used to be when i was in high school (i took an AP european history course), but it's still something that interests me from time to time. especially the world war II era and other events like the french revolution or the renaissance period.
  "
413066,"
   Can teenagers do botox if they have wrinkles on their forehead?
  ","
  according to google, teenagers are indeed allowed to get botox injections. i'm assuming they would need permission from their parents first, though, considering they're minors.
  "
413067,"
   When was the last time you were sabotaged and what happened? (This can be self sabotage or someone else sabotaging you)
  ","
  i self-sabotage more than i'm sabotaged by other people, and it mainly has to do with the use of substances, i.e. drugs & alcohol. i don't have much self control, and often it puts me in difficult positions.
  
  the last time i suppose i self-sabotaged was a few days ago when i went out to celebrate my promotion. i got really drunk and i don't remember half of the night, which has always been so embarrassing for me. and even though i keep telling myself that i should ease up, i always give in.
  "
413068,"
   if you were a videoblogger, what would your videos be about?
  ","
  probably video games, current events, my personal life and career, mental health misconceptions and stigmas, etc etc.
  
  i could never videoblog, though. i'm extremely insecure about the way i look when i speak and the way i sound, haha.
  "
413069,"
   Would you rather be the funniest person in the room ? Or the most intelligent?
  ","
  i would rather be the most intelligent person in the room, but only really if that meant that you weren't intelligent if you were the funniest person. i value intelligence and education highly, and while it's wonderful to have a sense of humor, you can only go so far with humor in terms of interpersonal relationships.
  "
413070,"
   what are you really good at tell me your talents?
  ","
  i'm wonderful at writing, but that's basically my only talent. i can express myself well via the written word, and it has always come naturally to me.
  "
413071,"
   Who in your eyes are the perfect fictional couple and why do you think so?
  ","
  even though you mentioned gomez & morticia addams already, i'm going to have to repeat that because they're my all-time *favorite* fictional couple !!
  
  their love is so surreal, intimate, and real. i've always admired the connection they had, as well as the darkness associated with them, because it very much reminds me of my relationship with my boyfriend (lol).
  "
413072,"
   What is something that can always make your day better? 
For me its video calling sami baby
Hugs love you
  ","
  something that can always make my day better is a phonecall from my boyfriend, particularly when he has great news or had a wonderful day at work. it instantly raises my mood when i know that he's in a good place.
  "
413073,"
   Do you think it's fair that a small minority of the population can own 90% of all the wealth?
  ","
  no, i believe that's completely unfair. however, i'm fairly certain that's how the united states is currently being run, which is disappointing.
  "
413074,"
   What is your type of person you prefer to be your future spouse ?
  ","
  i would prefer my current boyfriend to be my future spouse, lol.
  "
413075,"
   How are you? what have you been doing?
  ","
  i'm doing well -- i just got home from work, which was very productive because i managed to finished all of the tasks i laid out for myself last night & then worked on completing more of a spreadsheet for the program i'm administrating.
  
  after work, i stopped by dunkin and picked up an iced coffee (even though it's freezing outside, lol), and now i'm just sitting down and relaxing at home. i may go back out and run some errands tonight in light of whatever snowstorm is supposed to happen this weekend, but it isn't a priority.
  "
413076,"
   does it matter to you that your significant other eating habits are like yours?
what if one person ate healthy most of the time and the other ate junk a lot?
  ","
  someone else's eating habits don't matter much to me, as long as they're not completely unhealthy to the point where it's damaging to their body. i want what's best for them and their health, so if i see that they're eating junk food and other unhealthy items *all* the time, then i would perhaps raise the concern of what it's doing to their body.
  "
413077,"
   Do you think America is a plutocracy?
  ","
  it appears to be that way, sure. i don't know much about plutocracy besides it's basic definition (""government controlled by the wealthy""), but much of the u.s. government is controlled by those who amass great amounts of wealth.
  "
413078,"
   Fav alcoholic drink 777
  ","
  pinot grigio wine, fat tire beer, or spiced rum mixed with dr. pepper.
  
  i also enjoy blue hawaiian mixed drinks on occasion.
  "
