,Question,Answer
654408,"
   What's a blogstagram?
  ","
  My blog instagram lol
  "
654409,"
   And that same guy thinks that civil rights groups are ""Un-American"" and once labeled a white civil rights attorney as a ""disgrace to his race"".
  ","
  THE BIGGEST CROPS IN AMERICA ARE WEED CROPS LIKE OMFG
  "
654410,"

    http://ask.fm/ass4lyfe/answers/139969618809
   
   Jeff Sessions, A senator from the state of Alabama and Trump's pick for the position of Attorney General in his administration,said that.
  ","
  I just want to have a holiday meal that has weed butter in EVERYTHING, and see how happy people end up being.
  "
654411,"
   So Jacob is your boyfriend? He seems nice.
  ","
  Hes the sweetest, most amazing guy
  "
654412,"
   I mean I do like turkey.
  ","
  FOR CHRISTMAS IM GONNA MAKE CHRISTMAS COOKIES WITH WEED BUTTER AND GIVE IT TO EVER NONWEED SUPPORTER, AND LETS SEE IF THEY AGREE IF WEED SHOULD STILL BE ILLEGAL AFTER THAT LOL
  "
654413,"
   After you got off my ask was acting weird. I couldn't ask questions :/
  ","
  I JUST HEARD SOMEONE SAY ""GOOD PEOPLE JUST DONT SMOKE MARIJUANA"" HAHAHAHAHH OMFG
  
  THE MOST LAID BACK, CHILLERS ONLY SMOKE WEED, MORE PEOPLE NEED TO SMOKE WEED AND CHILL THE FUCK OUT
  "
654414,"
   You're cute af.
  ","
  Omg so are ❤
  "
654415,"
   It's no problem, you're welcome!
  ","
  I shed so much hair, i should be bald. Like is this normal?
  "
654416,"
   I'll be your Asian lady. ?
  ","
  Id be so scared if i let you do my makeup and hair babe
  "
654417,"
   baam boom how u doing ?
  ","
  I am good!
  
  Super thirsty im gonna chug my water lol
  "
654418,"
   Don't know you but just thought I'd let you know you're gorgeous.
  ","
  These are the types of things i look forward too on ask, thank you so much?❤
  "
654419,"
   How many years have you and your boyfriend been together?
  ","
  We were together for awhile, but then we broke up cause we thought it just wasnt ever gonna work, but then we both discovered that we will only ever love each other, so we're back❤
  "
654420,"
   Pap bum?
  ","
  I need a live in asian lady so they can do my hair, nails, and makeup ugh
  "
654421,"
   Can girls be friends with guys or are boys always going to think they are cheating?
  ","
  I think they can be friends, but it depends on peoplea loyalty which seems like is dying these days
  "
654422,"
   Would you kill Eh? aka Spencer for one billion?
  ","
  I would NEVER kill my fellow alien ?
  
   @Pookeo9
  
  hes too valuable
  "
654423,"
   I know!!
  ","
  I keep sneezing hahaha omg
  "
654424,"
   Dude that anon's probably a troll cause it sounds like the one I've had on my page lol
  ","
  Well fuck them. ?
  
  Youre awesome
  "
654425,"
   You'll finish them gurl keep calm.
  ","
  They just take sooo long lol
  "
654426,"
   I'm gonna start studying lmao. You?
  ","
  I must finish my nails before i go insane
  "
654427,"
   That's good!
  ","
  What are you doing??
  "
654428,"
   If you type @ who is the 1st person who comes up ?
  ","

   @bunniboy
  

  Obviously ❤❤
  "
654429,"
   What's up?
  ","
  Doing my nails, i got my thumb done so far lol
  "
654430,"
   If i EVER EVER see you liked any questions in Eh? profile. I swear that i will stop love you. Do you understand? Im warning you and watching you.
  ","
  Wait, whats wrong with spency?
  
  He has some of the greatest answers ive ever seen. And hes just such a blessing to our society.
  
  Whats wrong with
  
   @Pookeo9
  
"
654431,"
   Hey babe :3
  ","
  Hiii babes❤
  "
654432,"
   Quote of the day!
  ","
  All wars are boyish and faught by boys
  
  - Herman Melville
  "
654433,"
   would you ever date me in person
  ","
  Im already in love with someone boo
  "
654434,"
   Do u watch porn?
  ","
  Im gonna be filin my nails while on here so like dont expect fast responses lol
  "
654435,"
   Which book has made you laugh aloud?
  ","
  Everybody poops
  "
654436,"
   Do you ever think maybe I should stay away from these thirsty fellers on here and just chill with my guy just curious
  ","
  I like the entertainment lol
  "
654437,"
   True your pretty cool layed back?
  ","
  Wow thank you❤❤??
  "
654438,"
   I know I would.
  ","
  Hahaha oh boy
  "
654439,"
   Maybe your anon is a black person ? I'm assuming
  ","
  But you see its difficult for me to find it racist when i never add the hard 'Er' at the end.
  
  Also, i have African friends who have TOLD me its acceptable for people to say nigga, and not the er.
  "
654440,"
   Hahaha can you blame em though ?
  ","
  I mean i guess im pretty awesome ?
  "
654441,"
   Oh lucky you at least you got to meet the president well gonna become former president?
  ","
  I saw bush but thats it lol
  
  I wouldn't ever want to be President
  "
654442,"
   I'm gonna tease him too. Nigga nigga nigga wiggle wiggle wiggle make dat ass drop down in the DM
  ","
  Its amazing how sensitive people are lol
  "
654443,"
   The anon wants to gobble them up ?
  ","
  Like its a motherfuckin thanksgivin turkey
  "
654444,"
   You need to really stop saying the n word. That's racist
  ","
  Nigga nigga nigga im 200% nigga
  
  Its only racist if you make it racist.
  "
654445,"
   Ouch sorry how was your day today in cali
  ","
  Well i live in Washington and it was a snowy day
  "
654446,"
   Are you flirting with another guy?
  ","
  Fuck no.
  
  Im very set on one guy.
  "
654447,"
   Why do people get nervous on ask ?
  ","
  Whos getting nervous?
  "
654448,"
   Your boobs look really pretty lol
  ","
  Thanks ?
  "
654449,"
   How are you a slut??
  ","
  THATS WHAT IM TRYING TO FIGURE OUT LOL
  "
654450,"
   YAYAY
HELL YE I AM MAN
LIKE YOU'D FEEL SAFE& PROTECTED IN MY ARM'S CAUSE I'VE GOT GUN ARM'S?
  ","
  CAN YOU BEAT UP THE ANON TRYING TO TELL ME IM A SLUT?!?! WITH YOUR NICE STRONG ARMS AND THEN AFTER CUDDLE ME❤❤
  "
654451,"
   You are definitely welcome. But oh okay. No problem. I'll have to send one later so I can make your day tomorrow
  ","
  Thatd be nice❤?
  "
654452,"
   But some guys don't give a shit that your with a guy they'll still flirt with you and if you flirt that'll make some guys think hey this chick doesn't have a boyfriend she lying
  ","
  Im more worried about the one trying to tell me im a slut lol
  "
654453,"
   Hahaha I agree with the anon
  ","
  Which?
  "
654454,"
   Paige S sure let us know how slutty you really are
  ","
  If she did, shes making shit up because i wasnt ever a slut hahah people just tried making it out i was, ive heard so many stories from people IVE NEVER EVEN MET saying they've slept with me. also when i was last saw her, i was with the same guy THE ENTIRE TIME.
  
  I literally never slept around, i only did sexual things with bfs and there was a period where i didnt even have sex for years and hung out with someone who was extreamly gay like no. I went to a Christian school that made me value myself. LOL i wish i could be a slut sometimes so i could have become famous faster, but i have morals and shit. But nice try boo boo.
  "
654455,"
   belly button pic
  ","
  I quite like my head. And I don't intend on loosing it just yet.
  "
654456,"
   Favorite current TV show?
  ","
  That one show that people do a lot of drugs
  "
654457,"
   Boom I hope you don't see this till tomorrow cause I wanna make your day. But you are gorgeous asf and you are pretty chill. I snap chatted you as well. Although I forget what I said. I had to like your ""nippin"" pic haha too funny. But yeah keep it ?? princess
  ","
  I know you wanted me to see this tomorrow, but i definitely needed to see this today. Thank you so much? you just made my day and put a huge smile on my face. I dont sc anymore cause of the location im in, the service blows. But if i could, i would!!!❤ i try my best to be funny as well and thank you for calling me a princess
  "
654458,"
   I thought you were going to sleep haha
  ","
  Im not tired lol
  
  I thought so as well
  "
654459,"
   Is it ask or is it me ; anyone else keep getting ""something went wrong"" notice on every move ?
  ","
  OMFG OMFG FINALLY SOMEONE ELSE KNOWS.
  
  Thats been happenin to me allll day!
  "
654460,"
   I'm the anon and I haven't had any of the questions deleted. I was pretty sure you got self conscious and deleted them yourself
  ","
  Yes cause thats totally how i have almost 40k questions HAHAHAHAHAHABAABABBA like no nigga i dont delete questions, im not a fucking pussy like you.
  "
654461,"
   Tbh though I wouldn't mind if that were the case but I swear that's not what I meant. I honestly thought you blocked me cause when I went to tell you I didn't mean that it wouldn't load your profile.
  ","
  Id never block you sweetheart ?
  "
