,Question,Answer
203832,"
   XD Mejor sería ese mismo día que te llegan.
  ","
  Lo sé pero a veces me voy rápido y no contesto más y se quedan ahí.. si quieres esas ya no las saco n.n
  
  Las dejo para mi y ya.. ahora si, ya no te robo mas noche, disfrútala mucho y porfa no te pegues tanto.. cuídate n.n//
  "
203833,"
   ¿yo porque no tuve beso?
  ","
  Fue general pero.. xD
  "
203834,"
   Y ahora por qué te da por contestar lo de hace días? Je
  ","
  Si quieres no contesto nada xD
  "
203835,"
   I'm not worthy. I'm not a good person )=
  ","
  *lo agarra a zapes con las dos manos*
  "
203836,"
   :P buenas noches Day, cuidate mucho y descansa de maravilla :)
  ","
  Tú tambien, no olvides lavarte los dientes :B
  
  Dulces sueños n.n//
  "
203837,"
   Auch no me pegues... XD
  ","
  Ps qué es eso xd
  "
203838,"
   Cuando vuelves?
  ","
  Jueves?? Viernes??
  
  Lunes?? Martes??
  
  Tal vez el miércoles o a la mejor el domingo un ratito.. no lo sé para esta semana ando un poco desordenada con los compromisos o.O
  
  Hasta pronto Naiden n.n//
  "
203839,"
   Y porque va corriendo a bañarse? (•ิ_•ิ)?  póngase contra el aire para oler su ""perjume"" :)
  ","
  Eww no xD
  
  Mejor no, linda noche Junior y deja de leer mis cosas secretas xp
  
  Que tengas un fin de semana lindo, dulces sueños n.n//
  "
203840,"
   Like.
  ","
  *quisillo*
  "
203841,"
   Un accidente, un asalto
  ","
  *le da un zape*
  
  Cállese y cuídese U.ú
  "
203842,"
   Pues nos vemos Daya. Cuídate...
  ","
  Cuídate tu tambien mucho..
  
  Pórtate bien y que tengas linda noche y comienza bien tu fin de semana n.n//
  
  Dulces sueños... n.n
  "
203843,"
   Pues dejaron un rastro de ""perjume"" de mujer, veré en el ask vecino :)
  ","
  Ande a ver antes de que desaparezca el aroma :o
  "
203844,"
   De ninguna de las dos. XD
  ","
  De deudas :o
  "
203845,"

    https://youtu.be/9mTObOHyM7g
   
   también cuando tengas tiempo. Es una canción. Me gusta, aunque al principio me hacia sentir extraño por dentro...
  ","
  Woaoowww...!
  

   https://www.youtube.com/watch?v=9mTObOHyM7g&feature=youtu.be#_=_
  






















"
203846,"
   Quizá porque uso ask versión móvil no me sale la opción de enviar imagen...
  ","
  Posiblemente sea por eso.. ya me voy joven o.o
  "
203847,"
   Morir, morir... xD
  ","
  De risa o de amor?? o.O
  "
203848,"
   Siempre me ha gustado la lluvia. Me gustan los días cuando esta nublado y llueve. O cuando solo están nublados, aunque si son varios días seguidos así llega ser deprimente extrañar el sol.
  ","
  A mi me encanta el clima así *v*
  
  Pero si.. ya veo que si falta el sol de vez en vez.. u.u
  "
