,Question,Answer
911880,"
   Have you ever popped a balloon
  ","
  Yes many times 😂
  "
911881,"
   I had 10 drinks last night I had 2 shots of whisky  and  5 whiskys and cokes and 3 sweet teas with peach liquor and rum that’s most I ever had
  ","
  Think you need to chill and go for a walk. Seems like this lockdown is making u a alcoholic
  "
911882,"
   You need a manfriend not a boyfriend
  ","
  I'm happy with how things are at the moment
  "
911883,"
   So does that mean we can date?
  ","
  No it doesn't .... I'm taken and adore my guy completely
  "
911884,"
   Have you ever bought anything from a food market NOT An Supermarket
  ","
  I been to a farmers market and flea markets ....
  "
911885,"
   Why?
  ","
  So I'm aware of who you are
  "
911886,"
   What’s goin on in the world this morning ?
  ","
  Nothing really just the government talking about more changes coming this week 🙄
  "
911887,"
   You wanna manfriend?
  ","
  Sure but come off anon
  "
911888,"
   Don't be sorry 😂🤗
  ","
  Well I try not to make you guys cry every single time lol
  "
911889,"
   Do you have a boyfriend?
  ","
  I do 💖
  "
911890,"
   Check out our bio please and give us your feedback kindly ☺️😄
  ","
  Sure 💖
  "
911891,"
   Who/What is the most important person/object in your life?
  ","
  My relationship with god 💖
  "
911892,"
   💔
  ","
  also since everyone’s haraSSING ME I just submitted the acoustic version to come out hopefully in like a week but you’re not really supposed to submit it a week before so we’ll see ahahaha
  "
911893,"
   Is this song about christian suray?
  ","
  ...
  "
911894,"
   talk
  ","
  Guysssss “These Days” comes out tonight at midnight asgdhsjsshhd so excited for this I haven’t released new music in so long 😭😭😭
  "
911895,"
   When do you think the virus will be completely defeated?
  ","
  💔
  "
911896,"
   hi everyboodddyyy 🌤
  ","
  What's going on everybodyyyy
  "
911897,"
   ❤REMINDER💙

One more day till '' These Day's""
  ","
  😁😁😁
  "
911898,"
   ✨✨✨Chat with me for WhatsApp My Honey? Im Only. I Follow U Love. 🌚🌃
  ","
  No
  "
911899,"
   Lauren, unless you want to end up giving birth to my child, you will do as I say.
  ","

   @JJboi1999
  
"
911900,"
   ✨✨✨Think of me, Missed me, need me, Follow me, Love me my bby🌚🌃
  ","
  I'm taken
  "
911901,"
   ✨✨✨Im your Hero, the best in Your world. 🌚🌃
  ","
  I don't think so
  "
911902,"
   You're welcome
  ","
  Smh 🤦🏻
  "
911903,"
   Simply doing this to try it. Salutations! 🖖
  ","
  Hello
  "
911904,"
   Hello Lauren the night owl what you still doing up? 😀
  ","
  I'm not tired
  "
911905,"
   Why is he a better cuddler?
  ","
  He smells so amazing 😍
  "
911906,"
   If the world is really round, why do we build on flat surfaces?
  ","
  Oh gosh here comes the flat earthers
  "
911907,"
   What you doing?
  ","
  Playing a game lol
  "
