,Question,Answer
391572,"
   Do you think you get more mature by getting older?
  ","
  i think maturity can somewhat be correlated with age, but moreso with the amount of experiences a person garners over time rather than the age itself.
  "
391573,"
   QUESTION #18. Do You Prefer Cats Or Dogs?  They say there are two types of people…
  ","
  i don't have a preference, haha. a year or two ago, i would have definitely said dogs. however, i've grown a liking for cats ever since moving into my new place and living with two (now four) cats. they're the sweetest and most adorable animals.
  "
391574,"
   What your friend make for you when go to her/his place ? What's your favourite dish of your friends hand ?
  ","
  i don't usually go over my friends' houses. pre-COVID, we simply met up at a bar or restaurant.
  "
391575,"
   What's your favourite cake ? Like I am into chocolate cake or chocolate mousse cake ?
  ","
  the only cake i eat is cannoli cake.
  "
391576,"
   What's your place from your country ? Like sea,restaurant,garden etc
  ","
  my favorite places in the united states are the beach and the mountains.
  "
391577,"
   What's the most spiciest food you ever ate in your life ? Like I made ghost pepper-garlic-salt-pepper-lemonzest steak ?
  ","
  probably jamaican jerk chicken, haha. it was really good, though.
  "
391578,"
   How tall are you ?
  ","
  i'm five feet tall.
  "
391579,"
   Do you get difficulty in brooming n mopping floor by ur self or you manage it .don't consider it difficult task ?
  ","
  nah, it isn't difficult for me. i use one of those wet swiffers for the floors in the kitchen and bathroom once or twice a week, and it does the job pretty well.
  "
391580,"
   Hello, do u like Amy Winehouse?
  ","
  i know a few songs by her that i like, yeah.
  "
391581,"
   Happy Saturday! I hope you have a wonderful weekend ?
  ","
  happy saturday !! i hope you have a great weekend too. :'))
  "
391582,"
   Whats your dream car?
  ","
  i don't have a dream car, haha. i'm content with the car i have now, especially considering now that i paid off the entirety of my loan.
  "
391583,"
   Would you accept a $30k/week job offer where you get paid to sit in a pitch black room and do nothing for 8 hours a day?
  ","
  definitely not, i would fall into a deep depressive state. it wouldn't be good for my mental health. i need a job that stimulates my mind and keeps me busy every day.
  "
391584,"
   What are you doing?
  ","
  answering questions on askfm, sipping some coffee, and i'm thinking about booting up my laptop so i can answer questions faster/more easily.
  "
391585,"
   Good morning
  ","
  good morning — do you have a question?
  "
391586,"
   how are you
  ","
  i'm doing well!! i had a really fun paint night with my roommate's girlfriend last night while we drank wine. i woke up maybe an hour ago and just had breakfast and now i'm sipping on an iced coffee. :'))
  "
391587,"
   Did you use a reference for this?
  ","
  no, everything was freehand.
  "
391588,"
   Wow wow Leigh I love this! So beautiful!
  ","
  ahh, thank you !! ♡
  "
391589,"
   You're welcome! How did you learn how to paint like that? I am terrible at painting, but I'd love to learn. ? Just a suggestion, you should share your art, you'd be a good artist! ?
  ","
  i've been involved in art since i was a young child, so it's something i've always experimented with. the background is pastels and the silhouettes are acrylic paint.
  "
391590,"
   Wow, you are a super talented Leigh!
  ","
  aw, thank you !! i'm not too thrilled about how it came out, but it's the first time i've painted in months.
  "
391591,"
   What do you do when you are extremely bored
  ","
  i got back into painting tonight. :'))
  "
391592,"
   Owww nice tall ? what is your bra size ?
  ","
  i don't talk about that sort of thing on the internet, lmaoo.
  "
391593,"
   Ohh do you have more wine for me ? What is your tall and weight ?
  ","
  i have no idea how much i weigh, lol. i've been terrified to weigh myself so i haven't in over a year. i'm five feet tall.
  "
391594,"
   Good your pic is very nice. What are you doing?
  ","
  drinking wine.
  "
391595,"
   Yes of course and I want to talk if you want. How old are you?
  ","
  as my bio indicates, i'm 28 years old.
  "
391596,"
   Hi dear
  ","
  hello — do you have a question?
  "
391597,"
   How do you keep your self up to date in fashion ? ?
  ","
  i don't. i don't care about fashion, lol.
  "
391598,"
   Are you a Star Wars fan? Do you have a favorite character? Maybe even a favorite quote / scene? ?✨?
  ","
  fun fact ; i've never seen any star wars movies before.
  "
391599,"
   What was the stranger doing in order to get you angry? ?
  ","
  i blacked out that night, so i honestly don't remember. LOL.
  
  i just know my friends were telling me the next day how i almost got into a fight, i'm assuming someone bumped into me and didn't acknowledge me or something stupid like that. lmao.
  
  however, i *do* remember standing outside smoking a cigarette ranting and raving how i wanted to fight someone and everyone was so alarmed because i'm usually a non-violent person.
  "
391600,"
   It has the complete opposite effect with me haha ?
  ","
  my roommate loves whiskey because he becomes so incredibly happy and giddy. but it never sits well with me mentally. the last time i went out and had whiskey sours the whole night, i almost got into a fight with a stranger at the bar. lmaoo.
  "
391601,"
   Do you judge people by the way they type in texts and such? ⌨ Is there any ""way"" of typing that annoys you? ?
  ","
  nah, the way people type doesn't annoy me at all. as long as it's coherent enough for me to understand it, then it's fine by me. i'm not one to judge someone's style of typing/texting on the internet.
  "
391602,"
   How did you meet your best friend? ?
  ","
  my best friend and i met in middle school. we sat at the same lunch table and everyone was talking about music, and we discovered we both loved the same band. it sorta blossomed from there.
  "
391603,"
   What always sounds like a good idea at the time but rarely is? ?
  ","
  drinking whiskey, lmaoo. i always get irrationally angry when i have whiskey.
  "
391604,"
   Where do you always go to have fun?
  ","
  well considering my area is still somewhat in lockdown, currently nowhere. there is indoor seating in restaurants and bars now, but i definitely do not trust that at all.
  "
391605,"
   If you got a chance to visit haunted house just to experience what happens there ? Will you
  ","
  definitely not, lol. i'm intrigued and also terrified of the paranormal.
  "
391606,"
   Do you have a favorite anime character if so PAP
  ","
  i don't watch anime, so no.
  "
391607,"
   Who is your favourite YouTuber whose channel video do you watch ?
  ","
  i normally watch gaming videos, such as achievement hunter, markiplier, and game grumps. i also like buzzfeed unsolved and various comedy pieces.
  "
391608,"
   Leather vs denim jacket what do you like more
  ","
  leather, i've never owned a denim jacket before.
  "
391609,"
   If you ever create YouTube channel what kind of videos will you post
  ","
  probably gaming videos of my recorded sessions (maybe with a mic and facecam).
  "
391610,"
   How's the weather in ur city ? It's pretty hot in my country
  ","
  hot and humid.
  "
391611,"
   How do you kill time while travelling ?
  ","
  listening to music, and if i'm riding with a friend or two, i'll just talk to them the entire time.
  "
391612,"
   You have on Instagram
  ","
  i have an instagram, but i don't give out my username.
  "
391613,"
   Hi ? leigh
  ","
  hello — do you have a question?
  "
391614,"
   Will you be strict parents in future or you will b friendly parent give too much freedom to ur future child ?
  ","
  i don't believe i even want children.
  "
391615,"
   What's you do when you feel bore and alone?
  ","
  scroll through social media and talk to people online and/or text a friend.
  "
391616,"
   What home remedies do you use to save your self from corona virus 

Like intake lots of lime juice for strong immunity ?
  ","
  i've just been washing my hands after coming back home from being out and putting the clothes i wore immediately in the hamper.
  "
391617,"
   What do you enjoy doing the most?
  ","
  lately it's been drinking and sleeping.
  "
391618,"
   What do you like about your country ?
  ","
  the natural beauty of the environment.
  "
391619,"
   So we'll not become friends i need good friends
  ","
  that doesn't sound like something that concerns me.
  "
391620,"
   Honesty hour?
  ","
  i'm always honest, lol. it wouldn't be any different from the rest of my answers. and i don't answer sexual questions either.
  "
391621,"
   July 4th ?? soon. In what ways are you proud to be American
  ","
  i'm not proud to be an american, lol.
  "
391622,"
   89. have a beautiful day ✨
  ","
  aw, thank you !! i hope you do too, lovely. ♡
  "
391623,"
   What's your fav casual outfit ?
  ","
  sweatpants or leggings and an oversized tee shirt or tank top.
  "
391624,"
   Can you ask me bunch of questions
  ","
  i don't generally ask people questions.
  "
391625,"
   Which gemstone do you use for protection n for positivity 

Like I wear black tourmaline it removes negative energies whatever stick on my body n I feel light
  ","
  i don't wear any jewelry.
  "
391626,"
   What do you do for strong healthy hairs  like  I apply various oil on my hairs +take various supplement n added lots of fruits n vegetable salad in my diet ?
  ","
  i've been taking biotin lately, but that's all.
  "
391627,"
   What is an act of kindness you were shown that you will never forget?
  ","
  video response because why not ~~
  "
391628,"
   What's anything you'd do more often if you had the time? ?
  ","
  play video games, i suppose. i haven't had the motivation to do that even though.
  "
391629,"
   Zac Efron or Dwayne Johnson?
  ","
  zac efron, solely due to his portrayal of ted bundy in ""extremely wicked, shockingly evil and vile.""
  "
391630,"
   What's your favourite way to stay fit? Why's it your favourite? ?️ ? ?‍♀️ ?
  ","
  i used to run on the treadmill, but those days are far and few in between.
  "
391631,"
   Do you think Tarot cards can be real?
  ","
  i've never had a tarot reading, so i'm honestly not sure.
  "
391632,"
   Is it normal for someone w bpd to be affected by something that didn't even happen to them personally? Like I'll put myself in the other person's shoes that had the negative interaction (even if it insignificant) & feel like total shxt on their behalf. Or is that just being an empath? /:
  ","
  i'd think that relates more to being empathetic towards others than a BPD thing.
  "
391633,"
   body pap
  ","
  evidently you didn't understand my last response.
  "
391634,"
   body confident pap
  ","
  i'm not confident in my body, so no.
  "
391635,"
   Are you an introvert or an extrovert?
  ","
  i'm mostly introverted, but i'm extroverted around small groups of friends.
  "
391636,"
   Drop a PICK of anything you want...
  ","
  from earlier today ~~
  "
391637,"
   What's your skin care regime ?
  ","
  i don't have one.
  "
391638,"
   What do you do for staying positive ?
  ","
  confide in my friends and receive encouragement from them, focus on my job, and take part in my favorite hobbies.
  "
391639,"
   If you ever write a script for movie what will you write
  ","
  i can't even think of a cohesive plot for a book i want to write, let alone a movie script.
  "
391640,"
   Whats the last movie you watched?
  ","
  i watched ""my cousin vinny"" last night.
  "
391641,"
   If you could give advice to your younger self what would it be?
  ","
  keep pushing forward, because you're going to eventually get to a point where you won't be ab*sed anymore, and you're going to feel as if you've started a new life. this pain is only temporary.
  "
391642,"
   How do you define “smart”?
  ","
  having knowledge in a specific area.
  "
391643,"
   It's World UFO Day! What's the first thing you'd ask an alien?
  ","
  i'm watching comedy videos & drinking, ask me questions ~~
  "
391644,"
   On scale 1-10, how awkward are you?
  ","
  i guess it depends on how i'm feeling that day, because some days i'm more confident than others. it probably ranges from 5-8 or so, haha. IRL, i'm extremely socially awkward.
  "
391645,"
   Who inspires you? ?
  ","
  my friends inspire me. they're all strong individuals who have endured a lot of hardship, but have also worked so hard to get to where they are now despite those struggles.
  "
391646,"
   What's anything you’ve never done that you’ve always wanted to do? ?
  ","
  travel to new zealand and see the shire.
  "
391647,"
   One personal trait you like having?
  ","
  creativity. when i have the motivation, i can be fairly creative whether it's in writing or some other form of art.
  "
391648,"
   What is happiness for you? ?
  ","
  i've been content at the most, but never like... genuinely happy, in a sober context. i've been joyful when i'm not sober, but when i am sober, the most i can feel is just a sense of neutrality.
  "
391649,"
   What is one thing that you have learned so far this year?
  ","
  it's perfectly valid to set boundaries with others when they're asking too much of you, and you shouldn't feel guilty for focusing on yourself instead of other people.
  
  often times when people are in toxic relationships (whether romantic or platonic or with a family member), they feel obligated to appease to them and do their every whim, especially if the person in question is demanding or manipulative or just difficult to be around. it's perfectly okay to distance yourself from that person because you need to preserve your own well being.
  "
391650,"
   What do you know well enough to teach to others? ?
  ","
  i'd say grammar and creative writing, but i've never been a good teacher at all. most of my knowledge about the subjects is something that comes naturally to me, so it's really difficult for me to really teach it to others.
  "
391651,"
   What would you take away from this last year of your life?
  ","
  2020 was a dumpster fire, as was the latter half of 2019. for me at least, it's basically been one inconvenience after the other and a lot of breakdowns.
  
  what i take away from all of this is, focus on yourself first and foremost and try to guarantee your own happiness. take each day as it comes and try not to focus so often on the past or the future. be mindful of the present moment and take time out of every day to ensure that you're doing okay.
  "
391652,"
   What would you say is your greatest strength? ? ?
  ","
  my compassion for my friends.
  "
391653,"
   How to tell if he's falling out of love with you?
  ","
  i think it varies depending on the person, because people behave in different ways.
  
  however, universally i think there would be increasing distance between you two (both emotionally and physically), a lack of effort put into the relationship, and just an overall lack of ""spark"" in the relationship that used to exist. they may feel as if the relationship is at a standstill and no one is moving forward.
  "
391654,"
   What is the worst excuse you've ever heard?
  ","
  ""it's just how i was raised.""
  
  when it comes to any sort of toxic or inappropriate thoughts or behavior, the fact that you may have been taught to do/think so by your family can be an *explanation* but not an excuse. people have the ability to take accountability for their thoughts and behaviors and unlearn toxic mindsets.
  "
