,Question,Answer
450576,"
   well, their loss lynds
  ","
  we know this
  "
450577,"
   What's the last picture you took which you're really proud of? Showcase it perhaps? 📸🤩
  ","
  I haven't been taking pictures much.
  "
450578,"
   My bad:p
  ","
  all good
  "
450579,"
   Hot tub ana a glass of wine! Relaxing
  ","
  could be
  "
450580,"
   aw, maybe they were shy etc think you would be a kind gf you care about people
  ","
  Not sure shyness really played a part 🤷🏼‍♀️ just wrong people for me? who knows. I sure do ;)
  "
450581,"
   You look amazing in all of it
  ","
  aw thanks
  "
450582,"
   LSt time you went swimming
  ","
  I went in the pool yesterday for a moment. Freezing! Its around 40-50. So glad the hot tub was there to save me
  "
450583,"
   did you have bf when you were a teen
  ","
  Yes but they never really went anywhere with them. Nice people but ""bad"" relationships I suppose.
  "
450584,"
   Do you have a preference as to what you want bought from it
  ","
  No. Anything would be fine. Nobody needs to get me anything either. Happy either way.
  "
450585,"
   Do you still have the strawberry bikini?
  ","
  It was cherries, not strawberries.
  "
450586,"
   When you write / wrote essays and such for school, college etc., how quick are /were you at actually getting the words and ideas in your mind on paper? When do / did you usually hand it in? 📝💻
  ","
  Decent amount? The conclusion part was always the hardest for me.
  
  When its due...
  "
450587,"
   Do you know who Isaiah Maxwell is?
  ","
  I'm sure someone has mentioned them before.
  "
450588,"
   Wishlist?
  ","

   http://amzn.to/2mQK30H
  
"
450589,"
   I'm getting a small sharp pain in my toe I think it's because I'm hungry
  ","
  Seems odd. Have a nice meal
  "
450590,"
   Would you rather have a very long, boring life or a really short, exciting life?
  ","
  Neither. Long and exciting. Some dull parts too :p
  "
450591,"
   have u ever thinking to learn how to learn ?! if so tell me some of your tips thanks in advance
  ","
  You just do it? Take in whatever information thay comes to you. Question the ""they"" concept.
  "
450592,"
   What do you wish your phone could do?
  ","
  Teleportation
  "
450593,"
   When did you last take a nap?
  ","
  I'm not much of a napper. I can fall asleep again but yes.. def not a proper nap.
  "
450594,"
   Who do you admire on here as a person?
  ","
  Most of the ones I follow for different reasons
  "
450595,"
   What would the exact opposite of you be like?
  ","
  Hahahaha
  "
450596,"
   Is Maxwell named after someone
  ","
  No
  "
450597,"
   What is prohibited in your country?
  ","
  me lol
  "
450598,"
   Do you prefer Instavideo or Vine?
  ","
  Ig
  "
450599,"
   Still got cash app?
  ","
  Yes
  "
450600,"
   What would you name him/her?
  ","
  no idea. don't have a new toy atm
  "
450601,"
   Would you ever consider getting Maxwell a brother😈😈
  ","
  Or sister :p
  "
450602,"
   Based on the release date,who is the oldest disney princess?
  ","
  I'm not going to look for all the dates.
  "
450603,"
   30 min break
  ","
  👀
  "
450604,"
   Are you health conscious? 🥗
  ","
  Yes but sometimes have off days or I eat more keto friendly stuff than is actually necessary:p
  "
450605,"
   Have you been in situations when you put money 💸 in your pocket, forgot about it and then found it later? Were you glad to find it? 🤑
  ","
  Why would someone be upset over that???
  "
450606,"
   wdym
  ","
  🙃🖕🙄
  "
450607,"
   can i see
  ","
  if you want to die
  "
450608,"
   What songs would be played on a loop in hell? 😈🎶
  ","
  Metal ones? Angry growling/screaming 🔥
  "
450609,"
   usin maxwell
  ","
  that brings me orgasms, not comfort.
  "
450610,"
   Do you ever traveled? Where have you gone?
  ","
  Many different US states.
  "
450611,"
   What does comfort mean for you?
  ","
  Hugs, massages, fuzzy socks on cold days, books, being under covers, comfort foods, music and much more brings me comfort.
  "
450612,"
   who that
  ","
  My old dog from childhood.
  "
450613,"
   actually i didnt moisturize my body using good amount of lotion after I took a shower.
  ","
  Same
  "
450614,"
   next 4 days are expected to be sunny.
  ","
  We'll see 🔥
  "
450615,"
   can't complain àbout coldness if i have wool gloves.
  ","
  Smart
  "
450616,"
   if  someone asks u a question and u don't know the answer while u MUST know it what are u going to do?
  ","
  Look it up.
  
  Ask if they know the answer
  "
450617,"
   No fucking shit
  ","
  lol
  "
450618,"
   What is your favourite weakness
  ","
  What if it's a strength too?
  "
450619,"
   yes
  ","
  Did he give your dog a dogbone?
  
  Mine once got maced :(
  "
450620,"
   here?
  ","
  Perhaps
  "
450621,"
   As in?
  ","
  figure it out
  "
450622,"
   You know how it is you can want to see a girl's t*ts forever and ever, but once you see them you're like 'meh' and never think about them again?
  ","
  Can't relate.
  "
450623,"
   Ever go in public without a bra
  ","
  Ever seduced the mailman?
  "
450624,"
   I hate FOX NEWS even more.
  ","
  false news
  "
450625,"
   She responded: 

“I know I already had one this morning and then we just went swimming and I was going to do it another day. But yeah, I can take a shower if you would like me to.”
  ","
  Awesome. I'll alert CNN
  "
450626,"
   فاضي شويه نشرب قهوه ف حته بعيده ؟ ❤️🍁
  ","

   أنا لا أشرب القهوة كثيرا. إلى الأبد الآن
  
"
450627,"
   I wanted her to take a shower.
  ","
  must have been a while
  "
450628,"
   what’s something that was once important but is now becoming less and less relevant?
  ","
  This site
  "
450629,"
   hii
  ","
  Yo
  "
450630,"
   Do you think she would want to reenact a day at my daycare with me?
  ","
  no
  "
