,Question,Answer
423756,"
   why do feminists believe that it's not okay to beat up a girl but they say nothing when it's the other way around?
  ","
  i don't personally know anyone who's a feminist and thinks that way. that would be entirely hypocritical.
  "
423757,"
   How's your day going? What hand you done?
  ","
  my day is going fairly well, thank you for asking ~~
  
  i haven't really done much today, tbh. i slept over my boyfriend's house last night, so we spent the morning sleeping in, drinking coffee together, and chilling out before he had to go to work. i stopped by starbucks on the way home.
  
  presently, i'm sitting at my laptop and attempting to write an essay about chester bennington and his influence on me when i was growing up. it's been difficult, but i'm hoping to finish it tonight or tomorrow.
  "
423758,"
   Neymar or Gareth Bale?
  ","
  i was going to keep this a secret until thursday, but i can't hold it in because of how much it means to me, but there's an 85% chance of me getting a linkin park tattoo this week, memorializing chester bennington.
  
  it's going to just be a small logo with some color splashed behind it, but i feel like i need to do this. chester was too much a part of my childhood and part of the reason why i'm alive today to *not* do something for him.
  "
423759,"
   Thoughts on girls which wear Eye contacts (color lenses to change eyecolor)? Do u think it's right for boys wear eye contacs?
  ","
  why wouldn't men be allowed to wear colored contact lenses... ??
  
  it doesn't bother me what someone else decides to do in order to modify their body. if it makes them happy, then i see no reason to make a fuss over it. let people live the way they want to live.
  "
423760,"
   OOTD pic
  ","
  i love this muscle tank.
  "
423761,"
   Is this sentence grammatically correct? ""If my parents didn't meet on that cold night of december '98, I would have never been born""
  ","
  i would recommend saying ""in december of '98"" because to say ""of december '98"" would be to infer that december is a day, not a month.
  "
423762,"
   When do u use ""Men"" and when ""Man"" and when ""Woman"" and when ""Women"" and whats the difference between ""Ms"" and ""Mrs""
  ","
  'men' and 'women' are the plural forms of 'man' and 'woman.'
  
  'ms' generally refers to a woman who isn't married while 'mrs' refers to a woman who is married.
  "
423763,"
   Where are u atm?
  ","
  i'm currently in starbucks, actually.
  "
423764,"
   Do you have Tattoos or do you want a Tattoo?
  ","
  i have five tattoos and i'm getting my sixth tattoo this upcoming thursday.
  "
423765,"
   Age?
  ","
  i'm 25 years old.
  "
423766,"
   How do you take your anger out
  ","
  venting, crying, screaming, chain-smoking, binge-drinking, etc.
  "
423767,"
   What annoys you more than anything?When people try and small talk me it irritates me..
  ","
  it irritates me when people attempt to talk with a mouth full of food. it's absolutely disgusting and unnecessary. shut your damn mouth for two seconds and wait to swallow your food, you fucking animals.
  "
423768,"
   Creative folk! (or anyone who likes art in any form really): How do you get yourselves out of artistic rut? In the sense, how do you ever overcome a creative block, or go about changing what you'd consider to be ""your style""? If this isn't applicable, how do you go about getting past a mental block?
  ","
  even though it's incredibly difficult, i've found that the most reliable way to get over a creative rut is to powerhouse your way through it. keep on creating, even when you don't necessarily feel the inspiration. if every artist only did art when they felt inspired, there would be a lot less art in the world today. a lot of what encompasses art is dedication to the craft and the discipline to remain consistent at that craft regardless of how you feel that day.
  "
423769,"
   Do you ever donate any of your old clothes?
  ","
  usually once or twice a year, i'll go through my closet, separate the clothes that i don't like/don't wear anymore, and donate them to the salvation army.
  "
423770,"
   Why are trans people like. Facing alarmingly high mental health and physical health issues as well are disturbingly low life expectancies in AMERICA where everyone is supposed to be equal. I suppose it's better than how LGBT people in Africa are treated but jesus
  ","
  the whole ""everyone is equal in the US"" concept is a lie because people who are trans or gay face a hell of a lot of prejudice on a daily basis for simply being who they are. there are a lot of bigots who exist in this country, and there's even a lot of legislation that doesn't ensure that gay and trans people have the same rights as cis and straight people.
  "
423771,"
   What do you own too much of?
  ","
  unused medication. i probably have about 6-7 bottles of pills just laying around in my room from when i was on trials of different medication to try to curb my symptoms of depression and anxiety. i really should get rid of them for my own safety, but i haven't done so yet.
  "
423772,"
   What's your plans for the weekend?
  ","
  well, i spent the morning running errands because today is my father's birthday, so i went out and picked him up a birthday gift as well as a cake for dessert. i also stopped at the deli to pick up breakfast for my parents.
  
  i'm spending the afternoon by answering questions on askfm as well as writing the rough draft of a new personal essay i'm working on. i'm currently outside in my backyard on my laptop with a glass of iced tea, which has been really relaxing. i get too distracted when i try to write inside.
  
  i have no plans for tomorrow (sunday), but i'm probably going to focus on finishing my essay and having it edited so that i can publish it monday morning.
  "
423773,"
   What are some things you're hoping to achieve in the future?
  ","
  i would like to eventually be a published author, whether it's a book of personal essays, a fiction novel, or a book of poetry. it's always been my dream to be a published writer.
  "
423774,"
   What is hell to you?
  ","
  hell was my childhood. no matter what i experience now, it will never be as bad as what i went through when i was a child and a teenager, and in that realization is growth and strength. i can find the strength in me to continue battling on because if i can survive my past, then there's no reason for me not to survive what lies ahead.
  "
423775,"
   What’s the coolest thing people can learn from you?
  ","
  i'm writing a personal essay about chester bennington's death and how he impacted my mental health during a traumatic time of my life.
  
  if anyone would like to read the essay when i'm done, please like this answer. ?
  
  i'm writing this essay for myself, but i'd also be interested in knowing how many people would potentially want to read my writing in light of this difficult time.
  "
