,Question,Answer
5364,"
   *Is about to knock on your door in order to deliver some supplies* *Hears what's going on inside* *Starts to turn around and leave XD*
  ","
  *I don't blame the carrot for leaving either, Reaper is pretty inappropriate and he doesn't care who hears him*
  "
5365,"
   *Geno is actually tired enough that he does fall back asleep, even with the argument mere feet away*
  ","
  ...*Reaper didn't think that would actually work and it has him worried that Geno did fall asleep despite their arguing*..
  
  ...Geno?
  "
5366,"
   who's shouting anyway?
  ","
  Just the swap version of me having a hissy fit, you can go back to sleep Love, you need it anyway
  "
5367,"
   He better not have!!!
  ","
  *Reaper just laughs* Why? I don't see the problem here
  
  *Mod is facepalming*
  "
5368,"
   ugh why are people shouting *whelp someone got woken up*
  ","
  Hey sleepy head, saw you were curled up to Death~ *He winks, motioning to the stuffed animal Geno was hugging* you can go back to sleep if you need it Love~
  "
5369,"
   You idiot!!! If you weren't  injured I'd kick your  #ss!!! *pissed midget *
  ","
  Pfft, aw come on, I bet your Holo would do the same for grandkids
  
  *Oh God--*
  "
5370,"
   You told your kids about what you do in ##### ?!Geno would be so disappointed ! I am! And I'm not even your husband technically..
  ","
  Relax, it's not THAT bad, besides, if we're ever getting those grandkids they need to know about it, don't they?
  
  *BAD REAPER*
  
  I don't think Geno would mind~
  "
5371,"
   do not ever let Geno find out the sex stuff you have taught your kids, he would freak
  ","
  ..Did one of our kiddos say something? *Reaper seems annoyed*
  
  ..I wasn't planning on telling Geno about it, at least not until we had our first grandkid
  
  *Mod facepalms*
  "
5372,"
   Reaper? You awake?
  ","
  Yeah, why? *Reaper rubs his eye sockets as he looks over at Harvest* I'm just here watching Geno, something happen?
  "
5373,"
   I thought that by this time in my life, I'd...
  ","

   @DontcallmeSans
  
"
5374,"
   *Geno is deeply asleep, he's hugging the Reaper plush he was given for his birthday*
  ","
  *Aw**Reaper was still sound asleep right with him and had his arms wrapped around Geno, he's gonna tease him when he wakes up and sees the plush*
  "
5375,"
   A bit late for that, I'm pretty worried. *he looks freaked, a hand gripping at his rib cage  above his fraction of a soul*
  ","
  L-Love, calm down, I promise you I'm okay--*Reaper then holds Genos other hand* look at me.. I'm still here with you.. you don't have to worry yourself to Death..
  
  We're okay as long as we BOTH get some rest, okay? I've been worried about you too, you know..
  "
5376,"
   *Geno's now shook for totally different reasons* You, anyone else would be dead or dust or what were you thinking!?
  ","
  *Reaper sweats a bit*
  
  That's the thing..I wasn't thinking Love..  ..and..well..your not far off the mark..*he points to the IV hooked to his Soul, Geno might pull one of Reapers numbers at this rate*
  
  ..n-not that I'm gonna dust-- you don't have to worry-!
  "
5377,"
   Wait you had HOW MUCH Bleach?!!?
  ","
  *Well that definitely shifted things*
  
  ..Y-yeah..they said it was enough to kiII a entire army of humans--*Reaper then realized he said all that information right beside Geno..and to Geno*
  
  ..Sh-t..
  "
5378,"
   *Geno pulls Reaper into a tight hug, this clearly shook both of them*
  ","
  ..*Reaper then nuzzles Geno, he's trying to be the calm one for them both*
  
  ..It's okay Love..
  "
5379,"
   Reaper, calm down, Geno trusts you, completely, that's why this nightmare startled him so. He's not afraid of you, he never was, never will be.  You having a breakdown won't help anything, please, try to calm
  ","
  I-I'm trying to..just..after everything that's happened.. *Reaper then wipes his tears with the sleeve of his robe*
  
  ..I was really s-scared there for a minute.. that m-maybe he really believed.. ... .. ...sorry... m-maybe some of that bleach is still in my system.. I did drink about..20 cases..full.. I had Grillby order them in his bar.. I threatened to reap him if he didn't do it..
  
  ..I haven't been thinking clearly since then..
  "
5380,"
   You won't, it, it was just a nightmare.  I shouldn't have said anythiing
  ","
  *Reaper tries to calm himself at least enough to where he can be the comforting one to Geno..he's the one who had the nightmare here*
  
  S-sorry.. guess I didn't g-get everything.. out of my system yet..  just, it's okay Love.. you know I would never hurt you..we both know that.. it's just a nightmare.. it's not like that'll ever happen...
  
  *he holds out his arms for a hug*
  "
5381,"
   No of course not, *Geno looks at him eye wide, realizing Reaper was taking this personally* that's why it's so damn frightening though, precisely because it's something that would never happen
  ","
  *Reaper was afraid for a moment that Geno actually became scared of him*
  
  ..S-so..your not scared of me..? Geno.. you should know.. I would do everything I can to protect you..
  
  ..T-this.. *he points at his neck* only h-happened..cause I was scared I'd lost you..when.. you weren't in limbo anymore.. it.. it scared me to Death.. I wasn't sure what to do..I thought it would g-give you a chance to not be in pain anymore and t-to be happy but..it also..m-made you able to die.. and..if anything happened..I wouldn't ever see you again.. I didnt want to go back to how it was before I met you..and I didn't want to lose you either..
  
  *Oof the God seemed to take Genos nightmare worse than he did, he was trying to comfort his Tsundere but ended up working himself up instead*
  "
5382,"
   Heh... it would have been easier to deal with if it was just my memories... this was.... ... ... in it I watched you k!ll me....
  ","
  ..*Reaper was beyond shocked to hear that, shocked and hurt..*
  
  ...Geno...you don't..you don't really believe I would...? You can't...
  "
5383,"
   I... I really don't...
  ","
  It was that bad..? If it's about your timeline again.. just know you aren't there anymore Love..nobody from there would want you beating yourself up over what happened either..it's not like you could control what Frisk did..
  "
5384,"
   Here, where's here *it takes a little while for him to calm enough to figure out he's just in bed* Oh... then it was.... that was one hell of a nightmare *he looks down at the foor*
  ","
  Geno..*Reaper then gently grabs one of his hands*.. you ..wanna talk about it..? It might help you if you did...
  "
5385,"
   Ngah- *being shaken awake might have been a bad idea, his lone eye darted around looking for an attacker* What, where, how?
  ","
  Love..?? *Reapers lone socket was filled with worry when he saw Geo bolt up and scan the room for some sort of danger*
  
  ..H-Hey, hey, your right here..
  "
5386,"
   *Doesn't seem like the words are reaching him, probably better to just be there with him*
  ","
  *Despite the fact it didn't seem like words were reaching him, it didn't stop him from continuing to try and he even starts shaking Genos shoulder a bit hoping to wake him out of it*
  
  Geno? Hey..can you hear me?
  "
5387,"
   *Geno fell asleep fairly quickly, but from the sounds of it he's having nightmares about... someone dusting*
  ","
  *Oof**Reaper pauses when he hears Geno sounding as though he's having a nightmare of some sort, he doesn't know what it was about but he can take a guess..*
  
  Love..? H-hey..calm down..your not back there anymore.. your off the save screen and your with me now..
  "
5388,"
   ...what would you do if Geno ever tried leaving you
  ","
  ..This..wasn't proof enough..? *Reaper points at his neck* ..I-I couldn't handle it if Geno..
  
  ..I can't..*he starts tearing up against the back of Genos hoodie*
  
  ...D-don't take him from me...please..
  "
5389,"
   Because she's standing right behind you -__- Frisk: *Whispers into your ear* Give me a hug, damnit
  ","
  *That actually frightened the Death God and he nearly flops out of bed*
  
  You have a Death wish kiddo!? If you touch me, there's a 50/50 chance it might kiII you!
  
  *They don't technically have ears but I would imagine they have ear holes*
  
  Besides that..I'm not exactly the hugging type...
  
  ..I'm gonna guess this is how she died..she was a idiot
  
  *Like you?*
  
  ...Shut up mod!
  "
5390,"
   I... fine
  ","
  Thanks Love~ *Reaper then nuzzles into Geno, happy he got his Tsundere to keep his butt in bed*
  "
5391,"
   You've also drugged me to make me stay in bed, how about we don't do either of those things *Geno actually looks visibly tired now*
  ","
  I won't need to if you actually sleep..*Reaper then plays the injured card and points at his neck*
  
  Besides..it would make it a lot better if you were resting with me..
  "
5392,"
   *Geno just facepalms*
  ","
  You know you love me~ But on a more serious note.. you need to stay in bed.. I will get up and duct tape you down if you don't, I've done it before!
  "
5393,"
   They don't even HAVE organs, you idiot -__- *When did you get here* I took my eyes off Frisk for one damn second and she ran off -.-;
  ","
  Wait...how DID you get to ReaperTale..? And why would you come knocking on Deaths door? Unless your Frisk died they wouldn't be here..
  "
5394,"
   *Geno just sighs* well are you done messing with me? I'm out of energy
  ","
  Sorry Love..I just wanted to brighten the mood a bit..*Reaper wraps his arm around Geno and lays his skull against his* didn't mean to tire you out..we haven't even been in bed long for you to get tired~
  
  *Not the time Death--*
  "
5395,"
   harvest agreed to keep an eye on the kids, why don't we go lie back down
  ","
  Hopefully he doesn't Harvest their organs
  
  *Seriously?*
  "
5396,"
   I will make sure Time kid never lets you do anything like that
  ","
  *Reaper starts laughing* Did I get under your skin Love?~ Sorry, I know it's not the time for jokes..but it's fun messing with you sometimes~
  "
5397,"
   First off Swap us is not our past selves, also, NO
  ","
  I wasn't talking about our swap versions, like what would happen if we went all the way back in time and had fun with our past selves then had fun in the present?
  
  *REAPER WTF--*
  "
5398,"
   Well not if you keep me out here talking you dork
  ","
  I might be a dork but I'm YOUR dork~
  
  *Reaper then ""walks"" with Geno back to their room*
  
  I wonder what would happen if we made out with our past selves
  
  *WTF--*
  "
5399,"
   *Geno grabs Reaper's hand and pulls himself to his feet* come on, let's just go back to resting
  ","
  Does this mean I technically got you in bed with me?~
  "
5400,"
   Would out d3ath touch k!ll d3ath?It's a dumb question I know..
  ","
  Let's find out *Reaper then touches Harvests face lol*
  
  Hm...nope, your safe guess Death can't kiII Death either
  "
5401,"
   pfft, think you could give me a hand up
  ","
  *Reaper then offers Geno a hand*
  
  I wasn't expecting to take part in a robbery today, if only you were wearing that prisoner costume I could of said you stole my heart~
  "
5402,"
   I'm on the floor, I'm kinda holding you up
  ","
  *Reaper blushes a bit as he looks at Geno*
  
  ..I guess I can say this is a hold up now
  "
5403,"
   Sorry reaper..
  ","
  It's not a big deal, really *he winks*  it's not like you can kiII Death by slapping it in the face right?
  "
5404,"
   Yeah, I'm ok
  ","
  That's good...you need a hand up..? Uh..wait.. ..why does it feel like I'm floating without actually floating?
  
  ..Are we even on the floor??
  "
5405,"
   Right sorry old habits.
  ","
  Hey, It's fine *Reaper waves his hand dismissively*
  
  Geno would do that too if I joked around with him like that, we're good..
  "
5406,"
   fine, maybe we should both go back to bed... *Geno is holding Reaper up*
  ","
  *Reaper didn't seem to notice Geno was holding him up, at least not yet*
  
  We need to get off the floor first..sorry I fell on you Love, you okay?
  "
5407,"
   Then unsummon your scythe, please, while you still have that injury... it just makes me really uneasy
  ","
  *Reaper then unsummons his scythe as he lays against Geno *
  
  Love.. okay.. if your still that worried I won't use my magic...but that means you can't either..
  "
5408,"
   *jumps up slaps him in face*You're no better than holo you idiot.  -///-
  ","
  *Harvest might feel bad since Reaper sort of still has a neck injury, Oof*
  
  *He winces and falls back against
  
   @DontcallmeSans
  
  * N-not..that I mind..being slapped..but..could you go a little easier right now..? I sort of got hurt from being a idiot
  "
5409,"
   *Geno clinks his cheek* is your neck doing any better?
  ","
  *Aw**Reaper blushes a bit when Geno clinked his cheek,he didn't think that would work like that*
  
  Yeah, don't worry Love, as long as we take it easy it should be fine
  "
5410,"
   You're the one still on an IV here, not me
  ","
  And? *Reaper just smiles* I would give you a kiss of Death but..*he points at his neck* maybe you can scoot on over and give me one?~
  "
5411,"
   Shut up!!!*glares*
  ","
  *Reaper can't help but laugh* Why don't you make me? Well, you are technically me, maybe if your quiet I'll be quiet
  
  *lol poor Harvest*
  "
5412,"
   considering you were threatening to send one of our kids to the underworld? I think it's better if I check on them
  ","
  Hey, I wasn't really going to send them there *Reaper then heads over beside his Tsundere, dragging his IV stand along with him* If you don't work yourself to Death you'll end up worrying yourself there instead.. I can take over to give you a break
  "
5413,"
   ...*huffs  annoyed blushing slightly  aw*
  ","
  *Reaper just laughs* Pfft! What? Don't tell me your embarrassed just over that!
  "
5414,"
   a bit, but never let that stop me before. Don't worry I'll go back to bed once I check on all of them
  ","
  You know, I could finish checking on them for you so you don't have to work yourself to Death and can go back to bed now
  "
5415,"
   So I could check on our kids
  ","
  You could of waited a bit..weren't you dead tired?
  "
5416,"
   You'll have to go through me first...
  ","
  *Reaper chuckles a bit* It's kinda weird, I feel like I'm talking more to Geno than myself, you really are a lot like him
  "
5417,"
   Reaper, we discussed this, no sending people to the underworld as punishment
  ","
  Geno? *Reaper pauses when he hears his Tsundere and lowers his scythe*
  
  I was only trying to scare them Love..anyway, mind telling me why you left bed?
  "
5418,"
   I gave it to him okay?!*he grabs
   
    @GothOfDeaths
   
   *
  ","
  That explains where it came from but it really doesn't matter who gave him what, what matters is he's using that thing to hurt people and so that he learns his lesson, I think a trip to the Underworld is in order, move aside
  "
5419,"
   Why starbucks? How is that going to help you in prison?
  ","
  Think about it, sending the Grim Reaper to prison is basically giving everyone there a Death sentence, they can all die from my Death touch and the ones who are smart enough to stay away from me, can still die if I chose to go after them..not to mention I can just teleport or bust my way out with my scythe, might as well have something to drink while I'm at it
  "
5420,"
   If you could take one thing to prison what would you bring in with you?
  ","
  ..Starbucks
  
  *What?*
  "
5421,"
   *Geno is soundly asleep, and not having any nightmares it would seem*
  ","
  *Reaper noticed when he woke up, that Geno was still sound asleep, he knows he needs the rest so he'll do his best not towake him, it's goodhe isn't having any nightmares but it's also surprising that he isn't given what's happened*
  
  ..
  "
5422,"
   yeah that sounds like a plan
  ","
  We're okay Love~
  "
5423,"
   *Geno ends up laying down in bed as well* I feel like I could sleep for a week. When I woke up in the hospital and you weren't there, for a moment I feared the worst...
  ","
  ..Geno...,*Reaper then wraps a arm around him*
  
  ..Do..you remember? We made a promise that we wouldn't leave eachothers side..I don't plan on breaking that..
  
  We're keeping our happily ""Reaper After"" you hear me? I hope you don't sleep that long though..epitome of laziness or not.. that wouldn't be okay...
  "
5424,"
   *Geno gets Reaper home, he sets the god up on an IV just in case* Ok, if you stay in bed this should hopefully heal... I thought Dream had managed more
  ","
  Love..calm down..I'll be okay..*Reaper gives a slight smile as he looks at Geno through the corner of his eye*
  
  This won't kiII me.. I'm Death, remember? It's okay..
  "
5425,"
   Pretty close to *Geno changes his bandages* Maybe we should just go home, at least there you can stay in bed
  ","
  *Reaper winced a bit after his bandages were changed and he lets himself rest against Geno*
  
  ..Okay.. you convinced me.. I'll stay in bed..for a while..
  
  *Oof, he didn't mean to scare Geno to the point where he's almost crying, he won't move around for a while, he doesn't want to make him cry*
  "
5426,"
   Let me see your neck, I brought bandages with me just in case *sounds like he's holding back tears*
  ","
  .. *Reaper didn't want to but he wasn't going to say no when Geno was this worried for him.. he lowers his hand off his neck and let's Geno look at it, the bandages were starting to form a red splotch on them* ..Love.. are..are you..? *he noticed his Tsundere sounded pretty close to crying..*
  "
5427,"
   I am not happy you snuck out of the hospital while I was asleep *Geno tracked him down*
  ","
  *Oof**Reaper noticed his Tsundere was there beside him but can't bring his skull up to face him as he was currently gripping his neck with one hand and using the other to hold himself up so he doesn't end up hitting the ground*
  
  ..N-ngh.. G-Geno..?
  "
5428,"
   Reaper, maybe just stop talking
  ","
  Sorry Love
  
  *Reaper then lays himself down with Geno*
  
  Ngh.. we can just lay here a while.. and snuggle~
  "
5429,"
   Fine, but you better tell one of the doctors your neck was hurting so they can help you. *Geno just rests,*
  ","
  I'm fine Love..besides..I don't really want them touching me..I've already kiIIed about 20 of them just from them bringing me in here..
  
  *Reaper huffs*
  
  ..I had to use my hourglass and erase most their memories..and hide the bodies..
  
  *Your making this worse..*
  "
5430,"
   I'm very tired, ok? Happy I answered your question.
  ","
  Yes, I am actually *Reaper then lays his skull against Genos though he winced a bit from doing so*
  
  ..If ..your that dead tired, we are still in bed and nothing has happened for a change..you have plenty of time to rest up..
  
  I'm not going anywhere either.. so you don't have to worry yourself to Death
  "
5431,"
   I'm beyond worried about you, avoiding my question doesn't help my nerves
  ","
  You kinda avoided my question too..besides being a worry wart, how've you been holding up..?
  
  *Oof*
  "
