,Question,Answer
520308,"
   Why do you guess?
  ","
  we barely talk? He just repeats himself most times.
  "
520309,"
   What do people first notice about you, besides the obvious?
  ","
  I don't ask them?
  
  But one of my friends thought I was a b!tch 😂 like noooo
  "
520310,"
   I know... He is so lucky
  ","
  I guess ¯\_(ツ)_/¯
  "
520311,"
   Enjoy! And have a nice meal too!
  ","
  Will do
  "
520312,"
   i dont speak inglish brooo
  ","
  *English
  
  i meant to write strange XD
  "
520313,"
   Gooooood Afternoon!
  ","
  I need to shower. Going to a restaurant for my sister's birthday.
  
  10 days and 2 years difference :)
  
  welcome to the start of Dec birthdays up in here. 🎂🎉
  "
520314,"
   I want to be your king 😭😭😭
  ","
  king already called that spot
  "
520315,"
   hope they were good
  ","
  very 😈
  "
520316,"
   13
  ","
  ouch
  "
520317,"
   Uh I mean I am I thought
  ","
  How?
  "
520318,"
   I do not understand your language
  ","
  YET YOU ARE WRITING IN ENGLISH
  "
520319,"
   what re you crazy brooo
  ","
  anons can be stra
  "
520320,"
   how many times
  ","
  2
  "
520321,"
   what
  ","
  ¯\_(ツ)_/¯
  "
520322,"
   Sorry to bother you. I'll just go
  ","
  nobody is bothering me
  "
520323,"
   Stay up for a while.
  ","
  I went to sleep
  
  I woke up early but then fell asleep again 😂
  "
520324,"
   Anon you were kidding right?
  ","
  idk but they should just ask instead of dragging everyone else into it
  "
520325,"
   Have you ever been friend zoned?
  ","
  Welcome to my life
  "
520326,"
   Sorry... I'll scroll down
  ","
  Thanks :)
  
  good luck 😂
  "
520327,"
   What do you look for in a boyfriend?
  ","
  I swear I answered this same question this week.
  "
520328,"
   Actually, the anon would be committing the crime of fraud and subject to arrest and deportation for marrying just for the green card, jokes on you, anon. You played ya self.
  ","
  Right! Plus, the two days is a joke because their status would go back to being the same. buh bye XD
  "
520329,"
   Do you snore?
  ","
  more so if stressed
  "
520330,"
   What are you the queen of?
  ","
  my spotify wrapped 2018 😍
  
  I'm surprised that the Lady Gaga ones weren't higher up.
  
  The ""Try"" one makes sense since it's kind of my gym anthem lately XD I didn't expect it to be first though!
  

   https://open.spotify.com/user/spotify/playlist/37i9dQZF1EjdgikGDwIOFY?si=zg90y3fLQfiDGHbVynI2-w
  
"
