,Question,Answer
354024,"
   ternurita alguna vez te soy sincero e intentado irme, but I always return to your arms I love you, 
I do not know what to do :( help
   
    https://www.youtube.com/watch?v=q3G3MxhZrss
   
","
  AwwW.. Ternuritaa!!💕💕💕.. q triste es escuchar eso.. de q x alguna razón.. deseas irte de aquí y dejarme Solita!!.. osea pero el q digas.. q 4me es q regresas para atrás.. q lindo q sea así Nene!!💜
  
  🍎
  
  Osea pero realmente q puedo hacer??.. Corazoncito!!💕💕💕.. en 1ra te diré.. q No podría mentirte diciendo cuánto te kieroO!!💕💕💕.. xq cada q te lo digo es real.. y lo sabes bien.. hasta hoy día No solamente a Ti!!💕💕💕.. sino a todos mis lindos Amiwitos!!💕💕💕.. cada q les digo q los kieroO!!💕💕💕.. lo hago con la mano en el corazón!!.. No me Gusta mentir!!
  
  🍃
  
  Lo uniko q te podría pedir.. q cada q me leas me intentes Sentir!!.. y only así sabrías q taan Puro!!..  Real!!.. y Sincero es lo q siento x Ti!!💕💕💕.. Aaaah SuspiroO!!💙
  
  🍎
  
  🍃🍎🍃🍎🍃🍎🍃🍎🍃🍎💕🍎💕🍎🍃
  "
354025,"
   Sí tienes muchísima razón no creo que ni la mitad fueran valientes de decirte las cosas en la cara si tuvieran que quitar el anonimato pero bueno también hay personas bellísimas como tú y algunas más 💙💙💙💙💙
  ","
  Jajaja.. x supuesto q Noup!!.. Nadiee hace eso.. my Kerida Mommy de mi Cora!!💕💕💕
  
  🍁
  
  Actualmente ese tipo de Personitas!!.. No tienen el suficiente Valor!!.. como para venir y decirte en la cara.. realmente lo q Piensa y Siente!!.. xq lo uniko q desean es hacer daño.. pero tras el Anonimato!!.. xq only ahí es donde cogen Valor!!.. q Triste!!.. (((.u)
  
  🌼
  
  Te AmoO!!💕💕💕.. xq Tú eres sumamente Speciaal 4me!!💜
  
  🍁
  
  🌼🍁🌼🍁🌼🍁🌼🍁🌼🍁🌼🍁🌼🍁🌼
  "
354026,"
   Yo tambien te quiero mucho :D es bueno leer eso no? Que alguien te diga que eres importante que te quiere... te llena de energia de ganas de seguir Te quiero kass!!!! Y todo ira mejor !!! Ya lo veras
  ","
  Siii!!.. Corazoncito!!💕💕💕.. tienes toda la razón.. en decir eso.. xq No hay nada más BeshoO!!💕💕💕.. q recibir mucho Amor y Ternura!!💜
  
  🍇
  
  Dónde las buenas Vibras!!.. deseos Hermosos!!.. y muchas cositas lindas!!.. logramos recibir de esas lindas Personitas!!💕💕💕.. q nos quieren un muchoO!!💕💕💕
  
  🍃
  
  Y obvio q si las recibes.. de esas q quieres un muchoO!!.. es más q mega Geniaal!!.. y me encanta escuchar cuánto me kieresS!!💕💕💕.. xq Yo te kieroO maasS!!💜
  
  🍇
  
  🍃🍇🍃🍇🍃🍇🍃🍇🍃🍇🍃🍇🍃🍇
  "
354027,"
   Kass
  ","
  Mande mi keridoO Juan Carlos!!💕💕💕.. Sabías q te kieroO muchoO!!
  
  💖
  
  💋💖💋💖💋💖💋💖💋💖💋💖💋💖💋
  "
354028,"
   Preguntas del 1 al 10👀👀👀
1. Que tan enojad@ eres?
2. Que tan sensible eres? 
3. Que tan rudo sueles ser?
4. Que tan cosquillud@ eres?
5. Cuantos amigos de verdad tienes?
6. Cuanto calzas?
Responde cada una con un número del 1 al 10 y si quieres explicar porque (así es más interesante 😏🌚🤣)
  ","
  Preguntas del 1 al 10👀👀👀 1. Que tan enojad@ eres?.. 💋R.+.. Mmm Mmm.. podría decirse q un 3!!.. honestamente te diré.. q Ni al caso.. suelo Enojarme un muchoO!!.. tienes q faltarme al Respeto!!.. Oh meterte con los q AmoO!!💕💕💕.. para lograr hacerme Enojar!!.. soy muuy Relaxada la verdad!!.. (((.^)/💜
  
  ❤️
  
  2. Que tan sensible eres?.. 💋R.+.. Oh my God.. aquí si te podría decir q el 10!!.. No es Nadaa 4me.. más bien sería un 100!!.. jajaja.. :3
  
  ❤️
  
  3. Que tan rudo sueles ser?.. 💋R.+.. Noup!!.. Yo diría q un 2!!.. xq No Gusto pelear.. eso de irse de las manos.. es de Villanos!!.. jajaja.. ( así solíamos decir cuando estábamos little.. jajaja )
  
  ❤️
  
  4. Que tan cosquillud@ eres?.. 💋R.+.. Oh my God.. aquí si vamos x un 6!!.. xq si encuentras dónde tengo cosquillas.. me haces Explotar!!.. jajaja jajaja XP
  
  ❤️
  
  5. Cuantos amigos de verdad tienes?.. 💋R.+.. a veer.. veamos de mi Vida Real serían!!.. mis Amados Reyes!!💕💕💕.. serían 2!!.. Pelurri and Skinny otros 2!!.. Raul 1!!.. y de aquí serían:
  
   @PMM83
  
  ..
  
   @RemyCeron
  
  ..
  
   @The_Momy
  
  ..
  
   @AGUILAFAN_MX
  
  ..4!!.. en total serían: 9 lindos Amiwitos!!💜
  
  ❤️
  
  6. Cuanto calzas?.. 💋R.+.. Aouch!!.. No Sabo q es eso??.. I'm so Sorryyy!!.. Corazoncito!!.. =S
  
  ❤️
  
  Responde cada una con un número del 1 al 10 y si quieres explicar porque (así es más interesante 😏🌚🤣).. 💋R.+.. listoO!!.. Corazoncito!!💕💕💕.. ya te respondí.. me Gustaron tus Preguntitas.. Graxs!!.. \(((.^)/💜
  
  ❤️
  
  💋❤️💋❤️💋❤️💋❤️💋❤️💋❤️💋❤️💋
  "
354029,"

    @Hasse_Hauk
   
   .. PhsS!!! PhsS!!!
  ","
  Sabes??.. me pasó algo muuy curioso.. andaba x ahí en el muro.. y de repente mire tu Test!!.. y lo curioso fue q sin conocerte.. xq nunca te había mirado.. saq 10/15 puedes creerlo??.. jajaja
  
  🌻
  
  So lo cual quiere decir.. q sin saber más Nadaa de Ti!!💕💕💕.. tal parece q ya te conozco.. jajaja.. y la pregunta de los 69mill es.. te Gustaría q nos Siguieramos??.. =]
  
  🍃
  
  🌻🍃🌻🍃🌻🍃🌻🍃🌻🍃🌻🍃🌻🍃🌻
  "
354030,"
   Sedentarismo y procrastinación
  ","
  WoOW.. I think q el sedentarismo es así tipo.. como dejar todo de lado.. y No hacer absolutamente Nothing!!.. I forget si estoy en lo correcto??.. algo así recuerdo Yo!!.. aunq dudo q hagas eso.. Oh Sii??
  
  🍎
  
  Y Nadaa.. de lo otro.. honestamente jamás lo escuché.. en la Vida mía!!.. así q ignoro q sea eso??.. Anyways.. sea lo q sea.. pues me imagino la pasas mega Geniaal!!.. y al final eso es lo q importa.. q Noup!!.. (((.^)/💕💕💕
  
  🍃
  
  🍎🍃🍎🍃🍎🍃🍎🍃🍎🍃🍎🍃🍎🍃🍎
  "
354031,"
   ¿Que consejos quisieras darme?
  ","
  Mi mejor consejo 4uU Corazoncito!!💕💕💕.. sería q disfrutes de la Vida!!💕💕💕
  
  💙
  
  La pases disfrutando de tus Keridos Papitos!!💕💕💕.. los Ames y Respetes!!.. xq Ellos son lo mas besho q Diosito nos dió!!
  
  🍃
  
  💙🍃💙🍃💙🍃💙🍃💙🍃💙🍃💙🍃💙
  "
354032,"
   Jajajajaja vaya pues me voy a tener que esperar 😏
  ","
  Jajaja.. Exactlyyy!!!.. así q comienza a juntar tus 🔥🔥🔥.. jajaja.. y definitivamente valdrá la penaa!!.. xq te cuento q mis deditos están Divinos!!💕💕💕.. jajaja.. :3
  
  🍃
  
  🌻🍃🌻🍃🌻🍃🌻🍃🌻🍃🌻🍃🌻🍃🌻
  "
354033,"
   Si pero salían con medias 🙈
Quiero ver una donde estén totalmente descalzos
  ","
  AwwwW.. Ternuritaa.. Maybeee.. más adelante lo haga pero.. es obvio q lo haré tipo Secret!!.. Ok!!
  
  🍓
  
  🍃🍓🍃🍓🍃🍓🍃🍓🍃🍓🍃🍓🍃🍓🍃
  "
