,Question,Answer
547128,"
   Is it racist to only have sex and date within your race because you want to preserve your heritage?
  ","
  I suppose. Seems selfish. Can't really help who you fall for.
  "
547129,"
   Does it mean that a guy trusts you if he tears up in front of you)
  ","
  I would think some trust is there.
  "
547130,"
   And you are the rude one at no1 on the scoreboard :p
  ","
  Penis, yes :)
  
  Sorry.
  "
547131,"
   opinion on body building?
  ","
  Way too much muscles for me. Also it's not always attainable. You won't look like ____. The girls always go way too strict and can't wait to eat after the runway. There should be a healthy balance?
  
  I follow a few bodybuilders on IG.
  "
547132,"
   Spring sunrise or autumn sunset?
  ","
  I'll go with the latter.
  "
547133,"
   Erm that me on anon opps
  ","
  I figured. All good.
  "
547134,"
   Teu coração já foi magoado ?
  ","
  A vida inteira.
  "
547135,"
   Alguém mais com insónia? 😅
  ","
  Sempre.
  "
547136,"
   vc acha que ter bondade é algo pra poucos hoje em dia?
  ","
  É algo que nem todos o gostam de praticar.
  "
547137,"
   Quantos anos fazer em 2021 ?
  ","
  25 anos. I’m old af.
  "
547138,"
   Qual é a tua bebida favorita?
  ","
  Água.
  "
547139,"
   Eu já não amo mais
   
    @RuyZinhoo
   
   e só quero distância dele e quero esquecer tudo o que ele feZ e tipo ele me traiu com outra gaja e quem namorar com dele podem fazer o mêsmo e tipo ele e um mentiroso e um falso
  ","
  Triste.
  "
547140,"
   seus pais sabem fazer pão caseiro?
  ","
  Quem me dera.
  "
547141,"
   O que você acha de luzes em cabelos masculino?
  ","
  Como assim luzes? Lmao
  "
547142,"
   E atao já está tudo bebado ou ainda estão a copos de leite?
  ","
  Beber em tempos de confinamento? Lmao, no.
  "
547143,"
   Segues quem meter like neste post?
  ","
  Tenta.
  "
547144,"
   Qual é a vossa opinião sobre os médias? Acham que eles exageram bastante com as notícias que eles dizem?
  ","
  É uma lavagem cerebral autêntica.
  "
547145,"
   If you were given three things to make you happy, what would these be?
  ","
  Job, House and him with me.
  "
547146,"
   vc acredita que exista um paraíso no céu?
  ","
  Eu acredito na vida após a morte.
  "
547147,"
   Whats your phone number
  ","
  Secret.
  "
547148,"
   no seu quarto tem geladeira daquelas frigobar?
  ","
  Não, só tenho 1 frigorífico e chega.
  "
547149,"
   quando vc desanima, prefere se isolar ou conversar com alguém?
  ","
  Eu faço os dois.
  
  Ao início procuro isolamento, depois peço ajuda e apoio ao meu namorado e/ou amigos.
  "
547150,"
   Quando eu tive o meu filho, eu só tive leite até ele ter uns 3 meses, depois eu tive que gastar um dinheirao com Nan. Mais alguém passou por isso ou tem medo de passar?
  ","
  Eu não pretendo ter filhos.
  "
547151,"
   Who inspired you to be the person you are now?
  ","
  Me.
  "
547152,"
   a sua lei é ""olho por olho, dente por dente"" ou vc deixa tudo nas mãos de Deus?
  ","
  Eu não sou religiosa.
  "
547153,"
   se vc tivesse muito dinheiro, acha que doaria aos pobres com frequência?
  ","
  E não só, também ajudaria os animais.
  "
547154,"
   Ravan Bashirov
  ","
  Ah
  "
547155,"
   O que importa nesta vida são os afetos que damos e recebemos o resto é cenário
  ","
  Lol
  "
547156,"
   If you created an app, what would it be about? 🙂
  ","
  I’m always creating apps and... ugh
  "
