,Question,Answer
42912,"
   if you did something wrong, how do you prefer to be punished? 1- standing facing the corner with hands up 2- spanking 3- falaka
  ","
  I am grown.
  "
42913,"
   Wake up for Christmas
  ","
  Oh my apologies. I reread this. I read it the first time wrong. You said it correct.
  
  Considering I spent Christmas completely alone basically. I got up at I think 11:30 or 12. I have one person that lives here but they don't really speak to me much. My husband was at work until 6:30 at night. I had a visitor at 2 or 3 so I didn't spend it completely alone and then another visitor at 4:35. But if I would have woken up early I would have been alone probably for a full 8 hours.
  
  If my husband would have been here we probably would have woken up at 8.
  "
42914,"
   What do you like about yourself the most? ?
  ","
  I always no matter what I try to be fair and stick up for what is right.
  "
42915,"
   But that's ok though
  ","
  Yea
  "
42916,"
   Aye, but after all these months I've learned what you're like, and I don't regret any of it, you're awesome, no doubt about it Bella ? ?
  ","
  Well I appreciate you sticking around and being a good friend to me. It's always good to talk to you. You're so kind and supportive. You enjoy speaking to me. I enjoy speaking to you. We have funny conversations. We know when to get serious and we also know when to be there for one another when each other is upset about something. And understand one another. I consider you a good friend of mine. I appreciate you.
  "
42917,"
   Fair enough ?
  ","
  Lol.
  "
42918,"
   U welcome.. n trust me this world need people like u
  ","
  Thanks again. And you don't sound too bad yourself my friend. You sound nice, helpful, supportive and understanding. Kind.
  "
42919,"
   Enjoy your day
  ","
  Thanks. I shall
  "
42920,"
   how many nights does it take to count the stars?
  ","
  .-. Idk. Endless?
  "
42921,"
   How was your day today? ✨
  ","
  My day went okay
  "
42922,"
   What did you get for Christmas? ?
  ","
  Me and my husband both got a four-wheeler for Christmas
  "
42923,"
   What time did you get up for Christmas
  ","
  get up? What?
  "
