,Question,Answer
552492,"
   Chócalas ?? de hecho desde antes nunca podía terminar mis tratamientos, antes tenía que usar como una placa ? desde el principio quise brackets por lo mismo ??? pero ahora ya ni sé jajaja es horrible y los odio también ?
  ","
  Since I was a children, I really hate dentists. I’m 23y and I always need company to go there. ?
  "
552493,"
   ???
  ","
  Panik
  "
552494,"
   Ayer me ausente, tuve que ir al dentista? ¿Les gusta ir al dentista, cada cuánto tiempo asisten a revisión? ??

¿Tienen algún tratamiento para sus dientitos? ?

Yo uso brackets y cuando voy me pongo nerviosa!! ??
  ","
  I really hate dentists. ?
  "
552495,"
   I'm new here. Care to welcome me?
  ","
  Welcome to Ask.fm. ?
  "
552496,"
   Hola? ¡buenos días! ??✨
¿Cómo estás personita bella?

Paso a desearte que tengas un maravilloso fin de semana!! ???Seamos locos y raros ???? existen muchas personas aburridas y amargadas.?
  ","
  Thank you. ?☀️
  "
552497,"
   muito fake vc
  ","
  Fui apanhada.
  "
552498,"
   have you received 5000 coins in askFM
  ","
  No! :(
  "
552499,"
   ? Espaço livre ?
  ","
  No Drama LLama?
  "
552500,"
   Na sua opnião o amor deve ser provado ou demonstrado ?
  ","
  Deve ser reconquistado todos os dias. ☀️
  "
552501,"
   ? Espaço Livre ?
  ","
  Friday already... how time passes fast.
  "
552502,"
   Bom dia!!! Que você tenha uma ótima sexta feira e um excelente final de semana!!!
  ","
  Boa tarde.
  
  Obrigada e igualmente. ☀️
  "
552503,"
   Dormiu bem?
  ","
  Dormi, sim.
  "
552504,"
   Já estou quase a ir outra vez para o estágio e hoje tenho a reunião relativamente ao estágio. E ainda bem que estás bem ?
  ","
  Ena, coisas importantes?
  "
552505,"
   Juegas PUBG ?
  ","
  No.
  "
552506,"
   If people had a warning label, what would yours say?
  ","
  Think before you speak.
  "
552507,"
   Would you rather be tickled for 10 minutes or trapped in a room with spiders for 10 minutes? Why?
  ","
  None.
  "
552508,"
   Buongiorno?✨
  ","
  Good morning. ☀️
  "
552509,"
   Do you prefer to take showers or baths? Why? ? ? ?
  ","
  Showers with him. ?
  "
552510,"
   Beijo no pescoço te arrepia?
  ","
  Who knows.
  "
552511,"
   És muito gira
  ","
  Obrigada.
  "
552512,"
   Hi Isa! I'll following you now.Ok??
  ","
  Thank you, back. ☀️
  "
552513,"
   What is the strangest dream you've ever had? ???
  ","
  Everyone was against me. Lmao
  "
552514,"
   Ok u have insta ?
  ","

   https://instagram.com/isa.btx
  
"
552515,"
   Super !! Post a talk video
  ","
  Not today.
  "
552516,"
   Do you use perfume/cologne? What is your favorite scent? ☺
  ","
  I use what I have in the bathroom. Idc ?
  "
552517,"
   Isa post a. Best selfie !
  ","
  Dunno!
  "
552518,"
   Olá, tudo bem?
  ","
  Hello!
  
  Está tudo bem. ☀️
  
  Então e tu?
  "
552519,"
   How many slices of pizza are you capable of eating in one sitting? ? ?
  ","
  Maybe 4.
  "
552520,"
   ☑️V/F❎

Amo comer.
  ","
  Verdade.
  "
552521,"
   What makes you nervous?
  ","
  “We need to talk... in person” ?
  "
552522,"
   What's one animal you would not want to come face to face with?
  ","
  Spiders. Ew
  "
552523,"
   Do you regret anything?
  ","
  Only what I didn’t make it.
  "
552524,"
   What gift would you like to receive?
  ","
  A new computer.
  "
552525,"
   What's your favorite way to express yourself?
  ","
  Music.
  "
552526,"
   How will you celebrate your next birthday?
  ","
  I really don’t know.
  
  I usually don’t celebrate my birthday. ?
  "
552527,"
   Você gosta de café?
  ","
  Gosto, mas não posso consumir.
  "
552528,"
   would you rather date someone extremely hot or extremely honest? ?????
  ","
  Honest guys makes them hot enough.
  "
552529,"
   Boa noite meus queridos amigos ??
  ","
  Boa noite. ?
  "
552530,"
   Aliens are coming - what peace offering do you bring them?
  ","
  Me.
  "
552531,"
   What is something you enjoy to cook?
  ","
  Ravioli.
  "
552532,"
   Mentirosa
  ","
  Pois claro.
  "
552533,"
   Você já teve depressão?
  ","
  Sim.
  "
552534,"
   Você já comeu alguma comida japonesa?
  ","
  Que eu me lembre, não.
  "
552535,"
   Have you ever stomp a ballon ?
  ","
  Yeah, unfortunately.
  "
552536,"
   If you could steal something and get away with it, what would you steal? ???‍☠️
  ","
  My boyfriend. ?
  "
552537,"
   Kkkk, eles esquecem que pessoas de outros países também nos seguem.
  ","
  Indeed.
  
  “Ah! Mas eu sou português, podes falar comigo em português”, mas eu introduzi a tradução na pergunta, não sejam ignorantes. u-u
  "
552538,"
   Você já teve quantos telefones celulares?
  ","
  Não me recordo, mas é um número elevado.
  "
552539,"
   Você gosta de comer na casa dos seus amigos? Ou não gosta de comer fora?
  ","
  São poucas as casas de amigos a que eu me sinto confortável para tal.
  "
552540,"
   O que você acha de fazer perguntas no ask em mais de um idioma?

 (What are your thoughts about making questions on ask.fm in different languages?)
  ","
  Sempre fui pessoa de ser comunicativa com várias pessoas, sejam elas portuguesas, ou estrangeiras. Não acho que seja um problema, mas fica sem nexo algumas reclamarem disso. (Mesmo contendo a tradução, reclamam de ter a pergunta em inglês na mesma)
  "
552541,"
   What are you most proud of?
  ","
  My growth as a person.
  "
552542,"
   ڪ ⇣⇣ ⇠ ®? εรpคςσ ł¡v૨ε ⇢ ⇡⇡ ڪ
  ","
  Horse Head.
  "
552543,"
   Vou usar um tradutor, Portugal é muito bom
  ","
  Lmao
  
  It is.
  "
552544,"
   La esperanza no la pierdas, a menos que te la quiten.
  ","
  We need hope to get some positive energy and fight for our goals.
  "
552545,"
   hola como estas, hablas español?
  ","
  I’m fine.
  
  Portuguese.
  "
552546,"
   Qual a roupa mais desconfortável que vc já usou?
  ","
  Blusas de gola alta.
  "
552547,"
   5 coins here if you love her answers
  ","
  Oh damn.
  "
552548,"
   Do you dress to impress or keep it lowkey? ??
  ","
  I dress to impress myself.
  "
552549,"
   A lot of coins
  ","
  If I didn’t spend some of them, I could have, rn, over 60k
  "
552550,"
   If you were a waiter/waitress and had a rude customer, what would you do? ?
  ","
  Pray that I won’t kill him/her.
  "
552551,"
   Hello? •-Estuve pensando y les haré la pregunta que me estaba cuestionando ¿Cuantos y cual crees que sea la persona que tenga más fueguitos en ask?  Saludos?
  ","
  I really don’t know.
  
  I only have 49.1k coins ?
  "
552552,"
   How much of a risk taker are you? ?
  ","
  8/10 xD
  "
552553,"
   Bom dia ? Que seu dia seja maravilhoso ?   |Onika ♡
  ","
  Boa tarde. ☀️
  "
552554,"
   Do you prefer having a big nose or having a big forehead?
  ","
  None.
  
  My nose and forehead are cute.
  "
552555,"
   Your family members believe in what you tell them? They are trust you?
  ","
  Well, I don’t need their trust.
  "
552556,"
   Olhos azuis ou verdes? (ou outra cor) ?
  ","
  Aquele olhar que for genuíno.
  "
552557,"
   Do you think Askfm is more fun with the anonymous tab on or off? And why??
  ","
  I think askfm is more fun with friends, or new friends. With, or without the anonymous option, I don’t really care.
  "
552558,"
   What is one thing you are sure of? ??
  ","
  Life finds a way.
  "
552559,"
   Have you ever cried tears of joy?
  ","
  When I finally met my soulmate.
  "
552560,"
   Tudo bem?
  ","
  Vai-se andando.
  "
552561,"
   O que é mais bonito, um céu estrelado ou ensolarado?
  ","
  Conseguir visualizar as estrelas, conjuntamente com uma lua cheia. ?
  "
552562,"
   No sé cómo habrá sido tú día, pero puedes decírmelo.
  ","
  It was awesome.
  
  I just enjoyed some time with my boyfriend. ?
  "
552563,"
   Essa foi boa e gostosa ???
  ","
  Pois foi. Eheh
  "
552564,"
   @ Mention someone @ 
       Happy coins day ?? 
    5 coins to everyone who's.    
      mentioned down here ?
  ","
  @ everyone
  "
552565,"
   ?‍? vs ? ?
  ","
  Cellphone.
  "
552566,"
   O que vc tem vontade de fazer mas não pode?
  ","
  Viajar.
  "
552567,"
   Qual a ultima coisa que te tirou do sério?
  ","
  Injustiças e mentiras.
  "
552568,"
   Hi
  ","
  Hello.
  "
552569,"
   Recebe muitas curtidas e perguntas de pessoas de outros países?
  ","
  Atualmente sim.
  "
552570,"
   Você gosta de as vezes ficar sozinho?
  ","
  Por vezes sabe bem e/ou é essencial.
  "
552571,"
   Olá
  ","
  Olá.
  "
552572,"
   Has anyone ever told you that you're too nice? ?
  ","
  Always.
  "
552573,"
   O que é isso, comparado à anca, não é nada. Mas eu gosto do meu corpo como ele é. Bem já está a ficar tarde, vou dormir. Fica bem ?
  ","
  Aight, até amanhã. s2
  "
552574,"
   Nem que seja a liderar, os pratos que comemos? ?
  ","
  Claro. xD
  "
552575,"
   A atrapalhar mais ?
  ","
  Qual atrapalhar.
  
  Uma pessoa quando sabe o que a casa gasta, gosta sempre de ajudar. ?
  "
552576,"
   E depois não queres estar gorda e qualquer dia, não cabes nas portas, têm que fazer algumas especiais de corrida ?
  ","
  Infelizmente já estou gordinha de barriga. xC
  "
552577,"
   Ajudavas-os, nem fosses a mandate lá do sítio ?
  ","
  Claro que ajudávamos.
  "
552578,"
   Yupiiiii ? só vivo para a comida. Onde quer que vá pergunto se tenho almoço á pala ?
  ","
  Eu é com os bolos.
  
  ""Vamos fazer este serviço e no fim ainda temos direito a lanche com bolo, sandes, etc.""
  
  - Bolo? Alguém falou em bolo?
  "
552579,"
   Tínhamos empregados, tínhamos uma casa ( que mais parecia um palácio), já me estou a sentir em casa ( só que não) ??
  ","
  Pra quê uma casa tão grande? Depois custa mais a limpar.
  
  Sei que teremos empregados para tal tarefa, mas eu preocupo-me na mesma. ?
  "
552580,"
   E dás-me o almoço free? ???
  ","
  Tens direito a almoço.
  "
552581,"
   Então, não. Isso é que era, ficávamos podres de ricos ?
  ","
  Sem fazer um chuto na vida. ?
  "
552582,"
   Quanto custa? é que eu posso não ter guito ?
  ","
  É free. ?????
  "
552583,"
   Exatamente, mas era bom que viesse um inventor, para que se começasse a produzir dinheiro ?
  ","
  Uma máquina para produzir dinheiro, mas que bela lavagem. ?
  "
552584,"
   É preciso tirar uma licenciatura, para que o possa perceber? ?
  ","
  A Licenciatura da Vida.
  "
552585,"
   Comer, pagar as propinas, etc.
  ","
  Muita, mas muita coisa.
  "
552586,"
   Ok ? não percebo o teu sercasmo negro ?
  ","
  Hoo hoo, precisas de treinar bastante o compreender do meu sarcasmo. ???
  "
552587,"
   Quem mais jura mais mente ?
  ","
  Felizmente o meu jura costuma ser sarcástico. (most of the time)
  "
552588,"
   Eu nunca experimentei nem um cigarro nem uma bebida alcoólica. E também prefiro poupar o dinheiro, aquele dinheiro que se possa poupar é bem vindo.
  ","
  Eu não diria poupar, mas guardá-lo para comer algo durante a madrugada. xD
  "
552589,"
   Estava a dizer o meu tipo de carne favorito. ?
  ","
  Jura. ?
  "
552590,"
   Lá já me ofereceram cerveja e sabes o que fiz? Foi deitar a garrafa, logo para o lixo. E também nunca fumei.
  ","
  Eu nunca fumei, mas beber já experimentei.
  
  Prefiro divertir-me sem precisar dessas coisas.
  "
552591,"
   Não, eu nunca bebi bebidas alcoólicas. Mas é como se fosse a bebida alcoólica ?
  ","
  Inocente. xD
  "
552592,"
   Vaca ?
  ","
  Não insultes. HAHAHA
  "
552593,"
   Às vezes, digo aos meus colegas que a água está falsificada, em vez de ser água, é voodka pura ??
  ","
  Uh, tu gostar de voodka?
  "
552594,"
   Gosto muito de carne, mas a que mais gosto... Agora tens de descobrir ?
  ","
  Borrego? u-u
  "
552595,"
   Fico mais tranquila, assim já vou saber se tenho alguma doença da maloqueira ??
  ","
  Fica descansada. Ahahah
  "
552596,"
   E é bem bom, carninhaaaa. E ainda se levar molho de limão, UPA UPA ??
  ","
  Oh céus Marta. ?
  "
552597,"
   Ok, então pesquise para aí. ? Mas não morra, sem me dar a resposta ??
  ","
  Nunca. ?
  "
552598,"
   faz tratamento na pele ou nao precisa ??
  ","
  Felizmente contenho uma pele bastante limpa.
  
  Zero tratamentos.
  "
552599,"
   Queres-te assar e comeres ao jantar? ?
  ","
  Isso... seria... canibalismo...
  "
552600,"
   E como é que é o comportamento desta humana, Marta? ?
  ","
  Ainda preciso de mais pesquisa. ???
  "
