,Question,Answer
917244,"
   WHAT!?
  ","
  Idk if u want me to seem screenshots or not but I have the link
  "
917245,"
   Oh! I LOVE Psychology! That’s one of my favorite classes, and of course art! What part of Psych is your favorite?
  ","
  Learning how the mind works 😊
  "
917246,"
   Have you ever had your boobs groped by a fan or any unwanted fan inteaction?
  ","
  Wtfrick
  "
917247,"
   Instagram?
  ","
  Cimorelliband or
  
  Just remove the ""its"" out of my username
  "
917248,"
   What kind of questions will you not answer?
  ","
  Sexual, creepy, racist, discrimination, personal
  "
917249,"
   Pigeon fordge
  ","
  Yeah
  "
917250,"
   One hour till kickoff🏈
  ","
  I thought football was over with for the season
  "
917251,"
   hi
  ","
  Hi
  "
917252,"
   What did/are you having/have for your dinner tonight?
  ","
  Maccies
  "
917253,"
   Someone like that should be in prison. Not on here taintedlove7 should be locked up
  ","
  Yeah sadly they won't get rid of him
  "
917254,"
   Really! Fans come to house and expect you to hang out.
  ","
  Or like leaving weird things on the porch luckily it seemed to stop for now
  "
917255,"
   It helped , it’s rainy here , how is at your place?
  ","
  Its been rainy, cold, freezing rain, snow
  "
917256,"
   I highly recommend watching “parasite”, it’s a Korean movie .. “intouchable” French movie also
  ","
  Hmm ilk check them out thanks
  "
917257,"
   What color is your favorite shirt
  ","
  Black
  "
917258,"
   🏃‍♀️            🐈
  ","
  He officially decided to play peek a boo and run 🙄
  "
917259,"
   Yes she just needs R&R 
Rest & Recuperate
  ","
  And plenty of liquids
  "
917260,"
   Do you enjoy grocery shopping?
  ","
  Most of the time
  "
917261,"
   If your five-year-old self suddenly found themselves inhabiting your current body, what would your five-year-old self do first?
  ","
  Dress up
  "
917262,"
   If someone asked to be your apprentice and learn all that you know, what would you teach them? 🤔
  ","
  Music
  "
917263,"
   You’re a mad scientist, what scientific experiment would you run if money and ethics weren’t an issue? 🤔
  ","
  Creating life of hybrid?
  "
917264,"
   What name brand cereal did you love that today's generation of kids never know about that 90's kids liked back then?
  ","
  When Trix cereal was actually shapes, the keebler cookie cereal, and honey combs
  "
917265,"
   What do you wear in the water?
  ","
  A swim suit
  "
917266,"
   Swimsuit pap
  ","
  No thanks
  "
917267,"
   If you were arrested with no explanation, what would your friends and family assume you had done? 🤔
  ","
  Hmm i don't really get in trouble but i guess maybe flirted with a cop?
  "
