,Question,Answer
1003068,"
   is it really night in america
  ","
  yes it’s 11:13 pm
  "
1003069,"
   IT 2 date? 😋💞
  ","
  OMG yes please angel 😍
  "
1003070,"
   How old are you
  ","
  I’m 19 and 1/2
  "
1003071,"
   How long have you been here
  ","
  since like 2013😂
  "
1003072,"
   I haven’t been on here in so long 😂 I look way different now
  ","
  ohhhh! I’m always here I don’t know why 😂
  "
1003073,"
   Doing ok just tired
  ","
  that’s great!
  "
1003074,"
   Okay we are friends now 😊. If you want to be
  ","
  yes we can be friends☺️
  "
1003075,"
   Couple years back I was active just signed in after like 3 years lol. How are you today
  ","
  I don’t remember lol but I’m okay you?
  "
1003076,"
   Well hey
  ","
  heyyyy
  "
1003077,"
   Do you remember me lol we used to talk on here
  ","
  nope I don’t remember you!
  "
1003078,"
   Do you want to be friends
  ","
  why not
  "
1003079,"
   انت اسمك ايه ومنين؟
  ","
  that’s interesting
  "
1003080,"
   Ever prank call anyone?
  ","
  yes of course I have many times!
  "
1003081,"
   You didn’t even met him
  ","
  okay so? don’t start with me
  "
1003082,"
   Do you need money to be happy?
  ","
  nope tbh
  "
1003083,"
   From the girl that is obsessed over a boy she’s never met? You’re a loser
  ","
  okay first of all I’m not obsessed with him. It’s you guys who are. All these people asking me stuff about him like? really now go away
  "
1003084,"
   You’re a straight out idiot. People can see both accounts are on the same IP address
  ","
  no clearly you’re dumb asf. That’s my ex. it’s clear to me that you have issues 😂
  "
1003085,"
   What are you most proud of?
  ","
  probably making it this far tbh
  "
1003086,"
   Like egypt?
  ","
  y’all crack me up
  "
1003087,"
   Anthony needs to come online
  ","
  okay anon what can I do about it?
  "
1003088,"
   That photo. That account is you.
  ","
  lmao are you stupid like seriously? I’m dying of laughter rn
  "
1003089,"
   You took that screen grab not Anthony
  ","
  what? Lol
  "
1003090,"
   So use have never actually met each other ?
  ","
  I’ve said that before anon. Please don’t start sh*t now
  "
1003091,"
   Congratulations on your marriage!
  ","
  for sure lmao
  "
1003092,"
   Show us a photo of you two together ?
  ","
  he’s background picture
  "
1003093,"
   Pretty sure your Anthony
  ","
  oh yeah I’m definitely Anthony 😂 wtf
  "
1003094,"
   Nikki how are you?
  ","
  I’m okay I guess. Just bored
  "
1003095,"
   Who you married to?
  ","
  you know very well who
  "
1003096,"
   Nicole Garcia!
  ","
  for sure anon
  "
1003097,"
   Ask Anthony to come online
  ","
  he’s ignoring me anyways
  "
1003098,"
   You’re married?😱
  ","
  yeah anon I’m married
  "
1003099,"
   so cute I can’t
  ","
  thank youuu
  "
1003100,"
   Hello gorgeous giantess
  ","
  howdy
  "
1003101,"
   You can have small things for free do not steal from our store
  ","
  lmao I’m sorry,
  "
1003102,"
   بھلا میں زخم کھول کر دکھاؤں کیوں                                    اداس ہوں تو ہوں! تمھیں بتاؤں کیوں?
  ","
  see anon that’s what I thought lol
  "
1003103,"
   Hw old
  ","
  I’m 19 still
  "
1003104,"
   بشكل عام, هل ترى أن الفقر يسبب الجهل أم العكس؟
  ","
  guess I’m married to him 🤷‍♀️
  "
