,Question,Answer
466668,"
   Ask is the best platform to share your feelings💯😉♥️ agree ?
  ","
  Sometimes
  "
466669,"
   Have you ever Sunbathe before
  ","
  Ofcourse
  "
466670,"
   Do you think the UK Government has gone to far this time by making it ILLEGAL people to have se× with anybody they don't live with? 😮 With current rules stating that people can only meet others from outside their own household in outdoor spaces, surely such laws are just going to be ridiculed? 🙈
  ","
  I don't get how that can be enforced. It's laughable.
  "
466671,"
   Good night
  ","
  Yes. It's been ok.
  
  I should get some rest now.
  "
466672,"
   What's your favorite things to do in the summer? 🏖️
  ","
  Swim!
  
  Eat summery foods
  
  I'm just more active in general. Even in AZ I'm still in the pool and other things.
  "
466673,"
   Would you rather have no internet or no cell phone? Why? 😂
  ","
  Kind of need both to work properly
  "
466674,"
   Right i will translate later. ""Why is so much denial"" is right.
  ","
  Denial about what?
  "
466675,"
   Hey you okay? I noticed you deactivated
  ","
  Needed a bit of a break. Still going to but will probably leave it open instead. My inbox is a bit empty anyways. I got bored hence being back on atm 🤣🤦🏼‍♀️
  

   @ErinWolf4919
  
  worried about me too and don't exactly want anyone to worry lol
  "
466676,"
   These online classes system are now introduce in every country due to covid 19
  ","
  Indeed.
  "
466677,"
   How well... can you cursive? :P Psssttt...! I triple dog dare yee to post a pic of a cursive written sentence! >:) *starts making ba-bock noises at yew whilst flapping arms*... jk jk :P No pressure in posting such, lol. I'm just curious if mine is the only one that looks like a 5 y/o did it! xD
  ","
  I'm rusty with writing in cursive 🤦🏼‍♀️
  
  I only really do my name if needed in cursive.
  "
466678,"
   What would you say to her/him?
  ","
  Pardon me??
  "
466679,"
   How would you like to celebrate your next birthday? 🎂
  ","
  Haven't thought about. It's in December, long time.
  "
466680,"
   Isn’t it so sweet when your friends send you good morning texts everyday?
  ","
  Rather have a different guy do that
  "
466681,"
   ever fear guys mistake your kindness for flirting?
  ","
  The ones here def do lol
  
  I can talk about s*xual things when not in the mood as well.
  "
466682,"
   do you have another pic of your sexy tits
  ","
  Too bad it wasn't 6969
  "
466683,"
   say you get arrested, who do you call to bail you out?
  ","
  Whichever number I remembered 🤦🏼‍♀️
  "
466684,"
   Hahah yeah ...
  ","
  So safe
  "
466685,"
   Khud ku bachey rey. Hum sey chupaye re. Asa karna baekar hai. Jiya nahi jaye rey. Humey tar paye re. Kyon itna inkar hai.
  ","
  What now?
  
  ""Let yourself be saved. Hide from us Doing this is a backer. Don't live Humaye gaya par. Why so much denial?""
  "
466686,"
   Whatever honey. You may kiss me for a hour after eating a crispy chicken. I love you. Feel my heart.
  ","
  Dont want the rona
  "
466687,"
   What always sounds like a good idea but never actually is?
  ","
  Overthinking!
  "
