,Question,Answer
171648,"
   ليش مضغوط برنامجك ان تي؟
  ","

   لا كلهم محاضرتين اصلا
  
"
171649,"
   __
  ","

   بيتي انا بيتك و ما الي حدا
   
   من كتر ما ناديتك وسع المدى🌸💚
  
"
171650,"
   مش مداومة😕
  ","

   ليش سألت عن البريك والا عن الدوام😏
  
"
171651,"
   وينتا بركاتك بكرا
  ","

   ما عندي
  
"
171652,"
   نيالو
  ","
  :)
  "
171653,"
   شو بتعملي
  ","

   صافنة بالسقف
  
"
171654,"
   شو مع الاخضر
  ","

   ابيض واسود 😉😜
  
"
171655,"
   ‏امنت أن حزن الصديق يُنفث في قلبين، اللهم إني استودعتك قلب صديقتي فلا تحملها مالا طاقة لها به❤...
  ","
  :"")
  "
171656,"
   فَرآغ 🖤
  ","

   من تيه الى تيه
   
   ومن فراغ الى فراغ💔
  
"
171657,"
   ﴿ ﷽ ﴾ ﴿إِنَّ اللَّهَ وَمَلَائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ يَا أَيُّهَا الَّذِينَ آَمَنُوا صَلُّوا عَلَيْهِ وَسَلِّمُوا تَسْلِيمًا﴾
  ","

   عليه افضل الصلاة واتم التسليم 💚
  
"
171658,"
   شوية حكي 💙
  ","

   انا يا عزيزي ليس بيدي حيلة انت البداية وانت النهاية💚🌸
  
"
171659,"
   ما هي اقصى فترة بضل القلب فيها يوجعك ع شي واحد؟ في امل نتخطى هالازمة؟
  ","

   يوم يومين بالكتير وما في ايشي بيضل على حالو😌
  
"
171660,"
   زهق صح
  ","

   ان الحياة لزهقن فأين يروح الواحدو
  
"
171661,"
   فلو💙
  ","

   باك
  
"
171662,"
   Follow
  ","

   باك
  
"
171663,"
   Follow 🌹💙
  ","

   اوك
  
"
171664,"
   Follow😡😡
  ","

   باك
  
"
171665,"
   تابعتگ😊
  ","

   بادلتك
  
"
171666,"
   Following🌸🌸
  ","

   اوكيه
  
"
171667,"
   فلو💙
  ","

   يوزر
  
"
171668,"
   تابعتك
  ","

   يوزر
  
"
171669,"
   Follow
  ","

   باك
  
"
171670,"
   تابعتك
  ","

   بادلتك
  
"
