,Question,Answer
675864,"
   if I could steal you I would in a heart beat
  ","
  DAMN IT
  "
675865,"
   What presents did you get
  ","
  I actually got an extreme amount of presents that I wasn't expecting on getting but it's just because of all the games we played
  "
675866,"
   What's more valuable, brains or beauty?
  ","
  Beauty, nobody gets raped because their smart.
  "
675867,"
   Did he like it when you scratched him?
  ","
  Oooooooooooh yes
  "
675868,"
   Which of your body parts gets the most attention
  ","
  Face/eyes/stomach
  "
675869,"
   the thing I wish I had for Christmas is you
  ","
  You should have came and stole me than
  "
675870,"
   wait weren't you guys close or something?
  ","
  Me and who?  You gotta be more descriptive you're not the only person I'm talking too. ❤
  "
675871,"
   Snap or whatsapp maybe
  ","
  I don't have either I'm sorry, few more months till I get a new phone though
  "
675872,"
   you know what present I wish I had for christmas
  ","
  No tell me
  "
675873,"
   would you like to go on an ate with me its a date but u get the d later on.
  ","
  I like the straightforward aspect of it all, but I'm gonna have to say no.
  "
675874,"
   can i have an armpit pap ? pls don't put me down
  ","
  Why just Why?
  "
675875,"
   ever scratched a guy's back so hard with ur nails ? pap
  ","
  Can't post a pic but Yes I have
  "
675876,"
   i dare you to tell your bra size
  ","
  I dare you to leave
  "
675877,"
   guys with long or short hair ?
  ","
  My dream look for men;
  "
675878,"
   that kid that said goodbye
  ","
  WHAT THE FUCK I LITERALLY THOUGHT HE WAS JUST SAYING BYE NOT TRYING TO DIE. OMFG
  "
675879,"
   If you could bring any person back to life, who would it be ?
STAIF
  ","
  His name is sephrah, and if he were still here my life would make sense again. He had this way of making sure everyone was okay and he really did make me feel like I was okay. He was sweet, kind, loving, and well loved. Not a soul disliked him.
  "
675880,"
   last time you smoked weed ?
  ","
  Three dayss ago lol
  "
675881,"
   omg check his recent ??
  ","
  Check who?
  "
675882,"
   I got a lot for Christmas . A lot of candy
  ","
  Thats awesome (:
  "
675883,"
   no I never eat breakfast over the weekend
  ","
  Why not?
  "
675884,"
   goodbye
  ","
  Later. ✌
  "
675885,"
   Still want to stick your nose into my hair and smell it boom?
  ","
  When did I want to do that?
  "
675886,"
   what is one word to describe #Family???
  ","
  Expectations
  "
675887,"
   How many days a week do you wear leggings
  ","
  3-4
  "
675888,"

    @Names_Shygirl
   
   Sorry to bother y'all amazing beautiful humans xD but have to send to all I follow cause of an anon so ye ;-; now you don't have to do an opinion or whatever on me if you don't want to? aha just know that I follow you& think you're perfect as fuck I guess aye(':
Aha stay rad✌❤
  ","
  You're the best. ❤❤❤
  "
675889,"
   Hey babe hope you have an amazing Christmas and get everything you want .
  ","
  Awww I hope so. ❤
  "
675890,"
   Which is your favorite TV show?
  ","
  Probably family guy. ❤
  "
675891,"
   hey babe
  ","
  Hello
  "
675892,"
   Merry Christmas!
  ","
  Merry christmas
  "
675893,"
   honestly are you sexually dominant or submissive ?
  ","
  Submissive
  "
675894,"
   Hi I'm Santa. Do you wish something?
  ","
  I wish I could have money grow on trees.❤
  "
675895,"
   May I be your slave?
  ","
  Well you are called slave
  "
675896,"
   Hope you have a great Christmas Sav ☺️?
  ","
  You too sweetheart. ❤
  "
675897,"
   Merry Christmas to everyone celebrating it ????
  ","
  Merry Christmas (:
  "
675898,"
   Panties type and colour
  ","
  Leave.
  "
675899,"
   What are you up to?
  ","
  I'm dunk off wine and ready to pass put
  "
675900,"
   Merry xmas
  ","
  Merry Christmas. ❤❤❤❤❤❤❤❤❤❤
  "
675901,"
   Age?
  ","
  20
  "
675902,"
   Do you have a lot of confident in yourself
  ","
  Ehhhh depends on the situation I'd be in
  "
675903,"
   how am I crazy for telling the truth
  ","
  Because your truth feels more like lies. ❤
  "
675904,"
   Do you answer every question that you are asked
  ","
  Yes and since I don't have the time to just sit and answer all of them they just keep adding up so That's Why it's been taking me so long. Lol
  "
675905,"
   pap
  ","
  I'll be on after christmas and holiday stuff. Merry Christmas!  Or happy holidays. ❤❤
  "
675906,"
   I am babe.
  ","
  I'm sure lol
  "
675907,"
   If you could live anywhere in the world, where would it be?
  ","
  Anywhere with him. ❤
  "
675908,"
   I would ask if you could get any more gorgeous and perfect but I already know the answer to that
  ","
  Oh good, I'm glad you already know you're crazy. (:
  "
675909,"
   Sorry.
  ","
  Mhmm
  "
675910,"
   I was just curious about something.
  ","
  I'm hearing a lot about yourself, Maybe think of the other side before your selfishness.
  "
675911,"
   I am sorry for bring mean to u babe?
  ","
  Yikes
  "
675912,"
   Please?
  ","
  Why do you find this necessary
  "
675913,"
   Can I ask u a dirty question boom?
  ","
  No
  "
675914,"
   Do you think it is a MUST to buy your S:O gifts on holidays (christmas/birthday/valentinesday etc) or return a gift
  ","
  Their love and company should be all you need with the bonus of a gift if you find it necessary
  "
675915,"
   Well u making it one doest count.
  ","
  You don't count
  "
675916,"
   What is the last thing you bought that was sexy
  ","
  When was the last time you didn't ask inappropriate questions to people you shouldn't be asking?
  "
675917,"
   Cooked food wasn't one of the options.
  ","
  I made it one.
  "
675918,"
   Do you like to be in control
  ","
  I like believing everything happens for a reason
  "
675919,"
   love isn't real
  ","
  Love is a force that cannot be controlled or found.
  
  Love is a lot like art, no expectations or  limitations.
  
  Love is a lot like art because it's free.
  
  A famous artist said that the day his wife died was the day he realized all he ever lived and painted for was her. Without that love he couldn't be who he was before.
  
  Love is real and it's bigger than you and me.
  "
675920,"
   Would you date yourself if you were someone else?
  ","
  Noo I don't think so, That's to weird
  "
