,Question,Answer
257472,"
   ¿Qué artista o grupo recomiendas siempre cuando alguien te pide una recomendación musical?
  ","

   https://m.youtube.com/channel/UCOE-Mo2lNUbSUV2aLEG4YZg/playlists
  
"
257473,"

    @pablo_piscis
   
   está preguntando: ¿A ti de que forma te a afectado la cuarentena, que es lo que extrañas mas poder hacer?
  ","
  Estoy demasiado fastidio de la cuarentena,  ya quiero salir a trabajar.
  "
257474,"
   Si :(
  ","
  -.-
  "
257475,"
   ¿Crees que vivimos en la era de la ""generación de cristal""? ¿Qué movimientos apoyas y cuáles rechazas? 
Quiero conocer sus pensamientos al respecto ❤️
#filosofia_time
  ","
  No se nada de la ""generación de cristal""
  "
257476,"
   #VIAJE POR CARRETERA ¿Dónde vas y a quién te llevas contigo? 🚌🚐🚛🚚🚜🚗🚙🏍️🛵🚲🚂🚃🚃🚃🚃🚃🚃🚃🚃
  ","
  No lo sé, invitaría a
  
   @LaliEspositoHOficial
  
"
257477,"
   Movies: Horror vs Comedy ☀️
  ","
  Hace algún tiempo ya que dejé de ver películas.
  "
257478,"
   ¿Cuándo cumples años? 🎂¿Cómo te gusta celebrarlo? 🎈🎉
  ","
  ¿Cuándo cumples años? 05 de noviembre.
  
  ¿Cómo te gusta celebrarlo? Prefiero no celebrarlo, pero hay quienes no lo entienden y me lo celebran igual.
  "
257479,"
   Te causan pavor las cosas paranormales?
  ","
  Las películas tienden a tergiversar las cosas, las pocas personas de las que sé que han experimentado lo paranormal tienen un testimonio que contradice lo que la mayoría cree.
  
  Creo que no me da pavor, ahora si se me da el caso no sé en el momento si estaré calmado o exaltado o empavorecido.
  "
257480,"
   Cómo sueles juzgar a las personas?
  ","
  Yo no hago eso.
  "
257481,"
   Hellooouu llegó Chiripitiflautica :3. Ya llevamos prácticamente medio año en cuarentena y me gustaría saber, ¿Cómo has estado durante todo este tiempo? ¿Qué has hecho para intentar pasar el rato en casa? Anímicamente, ¿Cómo has llevado la situación? Pásate💚
  ","
  ¿Cómo has estado durante todo este tiempo? Fastidiado de la cuarentena.
  
  ¿Qué has hecho para intentar pasar el rato en casa? Rutinas.
  
  Anímicamente, ¿Cómo y llevado la situación? Con paciencia.
  
  #YoMeQuedoEnCasa
  "
257482,"
   🏛| Buenas noches. 
Quiero preguntarles, ¿Han sentido esa espinita de ""lo hago/no lo hago"", ""Cómo sería si así fuera/no fuera""?
  ","
  Lo que tenga que hacer, simplemente lo hago.
  
  Y a lo que no les veo beneficios, no lo hago.
  "
257483,"
   Si pudieras volver a tu nacimiento y escoger tu nombre, ¿cuál sería y por qué?
  ","
  Si pudiera, no lo haría.
  "
257484,"
   aburrido, desvelado, sin sueño, como andan ustedes ahorita
  ","
  Fastidiado de la cuarentena hasta el tuetano.
  "
257485,"
   ¿Los perros calientes pueden ser considerados como sándwiches?
  ","
  Su nombre en español es una traducción directa del inglés 'hot dog', aunque este plato tiene origen europeo.
  
  En concreto, procede de Alemania.
  
  Allí, de forma coloquial, se llama a las salchichas 'dachshund' (perro salchicha) y este término viajó a Estados Unidos con los emigrantes de finales del siglo XIX.
  
  Los puestos ambulantes de perritos se hicieron muy populares en los estadios de béisbol, donde los vendedores animaban a los clientes al grito de ""llévese un perro salchicha caliente"".
  
  Un periodista deportivo y dibujante, Thomas Dorgan, escribió una columna en la que bromeaba sobre la venta de perritos.
  
  Solo que, como no conocía la expresión 'dachshund', bautizó aquel tentempié como 'perro caliente'.
  
  Su columna fue tan comentada que dejó acuñada la expresión y desde entonces, todos sabemos que un perrito caliente no tiene cuatro patas y combina de maravilla con los pepinillos y la cebolla frita, entre otras presentaciones más que ahora hay.
  
  Por lo que no es un sándwiches, ya que perro caliente es la salchicha.
  "
257486,"
   ¿ Qué tal es tu relación con tus padres ?
  ","
  Ya antes escribí aquí sobre el tema.
  "
257487,"
   ¿ Eres del tipo de persona que mira las novelas con su mamá ?
  ","
  Cuando era un niño mamá y papá no me dejaban ver telenovelas, ni películas de terror.
  
  Así lo que pude ver, fue en casa de algun familiar o como invitado para quedarme a dormir en casa de alguien.
  "
257488,"
   ¿Tienes algún secreto que nunca quisieras que se sepa? ¿Qué método escogerías o qué harías para guardarlo y protegerlo hasta después de tu muerte? O ¿Preferirías que lo descubrieran?
#Pásate ❤️
  ","
  He dicho aquí todo lo que se me ha preguntado puntualmente, lo que no han preguntado seguirá siendo secreto.
  "
257489,"
   😎 Qué haces para disfrutar la vida?
  ","

   https://m.youtube.com/channel/UCOE-Mo2lNUbSUV2aLEG4YZg/playlists
  
"
257490,"
   Pon una imagen que te guste mucho y explica que te transmite. Un abrazo.
  ","
  Recién dejé una, lo que me transmite lo he respondido en diferentes preguntas.
  "
257491,"
   Por qué ser ""pesimista"" es tan malo? Un beso.
  ","
  Está mal visto y por eso así lo han etiquetado.
  
  Soy pesimista.
  
  ""La crisis es la mejor bendición que puede sucederle a las personas y los países, porque la crisis trae progresos""
  
  Albert Einstein
  "
257492,"
   ¿Cuál es el mejor recuerdo que posees de tu infancia?  🌸✨
  ","
  La época en la que tuve la bicicleta, fue un aprendizaje casi total de la vida.
  "
257493,"
   Qué les agrada hacer en un día lluvioso? además de dormir claro
  ","
  El día lluvioso no me produce sueño, hace algún tiempo me gustaba bañarme en ella, después solo megustaba mirarla, ahora me es indiferente.
  "
257494,"
   ¿Vale la pena enamorarse?, ¿por qué?
  ","
  ¿Vale la pena enamorarse? Tenía la convicción de que moriría sin enamorarme, me equivoque, ha valido la pena.
  
  ¿por qué? Porque no creí tener sentimientos jamás mostré una actitud positiva ni negativa hacia nadie.
  
  No he logrado nivelar los extremos de felicidad y dolor que me produce, no logro dejar de asociar mi entorno con ella.
  "
257495,"
   5 datos innecesarios de ti
  ","
  Antes creía que no era fotogénico, en realidad es que soy feo.
  
  Soy hombre.
  
  Soy fiel y no perdono la infidelidad.
  
  No tengo amigos.
  
  Odio a todos.
  "
257496,"
   ¿Alguna vez te has peleado a golpes con alguien?, si tu respuesta es afirmativa, ¿por qué motivo fué? 🥊
  ","
  Ya antes escribí aquí sobre el tema.
  "
257497,"
   ¿Sabes en que país esta el centro comercial mas grande del mundo, si no sabes en que país creés que esta?🏬
  ","
  Dubai.
  "
257498,"
   💢 Talented? How?
  ","
  Desconocido.
  "
257499,"
   ¿Has hecho amistad por aquí? ¿quien?
  ","
  No tengo amigos aquí ni en ningún lado.
  "
257500,"
   ¿A que te consideras adicto?
  ","

   @LaliEspositoHOficial
  
  antes creí que era al café en sus ojos, pero un día me di cuenta que estaba equivocado, he visto otros ojos café y no tienen esa mirada adictiva e inolvidable que me cautivo de amor.
  "
257501,"
   👽🖤 [ Dimensión Libre ] 🖤👽
  ","

   https://m.youtube.com/watch?v=4Yw8aaqnnrg&list=PLllV_afhRNoWIepBzxJ_Fth2JRyaOiglF&index=22&t=0s
  






















"
257502,"
   🍀 Hola!
🛌 Si tuvieses que elegir una frase para bordar en tu almohada... ¿qué diría?
  ","
  ""Si hay más de una forma de hacer un trabajo y una de ellas culmina en desastre, alguien lo hará de esa manera""
  "
257503,"
   [⛺] ¿Qué es eso que tanto ansías?
  ","
  Si te refieres deseos, hace algún tiempo ya que dejé de pedir deseos, aún sigo esperando que se cumplan algunos que pedí de niño.
  "
257504,"
   🎩🕷️Describe tus mejores cualidades 👀
  ","
  No las se, dime si notas alguna en mí.
  "
257505,"
   [👀] ¿Qué es eso por lo que siempre te cuestionas? ¿Eso te genera problemas en ti mismo, y a otros?
  ","
  Jamás me cuestiono nada, otras personas si lo hacen y algunas veces termino alejandome de algunas personas.
  "
257506,"
   Color favorito?
  ","
  Hace algún tiempo ya que me gustan toda la gama colores.
  "
257507,"
   [🎈] ¿Irías a buscar a una persona que aparentemente quedaron bien, pero no lo sientes de ese modo?
  ","
  Perdón, me perdí un libro, no entendí la pregunta.
  "
257508,"
   ¿Que celular tenias antes, actualmente cual tienes y cual quieres tener?🙈📲📱☎️
  ","
  Blackberry, BLU y no lo sé, en cualquier celular en el que pueda usar el navegador Opera, app WhatsApp Business y la ofimática de Google para mi está más que bien.
  "
257509,"

    https://www.instagram.com/p/CC66nxXnwvc/?utm_source=ig_web_copy_link
   
   me ayudan con un mg ?
  ","

   www.instagram.com/villalobosij
  
"
257510,"

    @elputodejuliio
   
   está preguntando: ¿Algo que te haga feliz por las mañanas al despertar?
  ","
  Al despertar pienso en
  
   @LaliEspositoHOficial
  
  todo el día hasta quedarme dormido.
  "
257511,"
   Jejeje pensé igual
  ","
  -.-
  "
257512,"
   Gracias
  ","
  Alguna vez antes le respondí a alguien:
  
  -""No te preocupes no me importaba mi vida""
  
  Solamente cometí el pequeño desliz de olvidar que en algún momento me pude enamorar de ti.
  "
257513,"
   👽🖤 [ Dimensión Libre ] 🖤👽
  ","

   https://m.youtube.com/watch?v=iKHkKpPCxx4&list=PLllV_afhRNoWIepBzxJ_Fth2JRyaOiglF&index=45&t=0s
  






















"
257514,"
   ©....ঔৣ⇜ ⏩¿¿Qué opinas?? ¿¿Crees en eso de que los tiempos de Dios son perfectos ??⏪⇜ঔৣ Los sigue ►
  ","
  Absolutamente todo es imperfecto.
  "
257515,"
   ¿Alguna canción de cumbia que me recomiendes? 🇲🇽🤪❤️🙉🖤👽
  ","

   https://m.youtube.com/watch?v=TtycENXPfh8
  






















"
257516,"
   ¿Trabajas este verano o simplemente vas a disfrutar de las vacaciones?
  ","
  El coronavirus salió a las calles #YoMeQuedoEnCasa
  "
257517,"
   🗻| Buenas noches. 
¿Hay algo por lo que te sientas presionado (a) ahora?
  ","
  No, estoy tan relajado que ya no puedo con el fastidio de la cuarentena.
  "
257518,"
   ¿Qué es lo más raro que te has encontrado en un mercadillo o tienda de segunda mano?
  ","
  Hasta donde recuerdo no he estado en un mercadillo o tienda de segunda mano.
  "
257519,"
   Vegano o carnívoro
  ","
  Omnívoro.
  "
257520,"
   ¿Te gusta más la Coca-Cola o la Pepsi? ¿Por qué?
  ","
  Si puedo tomar agua, la prefiero, si no se puede, me da igual.
  "
257521,"
   ¿Te preocupa tu futuro?
  ","
  Jamás me he preocupado por el futuro, es demasiado incierto.
  "
257522,"
   ig:
   
    @hija_del_hielo
   
   , seguirme y os seguiré de vuelta💜
  ","

   www.instagram.com/villalobosij
  
"
257523,"
   Cómo se cura la depresión
  ","
  Entiendo que no tiene cura y que solo se puede lidiar con ella.
  "
257524,"
   (C) Hola💖 ¿Alguna vez has ido a algún parque acuático? ¿A cuál? Y si no es así ¿te gustaría ir a alguno?💫
  ","
  El parque acuático Aguamanía, ubicado en la Vereda del Lago, cambió de nombre, pasó a ser Aventura Extrema Maracaibo.
  "
257525,"
   Qué piensas de las clases en línea
  ","
  Hace algún tiempo ya que  hice clases presenciales, ni me imagino como será en línea.
  "
257526,"
   ¿Que es lo que mas extrañas de la vieja normalidad? 🍃🍃🍃
  ","
  Trabajar, estoy fastidiando de la cuarentena.
  "
257527,"
   Saludos sectarios de virtudes, ¿sos la espada o la mano que la empuña?
  ","
  En ese contexto, ni lo uno, ni lo otro.
  "
257528,"
   ¿Cómo te comportas con las personas que no te caen bien? 😮😮😮
  ","
  No muestro una actitud positiva, ni negativa hacia la persona.
  "
