,Question,Answer
986976,"
   What annoys you?
  ","
  so many things annoy me tbh
  "
986977,"
   Pancakes or waffles?
  ","
  I prefer pancakes tbh
  "
986978,"
   follow for follow🌸
  ","
  sure thing 🙂
  "
986979,"
   U ever farted at the wrong time before
  ","
  nope I haven’t lol
  "
986980,"
   Like trying to stand up for you against them but is cool just don’t worry about it
  ","
  I appreciate that
  "
986981,"
   It's the first full week of the new decade! How're the twenties going for you so far?
  ","
  I would say definitely terribly and made me feel like sh*t so this year is not that great as usual though 🙂
  "
986982,"
   I was trying to be nice to you but is cool 🤔
  ","
  nice how?
  "
986983,"
   Some of us anonymous are deuchebags or creeps just becareful
  ","
  like I haven’t noticed?
  "
986984,"
   It really does. It makes you out as a bimbo. I'm sure all your followers are going to say otherwise. People you don't know or will ever meet.
  ","
  nah no one is bothered by it and so it shouldn’t concern you what I say.
  "
986985,"
   Any early plans for Valentine's day?
  ","
  hahahahahhahha nope I absolutely hate that day. It’s a pointless holiday actually 😁
  "
986986,"
   Because it's social media. It makes out like you don't opinion of your own.
  ","
  no it doesn’t
  "
986987,"
   I don’t think you say tbh a lot. You do you girlie ignore the anon!
  ","
  I appreciate that, thank you❤️
  "
986988,"
   Please stop with the ""tbh""
  ","
  lol why?
  "
986989,"
   What kind of questions do you enjoy answering the most?
  ","
  definitely questions that make you think a little deeper tbh!
  "
986990,"
   Nikki❤️❤️
  ","
  Hiii🙂
  "
986991,"
   How was your day? 😁
  ","
  It was alright nothing special. How was yours?🙂
  "
986992,"
   Do you check out the Discover wall here on askfm every once in a while?
  ","
  sometimes I do
  "
986993,"
   What do you think they'd think when they saw that big you had woken up? 🤔😂
  ","
  wait what?🤔
  "
986994,"
   If you found yourself in the same spot as Gulliver when he woke up tied to the ground by hundreds of tiny people, what'd you do? 🤔😂
  ","
  I’d be like woah what is happening  lol
  "
986995,"
   When you go to a movie, do you like to sit in the back, middle, or front?
  ","
  in the middle or back
  "
986996,"
   You forgot to put ""tbh"" on the end of your reply.
  ","
  I don’t put tbh after everything lol
  "
986997,"
   What do you do for exercise?!
  ","
  Yoga, hiking, biking, walking, running, swimming etc🙂
  "
986998,"
   Do you believe; The art of being happy lies in the power of extracting happiness from common things.
  ","
  yeah I think that’s true in a way tbh
  "
986999,"
   TBH,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,tbh,TBH.
  ","
  You okay?
  "
987000,"
   Are you fairly jumpy?
  ","
  not at all
  "
987001,"
   Would you date yourself if you were a guy?
  ","
  possible but I don’t know
  "
987002,"
   Do you like ranch?
  ","
  I do sometimes lol
  "
987003,"
   What bends your mind every time you think about it? 🤔
  ","
  a friendship I share with someone and not in a good way though.
  "
987004,"
   What song or artist do you like but rarely admit to liking? 🤔
  ","
  Hmm I don’t know tbh. Can’t think of any.
  "
987005,"
   What can you not get right, no matter how many times you try? 🤔
  ","
  the subject math tbh
  "
987006,"
   If you had to change your name, what would you change it to? 🤔
  ","
  I wouldn’t change it even if I had the chance to.
  "
987007,"
   I love you beautiful girl 💜
  ","
  I love you more 💗
  "
987008,"
   What are you addicted to?
  ","
  Linkin Park for example 😋
  "
987009,"
   Whats your favorite scent to smell from a candle? I’ve always enjoyed citrus to an extent and cinnamon.
  ","
  citrus smells, fruity smells, this candle called Voluspa and the smell is Perse Bloom that’s my favorite 😍
  "
987010,"
   Gm❤️❤️
  ","
  it’s afternoon here
  "
987011,"
   Aw! I think it’s also a good conversation starter
  ","
  what is?
  "
987012,"
   Where are you from?
  ","
  that’s in my FAQ
  "
987013,"
   You lied and said you would help me!
  ","
  might have to unfollow that person I don’t know tho
  "
987014,"
   Ahhh quite a few in common! So what are your thoughts on 13 reasons why?
  ","
  Oh wow I thought it was very deep and emotional. Made me cry a few times actually. 🥺
  "
