,Question,Answer
407664,"
   Oh ? I only just properly looked at it after you said it.  I don’t know how I missed that cos I love them ?? must be a fake fan haha
  ","
  LOL. to be fair, they've changed their logo a lot over the years.
  "
407665,"
   This guy with depression mentioned that his bf sometimes rocks him back n forth slowly when he's feeling anxious and it weirdly helps him sleep.. don't you find that just plain old cringy and childish? Especially for a grown man.
  ","
  i rock back & forth when i'm feeling anxious or overwhelmed and it calms me down. it's actually a very common coping mechanism. i don't really know the actual science behind it, but it *is* comforting to a lot of people.
  "
407666,"
   Where are my messages?
  ","
  you'll have to be more specific. which messages are you talking about ??
  "
407667,"
   Oh sorry haha the top right.
  ","
  it's ok !! it's the symbol for the band linkin park. :'))
  "
407668,"
   Oh ok. Do you play video game apps?
  ","
  i play video games, but nothing on the phone.
  "
407669,"
   Would you like to chat?
  ","
  not really, no. feel free to ask me questions, though ~~
  "
407670,"
   Did June go fast for you? Any highlights?
  ","
  yeah, june went by super fast for me !! i suppose the highlight was my cousin's wedding last weekend, but i also got my hair colored the weekend before that, so that was a highlight too. :'))
  "
407671,"
   Do you get hormonal acne?
  ","
  no, thankfully i've never had acne. occasionally i'll get pimples on my face but it isn't very often.
  "
407672,"
   Have you ever made your own hummus?
  ","
  no, i've never made my own before. i just buy hummus from the store, normally sabre brand.
  "
407673,"
   Is it correct the use of 'frequently' in this sentence: Her and I use to call each other frequently.
  ","
  yeah, you used ""frequently"" correctly.
  
  however, it should be ""she and i..."" not ""her and i..."" in the beginning of the sentence.
  "
407674,"
   Did you enjoy school when you were there
  ","
  sorta, but not really. school was my escape from my home life, but at the same time, i didn't have many friends and i rarely saw anyone outside of school. i studied and worked hard most of the time because i wanted to get into a good college & leave.
  "
407675,"
   What's the last thing that genuinely surprised you?
  ","
  how much i managed to clean today despite waking up hungover from last night. i did two loads of laundry, dusted and vacuumed the living room and dining room, wiped down all of my furniture in my room, vacuumed my room, reorganized my belongings, and put fresh sheets and pillowcases on the bed.
  "
407676,"
   If you had to listen to one artist/band for the rest of your life, who would it be and why?
  ","
  linkin park. their discography is pretty diverse and they have a hell of a lot of songs, haha.
  "
407677,"
   Polemic question: Which is better, Burger King or McDonald's?
  ","
  mcdonalds, if i had to choose between the two. they have pretty good coffee.
  "
407678,"
   Do they teach in school about genders?
  ","
  i honestly have no clue. i graduated from high school 10 years ago.
  "
407679,"
   Are you hard on yourself?
  ","
  yeah, i'm my hardest critic.
  "
407680,"
   Are you perfect at applying eyeliners
  ","
  definitely not, haha. i don't really wear eyeliner unless i'm *trying* to do a wing, but i usually fail miserably.
  "
407681,"
   How’s life?
  ","
  life has been all right, it's had its normal ups & downs like usual. i'm currently feeling pretty good rn actually, i have a lot of motivation so i've been cleaning for like four hours.
  "
407682,"
   Are you easily triggered?
  ","
  no, i've only been triggered on rare occasions, usually in things like television shows or movies. it has to be pretty graphic though.
  "
407683,"
   What are your favorite people/pages to follow on social media outside of ask.fm? (Like on Facebook, IG, or Tumblr)
  ","
  i don't really follow anyone on other social media besides my friends & a few youtubers, lol. i follow a lot of the cast and crew from rooster teeth/achievement hunter, as well as gamers such as markiplier and jacksepticeye.
  "
407684,"
   #notsponsered ?
  ","
  LOL. i'll promote la croix any day, it's legit the only way i'll drink water. polar sparkling water is good too.
  "
407685,"
   Which movie is worth watching over and over?
  ","
  the lord of the rings trilogy. i can watch them endlessly.
  "
407686,"
   Is being eager to please a flaw or weakness?
  ","
  depends on how your eagerness affects you. if it's putting you at a disadvantage, then it's a flaw. however, if it empowers you, then it's a positive attribute.
  "
407687,"
   What are you grateful for today?
  ","
  la croix sparkling water !! i've been cleaning nonstop since 12pm and it's been keeping me hydrated, & it tastes great. :'))
  "
407688,"
   Are things true only if you believe in them?
  ","
  no. just because you believe in something doesn't mean that it's necessarily true. a lot of people believe in things that are generally inaccurate or false.
  "
407689,"
   Was he in the army?
  ","
  no, he wasn't in the army. he actually wanted to go so badly, but he couldn't for medical reasons.
  "
407690,"
   Is your boyfriend depressed???
  ","
  no, although he does have depressive tendencies due to his PTSD.
  "
407691,"
   If you were to get a tattoo today, what would you get and where would you have it placed?
  ","
  i already planned my next tattoo. it's going to be a writing quill & i'm putting it on my right forearm.
  "
407692,"
   If you could have anything you want for dinner tonight, what would you have?
  ","
  sushi, even though i ate it last wednesday. lmao. i can always go for some sushi.
  "
407693,"
   Do you wear a watch?
  ","
  no, i don't like the way watches look on me.
  "
407694,"
   Would you make a submarine trip if you were given the opportunity?
  ","
  sure, that sounds like fun. :'))
  "
407695,"
   What is your favorite way of wasting time?
  ","
  going on askfm, lmao.
  "
407696,"
   Have you ever seen glyphs of hobo code?
  ","
  uh, i don't even know what that is. lmao.
  "
407697,"
   How would you know if you've found happiness if you have nothing to compare it to?
  ","
  you're asking the wrong person, my friend.
  "
407698,"
   If a parent is opposed to their elementary school aged child learning about LGBT+ relationships and all the many different genders that exist, are they hateful and bigoted? Please explain your position.
  ","
  i wouldn't use the terms hateful or bigoted, but i would consider them to be fairly closeminded and ignorant. it's perfectly acceptable and very progressive to teach children about different s*xual orientations and genders, and it leads to further tolerance, understanding and acceptance later in life.
  "
407699,"
   what makes you blush?
  ","
  nothing makes me blush. i'm not really ashamed to talk about anything & i'm very hard to embarrass.
  "
407700,"
   How would you react if you found someone keying your car?
  ","
  i'd be pissed, obviously. i would contact my insurance company & see if it's covered.
  "
407701,"
   Do you like to put your brain on pause and listen to mainstream pop music?
  ","
  sometimes pop, but mostly rap. it doesn't stop my mind, though. lol.
  "
407702,"
   Which sub-genre of horror movies do you prefer?
  ","
  i'm not really a big fan of horror movies.
  "
407703,"
   How would you react if you found out that a secret was kept from you?
  ","
  depends on what the secret is and who the person was who was keeping it from me.
  "
407704,"
   i was wondering have occasional sex would help i'm fully behind other ways like you suggested meds/therapy etc
  ","
  it could lead to s*x addiction if someone is replacing actual coping mechanisms with the act of s*x. they become dependent on the actual feeling of an org*sm.
  "
407705,"
   do you have knowledge on dementia ?
  ","
  i have rudimentary knowledge, sure.
  "
407706,"
   Have you heard about the study that suggests that young men are refraining from s3xual relationships because they grew up with all the ideas around toxic masculinity?
  ","
  no, i haven't heard of that study. that's an interesting perspective, though.
  "
407707,"
   this is a serious question if your partner was depressed would you discreetly offer to take his mind of things or not
  ","
  you mean through s*x ??
  
  probably not. i wouldn't want him to feel obligated to have s*x, and the act of having s*x does not make someone less depressed. he's still going to feel the same way when it's over, and he may even adopt feelings of guilt because he may not enjoy it. if my boyfriend was depressed, i would sit down and talk to him about his feelings and make a plan to try to make him feel better, whether that's through medication or therapy or finding new hobbies that are healthy.
  "
407708,"
   Do you think affirmative actions are unfair?
  ","
  i'm a bit split on affirmative action because it has both pros and cons. on the one hand, i do agree that disadvantaged groups should be allowed to have the same treatment as advantaged groups due to historical background, it's sorta like making up for lost time. however, at the same time, it could lead to preferential treatment, i.e. colleges trying to meet a quota regarding percentages of students who are from minority groups.
  
  in addition, affirmative action leads people to suppress themselves and view themselves as disadvantaged more. while it's healthy to understand the history of oppression and discrimination, it may lead people to not want to progress further and see beyond their lack of advantage. they may not want to better themselves anymore because they see it as part of their identity.
  "
407709,"
   Is it good for your health?
  ","
  i'm not an expert on s*x, so i honestly don't know, lol.
  "
407710,"
   Why?
  ","
  i haven't had the time or the inspiration. normally when i get home from work, i'm totally burnt out from writing all day so i just want to relax.
  "
407711,"
   is it good for mental health?
  ","
  again, it depends on the person. some people have s*x in healthy manners and it gives them a sense of intimacy with their partner. however, other times it's an unhealthy coping mechanism for some people.
  "
407712,"
   Do you still write poems??
  ","
  occasionally, but it's been quite a few months since i've written poetry.
  "
407713,"
   do you think people have more s*x or less s*x these days ?
  ","
  it depends on the person. you can't really quantify something like that as a whole because each person has their own comfort levels regarding s*x and what they deem to be often enough in their own lives.
  "
407714,"
   Are your friends welcomed to visit you at your house?
  ","
  they're welcome if they insist on it, but i don't invite anyone over to my house. if i'm seeing a friend, i always either meet them out somewhere or go to their house.
  "
407715,"
   Are you for or against girdles for men?
  ","
  i have no opinions on it. it's just a clothing item.
  "
407716,"
   how much do you drink a day
  ","
  depends on the day. usually i'll have two large cups of coffee in the morning on the weekends, while during the week i'll only have one cup in the morning and then one cup in the afternoon.
  "
407717,"
   where are they
  ","
  i posted a picture of my tattoos last night, if you feel like scrolling.
  
  i have them on my shoulder blades, my upper and lower arm, the top of my thigh, the back of my calf, my ankle, and my ribs.
  "
407718,"
   Do you like Ruelle's songs?
  ","
  i've never heard her music before.
  "
407719,"
   Do you know how to pick a lock?
  ","
  no, i've actually never tried before.
  "
407720,"
   do you have a secret tattoo somewhere nonone knows about?
  ","
  lol, no. all of my tattoos are visible and everyone knows about them.
  "
407721,"
   is drinking too much coffee bad for your tummy?
  ","
  for some people, yeah. it's never bothered me though.
  "
