,Question,Answer
761688,"
   add my instagram aqua_dementia99      :-)
  ","
  send me in things
  
  fill up my inbox •
  "
761689,"
   Can you send to me your Instagram ?
  ","
  in my bio
  "
761690,"
   Do I have boyfriend ?
  ","
  if i’m not single obviously
  "
761691,"
   Just wanted to tell you that before I went back to sleep 😴
  ","
  no problem
  "
761692,"
   Good Morning buddy
  ","
  morning
  "
761693,"
   Thank you! You’re gorgeous too💕

If anyone wants to come over and see my thong in my profile ( and ask me questions) that would be cool too 😂😂😂
  ","
  go ask this beautiful lady some questions 💕
  "
761694,"
   Do you like being a parent
  ","
  i absolutely love it
  
  why would i have kids if i didn’t like it?
  "
761695,"
   Oh girl! Making me blush 💕💕
  ","
  it’s the truth tho
  "
761696,"
   Fuck
  ","
  im blocking you
  "
761697,"
   Are u single ?
  ","
  no
  "
761698,"
   How old are u ?
  ","
  i literally just fxcking answered this
  "
761699,"
   Your?
  ","
  your?
  "
761700,"
   EXACTLY omg it’s so annoying!!
  ","
  like ppl are stupid & don’t know what questions are lol
  "
761701,"
   I am Ihab my age 28
  ","
  oh
  "
761702,"
   How old are u ?
  ","
  24
  "
761703,"
   Because I felt fucking sexy in it? 💕💕
  ","
  you are sexy 💕😏
  "
761704,"
   You sure you want my anons? 😂😂
  ","
  lol i don’t mind
  
  i just don’t want a word with a ? lmao.
  
  that doesn’t make it a question 😂
  "
761705,"
   Lmao why is Emma wearing a thong in her profile
  ","
  let me go check that out
  
   @learningwithlola
  
  😏😉
  "
761706,"
   Hello how r you ?
  ","
  i’m ok
  "
761707,"
   Photos?
  ","
  photos?
  "
761708,"
   69 o 90????????
  ","
  o
  "
761709,"
   ??
  ","
  why are you sending me random numbers for????
  "
761710,"
   69 o 90
  ","
  why are you sending me useless numbers 🙄
  "
761711,"
   Are you getting weird anon questions?
  ","
  sometimes i do
  "
761712,"
   Why didn't Klopp start Shaqiri against PSG?

A - Defensive tactics 
B - Shaqiri spilt Klopp's coffee 
C - Forgot
D - Shaqiri had a cold 
E - Not sure
  ","
  idc
  "
761713,"
   When is a relationship ""official"" for you? Is it when you first have sex, or something else?
  ","
  idk i’ve been in a 7 year long relationship lmao
  "
761714,"
   What would you name your first child?
  ","
  he already had a name lmao
  
  he’s 5.....
  "
761715,"
   how educated are y’all? what’s the highest level of education you’ve completed? are you currently in school, at all?
  ","
  12 years of HS graduated in 2013
  
  & i have some college
  "
761716,"
   How important is it for you to have a lot of money?
  ","
  thanks
  
   @princess_tal
  
  for educating me 💕
  "
761717,"
   What’s her @
  ","

   @bornofsaltandsmoke
  
"
761718,"
   Who would you like to be?
  ","
  i’m tired of Ash.
  
  can they gtfo the internet .
  
  i’m tired of seeing their lies .
  
  especially them self diagnosing themself 🙄🤦🏻‍♀️
  "
761719,"
   If you could only eat one thing for the rest of your life what would it be? PAP!
  ","
  lmfao Ash is claiming to have an eating disorder lmao .
  
  wow Ash u really need this attention
  "
761720,"
   Are you interested in unsolved murders and disappearances?
  ","
  i actually like that stuff. lmao
  "
761721,"
   What activites were you enrolled in as a kid, if any? (Sport, music, dance, etc.) Did you enjoy them?
  ","
  i was in ballet , twirling and i played lacrosse .
  
  i did lacrosse which i loved loved loved . like i’d play now lol.
  
  ballet i did for maybe a year . wasn’t to happy with it
  
  and twirling i didn’t for years and loved it .
  "
761722,"
   If you were able to visit any ancient country or civilisation, which would you choose and why?
  ","
  probably Egypt lol . i loved learning about the pyramids. i also, loved how they use to write on them and they would just tell a story .
  
  but i’m also, wondering who built those pyramids 🤔
  "
761723,"
   Do you stay away from things that worsen your self-esteem or are you a ""sucker for punishment"" so to speak?
  ","
  eh ; literally depending o the situation because sometimes i just can’t help it and just stick around for the worse 🙄. my worse habit i swear
  "
