,Question,Answer
375480,"
   ¿Qué perfume llevas hoy?
  ","
  La  Exus xD
  "
375481,"
   y esa caria asi :( porq??
  ","
  No Por  Nada  ♥
  
  Como  Estas  Linda  ?_?
  "
375482,"
   Hola c; Musica favorita,edad,que te gusta hacer en tu tiempos libres,a que te dedicas Pasate
  ","
  Hola*.*
  
  Rock
  
  17
  
  Jugar fútbol,   ver  Anime
  
  Estudio*.*
  
  Okey me Paso ;')
  "
375483,"
   ¿Con qué frecuencia dibujas?
  ","
  Ni  Puta  Idea
  "
375484,"
   pasate <3
  ","
  Okay :(
  "
375485,"
   Hola :) que musica te gusta?
  ","
  Hola:')
  
  Rock y  electrónica  ;')
  "
375486,"
   Hola, Edad De donde eres, Cancion, Frase, Color . Pasate besos c;
  ","
  Hola*
  
  17
  
  Bogota
  
  Sigo  Aquí -- Alex Ubago
  
  Verde *-*
  
  Okey me Paso :')
  "
375487,"
   Holaa Tuu♥ :Nombre Completo? Signo: Años: Equipo: Color favorito: Una fruta: Un postre: Novia/o? Quien te gusta? Te consideras Linda? Música? Estas enamorada? Extrañas a alguien? eres feliz?Tomas consejos? Celoso? bipolar:? regañon? Inserta una imagen de la persona que te guste ?
  ","
  Hola*.*
  
  Pedro Miguel :P
  
  Cáncer
  
  17
  
  Atlético Nacional *.*
  
  Verde *☼*
  
  Pera
  
  Helado
  
  Novia /☺/
  
  Mi Novia ._.  xD
  
  No Me  Considero  Linda  xD
  
  Rocksito  y metal  xD |m|
  
  Si estoy Enamorado *.*
  
  Soy Feliz
  
  Obvio  El  que No Toma Consejos  No llega  Ah Viejo
  
  Muy Celoso :3
  
  Naa .l.
  
  Un Poco
  "
375488,"
   ¿Cuáles son tus frutas y verduras favoritas?
  ","
  .____.
  "
375489,"
   ¿Tienes un/a mejor amigo/a?
  ","
  Nuuu u.U
  "
375490,"
   Si me das 50 mg te doy 60 mg y 10 preguntas , ¿SI? EMPIEZA♥
  ","
  Ya  Te  Toca  :')
  "
