,Question,Answer
48276,"
   Most memorable day of your life?  ??
  ","
  Getting married to the man of my dreams!
  "
48277,"
   What do you find oddly satisfying? ?
  ","
  Watching natives giving foreign tattoos.
  "
48278,"
   This seems to have turned into a serious issue now. I think we triggered the anons with out conversation earlier about this and they were all like OMG I MUST SAY THIS TO HER! ?
  ","
  Idk. I get all kinds. Lol.
  "
48279,"
   Again? Damn. You never seem to get a break ?
  ","
  ??kill me. ?
  "
48280,"
   ""Married""?
  ","
  Ummm
  "
48281,"
   Which fictional character would you date?
  ","
  None.
  
  My husband is wonderful. Perfect. ❤
  "
48282,"
   What is your favorite place to visit?
  ","
  Home. Louisiana.
  "
48283,"
   Czy to dobry pomysł wziąć ślub w młodym wieku?
  ","
  To zależy, czy jesteś pewien swojej decyzji i jesteś gotowy. Wyjdź za mąż, kiedy będziesz gotowy. Bądź ostrożny. Małżeństwo jest niezwykle ważne. Musisz wziąć to bardzo poważnie.
  "
48284,"
   Last song you listened?
  ","
  Hollar boys by Ryan Upchurch.
  "
48285,"
   Do you always buy fall candles? Favorite kind? 

I still have a Frosted Cranberry one from last year so burning that atm ?
  ","
  I can't really have anything like spiced with cinnamon, so I don't really buy too many of them in the fall but I love candles tho!
  "
48286,"
   lets get married
  ","
  Lol. Already am. Too bad for you huh? ?
  "
48287,"
   Konuş mak isteyen varsa yazabilir canim sıkılıyo
  ","
  Sadece arkadaşlar.
  "
48288,"
   What is the most unappetizing meal?
  ","
  Chocolate and chicken... People do it.. Idk y. ??
  "
48289,"
   what is your favorite scary movie?
  ","
  I left the Conjuring movies and the Insidious movies. I love any haunted movies.
  "
48290,"
   Anybody have any interesting plans coming up either this month or next month?
  ","
  We're going to do a little bit of barbecuing and carving pumpkins. We might go to the pumpkin patch and pick up our pumpkins. I know and Thanksgiving are going to go to Louisiana again probably.
  "
48291,"
   Favorite Halloween candy ??
  ","
  Crunch bars.
  "
48292,"
   Yeah I wouldn't use this site to hook up with someone. I compliment people all the time but never take it too far as I am also in a relationship! Best to leave it to the dating sites haha
  ","
  Right.
  "
48293,"
   Special pap
  ","
  My puppies 1st time on the levee.
  "
48294,"
   Wat betekent echte vriendschap voor jou???
  ","
  Een persoon die je door alles helpt. Betrouwbaar. Trouw aan jou. Weet wanneer je met je moet lachen en weet wanneer je serieus moet zijn.
  "
48295,"
   I use Ask on my PC a lot so I can't go on someones profile without noticing their bio first. Although I guess on Mobile it's easier to miss it as you have to click ""bio"" to read and people can't be bothered to do that
  ","
  Yep. I have the mobile and you have to yourself click over to it. But like. ? If I was to want to ask somebody to like... Idk.. Whatever they ask on here.. I wouldn't hook up with people on here... Not really a dating app. Idk? ?? But it's whatever. Each to their own. Depends on how ya go ablut it I guess. I would like to do a little research, so I don't... like... at least embarrass myself and/or ? look desperate as hell or make it look like I do it 15 times a day and getting no luck every time. AKA embarrass yourself. Hahaha.
  "
48296,"
   That's nice
  ","
  Ikr? ?
  "
48297,"
   Pap something interesting ?
  ","
  At the SUGAR FEST! ❤
  
  Cajun festival. My most favorite festival!
  "
48298,"
   Yup ?
  ","
  All kinds of food. Their crab dressing is really good. They put it in... well.. what I call it... Chinese cornbread little things with a little shrimp on top and they put it in little shells too. Omgosh... So good.. Best thing there. It's a little butter real it'll greasy and it's so warm and crunchy. Shrimp. Egg rolls. Fired foods. Another good thing that they make as they sauteed vegetables down like green beans broccoli and carrots and that's really good. They're noodles and rice are really good you know the fried rice with eggs in it. That's really good. They make really good fish. It's got a little spice to it. But it's perfect. I love their fried zucchini. It's crunchy on the outside and it's just perfect in the middle. A little buttering. Frog legs. Little potato squares. Crawfish. Crab. You already know the basics. There's way way more. That's just some.
  "
