,Question,Answer
708048,"
   Right now I know as I've just read it lmfao ❤
  ","
  😂😂 these anons are crazy though
  "
708049,"
   You should date one of those Michigan basketball players
  ","
  Tryna to make me feel short I see😂
  "
708050,"
   And you girls are sexy so it evens up hahaha ;)
  ","
  😉😉😉
  "
708051,"
   Well, I hope you treat yourself to a platter of awesome food during the game. I'm going to be wearing my Michigan shirt and I'll be cheering them on.
  ","
  Ayeee💙💛
  "
708052,"
   All the girls are saying today what color their panties are! Grey for you, pink for Hannah, Black for Sophie and Autumn and blue for Samantha!
  ","
  Because we get asked😂 y'all dudes are needy
  "
708053,"
   Well aware
  ","
  🤗🤗🤗🤗
  "
708054,"
   Well then good day to you sir
  ","
  I'm a girl, but okay😂
  "
708055,"
   Grey panties!!! Sexy!!
  ","
  This anon tho😂
  
   @hockeyluvaa
  
"
708056,"
   Low keyyy. Can Kik tho
  ","
  Ummm no
  "
708057,"
   Lol ignore my screen name. I like low key-ness. Yes its a word
  ","
  There's also no picture of you either😂
  "
708058,"
   What color is your underwear today?
  ","
  Grey
  "
708059,"
   When you watch the game, do you get any special food like wings or pizza or Chinese food?
  ","
  No😂
  "
708060,"
   Yeah I keep forgetting it's an auto thing. Oh well Hai cuttie lol
  ","
  Hi😂
  "
708061,"
   Well I've been graced by how freaking stunning you are tbh
  ","
  Awww thank you ❤ and you finally came off anon😂
  "
708062,"
   I think you should go to Ann Arbor to watch the game on Thursday
  ","
  Wtf😂 The game is in LA, so I'm watching it from the comfort of my own home
  "
708063,"
   A lot better now that's for sure
  ","
  Why?
  "
708064,"
   What are you looking forward to this week?
  ","
  The Michigan game on Thursday!!!
  "
708065,"
   How are you cutie
  ","
  I'm good. How are you?
  "
708066,"
   Hello gorgeous
  ","
  Hey
  "
708067,"
   Panties colour
  ","
  4 weeks of college left😩
  "
708068,"
   What part of Michigan you from
  ","
  Ann Arbor
  "
708069,"
   You're cute
  ","
  Thanks💕
  "
708070,"
   Do it
  ","
  You're weird
  "
708071,"
   Ah come on
  ","
  Bye
  "
708072,"
   Why
  ","
  I don't want to
  "
708073,"
   Follow back.🌸🌸
  ","
  Followed
  "
708074,"
   Do you cry much
  ","
  No
  "
708075,"
   pap of your feet
  ","
  No
  "
708076,"
   pap of your tongue
  ","
  No
  "
708077,"
   Followed you.. back maybe??
  ","
  Followed!
  "
708078,"
   U wouldn't try a girl
  ","
  Nahhh
  "
708079,"
   Are u bi
  ","
  Nahhh😂
  "
708080,"
   My team won again. Biggest comeback in the history of the tournament
  ","
  Okay
  "
708081,"
   How was your first kiss experience .
  ","
  Awkward as fuck
  "
708082,"
   I'M rooting for Loyola University Chicago to be in the final four
  ","
  Oh
  "
708083,"
   UNC is out winning everything what ???
  ","
  I know😂 NCAA tournament is what I think this anon meant, but they lost sooo
  "
708084,"
   Ich kann nicht schreiben Englisch
  ","
  What the fuck
  "
708085,"
   Hold up I don’t like no one just said she looks beautiful
  ","
  @ anon😂😂
  "
708086,"
   He has the 🔥 for you  😛
  ","
  Probs not
  "
708087,"
   ok
  ","
  Wanna stop blowing up my ask?
  "
708088,"
   He said this about
   
    https://ask.fm/lasttimecameron/answers/145368242271
   
","
  I saw😂
  "
708089,"
   Hallo
  ","
  Hi
  "
708090,"
   Surely you see yourself in the mirror and think “yep I’m good!”?
  ","
  Not my legs, but my outfit yes😂
  "
708091,"
   Cameron likes you! Look at his page!
  ","
  Uhh what
  "
708092,"
   are you
  ","
  What
  "
