,Question,Answer
863604,"
   Okay, anonymous questions is back on. so here is the deal.
  ","
  If I get random things that are gross, rude or basically just pure stupidity then it will be turned back off. don't say I didn't warn you anon's.
  "
863605,"
   what animes do you watch??
  ","
  Sword Art Online, Attack on Titan, RWBY, Violet Evergarden. along many many others. (:
  "
863606,"
   When you're alone in the middle of the night and you can't quite get to sleep, what do you think about?
  ","
  Food. because that is the first thing that I go to when I get hungry.
  "
863607,"
   Which non-netflix shows do you enjoy watching?
  ","
  Jackass, Anime Stuff, Pro Wrestling.
  "
863608,"
   What became more clear as you got older?
  ","
  Making myself the first priority along with taking care of my health.
  "
863609,"
   I just read “The voice in your head can scream, whisper and speak normally, but it’s always at the same volume” and now I’m mind blown and sat here trying to shout louder in my head and it doesn’t work 🤦‍♀️🤯😂 Anyone else? Haha
  ","
  Screaming and Whisper sometimes for me. xD
  "
863610,"
   Going to get shoutouts done with tonight.
  ","
  Don't worry it wont be repetitive questions.
  "
863611,"
   Do you have a car? If so, have you ever washed it by hand?
  ","
  Yes and Yes.
  "
863612,"
   Will a world without reliance on modern technology make any progress?
  ","
  If its the progress that we have not yet discovered then no. reason why modern tech exist is because we researched it for many years without it. While we could make progress without modern tech, we most likely wouldn’t do anything meaningful.
  "
863613,"
   If you could cry any other liquid but tears, what would it be and why?
  ","
  hmmm. I would go with lemonade, because when life gives you lemons...yeah, you know the rest. :)
  "
863614,"
   How to deal with stress and pressure?
  ","
  Self Care
  "
863615,"
   Do you think you’re easy to love?
  ","
  I believe I am. good personality, honest, respectful. what isn't there to like? xD
  "
863616,"
   When was the last time you stayed up all night? And why?
  ","
  Last Night, because I have a bad cold. ):
  "
863617,"
   Can artificial intelligence be creative?
  ","
  AI is pretty smart in doing what it does and it can be creative in some things, but I don't think it would ever match up with human creativity.
  "
863618,"
   Ah. You’re thinking of the deep web. That’s the layer just below the surface of the accessible web. Then there’s the dark web. That is where trafficked people are sold, recorded while being r*ped for money, footage of alive humans having organs extracted for sale, home of r@pists, child p0rn, etc.
  ","
  omg! that is terrible. dark web should be shut down altogether along with its sickos. deep web I thought was just the same as accessible with using a proxy, well something new I learned today then. either way, its effed up.
  "
863619,"
   Name something you think is a scam..
  ","
  My Pillow
  "
863620,"
   Would you ever go on a tv quiz show? How do you think you would do in different categories? General knowledge? Sport? Music? Tv? Art? Etc
  ","
  It would be a great experience to go, to test my brain skills. I don't think I would win lol, but I would do pretty good.
  "
863621,"
   May i have some coins please don't mind any amount?
  ","
  Sure, I will give you a few. (:
  "
863622,"
   Did you know that Facebook now has ‘memorialisation settings’ in which you can either select to permanently delete your account after death or choose a legacy contact to have control of your account after passing and organise arrangements through it. Have you set up this feature? Thoughts?
  ","
  Its been many years since I used Facebook, but I knew it had the feature. you can always send Facebook an email with an obituary listing and they will do the same I think. my phone would be the main key for that info. its fingerprinted locked, but I trusted 2 people with the pin to gain access to my contacts list in the cloud if they need to let people know, same with passwords to some socials.
  "
863623,"
   What is your favorite type of accessory?
  ","
  This is a hard one lol. I use so many, I guess I would have to go with laptop since I use it for work daily.
  "
863624,"
   What’s your favorite thing to do on a rainy day?
  ","
  Sleeping
  "
863625,"
   out of curiosity, why do you say the dark web isn’t a scary place?
  ","
  Everything always has a day and night. I know there is a lot of effed up things in the dark web, but there is also legal stuff (good stuff) you can do such as Hidden Wiki, in case you want to know more info about the truth. comicbook library,  ProtonMail, Bitcoin and so on. but as far as scary, it depends on the person and in my life, I seen a lot of things scarier then that. if that made any sense.
  "
863626,"
   Is there a place that is scarier than the dark web?
  ","
  Dark Web is never scary. It's been made out to be something evil and shady by ignorant people who don't understand the purpose or function of it. many places are scarier, such as a vivid imagination lol.
  "
863627,"
   13th question
   
    https://youtu.be/XghApo_d5B4
   
","
  I don't mind music anywhere I go, I welcome more of it. :D
  "
863628,"
   You get offered a ride in the back seat of a fighter jet, would you wanna tag along? 🛩
  ","
  Of course. I want to see the open skies.
  "
863629,"
   Would you rather explore outer space or oceans?
  ","
  Oceans
  "
863630,"
   Whats your worst habit
  ","
  Staying up late at night
  "
