,Question,Answer
815328,"
   Do u follow
   
    @hmkisses
   
","
  Yeah but I'm blocked
  "
815329,"
   How many kids do you want
  ","
  1 more and a girl next 💕😻😽
  "
815330,"
   Pro choice or pro life
  ","
  Pro choice
  "
815331,"
   How u get so many followers
  ","
  Idk lmao by people liking my answers
  "
815332,"
   It's World Gratitude Day! What's something you're grateful for?
  ","
  Keep the questions coming guys 😋🙃
  "
815333,"
   awkward moment when all the video Saud wad her name and how many siblings she has um
  ","
  Lmao I didn't even take the time to listen to it . She just wants attention and she could of simply told that little girl to do it
  "
815334,"
   Would you rather be invisible or able to read minds?
  ","
  Read minds
  "
815335,"
   Netflix password?
  ","
  Howaboutno145
  "
815336,"

    http://ask.fm/itskylene/answer/128727872763
   
   To everyone who says she's fake, watch this.
  ","
  Stop sending your link around nobody cares 😽
  "
815337,"
   If you're good at science reply asap 😅
  ","
  Yeah kind of
  "
815338,"
   The first couple bonus spam will be would you rather. Be sure to send in questions if you want more spam to
   
    @torikleitsch
   
   . If you want to be removed just send a question. Would you rather be hairy all over or completely bald?
  ","
  Hairy
  "
815339,"
   Last question for now, but per anons request I will be doing honesty night on my personal
   
    @torikleitsch
   
   and for every question I get I'll send you guys a spam question. Therefore the more questions I get the more spam you get tonight/tomorrow. What do you enjoy doing over and over again?
  ","
  Playing with my son and boyfriend
  "
815340,"
   How many hours per week do you spend on the Internet?
  ","
  A lot aha
  "
815341,"
   How much time do you spend with your family and friends?
  ","
  I spend time with my family all the time
  "
815342,"
   What inspires you in life?
  ","
  My son
  "
815343,"
   Favorite place to shop?
  ","
  Forever 21
  "
815344,"
   Do you text anyone from ask ?
  ","
  Yeah a couple people
  "
815345,"
   Top 5 fav people on ask
  ","
  You for one and couple others
  "
815346,"
   Leggings or yoga pants ?
  ","
  Both
  "
815347,"
   Can a girl ever have too many clothes ?
  ","
  Nope impossible
  "
815348,"
   Are you easily annoyed ? If so , what triggers it ?
  ","
  Yeah and peoples stupidity
  "
815349,"
   How many people do you follow ? How many followers do you have ?
  ","
  I follow like 50 and i have 1121
  "
815350,"
   Favorite horror movie ?
  ","
  I don't have one lol
  "
815351,"
   Who do you personally know on ask?
  ","
  Nobody wait , I think a few
  "
815352,"
   Would you be happy to see yourself pregnant in 2016? Why or why not ?
  ","
  I'd be happy but I wouldn't be ready
  "
815353,"
   Tell us about your significant other . If you have one . :)
  ","
  He's an amazing dad . We've been together for 4 years . He's a hard worker . His kisses are the best . He's an amazing boyfriend always spoiling his family . Doing what's best for us 💕😻
  "
815354,"
   Sending out spam . Gonna be random . Anything and everything I can think of . If you don't want it , tell me .
  ","
  I want it 😽
  "
815355,"
   Do you have a favorite outfit?
  ","
  Yeah
  "
815356,"
   Do you have any friends that are really weird?
  ","
  Of course
  "
815357,"
   What's your favorite shoes?
  ","
  I don't have any
  "
815358,"
   Have you listened to the new Drake and Future mixtape?
  ","
  Yeah it's okay
  "
815359,"
   Do you get distracted easily?
  ","
  No
  "
815360,"
   What holidays do you believe in?
  ","
  Wth lmao
  "
815361,"
   Do you believe in groundhog day?
  ","
  No it's stupid
  "
815362,"
   What is your biggest dream in life?
  ","
  Being successful
  "
815363,"
   Do you say ""yes"" often when you should say ""no""? Why or why not?
  ","
  Sometimes bc I just can't help myself
  "
815364,"
   Do you take people's advice?
  ","
  Depends on the advice
  "
815365,"
   You're pretty
  ","
  Thank you
  "
815366,"
   (Maybe trigger warning, don't answer if you don't want to) what lessons in life did you learn the hard way?
  ","
  Family
  "
815367,"
   Favorite sex position
  ","
  Doggy style 🙃
  "
815368,"
   -~>#
  ","
  My ask is acting up 😑🙄
  "
815369,"
   Let's say there was a day in the summer & it's called make money day (the idea is give the most enticing deal to get the most customers)... McD's deal a free job with the purchase of a meal above $10 / Kfc free10 pice chicken with any purchase / Red lobster has free cold drinks where would you eat?
  ","
  McDonald
  "
815370,"
   When you receive a question can you tell if it's a boy or girl asking or are you curious whether it's a boy or girl asking the question?
  ","
  I honesty don't care lol
  
  I just like questions
  "
815371,"
   Send followers my way . 😏 I'll answer anything .
  ","
  Ask my bae some stuff . And me to bc were cool and amazing 🙃😎
  "
815372,"
   # of followers you have
  ","
  1121 😽
  "
815373,"
   So I just basically accidentally found a little snow glob thing in my boyfriends room that had a name of a girl he use to like. I don't know if he even knows it's still in his room but like... what would ya'll do if you saw that in your bf//gf's room?Would you leave it alone or talk to them about it
  ","
  I'd question him about it
  "
815374,"
   What was the last thing you had to drink?
  ","
  Tea
  "
815375,"
   If you can't tell this spam is totally random 😂. Are you wearing socks right now?
  ","
  Nope I haven't wore socks since last winter
  "
815376,"
   When is the last time you went to the mall? Did you buy anything?
  ","
  Like a month ago and Starbucks and my Victoria secret case and a game for my boyfriend and something for our son
  "
815377,"
   What were you doing 3 hours ago?
  ","
  Watching Greys Anatomy with my boyfriend while our son runs around
  "
815378,"
   What's your favorite thing to do when you're having a bad day?
  ","
  Listening to music
  "
815379,"
   Do you think driving at 16 is responsible or do you think every state should raise the legal age to 18 ? Also, do you think everyone should have to take an alcohol/drug course before getting their license so everyone is aware of the danger of driving and drinking/being under the influence of drugs ?
  ","
  I think it should be 18 and no
  "
815380,"
   -
  ","
  I can't see when people update their answers 🙄😫
  "
815381,"
   Hey
  ","
  Hi
  "
815382,"
   Can you play any musical instruments? If not, if you could play one which one would you want to play?
  ","
  Nope and I wanted to play the flut
  "
815383,"
   Of course if you want to send me spam while I spam you, I'd love that on my personal
   
    @torikleitsch
   
   . Have you done anything you're proud of lately?
  ","
  Being a mom
  "
815384,"
   Do you have Starbucks Coffee where you live? If so, do you like it and what do you order when you go?
  ","
  Yeah I do and I like the double chocolate chip
  "
815385,"
   How old were you when you first learned how to blow a bubble with bubble gum?
  ","
  7
  "
815386,"
   Hey guys. Sorry, I was really busy this weekend. Hope you guys had a good weekend. There will be a 20 question spam today, if you want to be removed just send me a question saying so. If you could have had an opinion in your name, what would you have named yourself?
  ","
  I like my name 😽
  "
815387,"
   They have that in those double shot drinks?? :D
  ","
  I dont know lol 😫
  "
815388,"
   Do you enjoy those double shot starbucks drinks? My favorite is - Dark chocolate and White chocolate. What's yours if you like them.
  ","
  Double chocolate chip
  "
815389,"
   Did you know they're remaking ""It"" and ""The stand"" I don't think it'll beat the classic but definitely worth seeing. Will you be seeing them when they hit theaters?
  ","
  Nope
  "
815390,"
   Girl please tell me you seen mean girls lol
  ","
  Hell yeah😽
  "
815391,"
   Any plans for the day ?
  ","
  Chillen with my family
  "
815392,"
   If you're from Africa , why are you white ?
  ","
  Aha what a good question
  
  Maybe where there ant sisters came from
  "
815393,"
   Anyone know of good face paint (black, red , white ) that doesn't look cracked and gross after it dries ? (For Halloween) Brody needs it 😏
  ","
  I have no idea 😫
  "
815394,"
   Ootd ?
  ","
  I'm just in a t shirt aha
  "
815395,"
   Not much longer until Halloween . Plan on going out ?
  ","
  Yeah hopefully lol
  "
815396,"
   I got mine and Brody's Halloween costumes picked out ! Saving soooo much money by keeping it simple yet everyone is gonna love it . Keeping the horror theme going ;) hehe . He was chucky doll his first Halloween ! This year we got a great theme . What are yall doin ?
  ","
  We are taking our son trick - or - treating then maybe a party for me and my boyfriend
  "
815397,"
   Good morning my lovelies ! :) gonna send out a little spam in a bit ! Hope you have a great morning !
  ","
  Good morning bby 💕😘. I hope you have a great day 😽😻
  "
815398,"
   How's your day so far
  ","
  It's okay lol
  
  Is anybody else's ask acting up
  "
815399,"
   Is your child is in diapers
  ","
  Yeah ?
  "
815400,"
   What r u doing
  ","
  With my son  and boyfriend
  "
815401,"
   you ""staid""? 😂
  ","
  Okay ? Obviously you know what I mean . Grow up
  "
815402,"
   are you guys trying for another?
  ","
  No omfg . I've staid we want another one that doesn't mean we are trying
  "
815403,"
   🔢Do you like math? Are you good at it?
  ","
  I hate math and I'm horrible at it lol
  
  But as for my boyfriend he's amazing at math
  "
815404,"
   How r u this morning
  ","
  Beyond tired man
  "
